Point	Real time	Power-up time	Asrc	Alod	Apack	Vpack	SOC	DOD	Loads	BalVtg	BalCause	IoState	Flags	Bnk0	Bnk1t	Bnk2	Bnk3	Bnk4	Bnk5	Bnk6	Bnk7	Bnk8	Bnk9	Bnk10	Bnk11	Bnk12	Bnk13	Bnk14	Bnk15	CCL	CCLcause	DCL	DCLcause	WarnFlags	FltFlags	MissBanks	MissBank#	MissCells	-	Vmin	VminNo	VminAvg	Vavg	Vmax	VmaxNo	VmaxAvg	Tmin	TminNo	Tavg	Tmax	TmaxNo	Rmin	RminNo	Ravg	Rmax	RmaxNo	Rpack	Nmonit	Vmonit	Tmonit	TmonitOff	Rmonit	Smonit	Cell 0	Cell 1	Cell 2	Cell 3	Cell 4	Cell 5	Cell 6	Cell 7	Cell 8	Cell 9	Cell 10	Cell 11	Cell 12	Cell 13	Cell 14	Cell 15	Cell 16	Cell 17	Cell 18	Cell 19	Cell 20	Cell 21	Cell 22	Cell 23	Cell 24	Cell 25	Cell 26	Cell 27
449	01/26 14:40:39	#2401 000:00:19:46	0.0	28.3	28.3	106.5	77	51	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	19	3.75	3.80	3.81	27	3.81	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.75	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
450	01/26 14:40:40	#2401 000:00:19:47	0.0	28.3	28.3	106.5	77	51	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	19	3.75	3.80	3.81	27	3.81	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.75	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
451	01/26 14:40:41	#2401 000:00:19:48	0.0	28.4	28.4	106.5	77	51	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	19	3.75	3.80	3.81	27	3.81	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.75	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
452	01/26 14:40:42	#2401 000:00:19:49	0.0	26.3	26.3	106.5	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	19	3.75	3.80	3.81	27	3.81	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
453	01/26 14:40:43	#2401 000:00:19:50	0.0	20.9	20.9	106.5	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	19	3.75	3.80	3.81	27	3.81	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
454	01/26 14:40:44	#2401 000:00:19:51	0.0	19.2	19.2	106.5	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	1	3.75	3.80	3.81	27	3.81	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.75	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
455	01/26 14:40:45	#2401 000:00:19:52	0.0	8.0	8.0	106.5	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	1	3.75	3.80	3.81	27	3.81	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
456	01/26 14:40:46	#2401 000:00:19:53	0.0	0.6	0.6	106.6	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81		3.76	3.81	3.81		3.81	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
457	01/26 14:40:47	#2401 000:00:19:54	0.0	0.6	0.6	106.6	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81		3.76	3.81	3.81		3.81	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
458	01/26 14:40:48	#2401 000:00:19:55	0.0	0.6	0.6	106.6	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81		3.76	3.81	3.81		3.81	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
459	01/26 14:40:49	#2401 000:00:19:56	0.0	0.6	0.6	106.6	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81		3.76	3.81	3.81		3.81	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
460	01/26 14:40:50	#2401 000:00:19:57	0.0	0.6	0.6	106.6	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81		3.76	3.81	3.81		3.81	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
461	01/26 14:40:51	#2401 000:00:19:58	0.0	0.5	0.5	106.6	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81		3.77	3.81	3.81		3.81	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
462	01/26 14:40:52	#2401 000:00:19:59	0.0	0.5	0.5	106.6	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81		3.77	3.81	3.81		3.81	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
463	01/26 14:40:53	#2401 000:00:20:00	0.0	0.5	0.5	106.6	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81		3.77	3.81	3.81		3.81	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
464	01/26 14:40:54	#2401 000:00:20:01	0.0	0.5	0.5	106.6	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81		3.77	3.81	3.81		3.81	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
465	01/26 14:40:55	#2401 000:00:20:02	0.0	0.5	0.5	106.6	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81		3.77	3.81	3.81		3.81	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
466	01/26 14:40:56	#2401 000:00:20:03	0.0	0.5	0.5	106.6	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81		3.77	3.81	3.81		3.81	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
467	01/26 14:40:57	#2401 000:00:20:04	0.0	0.5	0.5	106.6	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81		3.77	3.81	3.81		3.81	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
468	01/26 14:40:58	#2401 000:00:20:05	0.0	0.5	0.5	106.6	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81		3.78	3.81	3.81		3.81	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
469	01/26 14:40:59	#2401 000:00:20:06	0.0	0.5	0.5	106.6	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81		3.78	3.81	3.81		3.81	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
470	01/26 14:41:00	#2401 000:00:20:07	0.0	0.6	0.6	106.7	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.78	3.81	3.84	6	3.81	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
471	01/26 14:41:01	#2401 000:00:20:08	0.0	0.5	0.5	106.7	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.78	3.81	3.84	6	3.81	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
472	01/26 14:41:02	#2401 000:00:20:09	0.0	0.5	0.5	106.7	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.78	3.81	3.84	6	3.81	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
473	01/26 14:41:03	#2401 000:00:20:10	0.0	0.5	0.5	106.7	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.78	3.81	3.84	6	3.81	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
474	01/26 14:41:04	#2401 000:00:20:11	0.0	0.4	0.4	106.7	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.78	3.81	3.84	6	3.81	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
475	01/26 14:41:05	#2401 000:00:20:12	0.0	0.4	0.4	106.7	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.78	3.81	3.84	6	3.81	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
476	01/26 14:41:06	#2401 000:00:20:13	0.0	0.4	0.4	106.7	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.78	3.81	3.84	6	3.81	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
477	01/26 14:41:07	#2401 000:00:20:14	0.0	0.4	0.4	106.7	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.79	3.81	3.84	6	3.81	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
478	01/26 14:41:08	#2401 000:00:20:15	0.0	0.4	0.4	106.7	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.79	3.81	3.84	6	3.82	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
479	01/26 14:41:09	#2401 000:00:20:16	0.0	0.3	0.3	106.7	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.79	3.81	3.84	6	3.82	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
480	01/26 14:41:10	#2401 000:00:20:17	0.0	0.2	0.2	106.7	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.79	3.81	3.84	6	3.82	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
481	01/26 14:41:11	#2401 000:00:20:18	0.0	0.2	0.2	106.7	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.79	3.81	3.84	6	3.82	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
482	01/26 14:41:12	#2401 000:00:20:19	0.0	0.2	0.2	106.7	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.79	3.81	3.84	6	3.82	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
483	01/26 14:41:13	#2401 000:00:20:20	0.0	0.2	0.2	106.7	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.79	3.81	3.84	6	3.82	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
484	01/26 14:41:14	#2401 000:00:20:21	0.0	0.2	0.2	106.7	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.79	3.81	3.84	6	3.82	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
485	01/26 14:41:15	#2401 000:00:20:22	0.0	0.2	0.2	106.7	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.79	3.81	3.84	6	3.82	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
486	01/26 14:41:16	#2401 000:00:20:23	0.0	0.2	0.2	106.7	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.79	3.81	3.84	6	3.82	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
487	01/26 14:41:17	#2401 000:00:20:24	0.0	0.2	0.2	106.7	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.79	3.81	3.84	6	3.82	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
488	01/26 14:41:18	#2401 000:00:20:25	0.0	0.2	0.2	106.7	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.79	3.81	3.84	6	3.82	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
489	01/26 14:41:19	#2401 000:00:20:26	0.0	0.2	0.2	106.7	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.79	3.81	3.84	6	3.82	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
490	01/26 14:41:20	#2401 000:00:20:27	0.0	0.2	0.2	106.7	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.80	3.81	3.84	6	3.82	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
491	01/26 14:41:21	#2401 000:00:20:28	0.0	0.2	0.2	106.7	77	52	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.80	3.81	3.84	6	3.82	26	27	26	29	0	0.0	27	0.3	1.0	22	11.0	0	3.81	29	0.0		7	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
