Point;Real time;Power-up time;Asrc;Alod;Apack;Vpack;SOC;DOD;Loads;BalVtg;BalCause;IoState;Flags;Bnk0;Bnk1t;Bnk2;Bnk3;Bnk4;Bnk5;Bnk6;Bnk7;Bnk8;Bnk9;Bnk10;Bnk11;Bnk12;Bnk13;Bnk14;Bnk15;CCL;CCLcause;DCL;DCLcause;WarnFlags;FltFlags;MissBanks;MissBank#;MissCells;-;Vmin;VminNo;VminAvg;Vavg;Vmax;VmaxNo;VmaxAvg;Tmin;TminNo;Tavg;Tmax;TmaxNo;Rmin;RminNo;Ravg;Rmax;RmaxNo;Rpack;Nmonit;Vmonit;Tmonit;TmonitOff;Rmonit;Smonit;Cell 0;Cell 1;Cell 2;Cell 3;Cell 4;Cell 5;Cell 6;Cell 7;Cell 8;Cell 9;Cell 10;Cell 11;Cell 12;Cell 13;Cell 14;Cell 15;Cell 16;Cell 17;Cell 18;Cell 19;Cell 20;Cell 21;Cell 22;Cell 23;Cell 24;Cell 25;Cell 26;Cell 27
40;1/1/2026 15:20;#2401 000:00:59:22;0;3;3;105.9;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;25;3.75;3.78;3.81;22;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.81;29;2;;7;3.81;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.75;3.78;3.78;3.78;3.81;3.81;3.75;3.75;3.81;3.75;3.75;3.75;3.78;3.81;3.78;3.75;3.75;3.78;3.78
41;1/1/2026 15:20;#2401 000:00:59:23;0;5.1;5.1;105.9;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;25;3.75;3.78;3.81;22;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.81;29;2;;7;3.81;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.78;3.78;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.78;3.81;3.75;3.78;3.75;3.78;3.78
42;1/1/2026 15:20;#2401 000:00:59:24;0;3.7;3.7;105.9;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;25;3.75;3.78;3.81;22;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.81;29;2;;7;3.81;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.78;3.75;3.81;3.81;3.75;3.75;3.81;3.75;3.75;3.75;3.81;3.81;3.78;3.78;3.75;3.78;3.78
43;1/1/2026 15:20;#2401 000:00:59:25;0;6.9;6.9;105.9;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;25;3.75;3.78;3.81;22;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.81;29;2;;7;3.81;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.75;3.78;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.78;3.75
44;1/1/2026 15:20;#2401 000:00:59:26;0;9.7;9.7;105.7;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.75;3.78;3.81;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.75;3.75
45;1/1/2026 15:20;#2401 000:00:59:27;0;10.4;10.4;105.7;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.75;3.78;3.81;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.75;3.75
46;1/1/2026 15:20;#2401 000:00:59:28;0;11.4;11.4;105.7;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.75;3.75;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.75;3.75
47;1/1/2026 15:20;#2401 000:00:59:29;0;12.1;12.1;105.7;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.75;3.78;3.75;3.75;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.75;3.75
48;1/1/2026 15:20;#2401 000:00:59:30;0;12.6;12.6;105.7;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.75;3.78;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.75;3.75
49;1/1/2026 15:20;#2401 000:00:59:31;0;11.4;11.4;105.7;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.75;3.78;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.75;3.75
50;1/1/2026 15:20;#2401 000:00:59:32;0;9.3;9.3;105.7;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.75;3.78;3.81;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.78;3.75
51;1/1/2026 15:20;#2401 000:00:59:33;0;7.1;7.1;105.7;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.81;29;2;;7;3.81;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.78;3.78;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.78;3.81;3.75;3.78;3.75;3.78;3.75
52;1/1/2026 15:20;#2401 000:00:59:34;0;5.2;5.2;105.8;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.78;3.81;22;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.81;29;2;;7;3.81;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.78;3.78;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.78;3.81;3.75;3.78;3.75;3.78;3.75
53;1/1/2026 15:20;#2401 000:00:59:35;0;4.7;4.7;105.8;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.78;3.81;22;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.81;29;2;;7;3.81;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.78;3.78;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.78;3.81;3.78;3.78;3.75;3.78;3.75
54;1/1/2026 15:20;#2401 000:00:59:36;0;4.9;4.9;105.8;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.78;3.81;22;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.81;29;2;;7;3.81;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.78;3.78;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.78;3.81;3.75;3.78;3.75;3.78;3.75
55;1/1/2026 15:20;#2401 000:00:59:37;0;6.5;6.5;105.8;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.78;3.81;22;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.75;3.78;3.81;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.78;3.75
56;1/1/2026 15:20;#2401 000:00:59:38;0;8.5;8.5;105.6;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.75;3.78;3.81;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.75;3.75;3.78;3.75;3.75;3.75
57;1/1/2026 15:20;#2401 000:00:59:39;0;8.8;8.8;105.6;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.75;3.78;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.78;3.75;3.75;3.78;3.75;3.75;3.75
58;1/1/2026 15:20;#2401 000:00:59:40;0;8.9;8.9;105.7;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.75;3.75;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.75;3.75
59;1/1/2026 15:20;#2401 000:00:59:41;0;9;9;105.7;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.75;3.78;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.75;3.75
60;1/1/2026 15:20;#2401 000:00:59:42;0;8.9;8.9;105.7;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.75;3.78;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.78;3.75
61;1/1/2026 15:20;#2401 000:00:59:43;0;8.7;8.7;105.7;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.75;3.78;3.81;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.75;3.75
62;1/1/2026 15:20;#2401 000:00:59:44;0;7.8;7.8;105.7;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.78;3.78;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.75;3.75
63;1/1/2026 15:20;#2401 000:00:59:45;0;7.8;7.8;105.7;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.75;3.78;3.81;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.78;3.75
64;1/1/2026 15:20;#2401 000:00:59:46;0;8.1;8.1;105.7;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.75;3.78;3.81;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.75;3.75
65;1/1/2026 15:20;#2401 000:00:59:47;0;8.2;8.2;105.7;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.75;3.75;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.75;3.75
66;1/1/2026 15:20;#2401 000:00:59:48;0;8;8;105.7;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.75;3.78;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.75;3.75
67;1/1/2026 15:20;#2401 000:00:59:49;0;8.2;8.2;105.7;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.75;3.78;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.75;3.75
68;1/1/2026 15:20;#2401 000:00:59:50;0;8.1;8.1;105.6;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.75;3.75;3.81;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.75;3.75
69;1/1/2026 15:20;#2401 000:00:59:51;0;9.5;9.5;105.6;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.75;3.75;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.75;3.75
70;1/1/2026 15:20;#2401 000:00:59:52;0;11.1;11.1;105.6;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.78;3.78;3.81;3.81;3.81;3.81;3.75;3.78;3.75;3.75;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.75;3.75
71;1/1/2026 15:20;#2401 000:00:59:53;0;12.8;12.8;105.6;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.75;3.75;3.81;3.81;3.81;3.81;3.75;3.75;3.75;3.75;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.75;3.78;3.75;3.75;3.75;3.75;3.75
72;1/1/2026 15:20;#2401 000:00:59:54;0;14.9;14.9;105.5;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.76;3.81;13;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.78;3.78;3.75;3.81;3.81;3.81;3.81;3.75;3.78;3.75;3.75;3.81;3.78;3.75;3.75;3.78;3.75;3.75;3.75;3.75;3.78;3.75;3.75;3.75;3.75;3.75
73;1/1/2026 15:20;#2401 000:00:59:55;0;15.1;15.1;105.5;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.76;3.81;13;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.78;3.75;3.81;3.81;3.81;3.81;3.75;3.75;3.75;3.75;3.78;3.78;3.75;3.75;3.78;3.75;3.75;3.75;3.75;3.78;3.75;3.75;3.75;3.75;3.75
74;1/1/2026 15:20;#2401 000:00:59:56;0;14.7;14.7;105.5;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.76;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.78;3.75;3.81;3.81;3.81;3.81;3.75;3.75;3.75;3.75;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.75;3.78;3.75;3.75;3.75;3.75;3.75
75;1/1/2026 15:20;#2401 000:00:59:57;0;13.3;13.3;105.5;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.76;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.78;3.75;3.81;3.81;3.81;3.81;3.75;3.78;3.75;3.75;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.75;3.75
76;1/1/2026 15:20;#2401 000:00:59:58;0;11.7;11.7;105.6;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.78;3.78;3.81;3.81;3.81;3.81;3.75;3.78;3.75;3.75;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.75;3.75
77;1/1/2026 15:20;#2401 000:00:59:59;0;10.7;10.7;105.6;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.78;3.78;3.81;3.81;3.81;3.81;3.75;3.78;3.75;3.75;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.75;3.75
78;1/1/2026 15:20;#2401 000:01:00:00;0;9.8;9.8;105.6;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.78;3.78;3.81;3.81;3.81;3.81;3.75;3.78;3.75;3.75;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.75;3.75
79;1/1/2026 15:20;#2401 000:01:00:01;0;9.7;9.7;105.6;73;61;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.75;3.75;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.75;3.75
80;1/1/2026 15:20;#2401 000:01:00:02;0;9.1;9.1;105.6;73;62;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.75;3.78;3.75;3.75;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.75;3.75
81;1/1/2026 15:20;#2401 000:01:00:03;0;9.1;9.1;105.6;73;62;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.81;3.78;3.81;3.81;3.81;3.81;3.78;3.78;3.75;3.75;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.75;3.75
82;1/1/2026 15:20;#2401 000:01:00:04;0;8.5;8.5;105.7;73;62;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.77;3.81;14;3.8;26;25;27;30;21;1;6;2.2;3.1;22;62.7;0;3.78;29;2;;7;3.78;3.75;3.81;3.78;3.78;3.81;3.81;3.81;3.81;3.75;3.78;3.75;3.75;3.81;3.81;3.75;3.75;3.78;3.75;3.75;3.75;3.78;3.78;3.75;3.78;3.75;3.75;3.75
