Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),1. Id A (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Target torque % of peak (0.1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Footbrake Pot Input Voltage V (0.00390625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),1. Ud V (0.0625),,Time (s),1. Target Iq A (0.0625),,Time (s),1. Iq A (0.0625),,
16.7298,73,,16.73,0.0,,16.73,-0.0625,,16.7297,30.8125,,16.7301,-84.4,,16.7298,-315,,16.7299,-61.4375,,16.7301,0.0,,16.7297,107.5625,,16.7297,53,,16.7298,-84.25,,16.7299,-13.8125,,16.73,4.43359375,,16.73,-2.8125,,16.7299,-73.875,,16.7299,-74.6875,,
16.7498,73,,16.75,0.0,,16.75,-0.375,,16.7496,30.75,,16.7501,-84.4,,16.7498,-312,,16.7499,-61.6875,,16.7501,0.0,,16.7496,107.4375,,16.7496,53,,16.7498,-84.25,,16.7499,-13.5,,16.75,4.3984375,,16.75,-2.5625,,16.7499,-74.25,,16.7499,-75.3125,,
16.7698,74,,16.7701,0.0,,16.7701,0.625,,16.7697,30.75,,16.7702,-85.2,,16.7698,-311,,16.77,-61.9375,,16.7702,0.0,,16.7697,107.5,,16.7697,53,,16.7698,-85.0625,,16.77,-13.875,,16.7701,4.3984375,,16.7701,-3.3125,,16.77,-74.5,,16.77,-74.9375,,
16.7898,75,,16.79,0.0,,16.79,-0.9375,,16.7897,30.75,,16.7901,-84.2,,16.7898,-312,,16.7899,-62.1875,,16.7901,0.0,,16.7897,107.5,,16.7897,53,,16.7898,-84.0625,,16.7899,-13.9375,,16.79,4.390625,,16.79,-2.3125,,16.7899,-74.8125,,16.7899,-75.25,,
16.8098,75,,16.81,0.0,,16.81,1.4375,,16.8096,30.75,,16.8101,-84.2,,16.8098,-312,,16.8099,-61.9375,,16.8101,0.0,,16.8096,107.5,,16.8096,53,,16.8098,-84.0625,,16.8099,-13.375,,16.81,4.40625,,16.81,-3.9375,,16.8099,-74.5,,16.8099,-76.1875,,
16.8298,75,,16.83,0.0,,16.83,2.125,,16.8296,30.8125,,16.8301,-83.9,,16.8298,-313,,16.8299,-61.4375,,16.8301,0.0,,16.8296,107.5,,16.8296,53,,16.8298,-83.75,,16.8299,-13.5625,,16.83,4.3828125,,16.83,-4.4375,,16.8299,-73.875,,16.8299,-75.4375,,
16.8498,76,,16.85,0.0,,16.85,0.5,,16.8497,30.8125,,16.8501,-84.4,,16.8498,-312,,16.8499,-61.5625,,16.8501,0.0,,16.8497,107.5625,,16.8497,53,,16.8498,-84.25,,16.8499,-14.0,,16.85,4.43359375,,16.85,-3.25,,16.8499,-74.0625,,16.8499,-74.75,,
16.8698,78,,16.87,0.0,,16.87,0.6875,,16.8696,30.8125,,16.8701,-83.7,,16.8698,-312,,16.8699,-61.5625,,16.8701,0.0,,16.8696,107.5625,,16.8696,53,,16.8698,-83.5625,,16.8699,-14.625,,16.87,4.40625,,16.87,-3.5,,16.8699,-74.0,,16.8699,-73.9375,,
16.8899,74,,16.8901,0.0,,16.8901,0.375,,16.8897,30.8125,,16.8902,-85.2,,16.8899,-314,,16.89,-61.625,,16.8902,0.0,,16.8897,107.4375,,16.8897,53,,16.8899,-85.0625,,16.89,-14.0625,,16.8901,4.40625,,16.8901,-3.25,,16.89,-74.125,,16.89,-74.75,,
16.9098,75,,16.9101,0.0,,16.9101,1.375,,16.9096,30.8125,,16.9102,-84.4,,16.9098,-312,,16.91,-61.625,,16.9102,0.0,,16.9096,107.5,,16.9096,53,,16.9098,-84.25,,16.91,-13.625,,16.9101,4.43359375,,16.9101,-3.8125,,16.91,-74.125,,16.91,-75.375,,
16.9298,74,,16.9301,0.0,,16.9301,-0.125,,16.9296,30.8125,,16.9302,-84.4,,16.9298,-313,,16.93,-61.625,,16.9302,0.0,,16.9296,107.5,,16.9296,53,,16.9298,-84.25,,16.93,-14.0,,16.9301,4.40625,,16.9301,-2.8125,,16.93,-74.125,,16.93,-74.9375,,
16.9499,74,,16.9502,0.0,,16.9502,0.0625,,16.9498,30.8125,,16.9503,-85.2,,16.9499,-312,,16.95,-61.8125,,16.9503,0.0,,16.9498,107.5,,16.9498,53,,16.9499,-85.0625,,16.95,-15.125,,16.9502,4.44140625,,16.9502,-2.9375,,16.95,-74.375,,16.95,-75.0625,,
16.9698,73,,16.9701,0.0,,16.9701,1.75,,16.9697,30.8125,,16.9702,-84.4,,16.9698,-311,,16.97,-61.8125,,16.9702,0.0,,16.9697,107.5,,16.9697,53,,16.9698,-84.25,,16.97,-14.625,,16.9701,4.3984375,,16.9701,-4.0625,,16.97,-74.375,,16.97,-73.875,,
16.9898,76,,16.9901,0.0,,16.9901,-0.875,,16.9897,30.8125,,16.9902,-85.4,,16.9898,-314,,16.99,-61.5625,,16.9902,0.0,,16.9897,107.5625,,16.9897,53,,16.9898,-85.25,,16.99,-14.5625,,16.9901,4.40625,,16.9901,-1.625,,16.99,-74.0625,,16.99,-74.0,,
17.0098,74,,17.0101,0.0,,17.0101,-1.875,,17.0096,30.8125,,17.0102,-84.2,,17.0098,-313,,17.01,-61.5625,,17.0102,0.0,,17.0096,107.4375,,17.0096,53,,17.0098,-84.0625,,17.01,-15.3125,,17.0101,4.3984375,,17.0101,-1.6875,,17.01,-74.0625,,17.01,-72.875,,
17.0299,74,,17.0301,0.0,,17.0301,-2.75,,17.0298,30.8125,,17.0302,-84.4,,17.0299,-312,,17.03,-61.625,,17.0302,0.0,,17.0298,107.5,,17.0298,53,,17.0299,-84.25,,17.03,-13.75,,17.0301,4.36328125,,17.0301,-1.0625,,17.03,-74.125,,17.03,-74.0,,
17.0498,74,,17.0501,0.0,,17.0501,-1.375,,17.0496,30.8125,,17.0501,-84.2,,17.0498,-314,,17.0499,-61.625,,17.0501,0.0,,17.0496,107.625,,17.0496,53,,17.0498,-84.0625,,17.0499,-14.375,,17.0501,4.3828125,,17.0501,-2.0625,,17.0499,-74.125,,17.0499,-74.3125,,
17.0698,73,,17.0701,0.0,,17.0701,-1.375,,17.0696,30.8125,,17.0701,-83.10000000000001,,17.0698,-314,,17.0699,-61.4375,,17.0701,0.0,,17.0696,107.5625,,17.0696,53,,17.0698,-82.9375,,17.0699,-14.6875,,17.0701,4.42578125,,17.0701,-2.0,,17.0699,-73.875,,17.0699,-73.8125,,
17.0898,73,,17.0901,0.0,,17.0901,-0.125,,17.0896,30.8125,,17.0901,-83.7,,17.0898,-313,,17.0899,-61.4375,,17.0901,0.0,,17.0896,107.5,,17.0896,53,,17.0898,-83.5625,,17.0899,-13.6875,,17.0901,4.4609375,,17.0901,-2.8125,,17.0899,-73.9375,,17.0899,-75.1875,,
17.1098,73,,17.11,0.0,,17.11,-1.5625,,17.1096,30.8125,,17.1101,-85.0,,17.1098,-312,,17.1099,-61.5,,17.1101,0.0,,17.1096,107.625,,17.1096,53,,17.1098,-84.875,,17.1099,-13.25,,17.11,4.4609375,,17.11,-1.8125,,17.1099,-74.0,,17.1099,-75.75,,
17.1298,74,,17.13,0.0,,17.13,-0.1875,,17.1296,30.75,,17.1301,-86.0,,17.1298,-311,,17.1299,-61.875,,17.1301,0.0,,17.1296,107.5,,17.1296,53,,17.1298,-85.875,,17.1299,-14.5,,17.13,4.42578125,,17.13,-3.75,,17.1299,-74.4375,,17.1299,-73.9375,,
17.1499,76,,17.1501,0.0,,17.1501,1.5,,17.1498,30.8125,,17.1502,-86.0,,17.1499,-313,,17.15,-61.9375,,17.1502,0.0,,17.1498,107.4375,,17.1498,53,,17.1499,-85.875,,17.15,-13.4375,,17.1501,4.41796875,,17.1501,-3.9375,,17.15,-74.5,,17.15,-75.1875,,
17.1698,74,,17.17,0.0,,17.17,2.4375,,17.1696,30.8125,,17.1701,-85.0,,17.1698,-312,,17.1699,-61.8125,,17.1701,0.0,,17.1696,107.625,,17.1696,53,,17.1698,-84.875,,17.1699,-14.25,,17.17,4.41796875,,17.17,-4.625,,17.1699,-74.375,,17.1699,-74.5,,
17.1898,73,,17.19,0.0,,17.19,4.8125,,17.1896,30.8125,,17.1901,-84.7,,17.1898,-312,,17.1899,-61.625,,17.1901,0.0,,17.1896,107.5,,17.1896,53,,17.1898,-84.5625,,17.1899,-13.0,,17.19,4.40625,,17.19,-6.25,,17.1899,-74.125,,17.1899,-76.4375,,
17.2098,75,,17.21,0.0,,17.21,-0.0625,,17.2096,30.8125,,17.2101,-84.7,,17.2098,-314,,17.2099,-61.5625,,17.2101,0.0,,17.2096,107.4375,,17.2096,53,,17.2098,-84.5625,,17.2099,-14.6875,,17.21,4.390625,,17.21,-3.0,,17.2099,-74.0625,,17.2099,-74.0,,
17.2298,75,,17.23,0.0,,17.23,0.6875,,17.2296,30.8125,,17.2301,-84.4,,17.2298,-313,,17.2299,-61.5,,17.2301,0.0,,17.2296,107.5,,17.2296,53,,17.2298,-84.25,,17.2299,-14.3125,,17.23,4.390625,,17.23,-3.4375,,17.2299,-73.9375,,17.2299,-74.375,,
17.2499,74,,17.2501,0.0,,17.2501,0.0625,,17.2497,30.8125,,17.2502,-83.9,,17.2499,-314,,17.25,-61.1875,,17.2502,0.0,,17.2497,107.5625,,17.2497,53,,17.2499,-83.75,,17.25,-15.125,,17.2501,4.34765625,,17.2501,-2.25,,17.25,-73.5625,,17.25,-76.3125,,
17.2699,74,,17.2701,0.0,,17.2701,0.6875,,17.2697,30.8125,,17.2702,-83.9,,17.2699,-314,,17.27,-61.3125,,17.2702,0.0,,17.2697,107.4375,,17.2697,53,,17.2699,-83.75,,17.27,-13.9375,,17.2701,4.36328125,,17.2701,-3.4375,,17.27,-73.75,,17.27,-74.5625,,
17.2897,74,,17.29,0.0,,17.29,0.4375,,17.2895,30.8125,,17.2901,-82.7,,17.2897,-313,,17.2899,-61.625,,17.2901,0.0,,17.2895,107.4375,,17.2895,53,,17.2897,-82.5625,,17.2899,-14.0625,,17.29,4.3984375,,17.29,-3.1875,,17.2899,-74.125,,17.2899,-75.4375,,
17.3097,75,,17.31,0.0,,17.31,1.6875,,17.3096,30.75,,17.3101,-83.10000000000001,,17.3097,-315,,17.3099,-61.875,,17.3101,0.0,,17.3096,107.625,,17.3096,53,,17.3097,-82.9375,,17.3099,-14.9375,,17.31,4.3984375,,17.31,-4.125,,17.3099,-74.4375,,17.3099,-76.375,,
17.3297,75,,17.33,0.0,,17.33,-1.625,,17.3296,30.8125,,17.3301,-84.2,,17.3297,-312,,17.3299,-61.8125,,17.3301,0.0,,17.3296,107.4375,,17.3296,53,,17.3297,-84.0625,,17.3299,-15.9375,,17.33,4.41796875,,17.33,-1.8125,,17.3299,-74.3125,,17.3299,-75.125,,
17.3497,76,,17.35,0.0,,17.35,-0.5625,,17.3495,30.75,,17.3501,-84.2,,17.3497,-311,,17.3498,-61.8125,,17.3501,0.0,,17.3495,107.5,,17.3495,53,,17.3497,-84.0625,,17.3498,-12.9375,,17.35,4.43359375,,17.35,-2.5,,17.3498,-74.375,,17.3498,-76.3125,,
17.3697,74,,17.37,0.0,,17.37,-0.8125,,17.3695,30.75,,17.37,-84.7,,17.3697,-314,,17.3698,-61.875,,17.37,0.0,,17.3695,107.5625,,17.3695,53,,17.3697,-84.5625,,17.3698,-14.25,,17.37,4.42578125,,17.37,-2.4375,,17.3698,-74.4375,,17.3698,-74.6875,,
17.3897,74,,17.39,0.0,,17.39,0.3125,,17.3895,30.8125,,17.39,-85.2,,17.3897,-313,,17.3898,-61.75,,17.39,0.0,,17.3895,107.4375,,17.3895,53,,17.3897,-85.0625,,17.3898,-15.25,,17.39,4.390625,,17.39,-3.1875,,17.3898,-74.25,,17.3898,-73.125,,
17.4097,73,,17.41,0.0,,17.41,-3.625,,17.4095,30.8125,,17.41,-85.0,,17.4097,-313,,17.4098,-61.5,,17.41,0.0,,17.4095,107.5,,17.4095,53,,17.4097,-84.875,,17.4098,-15.4375,,17.41,4.41796875,,17.41,-0.5,,17.4098,-73.9375,,17.4098,-72.8125,,
17.4298,73,,17.4301,0.0,,17.4301,-1.5,,17.4297,30.8125,,17.4301,-83.9,,17.4298,-314,,17.4299,-61.4375,,17.4301,0.0,,17.4297,107.5625,,17.4297,53,,17.4298,-83.75,,17.4299,-13.6875,,17.4301,4.44140625,,17.4301,-2.0,,17.4299,-73.9375,,17.4299,-75.375,,
17.4498,74,,17.45,0.0,,17.45,-0.125,,17.4497,30.8125,,17.4501,-84.7,,17.4498,-314,,17.4499,-61.5625,,17.4501,0.0,,17.4497,107.4375,,17.4497,53,,17.4498,-84.5625,,17.4499,-13.875,,17.45,4.42578125,,17.45,-2.875,,17.4499,-74.0,,17.4499,-75.0625,,
17.4698,75,,17.47,0.0,,17.47,0.0625,,17.4697,30.8125,,17.4701,-85.4,,17.4698,-315,,17.4699,-61.5625,,17.4701,0.0,,17.4697,107.4375,,17.4697,53,,17.4698,-85.25,,17.4699,-14.125,,17.47,4.3984375,,17.47,-3.0,,17.4699,-74.0625,,17.4699,-74.625,,
17.4898,75,,17.49,0.0,,17.49,-0.1875,,17.4897,30.8125,,17.4901,-85.0,,17.4898,-314,,17.4899,-61.625,,17.4901,0.0,,17.4897,107.625,,17.4897,53,,17.4898,-84.875,,17.4899,-14.9375,,17.49,4.390625,,17.49,-2.8125,,17.4899,-74.125,,17.4899,-73.375,,
17.5098,74,,17.51,0.0,,17.51,4.25,,17.5097,30.8125,,17.5101,-84.2,,17.5098,-312,,17.5099,-61.25,,17.5101,0.0,,17.5097,107.5,,17.5097,53,,17.5098,-84.0625,,17.5099,-15.75,,17.51,4.41796875,,17.51,-2.1875,,17.5099,-73.6875,,17.5099,-74.375,,
17.5298,74,,17.5301,0.0,,17.5301,1.75,,17.5297,30.8125,,17.5302,-83.9,,17.5298,-313,,17.5299,-61.5,,17.5302,0.0,,17.5297,107.5,,17.5297,53,,17.5298,-83.75,,17.5299,-14.9375,,17.5301,4.41796875,,17.5301,-4.0625,,17.5299,-73.9375,,17.5299,-73.25,,
17.5498,76,,17.55,0.0,,17.55,1.25,,17.5497,30.8125,,17.5501,-84.7,,17.5498,-312,,17.5499,-61.625,,17.5501,0.0,,17.5497,107.5,,17.5497,53,,17.5498,-84.5625,,17.5499,-14.5,,17.55,4.41796875,,17.55,-2.375,,17.5499,-74.1875,,17.5499,-73.875,,
17.5698,73,,17.57,0.0,,17.57,-0.625,,17.5697,30.75,,17.5701,-84.7,,17.5698,-313,,17.5699,-61.8125,,17.5701,0.0,,17.5697,107.5625,,17.5697,53,,17.5698,-84.5625,,17.5699,-14.8125,,17.57,4.37109375,,17.57,-2.5,,17.5699,-74.3125,,17.5699,-73.5625,,
17.5898,74,,17.5901,0.0,,17.5901,0.4375,,17.5897,30.75,,17.5902,-84.7,,17.5898,-313,,17.5899,-61.9375,,17.5902,0.0,,17.5897,107.4375,,17.5897,53,,17.5898,-84.5625,,17.5899,-13.6875,,17.5901,4.36328125,,17.5901,-3.25,,17.5899,-74.5,,17.5899,-75.375,,
17.6098,74,,17.6101,0.0,,17.6101,0.5625,,17.6097,30.75,,17.6102,-83.4,,17.6098,-312,,17.6099,-61.9375,,17.6102,0.0,,17.6097,107.5,,17.6097,53,,17.6098,-83.25,,17.6099,-13.875,,17.6101,4.37109375,,17.6101,-3.3125,,17.6099,-74.5,,17.6099,-75.1875,,
17.6298,74,,17.63,0.0,,17.63,1.625,,17.6296,30.75,,17.6301,-83.10000000000001,,17.6298,-311,,17.6299,-61.9375,,17.6301,0.0,,17.6296,107.5625,,17.6296,53,,17.6298,-82.9375,,17.6299,-13.5,,17.63,4.40625,,17.63,-4.0,,17.6299,-74.5,,17.6299,-75.5625,,
17.6498,74,,17.6501,0.0,,17.6501,0.0,,17.6497,30.75,,17.6501,-83.4,,17.6498,-312,,17.6499,-62.0625,,17.6501,0.0,,17.6497,107.4375,,17.6497,53,,17.6498,-83.25,,17.6499,-13.25,,17.6501,4.40625,,17.6501,-2.9375,,17.6499,-74.6875,,17.6499,-76.0,,
17.6699,75,,17.6702,0.0,,17.6702,0.5,,17.6697,30.75,,17.6703,-84.4,,17.6699,-311,,17.67,-62.0,,17.6703,0.0,,17.6697,107.5,,17.6697,53,,17.6699,-84.25,,17.67,-13.9375,,17.6702,4.3984375,,17.6702,-3.25,,17.67,-74.5625,,17.67,-75.0,,
17.69,75,,17.6902,0.0,,17.6902,-0.6875,,17.6899,30.8125,,17.6903,-84.4,,17.69,-312,,17.6901,-61.75,,17.6903,0.0,,17.6899,107.5625,,17.6899,53,,17.69,-84.25,,17.6901,-13.875,,17.6902,4.40625,,17.6902,-2.5,,17.6901,-74.25,,17.6901,-75.1875,,
