Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),1. Id A (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Target torque % of peak (0.1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),1. Ud V (0.0625),,Time (s),1. Target Iq A (0.0625),,Time (s),1. Iq A (0.0625),,
882.5387,113,,882.519,0.0,,882.519,-0.75,,882.5387,22.5625,,882.5391,-67.2,,882.5387,-83,,882.5389,-93.8125,,882.5387,106.5625,,882.5387,39,,882.5387,-93.9375,,882.5389,-5.75,,882.519,3.625,,882.519,-0.75,,882.5389,-112.875,,882.5389,-112.5625,,
882.5588,111,,882.539,0.0,,882.539,-0.25,,882.5586,22.5625,,882.5591,-68.5,,882.5588,-83,,882.5589,-94.125,,882.5586,106.5,,882.5586,39,,882.5588,-95.8125,,882.5589,-6.3125,,882.539,3.609375,,882.539,-1.4375,,882.5589,-113.25,,882.5589,-112.875,,
882.5787,115,,882.559,0.0,,882.559,-1.125,,882.5786,22.625,,882.5791,-68.0,,882.5787,-83,,882.5789,-95.5,,882.5786,106.4375,,882.5786,39,,882.5787,-95.0625,,882.5789,-6.3125,,882.559,3.609375,,882.559,-0.75,,882.5789,-114.9375,,882.5789,-112.75,,
882.5988,113,,882.579,0.0,,882.579,1.4375,,882.5986,22.625,,882.5991,-68.0,,882.5988,-83,,882.5989,-95.0625,,882.5986,106.5,,882.5986,39,,882.5988,-95.0625,,882.5989,-6.3125,,882.579,3.58203125,,882.579,-1.25,,882.5989,-114.375,,882.5989,-114.875,,
882.6187,114,,882.599,0.0,,882.599,0.6875,,882.6186,22.75,,882.6191,-67.2,,882.6187,-83,,882.6189,-94.8125,,882.6186,106.4375,,882.6186,39,,882.6187,-93.9375,,882.6189,-6.3125,,882.599,3.56640625,,882.599,-1.0,,882.6189,-114.0625,,882.6189,-115.9375,,
882.6388,112,,882.619,0.0,,882.619,-2.3125,,882.6386,22.75,,882.6391,-66.7,,882.6388,-83,,882.6389,-93.8125,,882.6386,106.5,,882.6386,39,,882.6388,-93.25,,882.6389,-6.6875,,882.619,3.6171875,,882.619,-0.5625,,882.6389,-112.8125,,882.6389,-112.0625,,
882.6587,113,,882.639,0.0,,882.639,0.625,,882.6586,22.6875,,882.6591,-68.3,,882.6587,-83,,882.6589,-93.4375,,882.6586,106.5,,882.6586,39,,882.6587,-95.5,,882.6589,-6.4375,,882.639,3.6171875,,882.639,-1.25,,882.6589,-112.375,,882.6589,-112.1875,,
882.6787,113,,882.659,0.0,,882.659,-0.1875,,882.6786,22.625,,882.679,-68.3,,882.6787,-84,,882.6788,-95.25,,882.6786,106.5,,882.6786,39,,882.6787,-95.5,,882.6788,-6.3125,,882.659,3.6171875,,882.659,-0.875,,882.6788,-114.5625,,882.6788,-113.25,,
882.6987,114,,882.679,0.0,,882.679,-1.375,,882.6986,22.75,,882.6991,-68.3,,882.6987,-83,,882.6989,-95.5,,882.6986,106.5,,882.6986,39,,882.6987,-95.5,,882.6989,-6.25,,882.679,3.57421875,,882.679,-0.875,,882.6989,-114.9375,,882.6989,-115.125,,
882.7187,114,,882.6989,0.0,,882.6989,-0.5625,,882.7186,22.75,,882.719,-66.9,,882.7187,-84,,882.7188,-95.0625,,882.7186,106.5625,,882.7186,39,,882.7187,-93.5625,,882.7188,-6.375,,882.6989,3.6171875,,882.6989,-1.1875,,882.7188,-114.3125,,882.7188,-114.5625,,
882.7387,112,,882.719,0.0,,882.719,-0.3125,,882.7385,22.8125,,882.739,-68.3,,882.7387,-84,,882.7388,-93.75,,882.7385,106.5,,882.7385,39,,882.7387,-95.5,,882.7388,-6.625,,882.719,3.6015625,,882.719,-0.9375,,882.7388,-112.8125,,882.7388,-112.1875,,
882.7587,113,,882.7389,0.0,,882.7389,-1.625,,882.7586,22.8125,,882.759,-67.8,,882.7587,-83,,882.7588,-95.1875,,882.7586,106.5625,,882.7586,39,,882.7587,-94.8125,,882.7588,-6.625,,882.7389,3.609375,,882.7389,-0.5625,,882.7588,-114.5625,,882.7588,-112.9375,,
882.7787,114,,882.759,0.0,,882.759,0.1875,,882.7786,22.875,,882.7791,-68.0,,882.7787,-84,,882.7789,-94.875,,882.7786,106.5,,882.7786,39,,882.7787,-95.0625,,882.7789,-6.125,,882.759,3.57421875,,882.759,-1.0625,,882.7789,-114.125,,882.7789,-114.125,,
882.7987,114,,882.779,0.0,,882.779,0.25,,882.7986,22.875,,882.799,-66.9,,882.7987,-84,,882.7988,-94.6875,,882.7986,106.4375,,882.7986,39,,882.7987,-93.5625,,882.7988,-5.9375,,882.779,3.58984375,,882.779,-1.125,,882.7988,-113.9375,,882.7988,-116.125,,
882.8187,113,,882.799,0.0,,882.799,-2.375,,882.8186,22.875,,882.8191,-67.4,,882.8187,-84,,882.8189,-93.75,,882.8186,106.5,,882.8186,39,,882.8187,-94.25,,882.8189,-6.625,,882.799,3.58203125,,882.799,-0.4375,,882.8189,-112.8125,,882.8189,-112.1875,,
882.8387,113,,882.819,0.0,,882.819,-6.9375,,882.8386,22.875,,882.839,-67.2,,882.8387,-84,,882.8388,-94.1875,,882.8386,106.5,,882.8386,39,,882.8387,-93.9375,,882.8388,-6.1875,,882.819,3.56640625,,882.819,0.75,,882.8388,-113.3125,,882.8388,-113.9375,,
882.8587,114,,882.839,0.0,,882.839,0.25,,882.8586,22.8125,,882.8591,-66.7,,882.8587,-84,,882.8589,-93.8125,,882.8586,106.5,,882.8586,39,,882.8587,-93.25,,882.8589,-6.0625,,882.839,3.58984375,,882.839,-1.0625,,882.8589,-112.8125,,882.8589,-114.3125,,
882.8787,111,,882.859,0.0,,882.859,0.875,,882.8786,22.75,,882.879,-67.4,,882.8787,-83,,882.8788,-93.4375,,882.8786,106.5,,882.8786,39,,882.8787,-94.25,,882.8788,-6.5625,,882.859,3.6015625,,882.859,-1.1875,,882.8788,-112.375,,882.8788,-112.0,,
882.8987,112,,882.879,0.0,,882.879,-2.8125,,882.8986,22.75,,882.8991,-67.8,,882.8987,-84,,882.8989,-94.4375,,882.8986,106.625,,882.8986,39,,882.8987,-94.8125,,882.8989,-6.3125,,882.879,3.625,,882.879,-0.25,,882.8989,-113.5625,,882.8989,-113.5,,
882.9187,114,,882.899,0.0,,882.899,0.875,,882.9186,22.75,,882.919,-68.5,,882.9187,-84,,882.9188,-95.0,,882.9186,106.5,,882.9186,39,,882.9187,-95.8125,,882.9188,-5.8125,,882.899,3.58984375,,882.899,-1.25,,882.9188,-114.3125,,882.9188,-116.125,,
882.9387,115,,882.919,0.0,,882.919,0.8125,,882.9386,22.8125,,882.939,-67.4,,882.9387,-84,,882.9388,-95.4375,,882.9386,106.4375,,882.9386,39,,882.9387,-94.25,,882.9388,-5.9375,,882.919,3.609375,,882.919,-1.1875,,882.9388,-114.8125,,882.9388,-113.8125,,
882.9588,114,,882.9389,0.0,,882.9389,-1.375,,882.9586,22.875,,882.9591,-68.0,,882.9588,-84,,882.9589,-94.4375,,882.9586,106.5,,882.9586,39,,882.9588,-95.0625,,882.9589,-6.25,,882.9389,3.6015625,,882.9389,-0.5625,,882.9589,-113.625,,882.9589,-113.25,,
882.9788,115,,882.959,0.0,,882.959,1.125,,882.9786,22.875,,882.9791,-67.8,,882.9788,-84,,882.9789,-95.0,,882.9786,106.5,,882.9786,39,,882.9788,-94.8125,,882.9789,-6.125,,882.959,3.58203125,,882.959,-1.25,,882.9789,-114.3125,,882.9789,-115.0,,
882.9988,112,,882.9791,0.0,,882.9791,0.0,,882.9986,22.875,,882.9991,-67.2,,882.9988,-84,,882.9989,-94.625,,882.9986,106.4375,,882.9986,39,,882.9988,-93.9375,,882.9989,-6.6875,,882.9791,3.56640625,,882.9791,-1.0,,882.9989,-113.8125,,882.9989,-113.0625,,
883.0188,113,,882.999,0.0,,882.999,-0.4375,,883.0185,22.875,,883.0191,-66.7,,883.0188,-84,,883.0189,-93.8125,,883.0185,106.4375,,883.0185,39,,883.0188,-93.25,,883.0189,-6.25,,882.999,3.609375,,882.999,-0.9375,,883.0189,-112.8125,,883.0189,-113.8125,,
883.0388,112,,883.019,0.0,,883.019,-2.125,,883.0386,22.875,,883.0391,-68.0,,883.0388,-84,,883.0389,-93.4375,,883.0386,106.5,,883.0386,39,,883.0388,-95.0625,,883.0389,-6.125,,883.019,3.58984375,,883.019,-0.75,,883.0389,-112.375,,883.0389,-113.5625,,
883.0587,112,,883.039,0.0,,883.039,-0.125,,883.0585,22.8125,,883.0591,-67.4,,883.0587,-84,,883.0589,-94.75,,883.0585,106.5,,883.0585,39,,883.0587,-94.25,,883.0589,-6.25,,883.039,3.609375,,883.039,-1.0,,883.0589,-114.0,,883.0589,-114.0625,,
883.0787,112,,883.059,0.0,,883.059,-0.1875,,883.0786,22.8125,,883.079,-68.0,,883.0787,-84,,883.0788,-94.4375,,883.0786,106.5,,883.0786,39,,883.0787,-95.0625,,883.0788,-6.3125,,883.059,3.58984375,,883.059,-1.0,,883.0788,-113.625,,883.0788,-113.9375,,
883.0987,114,,883.079,0.0,,883.079,0.8125,,883.0985,22.8125,,883.0991,-67.4,,883.0987,-84,,883.0989,-94.875,,883.0985,106.5,,883.0985,39,,883.0987,-94.25,,883.0989,-6.375,,883.079,3.6015625,,883.079,-0.5,,883.0989,-114.125,,883.0989,-114.125,,
883.1188,115,,883.099,0.0,,883.099,0.5,,883.1185,22.875,,883.119,-67.8,,883.1188,-84,,883.1188,-94.4375,,883.1185,106.5,,883.1185,39,,883.1188,-94.8125,,883.1188,-6.25,,883.099,3.625,,883.099,-1.1875,,883.1188,-113.5625,,883.1188,-114.25,,
883.1387,114,,883.119,0.0,,883.119,0.5,,883.1386,22.875,,883.1391,-68.5,,883.1387,-84,,883.1389,-95.0,,883.1386,106.5,,883.1386,39,,883.1387,-95.8125,,883.1389,-6.3125,,883.119,3.57421875,,883.119,-1.125,,883.1389,-114.3125,,883.1389,-114.25,,
883.1587,116,,883.139,0.0,,883.139,-1.6875,,883.1585,22.9375,,883.159,-66.9,,883.1587,-85,,883.1588,-95.25,,883.1585,106.5,,883.1585,39,,883.1587,-93.5625,,883.1588,-6.5625,,883.139,3.57421875,,883.139,-0.625,,883.1588,-114.625,,883.1588,-114.5625,,
883.1788,115,,883.159,0.0,,883.159,0.125,,883.1787,23.0,,883.1791,-66.9,,883.1788,-85,,883.1789,-93.5625,,883.1787,106.5,,883.1787,39,,883.1788,-93.5625,,883.1789,-6.375,,883.159,3.609375,,883.159,-1.125,,883.1789,-112.5625,,883.1789,-113.5,,
883.1987,112,,883.1791,0.0,,883.1791,0.4375,,883.1985,22.9375,,883.199,-68.0,,883.1987,-85,,883.1988,-93.75,,883.1985,106.5,,883.1985,39,,883.1987,-95.0625,,883.1988,-6.125,,883.1791,3.609375,,883.1791,-1.125,,883.1988,-112.8125,,883.1988,-114.0,,
883.2187,113,,883.199,0.0,,883.199,2.125,,883.2185,22.9375,,883.219,-68.0,,883.2187,-85,,883.2188,-95.0625,,883.2185,106.5625,,883.2185,39,,883.2187,-95.0625,,883.2188,-6.375,,883.199,3.56640625,,883.199,-1.25,,883.2188,-114.375,,883.2188,-113.8125,,
883.2387,113,,883.2189,0.0,,883.2189,-2.0625,,883.2385,22.9375,,883.239,-66.7,,883.2387,-84,,883.2388,-94.625,,883.2385,106.5,,883.2385,39,,883.2387,-93.25,,883.2388,-6.0625,,883.2189,3.58203125,,883.2189,-0.5,,883.2388,-113.875,,883.2388,-115.4375,,
883.2587,113,,883.239,0.0,,883.239,-2.0625,,883.2585,22.875,,883.259,-67.2,,883.2587,-84,,883.2589,-93.4375,,883.2585,106.5,,883.2585,39,,883.2587,-93.9375,,883.2589,-6.5,,883.239,3.6171875,,883.239,-0.5625,,883.2589,-112.375,,883.2589,-112.3125,,
883.2787,112,,883.2589,0.0,,883.2589,1.625,,883.2785,22.875,,883.279,-68.3,,883.2787,-84,,883.2788,-94.125,,883.2785,106.5,,883.2785,39,,883.2787,-95.5,,883.2788,-6.25,,883.2589,3.6171875,,883.2589,-1.375,,883.2788,-113.25,,883.2788,-113.375,,
883.2987,114,,883.279,0.0,,883.279,-1.75,,883.2985,22.8125,,883.299,-68.3,,883.2987,-84,,883.2988,-95.5,,883.2985,106.5625,,883.2985,39,,883.2987,-95.5,,883.2988,-6.375,,883.279,3.58203125,,883.279,-0.25,,883.2988,-114.875,,883.2988,-114.125,,
883.3188,115,,883.2989,0.0,,883.2989,2.3125,,883.3186,22.875,,883.3191,-67.2,,883.3188,-84,,883.3189,-95.125,,883.3186,106.5,,883.3186,39,,883.3188,-93.9375,,883.3189,-6.375,,883.2989,3.57421875,,883.2989,-1.625,,883.3189,-114.4375,,883.3189,-114.75,,
883.3386,114,,883.319,0.0,,883.319,0.9375,,883.3385,22.9375,,883.3389,-66.9,,883.3386,-84,,883.3387,-93.875,,883.3385,106.5,,883.3385,39,,883.3386,-93.5625,,883.3387,-6.125,,883.319,3.6015625,,883.319,-1.25,,883.3387,-112.9375,,883.3387,-114.6875,,
883.3588,112,,883.3389,0.0,,883.3389,0.3125,,883.3586,22.875,,883.3591,-67.8,,883.3588,-84,,883.3589,-93.75,,883.3586,106.4375,,883.3586,39,,883.3588,-94.8125,,883.3589,-6.375,,883.3389,3.58984375,,883.3389,-1.0,,883.3589,-112.8125,,883.3589,-112.875,,
883.3787,115,,883.359,0.0,,883.359,-0.5625,,883.3785,22.875,,883.379,-67.4,,883.3787,-84,,883.3788,-94.6875,,883.3785,106.5,,883.3785,39,,883.3787,-94.25,,883.3788,-6.6875,,883.359,3.58203125,,883.359,-0.8125,,883.3788,-113.9375,,883.3788,-112.5,,
883.3986,113,,883.3789,0.0,,883.3789,0.375,,883.3984,22.875,,883.399,-67.2,,883.3986,-84,,883.3988,-94.1875,,883.3984,106.4375,,883.3984,39,,883.3986,-93.9375,,883.3988,-6.6875,,883.3789,3.58203125,,883.3789,-1.0,,883.3988,-113.3125,,883.3988,-112.5,,
883.4187,113,,883.3989,0.0,,883.3989,0.6875,,883.4185,22.875,,883.419,-67.2,,883.4187,-84,,883.4188,-93.9375,,883.4185,106.375,,883.4185,39,,883.4187,-93.9375,,883.4188,-6.25,,883.3989,3.6015625,,883.3989,-1.1875,,883.4188,-113.0,,883.4188,-114.125,,
883.4386,113,,883.4189,0.0,,883.4189,-1.1875,,883.4384,22.8125,,883.439,-67.8,,883.4386,-84,,883.4388,-94.125,,883.4384,106.5625,,883.4384,39,,883.4386,-94.8125,,883.4388,-6.5625,,883.4189,3.58984375,,883.4189,-0.6875,,883.4388,-113.25,,883.4388,-112.625,,
883.4587,114,,883.4389,0.0,,883.4389,-0.875,,883.4584,22.875,,883.4589,-67.4,,883.4587,-84,,883.4587,-94.6875,,883.4584,106.4375,,883.4584,39,,883.4587,-94.25,,883.4587,-6.3125,,883.4389,3.58203125,,883.4389,-0.8125,,883.4587,-113.9375,,883.4587,-114.1875,,
883.4786,113,,883.4589,0.0,,883.4589,-0.4375,,883.4784,22.8125,,883.479,-67.2,,883.4786,-84,,883.4788,-94.1875,,883.4784,106.4375,,883.4784,39,,883.4786,-93.9375,,883.4788,-6.375,,883.4589,3.58203125,,883.4589,-0.875,,883.4788,-113.3125,,883.4788,-113.625,,
883.4987,112,,883.4789,0.0,,883.4789,1.125,,883.4986,22.875,,883.4991,-67.2,,883.4987,-84,,883.4989,-93.9375,,883.4986,106.4375,,883.4986,39,,883.4987,-93.9375,,883.4989,-6.75,,883.4789,3.57421875,,883.4789,-1.25,,883.4989,-113.0,,883.4989,-111.8125,,
883.5187,112,,883.499,0.0,,883.499,-0.125,,883.5186,22.8125,,883.519,-66.9,,883.5187,-84,,883.5188,-93.875,,883.5186,106.5,,883.5186,39,,883.5187,-93.5625,,883.5188,-6.375,,883.499,3.58984375,,883.499,-1.0,,883.5188,-112.9375,,883.5188,-113.375,,
883.5387,113,,883.519,0.0,,883.519,-0.125,,883.5386,22.8125,,883.5391,-67.4,,883.5387,-84,,883.5389,-93.75,,883.5386,106.4375,,883.5386,39,,883.5387,-94.25,,883.5389,-6.0,,883.519,3.58203125,,883.519,-1.0,,883.5389,-112.8125,,883.5389,-114.3125,,
883.5587,114,,883.539,0.0,,883.539,0.5,,883.5586,22.75,,883.559,-67.2,,883.5587,-84,,883.5588,-94.1875,,883.5586,106.5,,883.5586,39,,883.5587,-93.9375,,883.5588,-6.125,,883.539,3.6015625,,883.539,-1.125,,883.5588,-113.3125,,883.5588,-114.1875,,
883.5787,113,,883.559,0.0,,883.559,-0.625,,883.5786,22.75,,883.579,-67.8,,883.5787,-84,,883.5788,-94.125,,883.5786,106.5,,883.5786,39,,883.5787,-94.8125,,883.5788,-6.5,,883.559,3.58203125,,883.559,-0.8125,,883.5788,-113.25,,883.5788,-112.75,,
883.5987,114,,883.5789,0.0,,883.5789,0.875,,883.5986,22.8125,,883.599,-67.2,,883.5987,-84,,883.5988,-94.625,,883.5986,106.5625,,883.5986,39,,883.5987,-93.9375,,883.5988,-5.875,,883.5789,3.58203125,,883.5789,-1.1875,,883.5988,-113.8125,,883.5988,-115.8125,,
883.6187,113,,883.599,0.0,,883.599,0.3125,,883.6186,22.8125,,883.6191,-67.2,,883.6187,-84,,883.6189,-93.9375,,883.6186,106.4375,,883.6186,39,,883.6187,-93.9375,,883.6189,-6.5,,883.599,3.57421875,,883.599,-1.0625,,883.6189,-113.0,,883.6189,-112.8125,,
883.6388,113,,883.619,0.0,,883.619,-2.125,,883.6386,22.8125,,883.6391,-66.9,,883.6388,-84,,883.6389,-93.875,,883.6386,106.5,,883.6386,39,,883.6388,-93.5625,,883.6389,-6.625,,883.619,3.6015625,,883.619,-0.4375,,883.6389,-112.9375,,883.6389,-112.25,,
883.6587,112,,883.639,0.0,,883.639,1.4375,,883.6586,22.75,,883.6591,-67.8,,883.6587,-84,,883.6589,-93.75,,883.6586,106.4375,,883.6586,39,,883.6587,-94.8125,,883.6589,-6.3125,,883.639,3.6015625,,883.639,-1.375,,883.6589,-112.8125,,883.6589,-113.1875,,
883.6787,113,,883.6589,0.0,,883.6589,0.125,,883.6786,22.8125,,883.679,-67.8,,883.6787,-84,,883.6788,-94.8125,,883.6786,106.4375,,883.6786,39,,883.6787,-94.8125,,883.6788,-6.5,,883.6589,3.58203125,,883.6589,-1.0625,,883.6788,-114.0625,,883.6788,-114.1875,,
883.6987,113,,883.679,0.0,,883.679,0.5625,,883.6986,22.8125,,883.6991,-67.2,,883.6987,-84,,883.6989,-94.625,,883.6986,106.5,,883.6986,39,,883.6987,-93.9375,,883.6989,-6.25,,883.679,3.58984375,,883.679,-1.1875,,883.6989,-113.8125,,883.6989,-114.4375,,
883.7187,113,,883.699,0.0,,883.699,-0.1875,,883.7186,22.8125,,883.719,-67.4,,883.7187,-84,,883.7188,-94.0625,,883.7186,106.5,,883.7186,39,,883.7187,-94.25,,883.7188,-6.4375,,883.699,3.58203125,,883.699,-1.0,,883.7188,-113.125,,883.7188,-112.8125,,
883.7389,114,,883.719,0.0,,883.719,-1.0,,883.7386,22.8125,,883.7391,-67.2,,883.7389,-84,,883.7389,-94.1875,,883.7386,106.625,,883.7386,39,,883.7389,-93.9375,,883.7389,-6.125,,883.719,3.58203125,,883.719,-0.75,,883.7389,-113.3125,,883.7389,-114.4375,,
883.7588,113,,883.7391,0.0,,883.7391,-0.125,,883.7586,22.8125,,883.7591,-67.2,,883.7588,-84,,883.759,-93.9375,,883.7586,106.5,,883.7586,39,,883.7588,-93.9375,,883.759,-6.375,,883.7391,3.58984375,,883.7391,-1.125,,883.759,-113.0,,883.759,-113.5,,
883.7789,112,,883.7591,0.0,,883.7591,-1.9375,,883.7786,22.8125,,883.7792,-67.4,,883.7789,-84,,883.779,-94.0625,,883.7786,106.5,,883.7786,39,,883.7789,-94.25,,883.779,-6.0625,,883.7591,3.6015625,,883.7591,-0.5625,,883.779,-113.125,,883.779,-114.625,,
883.7989,111,,883.7791,0.0,,883.7791,0.6875,,883.7988,22.8125,,883.7992,-67.8,,883.7989,-84,,883.799,-94.4375,,883.7988,106.5,,883.7988,39,,883.7989,-94.8125,,883.799,-6.1875,,883.7791,3.6015625,,883.7791,-0.9375,,883.799,-113.5625,,883.799,-114.125,,
883.8189,115,,883.7991,0.0,,883.7991,0.75,,883.8186,22.875,,883.8191,-67.8,,883.8189,-84,,883.8189,-94.8125,,883.8186,106.4375,,883.8186,39,,883.8189,-94.8125,,883.8189,-5.9375,,883.7991,3.625,,883.7991,-1.25,,883.8189,-114.0625,,883.8189,-115.875,,
883.8388,112,,883.8191,0.0,,883.8191,-1.4375,,883.8386,22.875,,883.8391,-68.5,,883.8388,-84,,883.839,-95.0,,883.8386,106.4375,,883.8386,39,,883.8388,-95.8125,,883.839,-6.625,,883.8191,3.609375,,883.8191,-0.6875,,883.839,-114.3125,,883.839,-113.125,,
883.8588,114,,883.8391,0.0,,883.8391,-1.6875,,883.8585,22.9375,,883.8591,-68.0,,883.8588,-84,,883.8589,-95.625,,883.8585,106.4375,,883.8585,39,,883.8588,-95.0625,,883.8589,-6.1875,,883.8391,3.6015625,,883.8391,-0.625,,883.8589,-115.0625,,883.8589,-115.9375,,
883.8787,115,,883.8591,0.0,,883.8591,-1.0625,,883.8786,22.9375,,883.879,-67.8,,883.8787,-85,,883.8788,-95.0,,883.8786,106.5,,883.8786,39,,883.8787,-94.8125,,883.8788,-6.375,,883.8591,3.57421875,,883.8591,-0.8125,,883.8788,-114.3125,,883.8788,-114.75,,
883.8988,114,,883.879,0.0,,883.879,0.6875,,883.8985,23.0,,883.8991,-66.9,,883.8988,-84,,883.8989,-94.5,,883.8985,106.4375,,883.8985,39,,883.8988,-93.5625,,883.8989,-6.4375,,883.879,3.6171875,,883.879,-1.25,,883.8989,-113.6875,,883.8989,-114.25,,
883.9188,113,,883.8991,0.0,,883.8991,-3.3125,,883.9186,23.0,,883.9191,-68.3,,883.9188,-84,,883.9189,-93.75,,883.9186,106.5,,883.9186,39,,883.9188,-95.5,,883.9189,-6.3125,,883.8991,3.609375,,883.8991,-0.1875,,883.9189,-112.8125,,883.9189,-113.3125,,
883.9388,113,,883.919,0.0,,883.919,-1.5625,,883.9385,22.9375,,883.9391,-68.0,,883.9388,-84,,883.9389,-95.25,,883.9385,106.5,,883.9385,39,,883.9388,-95.0625,,883.9389,-6.5625,,883.919,3.5546875,,883.919,-1.0625,,883.9389,-114.625,,883.9389,-113.3125,,
883.9588,114,,883.9391,0.0,,883.9391,-0.4375,,883.9586,23.0,,883.9591,-66.3,,883.9588,-84,,883.9589,-94.5,,883.9586,106.5,,883.9586,39,,883.9588,-92.6875,,883.9589,-5.8125,,883.9391,3.609375,,883.9391,-0.9375,,883.9589,-113.6875,,883.9589,-116.6875,,
883.9788,113,,883.959,0.0,,883.959,-1.3125,,883.9785,22.9375,,883.9791,-68.0,,883.9788,-84,,883.9789,-92.875,,883.9785,106.5,,883.9785,39,,883.9788,-95.0625,,883.9789,-6.1875,,883.959,3.6015625,,883.959,-1.1875,,883.9789,-111.75,,883.9789,-113.0,,
883.9988,112,,883.9791,0.0,,883.9791,0.6875,,883.9985,22.875,,883.9991,-67.8,,883.9988,-84,,883.9989,-94.6875,,883.9985,106.5,,883.9985,39,,883.9988,-94.8125,,883.9989,-6.375,,883.9791,3.6015625,,883.9791,-1.125,,883.9989,-113.9375,,883.9989,-112.9375,,
884.0188,113,,883.999,0.0,,883.999,1.3125,,884.0185,22.875,,884.0191,-67.8,,884.0188,-84,,884.0189,-94.8125,,884.0185,106.5,,884.0185,39,,884.0188,-94.8125,,884.0189,-6.1875,,883.999,3.56640625,,883.999,-1.25,,884.0189,-114.0625,,884.0189,-114.75,,
884.0388,112,,884.019,0.0,,884.019,1.25,,884.0385,22.875,,884.0391,-66.7,,884.0388,-84,,884.0389,-94.4375,,884.0385,106.4375,,884.0385,39,,884.0388,-93.25,,884.0389,-6.375,,884.019,3.58984375,,884.019,-0.9375,,884.0389,-113.625,,884.0389,-114.125,,
884.0588,113,,884.039,0.0,,884.039,-1.6875,,884.0585,22.8125,,884.0591,-67.4,,884.0588,-84,,884.0589,-93.4375,,884.0585,106.4375,,884.0585,39,,884.0588,-94.25,,884.0589,-6.4375,,884.039,3.6015625,,884.039,-0.5625,,884.0589,-112.375,,884.0589,-112.375,,
884.0788,113,,884.059,0.0,,884.059,-0.3125,,884.0785,22.8125,,884.0791,-67.8,,884.0788,-84,,884.0789,-94.4375,,884.0785,106.4375,,884.0785,39,,884.0788,-94.8125,,884.0789,-6.125,,884.059,3.6015625,,884.059,-0.875,,884.0789,-113.5625,,884.0789,-114.25,,
884.0987,113,,884.079,0.0,,884.079,-1.25,,884.0985,22.8125,,884.0991,-67.8,,884.0987,-84,,884.0989,-94.8125,,884.0985,106.5,,884.0985,39,,884.0987,-94.8125,,884.0989,-6.5625,,884.079,3.609375,,884.079,-0.6875,,884.0989,-114.0625,,884.0989,-113.3125,,
884.1187,113,,884.099,0.0,,884.099,-2.375,,884.1185,22.8125,,884.119,-68.0,,884.1187,-84,,884.1188,-94.875,,884.1185,106.5,,884.1185,39,,884.1187,-95.0625,,884.1188,-6.5,,884.099,3.609375,,884.099,-0.4375,,884.1188,-114.125,,884.1188,-113.5,,
884.1387,115,,884.119,0.0,,884.119,1.5,,884.1385,22.875,,884.1391,-68.0,,884.1387,-84,,884.1389,-95.0625,,884.1385,106.5625,,884.1385,39,,884.1387,-95.0625,,884.1389,-6.25,,884.119,3.58203125,,884.119,-1.375,,884.1389,-114.375,,884.1389,-114.8125,,
884.1587,115,,884.139,0.0,,884.139,2.3125,,884.1585,22.875,,884.159,-67.2,,884.1587,-84,,884.1588,-94.8125,,884.1585,106.5,,884.1585,39,,884.1587,-93.9375,,884.1588,-6.0625,,884.139,3.58984375,,884.139,-1.375,,884.1588,-114.0625,,884.1588,-115.375,,
884.1787,114,,884.159,0.0,,884.159,1.0625,,884.1785,22.9375,,884.1791,-67.4,,884.1787,-84,,884.1789,-94.0625,,884.1785,106.5,,884.1785,39,,884.1787,-94.25,,884.1789,-6.125,,884.159,3.6171875,,884.159,-1.25,,884.1789,-113.125,,884.1789,-114.375,,
884.1987,113,,884.179,0.0,,884.179,-1.1875,,884.1985,22.875,,884.199,-68.3,,884.1987,-84,,884.1988,-94.4375,,884.1985,106.5625,,884.1985,39,,884.1987,-95.5,,884.1988,-6.375,,884.179,3.58203125,,884.179,-0.6875,,884.1988,-113.625,,884.1988,-113.3125,,
884.2187,114,,884.199,0.0,,884.199,1.0625,,884.2185,22.875,,884.2191,-67.2,,884.2187,-84,,884.2189,-95.125,,884.2185,106.5,,884.2185,39,,884.2187,-93.9375,,884.2189,-6.5625,,884.199,3.6171875,,884.199,-1.0,,884.2189,-114.4375,,884.2189,-113.75,,
884.2387,113,,884.219,0.0,,884.219,0.875,,884.2384,22.9375,,884.239,-68.3,,884.2387,-84,,884.2388,-94.125,,884.2384,106.5,,884.2384,39,,884.2387,-95.5,,884.2388,-6.625,,884.219,3.58984375,,884.219,-1.25,,884.2388,-113.25,,884.2388,-112.6875,,
884.2587,113,,884.239,0.0,,884.239,-1.5,,884.2587,22.9375,,884.2591,-67.4,,884.2587,-84,,884.2589,-95.1875,,884.2587,106.5,,884.2587,39,,884.2587,-94.25,,884.2589,-6.375,,884.239,3.625,,884.239,-0.625,,884.2589,-114.5,,884.2589,-114.3125,,
