Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),1. Id A (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Target torque % of peak (0.1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),1. Ud V (0.0625),,Time (s),1. Target Iq A (0.0625),,Time (s),1. Iq A (0.0625),,
1814.2506,0,,1814.2508,0.0,,1814.2508,1.5,,1814.2504,1.3125,,1814.271,3.4000000000000004,,1814.2506,279,,1814.2508,4.6875,,1814.2504,108.4375,,1814.2504,35,,1814.2506,4.875,,1814.2508,11.0,,1814.2508,2.01171875,,1814.2508,0.1875,,1814.2508,4.25,,1814.2508,4.625,,
1814.2706,6,,1814.2708,0.0,,1814.2708,2.0625,,1814.2704,1.3125,,1814.291,3.3000000000000003,,1814.2706,280,,1814.2706,4.75,,1814.2704,108.4375,,1814.2704,35,,1814.2706,4.75,,1814.2706,11.0,,1814.2708,2.02734375,,1814.2708,0.1875,,1814.2706,4.3125,,1814.2706,4.3125,,
1814.2906,4,,1814.2908,0.0,,1814.2908,2.3125,,1814.2904,1.3125,,1814.3108,3.4000000000000004,,1814.2906,280,,1814.2906,4.625,,1814.2904,108.375,,1814.2904,35,,1814.2906,4.5625,,1814.2906,11.125,,1814.2908,2.03515625,,1814.2908,0.3125,,1814.2906,4.125,,1814.2906,4.75,,
1814.3106,0,,1814.3108,0.0,,1814.3108,0.875,,1814.3104,1.3125,,1814.3308,3.4000000000000004,,1814.3106,280,,1814.3108,4.625,,1814.3104,108.4375,,1814.3104,35,,1814.3106,4.75,,1814.3108,11.1875,,1814.3108,2.01953125,,1814.3108,0.375,,1814.3108,4.125,,1814.3108,4.625,,
1814.3306,0,,1814.3308,0.0,,1814.3308,1.875,,1814.3304,1.25,,1814.3508,3.3000000000000003,,1814.3306,280,,1814.3308,4.6875,,1814.3304,108.4375,,1814.3304,35,,1814.3306,4.75,,1814.3308,11.1875,,1814.3308,2.01171875,,1814.3308,0.25,,1814.3308,4.25,,1814.3308,3.3125,,
1814.3506,4,,1814.3508,0.0,,1814.3508,-2.5,,1814.3504,1.25,,1814.371,3.3000000000000003,,1814.3506,281,,1814.3506,4.625,,1814.3504,108.4375,,1814.3504,35,,1814.3506,4.5625,,1814.3506,11.0625,,1814.3508,2.01953125,,1814.3508,0.5625,,1814.3506,4.125,,1814.3506,4.75,,
1814.3706,0,,1814.371,0.0,,1814.371,-2.3125,,1814.3706,1.3125,,1814.3908,3.3000000000000003,,1814.3706,281,,1814.3708,4.5,,1814.3706,108.375,,1814.3706,35,,1814.3706,4.5625,,1814.3708,11.125,,1814.371,2.01953125,,1814.371,0.5625,,1814.3708,4.0625,,1814.3708,3.6875,,
1814.3904,4,,1814.3908,0.0,,1814.3908,-0.4375,,1814.3904,1.3125,,1814.4108,3.3000000000000003,,1814.3904,281,,1814.3906,4.5,,1814.3904,108.4375,,1814.3904,35,,1814.3904,4.5625,,1814.3906,11.0625,,1814.3908,2.02734375,,1814.3908,0.375,,1814.3906,4.0625,,1814.3906,4.4375,,
1814.4106,0,,1814.4108,0.0,,1814.4108,-1.0,,1814.4104,1.3125,,1814.4308,3.4000000000000004,,1814.4106,281,,1814.4108,4.5,,1814.4104,108.375,,1814.4104,35,,1814.4106,4.5625,,1814.4108,11.125,,1814.4108,2.01953125,,1814.4108,0.4375,,1814.4108,4.0625,,1814.4108,4.3125,,
1814.4306,4,,1814.4308,0.0,,1814.4308,0.375,,1814.4304,1.3125,,1814.4508,3.3000000000000003,,1814.4306,281,,1814.4306,4.625,,1814.4304,108.375,,1814.4304,35,,1814.4306,4.75,,1814.4306,11.0,,1814.4308,2.03515625,,1814.4308,0.3125,,1814.4306,4.125,,1814.4306,4.5625,,
1814.4506,0,,1814.4508,0.0,,1814.4508,-0.3125,,1814.4504,1.3125,,1814.4708,3.4000000000000004,,1814.4506,280,,1814.4506,4.625,,1814.4504,108.375,,1814.4504,35,,1814.4506,4.5625,,1814.4506,11.0625,,1814.4508,2.03515625,,1814.4508,0.375,,1814.4506,4.125,,1814.4506,4.0625,,
1814.4704,4,,1814.4708,0.0,,1814.4708,-0.375,,1814.4704,1.3125,,1814.4908,3.4000000000000004,,1814.4704,280,,1814.4706,4.625,,1814.4704,108.375,,1814.4704,35,,1814.4704,4.75,,1814.4706,11.125,,1814.4708,2.02734375,,1814.4708,0.1875,,1814.4706,4.125,,1814.4706,4.4375,,
1814.4904,0,,1814.4908,0.0,,1814.4908,-1.5,,1814.4904,1.3125,,1814.5108,3.4000000000000004,,1814.4904,280,,1814.4906,4.6875,,1814.4904,108.375,,1814.4904,35,,1814.4904,4.75,,1814.4906,11.0625,,1814.4908,2.03515625,,1814.4908,0.4375,,1814.4906,4.25,,1814.4906,3.875,,
1814.5106,4,,1814.5108,0.0,,1814.5108,0.5625,,1814.5104,1.3125,,1814.5308,3.4000000000000004,,1814.5106,280,,1814.5106,4.6875,,1814.5104,108.4375,,1814.5104,35,,1814.5106,4.75,,1814.5106,11.0625,,1814.5108,2.01171875,,1814.5108,0.3125,,1814.5106,4.25,,1814.5106,4.375,,
1814.5306,0,,1814.5308,0.0,,1814.5308,-1.3125,,1814.5304,1.25,,1814.5508,3.3000000000000003,,1814.5306,281,,1814.5306,4.6875,,1814.5304,108.4375,,1814.5304,35,,1814.5306,4.75,,1814.5306,11.125,,1814.5308,2.01953125,,1814.5308,0.4375,,1814.5306,4.25,,1814.5306,3.8125,,
1814.5504,4,,1814.5508,0.0,,1814.5508,-1.4375,,1814.5504,1.25,,1814.5708,3.3000000000000003,,1814.5504,282,,1814.5506,4.625,,1814.5504,108.375,,1814.5504,35,,1814.5504,4.5625,,1814.5506,11.125,,1814.5508,2.03515625,,1814.5508,0.375,,1814.5506,4.125,,1814.5506,4.25,,
1814.5704,4,,1814.5708,0.0,,1814.5708,-0.875,,1814.5704,1.25,,1814.5908,3.4000000000000004,,1814.5704,282,,1814.5706,4.5,,1814.5704,108.4375,,1814.5704,35,,1814.5704,4.5625,,1814.5706,11.0625,,1814.5708,2.03515625,,1814.5708,0.375,,1814.5706,4.0625,,1814.5706,5.0625,,
1814.5904,6,,1814.5906,0.0,,1814.5906,-0.5,,1814.5904,1.25,,1814.6108,3.4000000000000004,,1814.5904,282,,1814.5906,4.625,,1814.5904,108.4375,,1814.5904,35,,1814.5904,4.75,,1814.5906,11.0,,1814.5906,2.0703125,,1814.5906,0.375,,1814.5906,4.125,,1814.5906,5.4375,,
1814.6106,4,,1814.6106,0.0,,1814.6106,1.0,,1814.6104,1.3125,,1814.6308,3.6,,1814.6106,281,,1814.6106,4.6875,,1814.6104,108.375,,1814.6104,35,,1814.6106,4.75,,1814.6106,11.0,,1814.6106,2.046875,,1814.6106,0.25,,1814.6106,4.25,,1814.6106,4.875,,
1814.6304,4,,1814.6308,0.0,,1814.6308,-0.6875,,1814.6304,1.3125,,1814.6508,3.5,,1814.6304,281,,1814.6306,4.8125,,1814.6304,108.4375,,1814.6304,35,,1814.6304,5.0,,1814.6306,11.0,,1814.6308,2.01953125,,1814.6308,0.4375,,1814.6306,4.375,,1814.6306,4.9375,,
1814.6504,6,,1814.6508,0.0,,1814.6508,0.5625,,1814.6504,1.3125,,1814.6708,3.3000000000000003,,1814.6504,280,,1814.6506,4.875,,1814.6504,108.4375,,1814.6504,35,,1814.6504,4.875,,1814.6506,10.9375,,1814.6508,2.01171875,,1814.6508,0.3125,,1814.6506,4.4375,,1814.6506,5.4375,,
1814.6704,0,,1814.6706,0.0,,1814.6706,1.5625,,1814.6702,1.3125,,1814.6908,3.3000000000000003,,1814.6704,281,,1814.6706,4.6875,,1814.6702,108.4375,,1814.6702,35,,1814.6704,4.5625,,1814.6706,11.25,,1814.6706,1.9921875,,1814.6706,0.25,,1814.6706,4.25,,1814.6706,2.1875,,
1814.6904,0,,1814.6906,0.0,,1814.6906,1.625,,1814.6902,1.3125,,1814.7108,3.1,,1814.6904,281,,1814.6906,4.5,,1814.6902,108.4375,,1814.6902,35,,1814.6904,4.5625,,1814.6906,11.1875,,1814.6906,2.01953125,,1814.6906,0.25,,1814.6906,4.0625,,1814.6906,2.4375,,
1814.7104,4,,1814.7108,0.0,,1814.7108,-0.8125,,1814.7104,1.3125,,1814.7308,3.3000000000000003,,1814.7104,281,,1814.7106,4.375,,1814.7104,108.4375,,1814.7104,35,,1814.7104,4.3125,,1814.7106,11.0625,,1814.7108,2.01171875,,1814.7108,0.4375,,1814.7106,3.9375,,1814.7106,4.25,,
1814.7304,0,,1814.7308,0.0,,1814.7308,-0.3125,,1814.7304,1.3125,,1814.7506,3.3000000000000003,,1814.7304,281,,1814.7306,4.375,,1814.7304,108.375,,1814.7304,35,,1814.7304,4.5625,,1814.7306,11.125,,1814.7308,2.0,,1814.7308,0.4375,,1814.7306,3.9375,,1814.7306,3.8125,,
1814.7504,0,,1814.7506,0.0,,1814.7506,0.8125,,1814.7502,1.3125,,1814.7706,3.2,,1814.7504,281,,1814.7506,4.5,,1814.7502,108.375,,1814.7502,35,,1814.7504,4.5625,,1814.7506,11.1875,,1814.7506,2.046875,,1814.7506,0.25,,1814.7506,4.0625,,1814.7506,3.25,,
1814.7704,4,,1814.7706,0.0,,1814.7706,0.125,,1814.7702,1.3125,,1814.7908,3.5,,1814.7704,281,,1814.7706,4.4375,,1814.7702,108.4375,,1814.7702,35,,1814.7704,4.4375,,1814.7706,11.125,,1814.7706,2.046875,,1814.7706,0.3125,,1814.7706,4.0,,1814.7706,3.8125,,
1814.7904,0,,1814.7906,0.0,,1814.7906,0.9375,,1814.7902,1.3125,,1814.8108,3.5,,1814.7904,282,,1814.7904,4.625,,1814.7902,108.4375,,1814.7902,35,,1814.7904,4.875,,1814.7904,11.1875,,1814.7906,2.01953125,,1814.7906,0.25,,1814.7904,4.125,,1814.7904,4.1875,,
1814.8104,0,,1814.8108,0.0,,1814.8108,0.6875,,1814.8104,1.3125,,1814.8306,3.3000000000000003,,1814.8104,281,,1814.8106,4.8125,,1814.8104,108.375,,1814.8104,35,,1814.8104,4.875,,1814.8106,11.125,,1814.8108,2.02734375,,1814.8108,0.25,,1814.8106,4.375,,1814.8106,3.875,,
1814.8304,0,,1814.8306,0.0,,1814.8306,0.3125,,1814.8302,1.3125,,1814.8508,3.4000000000000004,,1814.8304,281,,1814.8306,4.6875,,1814.8302,108.375,,1814.8302,35,,1814.8304,4.5625,,1814.8306,11.3125,,1814.8306,2.03515625,,1814.8306,0.3125,,1814.8306,4.25,,1814.8306,1.875,,
1814.8504,4,,1814.8506,0.0,,1814.8506,0.0625,,1814.8502,1.3125,,1814.8708,3.4000000000000004,,1814.8504,281,,1814.8506,4.625,,1814.8502,108.4375,,1814.8502,35,,1814.8504,4.75,,1814.8506,11.125,,1814.8506,2.02734375,,1814.8506,0.375,,1814.8506,4.125,,1814.8506,3.625,,
1814.8704,0,,1814.8708,0.0,,1814.8708,-0.625,,1814.8704,1.3125,,1814.8908,3.4000000000000004,,1814.8704,281,,1814.8706,4.6875,,1814.8704,108.4375,,1814.8704,35,,1814.8704,4.75,,1814.8706,11.0625,,1814.8708,2.01953125,,1814.8708,0.4375,,1814.8706,4.25,,1814.8706,4.0625,,
1814.8904,0,,1814.8908,0.0,,1814.8908,-0.125,,1814.8904,1.3125,,1814.9108,3.3000000000000003,,1814.8904,281,,1814.8906,4.6875,,1814.8904,108.4375,,1814.8904,35,,1814.8904,4.75,,1814.8906,11.0,,1814.8908,2.01953125,,1814.8908,0.375,,1814.8906,4.25,,1814.8906,4.9375,,
1814.9104,0,,1814.9106,0.0,,1814.9106,-1.75,,1814.9102,1.3125,,1814.9308,3.3000000000000003,,1814.9104,281,,1814.9106,4.625,,1814.9102,108.375,,1814.9102,35,,1814.9104,4.5625,,1814.9106,11.125,,1814.9106,2.01953125,,1814.9106,0.5625,,1814.9106,4.125,,1814.9106,3.6875,,
1814.9306,4,,1814.9308,0.0,,1814.9308,0.625,,1814.9302,1.3125,,1814.9508,3.3000000000000003,,1814.9306,281,,1814.9306,4.5,,1814.9302,108.4375,,1814.9302,35,,1814.9306,4.5625,,1814.9306,11.125,,1814.9308,2.03515625,,1814.9308,0.375,,1814.9306,4.0625,,1814.9306,4.1875,,
1814.9504,0,,1814.9508,0.0,,1814.9508,0.5,,1814.9504,1.3125,,1814.9708,3.4000000000000004,,1814.9504,282,,1814.9506,4.5,,1814.9504,108.375,,1814.9504,35,,1814.9504,4.5625,,1814.9506,11.125,,1814.9508,2.01953125,,1814.9508,0.4375,,1814.9506,4.0625,,1814.9506,3.625,,
1814.9704,4,,1814.9708,0.0,,1814.9708,1.625,,1814.9704,1.3125,,1814.9908,3.3000000000000003,,1814.9704,282,,1814.9706,4.625,,1814.9704,108.4375,,1814.9704,35,,1814.9704,4.75,,1814.9706,11.125,,1814.9708,2.02734375,,1814.9708,0.4375,,1814.9706,4.125,,1814.9706,4.25,,
1814.9904,0,,1814.9906,0.0,,1814.9906,-0.875,,1814.9902,1.25,,1815.0106,3.4000000000000004,,1814.9904,282,,1814.9906,4.625,,1814.9902,108.4375,,1814.9902,35,,1814.9904,4.5625,,1814.9906,11.0625,,1814.9906,2.02734375,,1814.9906,0.4375,,1814.9906,4.125,,1814.9906,3.9375,,
1815.0104,0,,1815.0106,0.0,,1815.0106,-0.3125,,1815.0102,1.3125,,1815.0308,3.4000000000000004,,1815.0104,282,,1815.0106,4.625,,1815.0102,108.4375,,1815.0102,35,,1815.0104,4.75,,1815.0106,11.1875,,1815.0106,2.046875,,1815.0106,0.375,,1815.0106,4.125,,1815.0106,3.8125,,
1815.0304,0,,1815.0308,0.0,,1815.0308,-1.5625,,1815.0302,1.25,,1815.0508,3.5,,1815.0304,282,,1815.0306,4.6875,,1815.0302,108.4375,,1815.0302,35,,1815.0304,4.75,,1815.0306,11.0625,,1815.0308,2.046875,,1815.0308,0.5,,1815.0306,4.25,,1815.0306,4.875,,
1815.0504,0,,1815.0508,0.0,,1815.0508,-0.125,,1815.0504,1.3125,,1815.0708,3.5,,1815.0504,282,,1815.0506,4.75,,1815.0504,108.4375,,1815.0504,35,,1815.0504,4.875,,1815.0506,11.0,,1815.0508,2.01171875,,1815.0508,0.375,,1815.0506,4.3125,,1815.0506,5.3125,,
1815.0704,4,,1815.0706,0.0,,1815.0706,0.25,,1815.0702,1.3125,,1815.0908,3.3000000000000003,,1815.0704,281,,1815.0706,4.8125,,1815.0702,108.4375,,1815.0702,35,,1815.0704,4.875,,1815.0706,10.9375,,1815.0706,2.01171875,,1815.0706,0.3125,,1815.0706,4.375,,1815.0706,5.625,,
1815.0904,4,,1815.0906,0.0,,1815.0906,0.5,,1815.0902,1.25,,1815.1108,3.3000000000000003,,1815.0904,282,,1815.0906,4.6875,,1815.0902,108.4375,,1815.0902,35,,1815.0904,4.5625,,1815.0906,11.1875,,1815.0906,2.03515625,,1815.0906,0.3125,,1815.0906,4.25,,1815.0906,3.25,,
1815.1104,4,,1815.1106,0.0,,1815.1106,0.6875,,1815.1102,1.25,,1815.1308,3.4000000000000004,,1815.1104,281,,1815.1104,4.5,,1815.1102,108.4375,,1815.1102,35,,1815.1104,4.5625,,1815.1104,11.125,,1815.1106,1.9921875,,1815.1106,0.3125,,1815.1104,4.0625,,1815.1104,3.5625,,
1815.1304,0,,1815.1308,0.0,,1815.1308,0.0,,1815.1302,1.25,,1815.1506,3.1,,1815.1304,281,,1815.1306,4.625,,1815.1302,108.375,,1815.1302,35,,1815.1304,4.75,,1815.1306,11.25,,1815.1308,1.984375,,1815.1308,0.3125,,1815.1306,4.125,,1815.1306,3.1875,,
1815.1504,4,,1815.1506,0.0,,1815.1506,0.125,,1815.1502,1.25,,1815.1708,3.1,,1815.1504,282,,1815.1506,4.5,,1815.1502,108.375,,1815.1502,35,,1815.1504,4.3125,,1815.1506,11.0,,1815.1506,2.02734375,,1815.1506,0.3125,,1815.1506,4.0625,,1815.1506,5.0,,
1815.1704,4,,1815.1706,0.0,,1815.1706,-1.25,,1815.1702,1.25,,1815.1908,3.4000000000000004,,1815.1704,282,,1815.1706,4.25,,1815.1702,108.5,,1815.1702,35,,1815.1704,4.3125,,1815.1706,11.0,,1815.1706,2.0625,,1815.1706,0.4375,,1815.1706,3.875,,1815.1706,5.6875,,
1815.1904,0,,1815.1906,0.0,,1815.1906,1.1875,,1815.1902,1.25,,1815.2108,3.6,,1815.1904,281,,1815.1904,4.5,,1815.1902,108.5625,,1815.1902,35,,1815.1904,4.75,,1815.1904,11.25,,1815.1906,2.046875,,1815.1906,0.1875,,1815.1904,4.0625,,1815.1904,3.1875,,
1815.2104,0,,1815.2106,0.0,,1815.2106,1.4375,,1815.2102,1.25,,1815.2306,3.5,,1815.2104,282,,1815.2104,4.8125,,1815.2102,108.4375,,1815.2102,35,,1815.2104,5.0,,1815.2104,11.0,,1815.2106,2.02734375,,1815.2106,0.1875,,1815.2104,4.375,,1815.2104,5.625,,
1815.2304,0,,1815.2306,0.0,,1815.2306,0.0,,1815.2302,1.25,,1815.2506,3.4000000000000004,,1815.2304,282,,1815.2306,4.875,,1815.2302,108.4375,,1815.2302,35,,1815.2304,4.875,,1815.2306,11.1875,,1815.2306,2.046875,,1815.2306,0.3125,,1815.2306,4.4375,,1815.2306,3.9375,,
1815.2502,6,,1815.2506,0.0,,1815.2506,2.375,,1815.2502,1.25,,1815.2708,3.5,,1815.2502,282,,1815.2504,4.75,,1815.2502,108.5,,1815.2502,35,,1815.2502,4.75,,1815.2504,11.0625,,1815.2506,2.03515625,,1815.2506,0.25,,1815.2504,4.3125,,1815.2504,6.4375,,
1815.2704,0,,1815.2706,0.0,,1815.2706,-3.5625,,1815.2702,1.3125,,1815.2908,3.4000000000000004,,1815.2704,282,,1815.2704,4.75,,1815.2702,108.5,,1815.2702,35,,1815.2704,4.875,,1815.2704,11.0625,,1815.2706,2.03515625,,1815.2706,0.6875,,1815.2704,4.3125,,1815.2704,3.25,,
1815.2904,0,,1815.2906,0.0,,1815.2906,0.0625,,1815.2902,1.25,,1815.3106,3.4000000000000004,,1815.2904,281,,1815.2904,4.75,,1815.2902,108.5,,1815.2902,35,,1815.2904,4.75,,1815.2904,11.0625,,1815.2906,2.0625,,1815.2906,0.375,,1815.2904,4.3125,,1815.2904,4.3125,,
1815.3104,0,,1815.3106,0.0,,1815.3106,-3.375,,1815.3102,1.3125,,1815.3306,3.6,,1815.3104,282,,1815.3106,4.6875,,1815.3102,108.5,,1815.3102,35,,1815.3104,4.75,,1815.3106,11.25,,1815.3106,2.08203125,,1815.3106,0.8125,,1815.3106,4.25,,1815.3106,3.1875,,
1815.3304,0,,1815.3306,0.0,,1815.3306,0.6875,,1815.3302,1.25,,1815.3506,3.7,,1815.3304,282,,1815.3306,4.8125,,1815.3302,108.4375,,1815.3302,35,,1815.3304,5.0,,1815.3306,11.1875,,1815.3306,2.0703125,,1815.3306,0.3125,,1815.3306,4.375,,1815.3306,4.0625,,
1815.3504,4,,1815.3506,0.0,,1815.3506,1.5625,,1815.3502,1.25,,1815.3708,3.6,,1815.3504,282,,1815.3504,5.0,,1815.3502,108.4375,,1815.3502,35,,1815.3504,5.125,,1815.3504,11.125,,1815.3506,1.9921875,,1815.3506,0.3125,,1815.3504,4.5,,1815.3504,4.6875,,
1815.3704,0,,1815.3706,0.0,,1815.3706,1.25,,1815.3702,1.3125,,1815.3906,3.1,,1815.3704,282,,1815.3704,5.0,,1815.3702,108.4375,,1815.3702,35,,1815.3704,5.0,,1815.3704,11.125,,1815.3706,2.0,,1815.3706,0.1875,,1815.3704,4.5,,1815.3704,4.375,,
1815.3902,0,,1815.3906,0.0,,1815.3906,-0.4375,,1815.3902,1.3125,,1815.4106,3.2,,1815.3902,283,,1815.3904,4.625,,1815.3902,108.4375,,1815.3902,35,,1815.3902,4.3125,,1815.3904,11.125,,1815.3906,2.0625,,1815.3906,0.375,,1815.3904,4.125,,1815.3904,5.0625,,
1815.4104,0,,1815.4106,0.0,,1815.4106,0.25,,1815.4102,1.3125,,1815.4308,3.6,,1815.4104,283,,1815.4106,4.3125,,1815.4102,108.4375,,1815.4102,35,,1815.4104,4.4375,,1815.4106,11.1875,,1815.4106,2.0703125,,1815.4106,0.5625,,1815.4106,3.875,,1815.4106,4.3125,,
1815.4304,4,,1815.4306,0.0,,1815.4306,-1.4375,,1815.4302,1.3125,,1815.4508,3.6,,1815.4304,283,,1815.4304,4.6875,,1815.4302,108.5,,1815.4302,35,,1815.4304,5.0,,1815.4304,11.125,,1815.4306,2.01953125,,1815.4306,0.5,,1815.4304,4.25,,1815.4304,4.6875,,
1815.4504,0,,1815.4508,0.0,,1815.4508,-0.3125,,1815.4504,1.3125,,1815.4706,3.3000000000000003,,1815.4504,283,,1815.4506,4.9375,,1815.4504,108.4375,,1815.4504,35,,1815.4504,5.0,,1815.4506,11.125,,1815.4508,2.0,,1815.4508,0.375,,1815.4506,4.5,,1815.4506,4.5,,
1815.4704,4,,1815.4706,0.0,,1815.4706,-1.9375,,1815.4702,1.3125,,1815.4908,3.2,,1815.4704,283,,1815.4706,4.75,,1815.4702,108.4375,,1815.4702,35,,1815.4704,4.5625,,1815.4706,11.0625,,1815.4706,2.046875,,1815.4706,0.5625,,1815.4706,4.25,,1815.4706,4.9375,,
1815.4904,4,,1815.4906,0.0,,1815.4906,1.25,,1815.4902,1.3125,,1815.5108,3.5,,1815.4904,282,,1815.4906,4.4375,,1815.4902,108.5,,1815.4902,35,,1815.4904,4.4375,,1815.4906,11.1875,,1815.4906,2.01171875,,1815.4906,0.25,,1815.4906,4.0,,1815.4906,3.75,,
1815.5104,4,,1815.5106,0.0,,1815.5106,-1.875,,1815.5104,1.3125,,1815.5308,3.3000000000000003,,1815.5104,282,,1815.5106,4.625,,1815.5104,108.4375,,1815.5104,35,,1815.5104,4.875,,1815.5106,11.0,,1815.5106,1.9765625,,1815.5106,0.625,,1815.5106,4.125,,1815.5106,3.875,,
1815.5304,0,,1815.5308,0.0,,1815.5308,2.5,,1815.5304,1.3125,,1815.5506,3.0,,1815.5304,282,,1815.5306,4.6875,,1815.5304,108.5,,1815.5304,35,,1815.5304,4.5625,,1815.5306,11.4375,,1815.5308,2.01953125,,1815.5308,0.125,,1815.5306,4.25,,1815.5306,1.625,,
1815.5504,4,,1815.5506,0.0,,1815.5506,1.25,,1815.5502,1.3125,,1815.5708,3.3000000000000003,,1815.5504,282,,1815.5506,4.3125,,1815.5502,108.4375,,1815.5502,35,,1815.5504,4.1875,,1815.5506,11.1875,,1815.5506,2.02734375,,1815.5506,0.3125,,1815.5506,3.875,,1815.5506,4.3125,,
1815.5704,0,,1815.5706,0.0,,1815.5706,0.5,,1815.5702,1.3125,,1815.5908,3.4000000000000004,,1815.5704,283,,1815.5706,4.3125,,1815.5702,108.4375,,1815.5702,35,,1815.5704,4.5625,,1815.5706,11.1875,,1815.5706,2.01953125,,1815.5706,0.375,,1815.5706,3.875,,1815.5706,3.9375,,
1815.5904,4,,1815.5906,0.0,,1815.5906,2.0,,1815.5902,1.25,,1815.6108,3.3000000000000003,,1815.5904,283,,1815.5904,4.625,,1815.5902,108.4375,,1815.5902,35,,1815.5904,4.75,,1815.5904,11.125,,1815.5906,2.0703125,,1815.5906,0.125,,1815.5904,4.125,,1815.5904,4.9375,,
1815.6104,0,,1815.6108,0.0,,1815.6108,-1.3125,,1815.6104,1.25,,1815.6308,3.6,,1815.6104,283,,1815.6106,4.625,,1815.6104,108.5,,1815.6104,35,,1815.6104,4.5625,,1815.6106,11.375,,1815.6108,2.046875,,1815.6108,0.5,,1815.6106,4.125,,1815.6106,0.875,,
1815.6304,4,,1815.6306,0.0,,1815.6306,-0.625,,1815.6302,1.25,,1815.6508,3.5,,1815.6304,283,,1815.6306,4.75,,1815.6302,108.375,,1815.6302,35,,1815.6304,5.0,,1815.6306,11.3125,,1815.6306,2.0,,1815.6306,0.375,,1815.6306,4.25,,1815.6306,2.0,,
1815.6504,4,,1815.6506,0.0,,1815.6506,-3.1875,,1815.6502,1.3125,,1815.6708,3.2,,1815.6504,283,,1815.6506,4.875,,1815.6502,108.4375,,1815.6502,35,,1815.6504,4.875,,1815.6506,11.3125,,1815.6506,1.984375,,1815.6506,0.5625,,1815.6506,4.4375,,1815.6506,3.25,,
1815.6704,0,,1815.6706,0.0,,1815.6706,-1.1875,,1815.6702,1.3125,,1815.6908,3.1,,1815.6704,283,,1815.6704,4.625,,1815.6702,108.5,,1815.6702,35,,1815.6704,4.4375,,1815.6704,11.25,,1815.6706,2.0,,1815.6706,0.375,,1815.6704,4.125,,1815.6704,3.25,,
1815.6904,0,,1815.6908,0.0,,1815.6908,-1.3125,,1815.6904,1.3125,,1815.7108,3.2,,1815.6904,283,,1815.6906,4.3125,,1815.6904,108.4375,,1815.6904,35,,1815.6904,4.3125,,1815.6906,11.125,,1815.6908,2.0,,1815.6908,0.4375,,1815.6906,3.875,,1815.6906,4.5625,,
1815.7106,0,,1815.7108,0.0,,1815.7108,0.5,,1815.7102,1.3125,,1815.7308,3.2,,1815.7106,283,,1815.7106,4.3125,,1815.7102,108.4375,,1815.7102,35,,1815.7106,4.4375,,1815.7106,11.125,,1815.7108,2.03515625,,1815.7108,0.3125,,1815.7106,3.875,,1815.7106,4.625,,
1815.7304,4,,1815.7306,0.0,,1815.7306,-2.625,,1815.7302,1.3125,,1815.7508,3.4000000000000004,,1815.7304,283,,1815.7306,4.375,,1815.7302,108.5,,1815.7302,35,,1815.7304,4.4375,,1815.7306,11.0625,,1815.7306,2.03515625,,1815.7306,0.625,,1815.7306,3.9375,,1815.7306,5.25,,
1815.7504,0,,1815.7506,0.0,,1815.7506,-0.0625,,1815.7502,1.3125,,1815.7708,3.4000000000000004,,1815.7504,283,,1815.7504,4.5625,,1815.7502,108.4375,,1815.7502,35,,1815.7504,4.75,,1815.7504,11.1875,,1815.7506,2.02734375,,1815.7506,0.375,,1815.7504,4.125,,1815.7504,4.0,,
1815.7704,0,,1815.7708,0.0,,1815.7708,-1.0625,,1815.7704,1.3125,,1815.7908,3.4000000000000004,,1815.7704,283,,1815.7706,4.6875,,1815.7704,108.375,,1815.7704,35,,1815.7704,4.75,,1815.7706,11.125,,1815.7708,2.0,,1815.7708,0.5,,1815.7706,4.25,,1815.7706,4.8125,,
1815.7906,0,,1815.7908,0.0,,1815.7908,2.125,,1815.7902,1.3125,,1815.8106,3.2,,1815.7906,283,,1815.7906,4.6875,,1815.7902,108.5,,1815.7902,35,,1815.7906,4.75,,1815.7906,11.1875,,1815.7908,2.01171875,,1815.7908,0.375,,1815.7906,4.25,,1815.7906,4.0625,,
1815.8104,4,,1815.8106,0.0,,1815.8106,-1.0625,,1815.8102,1.25,,1815.8308,3.3000000000000003,,1815.8104,284,,1815.8106,4.5625,,1815.8102,108.5,,1815.8102,35,,1815.8104,4.4375,,1815.8106,11.1875,,1815.8106,2.046875,,1815.8106,0.4375,,1815.8106,4.125,,1815.8106,4.625,,
1815.8304,0,,1815.8308,0.0,,1815.8308,2.0625,,1815.8302,1.3125,,1815.8508,3.5,,1815.8304,283,,1815.8306,4.4375,,1815.8302,108.5,,1815.8302,35,,1815.8304,4.5625,,1815.8306,11.25,,1815.8308,2.046875,,1815.8308,0.125,,1815.8306,4.0,,1815.8306,4.0,,
