Time (s),1. Current A(RMS) (1),,Time (s),1. Id A (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Target torque % of peak (0.1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),0x0081_Unit_in_pre-operational  ,,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),0x0081_Low_batt  ,,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),1. Ud V (0.0625),,Time (s),1. Target Iq A (0.0625),,Time (s),0x0081_Supply_critical  ,,Time (s),1. Iq A (0.0625),,
562.765,15,,562.7854,-1.4375,,562.7649,5.9375,,562.7653,7.4,,562.765,623,,562.8252,11.25,,,,,562.7649,108.5625,,562.7649,33,,562.765,10.3125,,562.8252,12.875,,,,,562.7854,1.6328125,,562.7854,-21.625,,562.8252,18.5625,,,,,562.8252,14.875,,
562.7852,18,,562.8053,-1.125,,562.7851,5.875,,562.7854,7.6000000000000005,,562.7852,624,,562.8451,10.0,,,,,562.7851,108.5625,,562.7851,33,,562.7852,10.625,,562.8451,12.75,,,,,562.8053,1.59765625,,562.8053,-22.0,,562.8451,16.5,,,,,562.8451,14.6875,,
562.8051,16,,562.8253,-2.4375,,562.8049,5.9375,,562.8054,8.1,,562.8051,624,,562.8652,9.125,,,,,562.8049,108.5625,,562.8049,33,,562.8051,11.3125,,562.8652,12.1875,,,,,562.8253,1.5703125,,562.8253,-21.6875,,562.8652,15.0625,,,,,562.8652,18.75,,
562.8251,17,,562.8452,-2.75,,562.8249,6.0,,562.8254,7.2,,562.8251,624,,562.8853,8.5625,,,,,562.8249,108.4375,,562.8249,33,,562.8251,10.0625,,562.8853,12.25,,,,,562.8452,1.5546875,,562.8452,-21.375,,562.8853,14.125,,,,,562.8853,17.0,,
562.845,14,,562.8654,2.6875,,562.8448,6.0625,,562.8453,6.6000000000000005,,562.845,626,,562.9052,10.9375,,,,,562.8448,108.4375,,562.8448,33,,562.845,9.1875,,562.9052,12.5625,,,,,562.8654,1.625,,562.8654,-21.75,,562.9052,18.0,,,,,562.9052,16.75,,
562.8651,13,,562.8854,5.5,,562.865,6.0,,562.8654,6.2,,562.8651,628,,562.9253,11.25,,,,,562.865,108.5625,,562.865,33,,562.8651,8.625,,562.9253,12.5625,,,,,562.8854,1.6328125,,562.8854,-21.9375,,562.9253,18.5625,,,,,562.9253,17.75,,
562.8851,15,,562.9054,-0.3125,,562.885,5.875,,562.8855,7.9,,562.8851,627,,562.9452,10.0,,,,,562.885,108.75,,562.885,33,,562.8851,11.0,,562.9452,13.125,,,,,562.9054,1.59765625,,562.9054,-22.0625,,562.9452,16.5,,,,,562.9452,12.875,,
562.9051,20,,562.9254,-3.875,,562.905,5.8125,,562.9054,8.1,,562.9051,626,,562.9653,9.6875,,,,,562.905,108.6875,,562.905,33,,562.9051,11.3125,,562.9653,12.6875,,,,,562.9254,1.58984375,,562.9254,-21.9375,,562.9653,15.9375,,,,,562.9653,15.875,,
562.9251,17,,562.9454,-2.8125,,562.925,6.0,,562.9255,7.2,,562.9251,628,,562.9852,10.25,,,,,562.925,108.5625,,562.925,33,,562.9251,10.0625,,562.9852,12.25,,,,,562.9454,1.60546875,,562.9454,-21.625,,562.9852,16.875,,,,,562.9852,19.6875,,
562.9451,15,,562.9654,0.1875,,562.945,6.0625,,562.9454,7.0,,562.9451,630,,563.0052,7.625,,,,,562.945,108.375,,562.945,33,,562.9451,9.75,,563.0052,12.8125,,,,,562.9654,1.52734375,,562.9654,-21.75,,563.0052,12.5625,,,,,563.0052,12.625,,
562.9651,12,,562.9854,1.3125,,562.965,6.0,,562.9655,7.4,,562.9651,630,,563.0252,9.4375,,,,,562.965,108.5,,562.965,33,,562.9651,10.3125,,563.0252,13.1875,,,,,562.9854,1.578125,,562.9854,-22.125,,563.0252,15.5625,,,,,563.0252,10.4375,,
562.9851,17,,563.0053,-0.1875,,562.985,6.0,,562.9854,5.5,,562.9851,631,,563.0453,11.5,,,,,562.985,108.625,,562.985,33,,562.9851,7.6875,,563.0453,12.375,,,,,563.0053,1.640625,,563.0053,-21.1875,,563.0453,18.9375,,,,,563.0453,19.875,,
563.0051,15,,563.0254,-2.0,,563.005,5.9375,,563.0054,6.800000000000001,,563.0051,631,,563.0652,9.4375,,,,,563.005,108.625,,563.005,33,,563.0051,9.5,,563.0652,12.5,,,,,563.0254,1.578125,,563.0254,-21.4375,,563.0652,15.5625,,,,,563.0652,17.6875,,
563.0251,13,,563.0453,-3.0,,563.025,5.75,,563.0254,8.3,,563.0251,632,,563.0852,9.4375,,,,,563.025,108.625,,563.025,33,,563.0251,11.5625,,563.0852,12.9375,,,,,563.0453,1.578125,,563.0453,-22.1875,,563.0852,15.5625,,,,,563.0852,13.625,,
563.0451,15,,563.0654,1.8125,,563.045,5.8125,,563.0455,6.800000000000001,,563.0451,633,,563.1052,10.25,,,,,563.045,108.625,,563.045,33,,563.0451,9.5,,563.1052,13.0,,,,,563.0654,1.60546875,,563.0654,-22.3125,,563.1052,16.875,,,,,563.1052,14.25,,
563.0651,15,,563.0853,-1.0625,,563.065,5.9375,,563.0654,6.800000000000001,,563.0651,634,,563.1252,9.125,,,,,563.065,108.4375,,563.065,33,,563.0651,9.5,,563.1252,12.5,,,,,563.0853,1.5703125,,563.0853,-21.75,,563.1252,15.0625,,,,,563.1252,16.75,,
563.0851,18,,563.1053,-0.5625,,563.085,5.875,,563.0854,7.4,,563.0851,634,,563.1452,8.5625,,,,,563.085,108.625,,563.085,33,,563.0851,10.3125,,563.1452,12.8125,,,,,563.1053,1.5546875,,563.1053,-22.125,,563.1452,14.125,,,,,563.1452,13.75,,
563.1051,14,,563.1253,-1.5625,,563.105,5.875,,563.1054,6.6000000000000005,,563.1051,634,,563.1651,10.0,,,,,563.105,108.5625,,563.105,33,,563.1051,9.1875,,563.1651,12.5,,,,,563.1253,1.59765625,,563.1253,-21.6875,,563.1651,16.5,,,,,563.1651,17.5625,,
563.1251,9,,563.1454,2.3125,,563.125,5.875,,563.1254,6.2,,563.1251,634,,563.1852,9.6875,,,,,563.125,108.5625,,563.125,33,,563.1251,8.625,,563.1852,12.1875,,,,,563.1454,1.58984375,,563.1454,-21.875,,563.1852,15.9375,,,,,563.1852,20.125,,
563.1451,18,,563.1652,0.3125,,563.145,5.75,,563.1454,7.2,,563.1451,636,,563.2052,8.5625,,,,,563.145,108.5625,,563.145,33,,563.1451,10.0625,,563.2052,12.75,,,,,563.1652,1.5546875,,563.1652,-22.1875,,563.2052,14.125,,,,,563.2052,14.4375,,
563.165,16,,563.1853,-0.1875,,563.1648,5.6875,,563.1653,7.0,,563.165,636,,563.2252,9.6875,,,,,563.1648,108.6875,,563.1648,33,,563.165,9.75,,563.2252,13.1875,,,,,563.1853,1.58984375,,563.1853,-22.25,,563.2252,15.9375,,,,,563.2252,11.9375,,
563.1851,14,,563.2053,1.5625,,563.1849,5.75,,563.1854,6.2,,563.1851,638,,563.2451,9.6875,,,,,563.1849,108.5625,,563.1849,33,,563.1851,8.625,,563.2451,12.75,,,,,563.2053,1.58984375,,563.2053,-22.0625,,563.2451,15.9375,,,,,563.2451,15.875,,
563.2051,18,,563.2253,-2.8125,,563.205,5.75,,563.2054,7.0,,563.2051,639,,563.2652,9.6875,,,,,563.205,108.5,,563.205,33,,563.2051,9.75,,563.2652,12.8125,,,,,563.2253,1.58984375,,563.2253,-21.75,,563.2652,15.9375,,,,,563.2652,15.1875,,
563.2251,14,,563.2453,0.75,,563.2249,5.6875,,563.2254,7.0,,563.2251,640,,563.2851,9.125,,,,,563.2249,108.5625,,563.2249,33,,563.2251,9.75,,563.2851,13.125,,,,,563.2453,1.5703125,,563.2453,-22.3125,,563.2851,15.0625,,,,,563.2851,12.25,,
563.245,11,,563.2653,-0.625,,563.2449,5.6875,,563.2453,7.0,,563.245,639,,563.3052,9.6875,,,,,563.2449,108.5,,563.2449,33,,563.245,9.75,,563.3052,12.1875,,,,,563.2653,1.58984375,,563.2653,-22.125,,563.3052,15.9375,,,,,563.3052,19.6875,,
563.2651,19,,563.2853,1.125,,563.2649,5.6875,,563.2654,6.6000000000000005,,563.2651,640,,563.3251,8.5625,,,,,563.2649,108.5,,563.2649,33,,563.2651,9.1875,,563.3251,13.1875,,,,,563.2853,1.5546875,,563.2853,-22.25,,563.3251,14.125,,,,,563.3251,12.0625,,
563.285,13,,563.3053,0.4375,,563.2849,5.6875,,563.2853,7.0,,563.285,640,,563.3451,8.5625,,,,,563.2849,108.5,,563.2849,33,,563.285,9.75,,563.3451,12.9375,,,,,563.3053,1.5546875,,563.3053,-22.3125,,563.3451,14.125,,,,,563.3451,13.4375,,
563.3051,11,,563.3253,-2.125,,563.3049,5.6875,,563.3054,6.2,,563.3051,640,,563.3651,8.875,,,,,563.3049,108.625,,563.3049,33,,563.3051,8.625,,563.3651,12.6875,,,,,563.3253,1.5625,,563.3253,-21.625,,563.3651,14.625,,,,,563.3651,15.1875,,
563.325,15,,563.3452,-0.5625,,563.3249,5.625,,563.3253,6.2,,563.325,642,,563.3851,10.5625,,,,,563.3249,108.5,,563.3249,33,,563.325,8.625,,563.3851,13.0625,,,,,563.3452,1.61328125,,563.3452,-21.8125,,563.3851,17.4375,,,,,563.3851,14.1875,,
563.345,11,,563.3653,2.0625,,563.3449,5.5625,,563.3453,6.4,,563.345,641,,563.4051,10.25,,,,,563.3449,108.5625,,563.3449,33,,563.345,8.9375,,563.4051,12.25,,,,,563.3653,1.60546875,,563.3653,-22.3125,,563.4051,16.875,,,,,563.4051,20.625,,
563.365,19,,563.3852,-4.125,,563.365,5.5625,,563.3653,7.6000000000000005,,563.365,642,,563.4251,10.5625,,,,,563.365,108.6875,,563.365,33,,563.365,10.625,,563.4251,12.9375,,,,,563.3852,1.61328125,,563.3852,-22.125,,563.4251,17.4375,,,,,563.4251,16.4375,,
563.385,15,,563.4053,0.4375,,563.3849,5.5625,,563.3853,7.4,,563.385,644,,563.4451,11.25,,,,,563.3849,108.625,,563.3849,33,,563.385,10.3125,,563.4451,12.25,,,,,563.4053,1.6328125,,563.4053,-22.8125,,563.4451,18.5625,,,,,563.4451,22.625,,
563.405,13,,563.4252,-3.0,,563.4049,5.6875,,563.4053,7.6000000000000005,,563.405,644,,563.4651,11.25,,,,,563.4049,108.5,,563.4049,33,,563.405,10.625,,563.4651,13.125,,,,,563.4252,1.6328125,,563.4252,-22.25,,563.4651,18.5625,,,,,563.4651,15.6875,,
563.425,15,,563.4453,-0.5,,563.4249,5.8125,,563.4253,8.1,,563.425,645,,563.4851,10.9375,,,,,563.4249,108.4375,,563.4249,33,,563.425,11.3125,,563.4851,12.1875,,,,,563.4453,1.625,,563.4453,-22.8125,,563.4851,18.0,,,,,563.4851,23.4375,,
563.445,14,,563.4652,-3.0,,563.4449,5.9375,,563.4453,8.1,,563.445,644,,563.5051,10.9375,,,,,563.4449,108.4375,,563.4449,33,,563.445,11.3125,,563.5051,13.1875,,,,,563.4652,1.625,,563.4652,-22.375,,563.5051,18.0,,,,,563.5051,16.375,,
563.465,19,,563.4852,0.25,,563.4649,6.0625,,563.4653,7.9,,563.465,647,,563.5251,10.9375,,,,,563.4649,108.4375,,563.4649,33,,563.465,11.0,,563.5251,12.0625,,,,,563.4852,1.625,,563.4852,-22.8125,,563.5251,18.0,,,,,563.5251,25.625,,
563.485,13,,563.5052,-2.4375,,563.4848,6.1875,,563.4853,7.9,,563.485,647,,563.5451,10.0,,,,,563.4848,108.4375,,563.4848,33,,563.485,11.0,,563.5451,13.25,,,,,563.5052,1.59765625,,563.5052,-22.375,,563.5451,16.5,,,,,563.5451,15.0625,,
563.5049,16,,563.5251,2.0,,563.5048,6.25,,563.5052,7.9,,563.5049,648,,563.5651,9.125,,,,,563.5048,108.5,,563.5048,33,,563.5049,11.0,,563.5651,12.5,,,,,563.5251,1.5703125,,563.5251,-23.0,,563.5651,15.0625,,,,,563.5651,19.625,,
563.525,16,,563.5452,0.125,,563.5248,6.3125,,563.5252,7.2,,563.525,649,,563.5851,9.125,,,,,563.5248,108.4375,,563.5248,33,,563.525,10.0625,,563.5851,13.6875,,,,,563.5452,1.5703125,,563.5452,-22.4375,,563.5851,15.0625,,,,,563.5851,10.6875,,
563.5449,15,,563.5652,3.9375,,563.5448,6.375,,563.5452,6.6000000000000005,,563.5449,651,,563.6051,9.6875,,,,,563.5448,108.5,,563.5448,33,,563.5449,9.1875,,563.6051,12.875,,,,,563.5652,1.58984375,,563.5652,-22.6875,,563.6051,15.9375,,,,,563.6051,17.5,,
563.565,17,,563.5852,-2.875,,563.5648,6.3125,,563.5653,6.6000000000000005,,563.565,652,,563.6251,10.9375,,,,,563.5648,108.5625,,563.5648,33,,563.565,9.1875,,563.6251,12.5625,,,,,563.5852,1.625,,563.5852,-21.875,,563.6251,18.0,,,,,563.6251,16.875,,
563.5849,14,,563.6052,1.125,,563.5848,6.1875,,563.5852,7.0,,563.5849,653,,563.6451,10.25,,,,,563.5848,108.6875,,563.5848,33,,563.5849,9.75,,563.6451,13.1875,,,,,563.6052,1.60546875,,563.6052,-22.625,,563.6451,16.875,,,,,563.6451,14.8125,,
563.605,17,,563.6252,-1.875,,563.6048,6.125,,563.6053,7.9,,563.605,653,,563.6651,10.25,,,,,563.6048,108.625,,563.6048,33,,563.605,11.0,,563.6651,12.5,,,,,563.6252,1.60546875,,563.6252,-22.75,,563.6651,16.875,,,,,563.6651,20.3125,,
563.625,15,,563.6452,-2.125,,563.6249,6.125,,563.6253,7.4,,563.625,651,,563.6852,10.9375,,,,,563.6249,108.5625,,563.6249,33,,563.625,10.3125,,563.6852,13.5625,,,,,563.6452,1.625,,563.6452,-22.625,,563.6852,18.0,,,,,563.6852,14.5,,
563.645,18,,563.6652,0.5,,563.6448,6.25,,563.6453,7.4,,563.645,652,,563.7051,10.5625,,,,,563.6448,108.4375,,563.6448,33,,563.645,10.3125,,563.7051,13.3125,,,,,563.6652,1.61328125,,563.6652,-22.9375,,563.7051,17.4375,,,,,563.7051,15.8125,,
563.6649,13,,563.6853,-2.9375,,563.6648,6.25,,563.6652,7.9,,563.6649,649,,563.7251,9.6875,,,,,563.6648,108.625,,563.6648,33,,563.6649,11.0,,563.7251,12.6875,,,,,563.6853,1.58984375,,563.6853,-22.6875,,563.7251,15.9375,,,,,563.7251,19.4375,,
563.6851,16,,563.7052,2.0625,,563.6848,6.25,,563.6854,7.6000000000000005,,563.6851,655,,563.7452,10.0,,,,,563.6848,108.5,,563.6848,33,,563.6851,10.625,,563.7452,13.5625,,,,,563.7052,1.59765625,,563.7052,-23.3125,,563.7452,16.5,,,,,563.7452,13.0625,,
563.7049,21,,563.7252,1.0625,,563.7048,6.3125,,563.7052,7.0,,563.7049,656,,563.7652,10.5625,,,,,563.7048,108.5,,563.7048,33,,563.7049,9.75,,563.7652,13.1875,,,,,563.7252,1.61328125,,563.7252,-23.0625,,563.7652,17.4375,,,,,563.7652,16.6875,,
563.725,14,,563.7453,-1.875,,563.7248,6.375,,563.7253,7.2,,563.725,657,,563.7852,10.9375,,,,,563.7248,108.4375,,563.7248,33,,563.725,10.0625,,563.7852,12.4375,,,,,563.7453,1.625,,563.7453,-22.5625,,563.7852,18.0,,,,,563.7852,23.25,,
563.7451,15,,563.7653,-1.875,,563.7449,6.3125,,563.7454,7.6000000000000005,,563.7451,658,,563.8052,10.0,,,,,563.7449,108.5625,,563.7449,33,,563.7451,10.625,,563.8052,13.3125,,,,,563.7653,1.59765625,,563.7653,-22.875,,563.8052,16.5,,,,,563.8052,15.625,,
563.7651,18,,563.7853,1.3125,,563.7648,6.3125,,563.7654,7.9,,563.7651,660,,563.8252,10.9375,,,,,563.7648,108.5625,,563.7648,33,,563.7651,11.0,,563.8252,13.5,,,,,563.7853,1.625,,563.7853,-23.3125,,563.8252,18.0,,,,,563.8252,15.375,,
563.7851,17,,563.8053,-0.5,,563.7848,6.3125,,563.7854,7.2,,563.7851,659,,563.8451,10.9375,,,,,563.7848,108.5,,563.7848,33,,563.7851,10.0625,,563.8451,13.25,,,,,563.8053,1.625,,563.8053,-22.8125,,563.8451,18.0,,,,,563.8451,21.1875,,
563.8051,15,,563.8253,-2.375,,563.8048,6.375,,563.8054,7.9,,563.8051,661,,563.8652,10.9375,,,,,563.8048,108.4375,,563.8048,33,,563.8051,11.0,,563.8652,12.8125,,,,,563.8253,1.625,,563.8253,-22.875,,563.8652,18.0,,,,,563.8652,21.3125,,
563.8251,16,,563.8452,0.875,,563.8248,6.4375,,563.8254,7.9,,563.8251,661,,563.885,10.9375,,,,,563.8248,108.5625,,563.8248,33,,563.8251,11.0,,563.885,13.5625,,,,,563.8452,1.625,,563.8452,-23.375,,563.885,18.0,,,,,563.885,14.1875,,
563.845,20,,563.8653,-0.1875,,563.8448,6.5,,563.8453,7.9,,563.845,661,,563.9052,11.8125,,,,,563.8448,108.5,,563.8448,33,,563.845,11.0,,563.9052,13.4375,,,,,563.8653,1.6484375,,563.8653,-23.1875,,563.9052,19.4375,,,,,563.9052,18.125,,
563.8651,14,,563.8851,-2.5,,563.8648,6.5,,563.8654,7.9,,563.8651,664,,563.925,10.9375,,,,,563.8648,108.5,,563.8648,33,,563.8651,11.0,,563.925,13.5,,,,,563.8851,1.625,,563.8851,-22.9375,,563.925,18.0,,,,,563.925,19.0625,,
563.8849,15,,563.9054,-2.875,,563.8848,6.5,,563.8852,8.5,,563.8849,664,,563.9452,10.25,,,,,563.8848,108.5625,,563.8848,33,,563.8849,11.875,,563.9452,13.0,,,,,563.9054,1.60546875,,563.9054,-23.25,,563.9452,16.875,,,,,563.9452,20.0,,
563.9051,18,,563.9251,0.25,,563.905,6.625,,563.9054,7.9,,563.9051,666,,563.9652,11.25,,,,,563.905,108.5625,,563.905,33,,563.9051,11.0,,563.9652,12.8125,,,,,563.9251,1.6328125,,563.9251,-23.1875,,563.9652,18.5625,,,,,563.9652,22.6875,,
563.9249,21,,563.9454,3.8125,,563.9248,6.75,,563.9252,7.4,,563.9249,666,,563.9851,11.8125,,,,,563.9248,108.4375,,563.9248,33,,563.9249,10.3125,,563.9851,13.1875,,,,,563.9454,1.6484375,,563.9454,-23.5,,563.9851,19.4375,,,,,563.9851,21.0,,
563.9451,15,,563.9653,2.625,,563.945,6.75,,563.9454,8.1,,563.9451,667,,564.0051,11.5,,,,,563.945,108.5625,,563.945,33,,563.9451,11.3125,,564.0051,13.6875,,,,,563.9653,1.640625,,563.9653,-23.75,,564.0051,18.9375,,,,,564.0051,16.5625,,
563.9651,16,,563.9852,-1.8125,,563.965,6.6875,,563.9654,8.5,,563.9651,668,,564.0251,10.5625,,,,,563.965,108.5,,563.965,33,,563.9651,11.875,,564.0251,13.8125,,,,,563.9852,1.61328125,,563.9852,-23.5,,564.0251,17.4375,,,,,564.0251,14.6875,,
563.985,16,,564.0053,-2.375,,563.9847,6.8125,,563.9853,8.3,,563.985,670,,564.0451,10.5625,,,,,563.9847,108.5,,563.9847,33,,563.985,11.5625,,564.0451,13.6875,,,,,564.0053,1.61328125,,564.0053,-23.375,,564.0451,17.4375,,,,,564.0451,16.625,,
564.005,18,,564.0252,2.25,,564.0048,6.9375,,564.0053,7.6000000000000005,,564.005,671,,564.0651,10.9375,,,,,564.0048,108.4375,,564.0048,33,,564.005,10.625,,564.0651,13.5,,,,,564.0252,1.625,,564.0252,-23.5625,,564.0651,18.0,,,,,564.0651,18.1875,,
564.025,15,,564.0452,-1.1875,,564.0247,6.9375,,564.0253,7.6000000000000005,,564.025,671,,564.0851,11.5,,,,,564.0247,108.4375,,564.0247,33,,564.025,10.625,,564.0851,13.75,,,,,564.0452,1.640625,,564.0452,-23.1875,,564.0851,18.9375,,,,,564.0851,17.0625,,
564.045,17,,564.0652,-1.0,,564.0448,6.875,,564.0453,7.9,,564.045,675,,564.1051,11.8125,,,,,564.0448,108.5625,,564.0448,33,,564.045,11.0,,564.1051,13.625,,,,,564.0652,1.6484375,,564.0652,-23.3125,,564.1051,19.4375,,,,,564.1051,18.625,,
564.065,18,,564.0852,0.6875,,564.0647,6.875,,564.0653,8.3,,564.065,675,,564.1251,11.25,,,,,564.0647,108.5,,564.0647,33,,564.065,11.5625,,564.1251,13.8125,,,,,564.0852,1.6328125,,564.0852,-23.4375,,564.1251,18.5625,,,,,564.1251,16.8125,,
564.085,25,,564.1052,0.875,,564.0847,6.9375,,564.0853,8.5,,564.085,675,,564.145,10.5625,,,,,564.0847,108.5625,,564.0847,33,,564.085,11.875,,564.145,13.5625,,,,,564.1052,1.61328125,,564.1052,-24.0625,,564.145,17.4375,,,,,564.145,20.8125,,
564.105,24,,564.1252,-0.8125,,564.1047,7.0625,,564.1053,8.1,,564.105,676,,564.1651,11.25,,,,,564.1047,108.5,,564.1047,33,,564.105,11.3125,,564.1651,13.5,,,,,564.1252,1.6328125,,564.1252,-23.6875,,564.1651,18.5625,,,,,564.1651,19.0625,,
564.125,22,,564.1451,2.375,,564.1247,7.0625,,564.1253,7.6000000000000005,,564.125,678,,564.1851,10.5625,,,,,564.1247,108.5,,564.1247,33,,564.125,10.625,,564.1851,13.625,,,,,564.1451,1.61328125,,564.1451,-23.75,,564.1851,17.4375,,,,,564.1851,17.5625,,
564.1448,21,,564.1652,1.875,,564.1447,7.0625,,564.1452,8.1,,564.1448,678,,564.205,10.0,,,,,564.1447,108.4375,,564.1447,33,,564.1448,11.3125,,564.205,13.8125,,,,,564.1652,1.59765625,,564.1652,-24.0625,,564.205,16.5,,,,,564.205,16.9375,,
564.165,23,,564.1852,1.625,,564.1647,7.0,,564.1653,7.6000000000000005,,564.165,679,,564.2249,10.0,,,,,564.1647,108.5625,,564.1647,33,,564.165,10.625,,564.2249,13.875,,,,,564.1852,1.59765625,,564.1852,-23.8125,,564.2249,16.5,,,,,564.2249,17.875,,
564.185,22,,564.2051,1.0625,,564.1847,7.0625,,564.1852,7.2,,564.185,680,,564.245,9.6875,,,,,564.1847,108.5625,,564.1847,33,,564.185,10.0625,,564.245,13.5625,,,,,564.2051,1.58984375,,564.2051,-23.375,,564.245,15.9375,,,,,564.245,17.125,,
564.2048,20,,564.2251,1.625,,564.2047,7.0,,564.2051,7.2,,564.2048,680,,564.2651,10.25,,,,,564.2047,108.5,,564.2047,33,,564.2048,10.0625,,564.2651,13.8125,,,,,564.2251,1.60546875,,564.2251,-23.4375,,564.2651,16.875,,,,,564.2651,15.1875,,
564.2248,20,,564.2451,2.75,,564.2247,6.875,,564.2251,7.0,,564.2248,682,,564.2851,8.875,,,,,564.2247,108.5625,,564.2247,33,,564.2248,9.75,,564.2851,14.0625,,,,,564.2451,1.5625,,564.2451,-23.3125,,564.2851,14.625,,,,,564.2851,12.1875,,
564.2448,20,,564.2652,1.0625,,564.2447,6.8125,,564.2451,7.4,,564.2448,682,,564.3049,9.4375,,,,,564.2447,108.5625,,564.2447,33,,564.2448,10.3125,,564.3049,14.125,,,,,564.2652,1.578125,,564.2652,-23.4375,,564.3049,15.5625,,,,,564.3049,15.0,,
564.2649,19,,564.2853,2.8125,,564.2647,6.75,,564.2652,6.4,,564.2649,682,,564.3251,11.8125,,,,,564.2647,108.625,,564.2647,33,,564.2649,8.9375,,564.3251,13.875,,,,,564.2853,1.6484375,,564.2853,-23.6875,,564.3251,19.4375,,,,,564.3251,16.5,,
564.285,17,,564.3051,-0.875,,564.2849,6.6875,,564.2853,6.800000000000001,,564.285,683,,564.3451,11.8125,,,,,564.2849,108.5625,,564.2849,33,,564.285,9.5,,564.3451,13.75,,,,,564.3051,1.6484375,,564.3051,-23.1875,,564.3451,19.4375,,,,,564.3451,18.0,,
564.3048,15,,564.3252,-3.25,,564.3047,6.5,,564.3051,8.5,,564.3048,683,,564.365,12.625,,,,,564.3047,108.5625,,564.3047,33,,564.3048,11.875,,564.365,13.625,,,,,564.3252,1.67578125,,564.3252,-23.9375,,564.365,20.8125,,,,,564.365,19.6875,,
564.325,18,,564.3452,-4.0,,564.3249,6.5,,564.3253,8.5,,564.325,683,,564.3851,10.5625,,,,,564.3249,108.625,,564.3249,33,,564.325,11.875,,564.3851,13.4375,,,,,564.3452,1.61328125,,564.3452,-24.0,,564.3851,17.4375,,,,,564.3851,21.25,,
564.345,17,,564.3651,-3.6875,,564.3449,6.75,,564.3453,9.1,,564.345,686,,564.4052,10.25,,,,,564.3449,108.375,,564.3449,33,,564.345,12.6875,,564.4052,13.875,,,,,564.3651,1.60546875,,564.3651,-24.3125,,564.4052,16.875,,,,,564.4052,18.6875,,
564.3649,19,,564.3852,3.5,,564.3646,6.9375,,564.3652,7.6000000000000005,,564.3649,686,,564.425,11.5,,,,,564.3646,108.4375,,564.3646,33,,564.3649,10.625,,564.425,13.9375,,,,,564.3852,1.640625,,564.3852,-24.25,,564.425,18.9375,,,,,564.425,17.875,,
564.385,15,,564.4053,2.625,,564.3849,7.0625,,564.3853,7.4,,564.385,687,,564.4451,10.5625,,,,,564.3849,108.25,,564.3849,33,,564.385,10.3125,,564.4451,14.25,,,,,564.4053,1.61328125,,564.4053,-23.875,,564.4451,17.4375,,,,,564.4451,14.375,,
564.4051,17,,564.4251,-0.0625,,564.4049,6.9375,,564.4054,8.3,,564.4051,688,,564.4652,10.25,,,,,564.4049,108.5,,564.4049,33,,564.4051,11.5625,,564.4652,14.0,,,,,564.4251,1.60546875,,564.4251,-24.125,,564.4652,16.875,,,,,564.4652,15.5,,
564.4249,24,,564.4453,-0.875,,564.4247,6.9375,,564.4252,7.6000000000000005,,564.4249,689,,564.4853,10.0,,,,,564.4247,108.5625,,564.4247,33,,564.4249,10.625,,564.4853,13.125,,,,,564.4453,1.59765625,,564.4453,-23.625,,564.4853,16.5,,,,,564.4853,22.625,,
564.4451,18,,564.4653,-0.1875,,564.4449,7.0,,564.4454,7.4,,564.4451,693,,564.5051,10.0,,,,,564.4449,108.4375,,564.4449,33,,564.4451,10.3125,,564.5051,13.9375,,,,,564.4653,1.59765625,,564.4653,-24.0625,,564.5051,16.5,,,,,564.5051,19.625,,
564.4651,13,,564.4854,2.625,,564.4649,7.0,,564.4654,7.2,,564.4651,691,,564.5251,10.0,,,,,564.4649,108.5625,,564.4649,33,,564.4651,10.0625,,564.5251,14.0625,,,,,564.4854,1.59765625,,564.4854,-24.125,,564.5251,16.5,,,,,564.5251,15.5,,
564.4851,12,,564.5052,4.25,,564.485,6.875,,564.4855,7.2,,564.4851,692,,564.5452,10.25,,,,,564.485,108.5,,564.485,33,,564.4851,10.0625,,564.5452,14.1875,,,,,564.5052,1.60546875,,564.5052,-24.5,,564.5452,16.6875,,,,,564.5452,13.9375,,
564.5049,16,,564.5252,-1.625,,564.5048,6.8125,,564.5052,7.2,,564.5049,691,,564.5651,9.6875,,,,,564.5048,108.5,,564.5048,33,,564.5049,10.0625,,564.5651,13.1875,,,,,564.5252,1.58984375,,564.5252,-23.875,,564.5651,15.875,,,,,564.5651,21.75,,
564.525,22,,564.5452,-1.25,,564.5248,6.8125,,564.5253,7.4,,564.525,694,,564.5852,9.4375,,,,,564.5248,108.5625,,564.5248,33,,564.525,10.3125,,564.5852,14.0,,,,,564.5452,1.578125,,564.5452,-23.875,,564.5852,15.8125,,,,,564.5852,15.1875,,
564.5451,13,,564.5653,2.375,,564.5449,6.8125,,564.5454,7.0,,564.5451,693,,564.6051,10.0,,,,,564.5449,108.5,,564.5449,33,,564.5451,9.75,,564.6051,14.1875,,,,,564.5653,1.59765625,,564.5653,-24.25,,564.6051,16.125,,,,,564.6051,14.0625,,
