Time (s),0x0082_Supply_critical  ,,Time (s),2. Iq A (0.0625),,Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),2. RPDO Target torque % of peak (0.1),,Time (s),1. Id A (0.0625),,Time (s),2. RPDO Maximum motor speed RPM (1),,Time (s),2. Id A (0.0625),,Time (s),2. Battery Voltage V (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),2. Torque demand value Nm (0.0625),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),2. Velocity RPM (1),,Time (s),0x0081_IO_can't_initialise  ,,Time (s),2. Torque % of peak (0.1),,Time (s),1. RPDO statusword - right motor  (1),,Time (s),1. Max velocity - right motor RPM (1),,Time (s),2. Target Iq A (0.0625),,Time (s),2. RPDO controlword  (1),,Time (s),1. RPDO Actual torque - right motor  (0.001),,Time (s),1. Target torque - right motor  (0.001),,Time (s),2. Current A(RMS) (1),,Time (s),2. Target Id A (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),2. Heatsink Temperature DegC (1),,Time (s),1. Uq V (0.0625),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),0x0081_Low_batt  ,,Time (s),2. Uq V (0.0625),,Time (s),2. Battery Current A (0.0625),,Time (s),1. RPDO Velocity actual value - right motor RPM (1),,Time (s),2. Torque actual value Nm (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),2. Throttle Input Voltage V (0.00390625),,Time (s),2. statusword  (1),,Time (s),1. Ud V (0.0625),,Time (s),1. controlword - right motor  (1),,Time (s),1. Target Iq A (0.0625),,Time (s),0x0081_Supply_critical  ,,Time (s),2. Ud V (0.0625),,Time (s),1. Iq A (0.0625),,
,,,1200.1469,0.4375,,1200.1406,0,,1200.1409,0.0,,1200.1404,0.0,,1200.1409,0.125,,1200.1404,800,,1200.147,1.0,,1200.1467,103.0625,,1200.1405,0.0,,1200.1468,0.0,,1200.1406,0,,1200.1408,0.0,,1200.1465,0,,,,,1200.1465,0.0,,1200.1465,1079,,1200.1404,800,,1200.1469,0.0,,1200.1404,527,,1200.1465,0.0,,1200.1404,0.0,,1200.1468,0,,1200.147,0.0,,1200.1405,103.125,,1200.1405,23,,1200.1467,24,,1200.1408,0.0,,1200.1406,0.0,,,,,1200.1469,0.0,,1200.1467,0.0,,1200.1465,0,,1200.1469,0.0,,1200.1409,1.25390625,,1200.147,0.0,,1200.1465,1079,,1200.1409,0.0,,1200.1404,527,,1200.1408,0.0,,,,,1200.147,0.0,,1200.1408,0.1875,,
,,,1200.1669,-0.5,,1200.1606,0,,1200.1609,0.0,,1200.1604,0.0,,1200.1609,-0.9375,,1200.1604,800,,1200.167,0.5,,1200.1666,103.0,,1200.1605,0.0,,1200.1668,0.0,,1200.1606,0,,1200.1607,0.0,,1200.1665,0,,,,,1200.1665,0.0,,1200.1665,1079,,1200.1604,800,,1200.1669,0.0,,1200.1604,527,,1200.1665,0.0,,1200.1604,0.0,,1200.1668,0,,1200.167,0.0,,1200.1605,103.0625,,1200.1605,23,,1200.1666,24,,1200.1607,0.0,,1200.1606,0.0,,,,,1200.1669,0.0,,1200.1666,0.0,,1200.1665,0,,1200.1669,0.0,,1200.1609,1.2734375,,1200.167,0.0,,1200.1665,1079,,1200.1609,0.0,,1200.1604,527,,1200.1607,0.0,,,,,1200.167,0.0,,1200.1607,-0.375,,
,,,1200.1869,0.125,,1200.1806,0,,1200.1808,0.0,,1200.1803,0.0,,1200.1808,1.125,,1200.1803,800,,1200.187,-0.5625,,1200.1866,102.9375,,1200.1805,0.0,,1200.1867,0.0,,1200.1806,0,,1200.1807,0.0,,1200.1866,0,,,,,1200.1866,0.0,,1200.1866,1079,,1200.1803,800,,1200.1869,0.0,,1200.1803,527,,1200.1866,0.0,,1200.1803,0.0,,1200.1867,0,,1200.187,0.0,,1200.1805,103.0625,,1200.1805,23,,1200.1866,24,,1200.1807,0.0,,1200.1806,0.0,,,,,1200.1869,0.0,,1200.1866,0.0,,1200.1866,0,,1200.1869,0.0,,1200.1808,1.25390625,,1200.187,0.0,,1200.1866,1079,,1200.1808,0.0,,1200.1803,527,,1200.1807,0.0,,,,,1200.187,0.0,,1200.1807,0.1875,,
,,,1200.2069,-1.0625,,1200.2007,0,,1200.2009,0.0,,1200.2004,0.0,,1200.2009,-0.9375,,1200.2004,800,,1200.2069,-0.5625,,1200.2066,102.9375,,1200.2005,0.0,,1200.2068,0.0,,1200.2007,0,,1200.2008,0.0,,1200.2066,0,,,,,1200.2066,0.0,,1200.2066,1079,,1200.2004,800,,1200.2069,0.0,,1200.2004,527,,1200.2066,0.0,,1200.2004,0.0,,1200.2068,0,,1200.2069,0.0,,1200.2005,103.0625,,1200.2005,23,,1200.2066,24,,1200.2008,0.0,,1200.2007,0.0,,,,,1200.2069,0.0,,1200.2066,0.0,,1200.2066,0,,1200.2069,0.0,,1200.2009,1.28125,,1200.2069,0.0,,1200.2066,1079,,1200.2009,0.0,,1200.2004,527,,1200.2008,0.0,,,,,1200.2069,0.0,,1200.2008,0.1875,,
,,,1200.2269,-0.1875,,1200.2206,0,,1200.2209,0.0,,1200.2204,0.0,,1200.2209,0.0625,,1200.2204,800,,1200.227,-0.0625,,1200.2267,103.0,,1200.2205,0.0,,1200.2268,0.0,,1200.2206,0,,1200.2208,0.0,,1200.2265,0,,,,,1200.2265,0.0,,1200.2265,1079,,1200.2204,800,,1200.2269,0.0,,1200.2204,527,,1200.2265,0.0,,1200.2204,0.0,,1200.2268,0,,1200.227,0.0,,1200.2205,103.0625,,1200.2205,23,,1200.2267,24,,1200.2208,0.0,,1200.2206,0.0,,,,,1200.2269,0.0,,1200.2267,0.0,,1200.2265,0,,1200.2269,0.0,,1200.2209,1.2734375,,1200.227,0.0,,1200.2265,1079,,1200.2209,0.0,,1200.2204,527,,1200.2208,0.0,,,,,1200.227,0.0,,1200.2208,0.75,,
,,,1200.2469,0.125,,1200.2406,0,,1200.2409,0.0,,1200.2404,0.0,,1200.2409,1.125,,1200.2404,800,,1200.247,0.4375,,1200.2466,103.0,,1200.2405,0.0,,1200.2468,0.0,,1200.2406,0,,1200.2407,0.0,,1200.2465,0,,,,,1200.2465,0.0,,1200.2465,1079,,1200.2404,800,,1200.2469,0.0,,1200.2404,527,,1200.2465,0.0,,1200.2404,0.0,,1200.2468,0,,1200.247,0.0,,1200.2405,103.0625,,1200.2405,23,,1200.2466,24,,1200.2407,0.0,,1200.2406,0.0,,,,,1200.2469,0.0,,1200.2466,0.0,,1200.2465,0,,1200.2469,0.0,,1200.2409,1.2734375,,1200.247,0.0,,1200.2465,1079,,1200.2409,0.0,,1200.2404,527,,1200.2407,0.0,,,,,1200.247,0.0,,1200.2407,-0.375,,
,,,1200.2669,-1.375,,1200.2607,0,,1200.261,0.0,,1200.2605,0.0,,1200.261,0.625,,1200.2605,800,,1200.267,0.0,,1200.2666,103.0,,1200.2606,0.0,,1200.2667,0.0,,1200.2607,0,,1200.2608,0.0,,1200.2665,0,,,,,1200.2665,0.0,,1200.2665,1079,,1200.2605,800,,1200.2669,0.0,,1200.2605,527,,1200.2665,0.0,,1200.2605,0.0,,1200.2667,0,,1200.267,0.0,,1200.2606,103.0625,,1200.2606,23,,1200.2666,24,,1200.2608,0.0,,1200.2607,0.0,,,,,1200.2669,0.0,,1200.2666,0.0,,1200.2665,0,,1200.2669,0.0,,1200.261,1.26171875,,1200.267,0.0,,1200.2665,1079,,1200.261,0.0,,1200.2605,527,,1200.2608,0.0,,,,,1200.267,0.0,,1200.2608,-0.125,,
,,,1200.2868,1.3125,,1200.2807,0,,1200.2809,0.0,,1200.2805,0.0,,1200.2809,-0.375,,1200.2805,800,,1200.2869,1.5,,1200.2866,103.0,,1200.2805,0.0,,1200.2867,0.0,,1200.2807,0,,1200.2808,0.0,,1200.2866,0,,,,,1200.2866,0.0,,1200.2866,1079,,1200.2805,800,,1200.2868,0.0,,1200.2805,527,,1200.2866,0.0,,1200.2805,0.0,,1200.2867,0,,1200.2869,0.0,,1200.2805,103.125,,1200.2805,23,,1200.2866,24,,1200.2808,0.0,,1200.2807,0.0,,,,,1200.2868,0.0,,1200.2866,0.0,,1200.2866,0,,1200.2868,0.0,,1200.2809,1.28125,,1200.2869,0.0,,1200.2866,1079,,1200.2809,0.0,,1200.2805,527,,1200.2808,0.0,,,,,1200.2869,0.0,,1200.2808,-0.125,,
,,,1200.3069,-1.0625,,1200.3008,0,,1200.301,0.0,,1200.3005,0.0,,1200.301,-0.375,,1200.3005,800,,1200.307,-0.5625,,1200.3067,102.9375,,1200.3006,0.0,,1200.3068,0.0,,1200.3008,0,,1200.3009,0.0,,1200.3065,0,,,,,1200.3065,0.0,,1200.3065,1079,,1200.3005,800,,1200.3069,0.0,,1200.3005,527,,1200.3065,0.0,,1200.3005,0.0,,1200.3068,0,,1200.307,0.0,,1200.3006,103.125,,1200.3006,23,,1200.3067,24,,1200.3009,0.0,,1200.3008,0.0,,,,,1200.3069,0.0,,1200.3067,0.0,,1200.3065,0,,1200.3069,0.0,,1200.301,1.26171875,,1200.307,0.0,,1200.3065,1079,,1200.301,0.0,,1200.3005,527,,1200.3009,0.0,,,,,1200.307,0.0,,1200.3009,-0.125,,
,,,1200.3269,1.0,,1200.3207,0,,1200.321,0.0,,1200.3205,0.0,,1200.321,0.125,,1200.3205,800,,1200.327,-0.0625,,1200.3266,103.0,,1200.3206,0.0,,1200.3268,0.0,,1200.3207,0,,1200.3209,0.0,,1200.3265,0,,,,,1200.3265,0.0,,1200.3265,1079,,1200.3205,800,,1200.3269,0.0,,1200.3205,527,,1200.3265,0.0,,1200.3205,0.0,,1200.3268,0,,1200.327,0.0,,1200.3206,103.125,,1200.3206,23,,1200.3266,24,,1200.3209,0.0,,1200.3207,0.0,,,,,1200.3269,0.0,,1200.3266,0.0,,1200.3265,0,,1200.3269,0.0,,1200.321,1.2734375,,1200.327,0.0,,1200.3265,1079,,1200.321,0.0,,1200.3205,527,,1200.3209,0.0,,,,,1200.327,0.0,,1200.3209,0.1875,,
,,,1200.3469,-0.5,,1200.3407,0,,1200.341,0.0,,1200.3405,0.0,,1200.341,-3.0,,1200.3405,800,,1200.347,0.5,,1200.3466,103.0,,1200.3406,0.0,,1200.3467,0.0,,1200.3407,0,,1200.3408,0.0,,1200.3465,0,,,,,1200.3465,0.0,,1200.3465,1079,,1200.3405,800,,1200.3469,0.0,,1200.3405,527,,1200.3465,0.0,,1200.3405,0.0,,1200.3467,0,,1200.347,0.0,,1200.3406,103.0,,1200.3406,23,,1200.3466,24,,1200.3408,0.0,,1200.3407,0.0,,,,,1200.3469,0.0,,1200.3466,0.0,,1200.3465,0,,1200.3469,0.0,,1200.341,1.2890625,,1200.347,0.0,,1200.3465,1079,,1200.341,0.0,,1200.3405,527,,1200.3408,0.0,,,,,1200.347,0.0,,1200.3408,0.8125,,
,,,1200.3668,0.6875,,1200.3608,0,,1200.3611,0.0,,1200.3605,0.0,,1200.3611,0.125,,1200.3605,800,,1200.3669,0.5,,1200.3666,103.0,,1200.3607,0.0,,1200.3667,0.0,,1200.3608,0,,1200.3609,0.0,,1200.3664,0,,,,,1200.3664,0.0,,1200.3664,1079,,1200.3605,800,,1200.3668,0.0,,1200.3605,527,,1200.3664,0.0,,1200.3605,0.0,,1200.3667,0,,1200.3669,0.0,,1200.3607,103.0625,,1200.3607,23,,1200.3666,24,,1200.3609,0.0,,1200.3608,0.0,,,,,1200.3668,0.0,,1200.3666,0.0,,1200.3664,0,,1200.3668,0.0,,1200.3611,1.25390625,,1200.3669,0.0,,1200.3664,1079,,1200.3611,0.0,,1200.3605,527,,1200.3609,0.0,,,,,1200.3669,0.0,,1200.3609,-0.4375,,
,,,1200.3868,0.4375,,1200.3806,0,,1200.3809,0.0,,1200.3805,0.0,,1200.3809,-1.9375,,1200.3805,800,,1200.3869,0.0,,1200.3865,103.0625,,1200.3805,0.0,,1200.3867,0.0,,1200.3806,0,,1200.3808,0.0,,1200.3865,0,,,,,1200.3865,0.0,,1200.3865,1079,,1200.3805,800,,1200.3868,0.0,,1200.3805,527,,1200.3865,0.0,,1200.3805,0.0,,1200.3867,0,,1200.3869,0.0,,1200.3805,103.0625,,1200.3805,23,,1200.3865,24,,1200.3808,0.0,,1200.3806,0.0,,,,,1200.3868,0.0,,1200.3865,0.0,,1200.3865,0,,1200.3868,0.0,,1200.3809,1.2734375,,1200.3869,0.0,,1200.3865,1079,,1200.3809,0.0,,1200.3805,527,,1200.3808,0.0,,,,,1200.3869,0.0,,1200.3808,0.8125,,
,,,1200.4069,0.4375,,1200.4007,0,,1200.401,0.0,,1200.4005,0.0,,1200.401,-0.375,,1200.4005,800,,1200.407,1.0,,1200.4066,103.0,,1200.4006,0.0,,1200.4068,0.0,,1200.4007,0,,1200.4009,0.0,,1200.4065,0,,,,,1200.4065,0.0,,1200.4065,1079,,1200.4005,800,,1200.4069,0.0,,1200.4005,527,,1200.4065,0.0,,1200.4005,0.0,,1200.4068,0,,1200.407,0.0,,1200.4006,103.0625,,1200.4006,23,,1200.4066,24,,1200.4009,0.0,,1200.4007,0.0,,,,,1200.4069,0.0,,1200.4066,0.0,,1200.4065,0,,1200.4069,0.0,,1200.401,1.30859375,,1200.407,0.0,,1200.4065,1079,,1200.401,0.0,,1200.4005,527,,1200.4009,0.0,,,,,1200.407,0.0,,1200.4009,-0.375,,
,,,1200.4269,-0.1875,,1200.4207,0,,1200.421,0.0,,1200.4205,0.0,,1200.421,0.625,,1200.4205,800,,1200.427,-0.0625,,1200.4266,103.0,,1200.4206,0.0,,1200.4267,0.0,,1200.4207,0,,1200.4208,0.0,,1200.4265,0,,,,,1200.4265,0.0,,1200.4265,1079,,1200.4205,800,,1200.4269,0.0,,1200.4205,527,,1200.4265,0.0,,1200.4205,0.0,,1200.4267,0,,1200.427,0.0,,1200.4206,103.125,,1200.4206,23,,1200.4266,24,,1200.4208,0.0,,1200.4207,0.0,,,,,1200.4269,0.0,,1200.4266,0.0,,1200.4265,0,,1200.4269,0.0,,1200.421,1.33203125,,1200.427,0.0,,1200.4265,1079,,1200.421,0.0,,1200.4205,527,,1200.4208,0.0,,,,,1200.427,0.0,,1200.4208,0.4375,,
,,,1200.4468,-0.1875,,1200.4407,0,,1200.4409,0.0,,1200.4404,0.0,,1200.4409,-1.4375,,1200.4404,800,,1200.4469,-0.0625,,1200.4466,103.0,,1200.4405,0.0,,1200.4467,0.0,,1200.4407,0,,1200.4408,0.0,,1200.4464,0,,,,,1200.4464,0.0,,1200.4464,1079,,1200.4404,800,,1200.4468,0.0,,1200.4404,527,,1200.4464,0.0,,1200.4404,0.0,,1200.4467,0,,1200.4469,0.0,,1200.4405,103.125,,1200.4405,23,,1200.4466,24,,1200.4408,0.0,,1200.4407,0.0,,,,,1200.4468,0.0,,1200.4466,0.0,,1200.4464,0,,1200.4468,0.0,,1200.4409,1.296875,,1200.4469,0.0,,1200.4464,1079,,1200.4409,0.0,,1200.4404,527,,1200.4408,0.0,,,,,1200.4469,0.0,,1200.4408,-0.6875,,
,,,1200.4668,-0.75,,1200.4606,0,,1200.4609,0.0,,1200.4605,0.0,,1200.4609,0.0625,,1200.4605,800,,1200.4669,-0.0625,,1200.4665,103.0,,1200.4605,0.0,,1200.4667,0.0,,1200.4606,0,,1200.4608,0.0,,1200.4665,0,,,,,1200.4665,0.0,,1200.4665,1079,,1200.4605,800,,1200.4668,0.0,,1200.4605,527,,1200.4665,0.0,,1200.4605,0.0,,1200.4667,0,,1200.4669,0.0,,1200.4605,103.1875,,1200.4605,23,,1200.4665,24,,1200.4608,0.0,,1200.4606,0.0,,,,,1200.4668,0.0,,1200.4665,0.0,,1200.4665,0,,1200.4668,0.0,,1200.4609,1.28125,,1200.4669,0.0,,1200.4665,1079,,1200.4609,0.0,,1200.4605,527,,1200.4608,0.0,,,,,1200.4669,0.0,,1200.4608,0.5,,
,,,1200.4869,1.0,,1200.4807,0,,1200.4809,0.0,,1200.4805,0.0,,1200.4809,0.125,,1200.4805,800,,1200.487,-0.0625,,1200.4866,103.0,,1200.4805,0.0,,1200.4868,0.0,,1200.4807,0,,1200.4809,0.0,,1200.4865,0,,,,,1200.4865,0.0,,1200.4865,1079,,1200.4805,800,,1200.4869,0.0,,1200.4805,527,,1200.4865,0.0,,1200.4805,0.0,,1200.4868,0,,1200.487,0.0,,1200.4805,103.0625,,1200.4805,23,,1200.4866,24,,1200.4809,0.0,,1200.4807,0.0,,,,,1200.4869,0.0,,1200.4866,0.0,,1200.4865,0,,1200.4869,0.0,,1200.4809,1.28125,,1200.487,0.0,,1200.4865,1079,,1200.4809,0.0,,1200.4805,527,,1200.4809,0.0,,,,,1200.487,0.0,,1200.4809,0.1875,,
,,,1200.5069,1.0,,1200.5007,0,,1200.501,0.0,,1200.5005,0.0,,1200.501,0.625,,1200.5005,800,,1200.507,-0.0625,,1200.5066,103.0625,,1200.5006,0.0,,1200.5067,0.0,,1200.5007,0,,1200.5008,0.0,,1200.5065,0,,,,,1200.5065,0.0,,1200.5065,1079,,1200.5005,800,,1200.5069,0.0,,1200.5005,527,,1200.5065,0.0,,1200.5005,0.0,,1200.5067,0,,1200.507,0.0,,1200.5006,103.0625,,1200.5006,23,,1200.5066,24,,1200.5008,0.0,,1200.5007,0.0,,,,,1200.5069,0.0,,1200.5066,0.0,,1200.5065,0,,1200.5069,0.0,,1200.501,1.2890625,,1200.507,0.0,,1200.5065,1079,,1200.501,0.0,,1200.5005,527,,1200.5008,0.0,,,,,1200.507,0.0,,1200.5008,-0.375,,
,,,1200.5268,-0.1875,,1200.5207,0,,1200.5209,0.0,,1200.5204,0.0,,1200.5209,-2.4375,,1200.5204,800,,1200.5269,-0.0625,,1200.5266,103.0,,1200.5205,0.0,,1200.5267,0.0,,1200.5207,0,,1200.5208,0.0,,1200.5264,0,,,,,1200.5264,0.0,,1200.5264,1079,,1200.5204,800,,1200.5268,0.0,,1200.5204,527,,1200.5264,0.0,,1200.5204,0.0,,1200.5267,0,,1200.5269,0.0,,1200.5205,103.0625,,1200.5205,23,,1200.5266,24,,1200.5208,0.0,,1200.5207,0.0,,,,,1200.5268,0.0,,1200.5266,0.0,,1200.5264,0,,1200.5268,0.0,,1200.5209,1.2265625,,1200.5269,0.0,,1200.5264,1079,,1200.5209,0.0,,1200.5204,527,,1200.5208,0.0,,,,,1200.5269,0.0,,1200.5208,-0.6875,,
,,,1200.5468,0.6875,,1200.5406,0,,1200.5409,0.0,,1200.5404,0.0,,1200.5409,1.625,,1200.5404,800,,1200.5469,0.5,,1200.5465,103.0625,,1200.5405,0.0,,1200.5467,0.0,,1200.5406,0,,1200.5408,0.0,,1200.5465,0,,,,,1200.5465,0.0,,1200.5465,1079,,1200.5404,800,,1200.5468,0.0,,1200.5404,527,,1200.5465,0.0,,1200.5404,0.0,,1200.5467,0,,1200.5469,0.0,,1200.5405,103.1875,,1200.5405,23,,1200.5465,24,,1200.5408,0.0,,1200.5406,0.0,,,,,1200.5468,0.0,,1200.5465,0.0,,1200.5465,0,,1200.5468,0.0,,1200.5409,1.25390625,,1200.5469,0.0,,1200.5465,1079,,1200.5409,0.0,,1200.5404,527,,1200.5408,0.0,,,,,1200.5469,0.0,,1200.5408,-0.6875,,
,,,1200.5668,-0.1875,,1200.5606,0,,1200.5609,0.0,,1200.5604,0.0,,1200.5609,-3.4375,,1200.5604,800,,1200.5669,-0.0625,,1200.5665,103.0625,,1200.5605,0.0,,1200.5666,0.0,,1200.5606,0,,1200.5607,0.0,,1200.5665,0,,,,,1200.5665,0.0,,1200.5665,1079,,1200.5604,800,,1200.5668,0.0,,1200.5604,527,,1200.5665,0.0,,1200.5604,0.0,,1200.5666,0,,1200.5669,0.0,,1200.5605,103.0,,1200.5605,23,,1200.5665,24,,1200.5607,0.0,,1200.5606,0.0,,,,,1200.5668,0.0,,1200.5665,0.0,,1200.5665,0,,1200.5668,0.0,,1200.5609,1.32421875,,1200.5669,0.0,,1200.5665,1079,,1200.5609,0.0,,1200.5604,527,,1200.5607,0.0,,,,,1200.5669,0.0,,1200.5607,-0.6875,,
,,,1200.5869,0.6875,,1200.5807,0,,1200.5808,0.0,,1200.5805,0.0,,1200.5808,-0.9375,,1200.5805,800,,1200.587,0.5,,1200.5866,103.0,,1200.5806,0.0,,1200.5867,0.0,,1200.5807,0,,1200.5808,0.0,,1200.5865,0,,,,,1200.5865,0.0,,1200.5865,1079,,1200.5805,800,,1200.5869,0.0,,1200.5805,527,,1200.5865,0.0,,1200.5805,0.0,,1200.5867,0,,1200.587,0.0,,1200.5806,103.0625,,1200.5806,23,,1200.5866,24,,1200.5808,0.0,,1200.5807,0.0,,,,,1200.5869,0.0,,1200.5866,0.0,,1200.5865,0,,1200.5869,0.0,,1200.5808,1.296875,,1200.587,0.0,,1200.5865,1079,,1200.5808,0.0,,1200.5805,527,,1200.5808,0.0,,,,,1200.587,0.0,,1200.5808,-0.375,,
,,,1200.6069,1.0,,1200.6007,0,,1200.6009,0.0,,1200.6004,0.0,,1200.6009,1.125,,1200.6004,800,,1200.6071,-0.0625,,1200.6067,103.0625,,1200.6005,0.0,,1200.6068,0.0,,1200.6007,0,,1200.6008,0.0,,1200.6064,0,,,,,1200.6064,0.0,,1200.6064,1079,,1200.6004,800,,1200.6069,0.0,,1200.6004,527,,1200.6064,0.0,,1200.6004,0.0,,1200.6068,0,,1200.6071,0.0,,1200.6005,103.0625,,1200.6005,23,,1200.6067,24,,1200.6008,0.0,,1200.6007,0.0,,,,,1200.6069,0.0,,1200.6067,0.0,,1200.6064,0,,1200.6069,0.0,,1200.6009,1.296875,,1200.6071,0.0,,1200.6064,1079,,1200.6009,0.0,,1200.6004,527,,1200.6008,0.0,,,,,1200.6071,0.0,,1200.6008,-0.6875,,
,,,1200.6269,0.4375,,1200.6206,0,,1200.6209,0.0,,1200.6204,0.0,,1200.6209,-0.9375,,1200.6204,800,,1200.627,1.0,,1200.6267,103.0,,1200.6205,0.0,,1200.6268,0.0,,1200.6206,0,,1200.6208,0.0,,1200.6265,0,,,,,1200.6265,0.0,,1200.6265,1079,,1200.6204,800,,1200.6269,0.0,,1200.6204,527,,1200.6265,0.0,,1200.6204,0.0,,1200.6268,0,,1200.627,0.0,,1200.6205,103.0625,,1200.6205,23,,1200.6267,24,,1200.6208,0.0,,1200.6206,0.0,,,,,1200.6269,0.0,,1200.6267,0.0,,1200.6265,0,,1200.6269,0.0,,1200.6209,1.30859375,,1200.627,0.0,,1200.6265,1079,,1200.6209,0.0,,1200.6204,527,,1200.6208,0.0,,,,,1200.627,0.0,,1200.6208,0.1875,,
,,,1200.6469,-0.1875,,1200.6406,0,,1200.6409,0.0,,1200.6404,0.0,,1200.6409,-0.9375,,1200.6404,800,,1200.647,-0.0625,,1200.6466,103.0625,,1200.6405,0.0,,1200.6468,0.0,,1200.6406,0,,1200.6407,0.0,,1200.6465,0,,,,,1200.6465,0.0,,1200.6465,1079,,1200.6404,800,,1200.6469,0.0,,1200.6404,527,,1200.6465,0.0,,1200.6404,0.0,,1200.6468,0,,1200.647,0.0,,1200.6405,103.0625,,1200.6405,23,,1200.6466,24,,1200.6407,0.0,,1200.6406,0.0,,,,,1200.6469,0.0,,1200.6466,0.0,,1200.6465,0,,1200.6469,0.0,,1200.6409,1.26171875,,1200.647,0.0,,1200.6465,1079,,1200.6409,0.0,,1200.6404,527,,1200.6407,0.0,,,,,1200.647,0.0,,1200.6407,-0.375,,
,,,1200.667,0.125,,1200.6606,0,,1200.6608,0.0,,1200.6605,0.0,,1200.6608,1.625,,1200.6605,800,,1200.6671,0.4375,,1200.6667,103.0,,1200.6605,0.0,,1200.6669,0.0,,1200.6606,0,,1200.6607,0.0,,1200.6666,0,,,,,1200.6666,0.0,,1200.6666,1079,,1200.6605,800,,1200.667,0.0,,1200.6605,527,,1200.6666,0.0,,1200.6605,0.0,,1200.6669,0,,1200.6671,0.0,,1200.6605,103.125,,1200.6605,23,,1200.6667,24,,1200.6607,0.0,,1200.6606,0.0,,,,,1200.667,0.0,,1200.6667,0.0,,1200.6666,0,,1200.667,0.0,,1200.6608,1.2890625,,1200.6671,0.0,,1200.6666,1079,,1200.6608,0.0,,1200.6605,527,,1200.6607,0.0,,,,,1200.6671,0.0,,1200.6607,-0.125,,
,,,1200.6868,1.3125,,1200.6807,0,,1200.6809,0.0,,1200.6804,0.0,,1200.6809,1.125,,1200.6804,800,,1200.6869,0.5,,1200.6866,103.125,,1200.6805,0.0,,1200.6867,0.0,,1200.6807,0,,1200.6808,0.0,,1200.6864,0,,,,,1200.6864,0.0,,1200.6864,1079,,1200.6804,800,,1200.6868,0.0,,1200.6804,527,,1200.6864,0.0,,1200.6804,0.0,,1200.6867,0,,1200.6869,0.0,,1200.6805,103.125,,1200.6805,24,,1200.6866,24,,1200.6808,0.0,,1200.6807,0.0,,,,,1200.6868,0.0,,1200.6866,0.0,,1200.6864,0,,1200.6868,0.0,,1200.6809,1.30859375,,1200.6869,0.0,,1200.6864,1079,,1200.6809,0.0,,1200.6804,527,,1200.6808,0.0,,,,,1200.6869,0.0,,1200.6808,-0.375,,
,,,1200.707,-0.1875,,1200.7006,0,,1200.7009,0.0,,1200.7004,0.0,,1200.7009,0.625,,1200.7004,800,,1200.707,2.0625,,1200.7068,103.0625,,1200.7005,0.0,,1200.7069,0.0,,1200.7006,0,,1200.7008,0.0,,1200.7067,0,,,,,1200.7067,0.0,,1200.7067,1079,,1200.7004,800,,1200.707,0.0,,1200.7004,527,,1200.7067,0.0,,1200.7004,0.0,,1200.7069,0,,1200.707,0.0,,1200.7005,103.125,,1200.7005,24,,1200.7068,24,,1200.7008,0.0,,1200.7006,0.0,,,,,1200.707,0.0,,1200.7068,0.0,,1200.7067,0,,1200.707,0.0,,1200.7009,1.33203125,,1200.707,0.0,,1200.7067,1079,,1200.7009,0.0,,1200.7004,527,,1200.7008,0.0,,,,,1200.707,0.0,,1200.7008,0.75,,
,,,1200.727,-0.1875,,1200.7206,0,,1200.7209,0.0,,1200.7204,0.0,,1200.7209,0.125,,1200.7204,800,,1200.7271,1.0,,1200.7268,103.0,,1200.7205,0.0,,1200.7269,0.0,,1200.7206,0,,1200.7207,0.0,,1200.7266,0,,,,,1200.7266,0.0,,1200.7266,1079,,1200.7204,800,,1200.727,0.0,,1200.7204,527,,1200.7266,0.0,,1200.7204,0.0,,1200.7269,0,,1200.7271,0.0,,1200.7205,103.0625,,1200.7205,23,,1200.7268,24,,1200.7207,0.0,,1200.7206,0.0,,,,,1200.727,0.0,,1200.7268,0.0,,1200.7266,0,,1200.727,0.0,,1200.7209,1.2734375,,1200.7271,0.0,,1200.7266,1079,,1200.7209,0.0,,1200.7204,527,,1200.7207,0.0,,,,,1200.7271,0.0,,1200.7207,0.1875,,
,,,1200.747,-1.375,,1200.7406,0,,1200.7408,0.0,,1200.7403,0.0,,1200.7408,0.0625,,1200.7403,800,,1200.7471,1.0,,1200.7467,103.0,,1200.7405,0.0,,1200.7469,0.0,,1200.7406,0,,1200.7407,0.0,,1200.7466,0,,,,,1200.7466,0.0,,1200.7466,1079,,1200.7403,800,,1200.747,0.0,,1200.7403,527,,1200.7466,0.0,,1200.7403,0.0,,1200.7469,0,,1200.7471,0.0,,1200.7405,103.0625,,1200.7405,23,,1200.7467,24,,1200.7407,0.0,,1200.7406,0.0,,,,,1200.747,0.0,,1200.7467,0.0,,1200.7466,0,,1200.747,0.0,,1200.7408,1.26171875,,1200.7471,0.0,,1200.7466,1079,,1200.7408,0.0,,1200.7403,527,,1200.7407,0.0,,,,,1200.7471,0.0,,1200.7407,-0.375,,
