type,time,latitude,longitude,altitude (m),speed (km/h),course,slope (%),distance (km),distance_interval (m),color,opacity,width,name,desc,activity
T,2022-02-27 16:38:13,-33.601179900,-70.521643770,777.1,60.8,4.7,-3.6,11.528,16.90,,,,,,
T,2022-02-27 16:38:14,-33.601176920,-70.521841430,776.8,66.1,4.7,-1.4,11.547,18.35,,,,,,
T,2022-02-27 16:38:15,-33.601185700,-70.522052950,776.6,70.8,4.7,-1.1,11.566,19.66,,,,,,
T,2022-02-27 16:38:16,-33.601210870,-70.522235120,776.4,61.7,4.7,-1.3,11.583,17.14,,,,,,
T,2022-02-27 16:38:17,-33.601216780,-70.522401180,776.2,55.5,4.7,-1.3,11.599,15.43,,,,,,
T,2022-02-27 16:38:18,-33.601242650,-70.522592830,776.2,64.9,4.7,0.0,11.617,18.02,,,,,,
T,2022-02-27 16:38:19,-33.601260330,-70.522813000,776.5,73.9,4.7,1.5,11.637,20.53,,,,,,
T,2022-02-27 16:38:20,-33.601267150,-70.523025480,776.8,71.0,4.7,1.6,11.657,19.74,,,,,,
T,2022-02-27 16:38:21,-33.601274770,-70.523247750,777.1,74.3,4.7,1.4,11.678,20.65,,,,,,
T,2022-02-27 16:38:22,-33.601273480,-70.523448750,777.0,67.2,4.7,-0.3,11.696,18.66,,,,,,
T,2022-02-27 16:38:23,-33.601271250,-70.523709270,776.6,87.1,4.7,-1.9,11.721,24.18,,,,,,
T,2022-02-27 16:38:24,-33.601289380,-70.523941800,775.9,78.0,4.7,-2.9,11.742,21.68,,,,,,
T,2022-02-27 16:38:25,-33.601286930,-70.524149120,775.6,69.3,4.7,-1.8,11.762,19.24,,,,,,
T,2022-02-27 16:38:26,-33.601281420,-70.524380850,775.7,77.5,4.7,0.5,11.783,21.52,,,,,,
T,2022-02-27 16:38:27,-33.601298650,-70.524612420,775.5,77.7,4.7,-0.8,11.805,21.58,,,,,,
T,2022-02-27 16:38:28,-33.601302730,-70.524816170,775.5,68.1,4.7,-0.1,11.824,18.92,,,,,,
T,2022-02-27 16:38:29,-33.601307820,-70.524995430,775.5,59.9,4.7,-0.3,11.840,16.65,,,,,,
T,2022-02-27 16:38:30,-33.601318770,-70.525167300,774.9,57.6,4.7,-3.3,11.856,16.00,,,,,,
T,2022-02-27 16:38:31,-33.601317750,-70.525353430,774.6,62.2,4.7,-2.1,11.873,17.28,,,,,,
T,2022-02-27 16:38:32,-33.601312320,-70.525516450,774.3,54.5,4.7,-1.6,11.889,15.14,,,,,,
T,2022-02-27 16:38:33,-33.601318870,-70.525686520,773.9,56.9,4.7,-2.8,11.904,15.80,,,,,,
T,2022-02-27 16:38:34,-33.601350650,-70.525862830,773.2,60.3,4.6,-3.9,11.921,16.74,,,,,,
T,2022-02-27 16:38:35,-33.601375430,-70.526025300,773.2,55.2,4.6,-0.1,11.936,15.33,,,,,,
T,2022-02-27 16:38:36,-33.601399150,-70.526192220,773.3,56.6,4.4,0.4,11.952,15.71,,,,,,
T,2022-02-27 16:38:37,-33.601437530,-70.526331730,773.2,49.1,4.3,-0.8,11.966,13.63,,,,,,
T,2022-02-27 16:38:38,-33.601500330,-70.526455330,772.8,48.3,4.1,-2.4,11.979,13.42,,,,,,
T,2022-02-27 16:38:39,-33.601573820,-70.526582780,772.5,51.7,3.9,-2.2,11.994,14.37,,,,,,
T,2022-02-27 16:38:40,-33.601670750,-70.526664200,772.0,47.3,3.6,-4.1,12.007,13.14,,,,,,
T,2022-02-27 16:38:41,-33.601790820,-70.526705020,771.9,49.8,3.4,-0.9,12.021,13.85,,,,,,
T,2022-02-27 16:38:42,-33.601922120,-70.526731630,771.7,53.2,3.3,-0.8,12.035,14.77,,,,,,
T,2022-02-27 16:38:43,-33.602034300,-70.526724120,771.6,44.9,3.0,-1.0,12.048,12.46,,,,,,
T,2022-02-27 16:38:44,-33.602142750,-70.526678800,771.4,45.9,2.9,-1.4,12.061,12.74,,,,,,
T,2022-02-27 16:38:45,-33.602247820,-70.526599550,771.4,49.6,2.6,-0.3,12.074,13.78,,,,,,
T,2022-02-27 16:38:46,-33.602332780,-70.526494520,771.6,48.8,2.4,1.3,12.088,13.56,,,,,,
T,2022-02-27 16:38:47,-33.602414170,-70.526375900,771.9,51.3,2.1,2.5,12.102,14.24,,,,,,
T,2022-02-27 16:38:48,-33.602475850,-70.526241420,772.5,51.2,2.0,3.8,12.116,14.23,,,,,,
T,2022-02-27 16:38:49,-33.602504000,-70.526109320,773.0,45.5,1.9,4.3,12.129,12.65,,,,,,
T,2022-02-27 16:38:50,-33.602526750,-70.525925730,773.7,62.0,1.7,4.0,12.146,17.23,,,,,,
T,2022-02-27 16:38:51,-33.602531720,-70.525762970,773.8,54.4,1.5,0.8,12.161,15.12,,,,,,
T,2022-02-27 16:38:52,-33.602508280,-70.525628320,773.3,46.0,1.4,-4.1,12.174,12.76,,,,,,
T,2022-02-27 16:38:53,-33.602492220,-70.525495070,772.7,45.0,1.4,-4.4,12.187,12.49,,,,,,
T,2022-02-27 16:38:54,-33.602467270,-70.525355720,772.2,47.6,1.4,-4.5,12.200,13.23,,,,,,
T,2022-02-27 16:38:55,-33.602433730,-70.525211130,771.5,50.1,1.5,-4.4,12.214,13.93,,,,,,
T,2022-02-27 16:38:56,-33.602399320,-70.525066780,771.0,50.2,1.5,-4.1,12.228,13.93,,,,,,
T,2022-02-27 16:38:57,-33.602366700,-70.524927180,770.6,48.4,1.5,-2.5,12.241,13.45,,,,,,
T,2022-02-27 16:38:58,-33.602346170,-70.524781970,770.5,49.2,1.5,-0.9,12.255,13.67,,,,,,
T,2022-02-27 16:38:59,-33.602338420,-70.524636570,770.4,48.7,1.6,-0.6,12.268,13.52,,,,,,
T,2022-02-27 16:39:00,-33.602338680,-70.524488880,770.4,49.3,1.7,-0.5,12.282,13.71,,,,,,
T,2022-02-27 16:39:01,-33.602358080,-70.524355130,770.3,45.4,1.9,-0.6,12.295,12.60,,,,,,
T,2022-02-27 16:39:02,-33.602393130,-70.524224280,770.2,45.9,2.0,-0.9,12.307,12.75,,,,,,
T,2022-02-27 16:39:03,-33.602438750,-70.524099230,770.2,45.6,2.1,-0.1,12.320,12.66,,,,,,
T,2022-02-27 16:39:04,-33.602501780,-70.523988430,770.2,44.8,2.2,0.6,12.333,12.43,,,,,,
T,2022-02-27 16:39:05,-33.602590020,-70.523892550,771.3,47.6,2.4,8.4,12.346,13.23,,,,,,
T,2022-02-27 16:39:06,-33.602680330,-70.523818020,772.3,43.8,2.4,8.3,12.358,12.17,,,,,,
T,2022-02-27 16:39:07,-33.602780880,-70.523748630,773.4,46.4,2.5,7.9,12.371,12.88,,,,,,
T,2022-02-27 16:39:08,-33.602888200,-70.523676220,774.3,49.2,2.6,7.2,12.384,13.67,,,,,,
T,2022-02-27 16:39:09,-33.602998220,-70.523611550,775.3,49.0,2.6,6.7,12.398,13.60,,,,,,
T,2022-02-27 16:39:10,-33.603115430,-70.523541420,776.1,52.3,2.6,5.9,12.413,14.54,,,,,,
T,2022-02-27 16:39:11,-33.603237630,-70.523467180,776.9,54.7,2.6,5.0,12.428,15.20,,,,,,
T,2022-02-27 16:39:12,-33.603360670,-70.523387120,777.1,55.9,2.5,1.7,12.443,15.54,,,,,,
T,2022-02-27 16:39:13,-33.603467650,-70.523301480,776.2,51.4,2.4,-6.3,12.458,14.28,,,,,,
T,2022-02-27 16:39:14,-33.603558980,-70.523192230,775.3,51.6,2.3,-6.4,12.472,14.33,,,,,,
T,2022-02-27 16:39:15,-33.603631520,-70.523074120,774.4,49.0,2.2,-6.6,12.486,13.60,,,,,,
T,2022-02-27 16:39:16,-33.603707020,-70.522946780,773.4,52.1,2.1,-7.0,12.500,14.48,,,,,,
T,2022-02-27 16:39:17,-33.603766730,-70.522817430,772.4,49.4,2.0,-7.1,12.514,13.71,,,,,,
T,2022-02-27 16:39:18,-33.603811550,-70.522684350,771.5,47.9,1.9,-7.1,12.527,13.31,,,,,,
T,2022-02-27 16:39:19,-33.603831830,-70.522539600,770.6,49.0,1.7,-6.3,12.541,13.62,,,,,,
T,2022-02-27 16:39:20,-33.603839570,-70.522397070,770.4,47.7,1.7,-1.7,12.554,13.26,,,,,,
T,2022-02-27 16:39:21,-33.603833430,-70.522245150,770.5,50.8,1.6,0.6,12.568,14.12,,,,,,
T,2022-02-27 16:39:22,-33.603809970,-70.522090350,770.6,52.6,1.3,1.2,12.583,14.60,,,,,,
T,2022-02-27 16:39:23,-33.603764980,-70.521945720,770.9,51.6,1.2,1.9,12.597,14.32,,,,,,
T,2022-02-27 16:39:24,-33.603702230,-70.521809030,771.2,52.1,1.2,2.3,12.611,14.47,,,,,,
T,2022-02-27 16:39:25,-33.603635570,-70.521699680,771.6,45.2,1.0,2.5,12.624,12.56,,,,,,
T,2022-02-27 16:39:26,-33.603550250,-70.521603120,772.4,46.9,0.9,6.4,12.637,13.03,,,,,,
T,2022-02-27 16:39:27,-33.603449950,-70.521498930,773.7,53.1,0.8,8.9,12.652,14.74,,,,,,
T,2022-02-27 16:39:28,-33.603338620,-70.521420150,775.0,51.7,0.7,9.3,12.666,14.35,,,,,,
T,2022-02-27 16:39:29,-33.603224970,-70.521343270,775.5,52.1,0.7,3.3,12.681,14.48,,,,,,
T,2022-02-27 16:39:30,-33.603123230,-70.521257800,775.9,49.7,0.7,3.1,12.694,13.79,,,,,,
T,2022-02-27 16:39:31,-33.603037480,-70.521160550,776.4,47.2,0.7,3.4,12.708,13.11,,,,,,
T,2022-02-27 16:39:32,-33.602936220,-70.521082820,776.6,48.1,0.7,1.3,12.721,13.35,,,,,,
T,2022-02-27 16:39:33,-33.602840750,-70.520996180,776.7,47.9,0.7,1.2,12.734,13.30,,,,,,
T,2022-02-27 16:39:34,-33.602746700,-70.520907380,776.8,47.9,0.7,0.6,12.747,13.29,,,,,,
T,2022-02-27 16:39:35,-33.602647750,-70.520809480,776.8,51.3,0.7,0.1,12.762,14.25,,,,,,
T,2022-02-27 16:39:36,-33.602549070,-70.520703450,776.9,53.0,0.7,0.2,12.776,14.72,,,,,,
T,2022-02-27 16:39:37,-33.602455630,-70.520604220,777.2,49.9,0.7,2.3,12.790,13.86,,,,,,
T,2022-02-27 16:39:38,-33.602367580,-70.520499300,777.8,49.6,0.8,4.5,12.804,13.79,,,,,,
T,2022-02-27 16:39:39,-33.602283570,-70.520381770,778.4,51.6,0.8,4.3,12.818,14.35,,,,,,
T,2022-02-27 16:39:40,-33.602198700,-70.520266720,779.0,51.2,0.9,3.8,12.833,14.23,,,,,,
T,2022-02-27 16:39:41,-33.602117050,-70.520141670,779.5,53.0,0.9,3.6,12.847,14.72,,,,,,
T,2022-02-27 16:39:42,-33.602045220,-70.520011970,780.0,52.0,1.0,3.3,12.862,14.44,,,,,,
T,2022-02-27 16:39:43,-33.601981000,-70.519882020,780.2,50.4,1.0,1.4,12.876,14.01,,,,,,
T,2022-02-27 16:39:44,-33.601915380,-70.519747120,780.3,52.1,1.1,0.8,12.890,14.48,,,,,,
T,2022-02-27 16:39:45,-33.601869330,-70.519629250,780.3,43.5,1.1,0.4,12.902,12.07,,,,,,
T,2022-02-27 16:39:46,-33.601816270,-70.519525930,780.3,40.5,1.0,-0.2,12.914,11.25,,,,,,
T,2022-02-27 16:39:47,-33.601762750,-70.519436230,780.2,36.8,1.0,-0.7,12.924,10.22,,,,,,
T,2022-02-27 16:39:49,-33.601653780,-70.519281520,780.0,33.8,0.8,-1.0,12.943,18.77,,,,,,
T,2022-02-27 16:39:50,-33.601565670,-70.519256330,780.4,36.2,0.4,3.2,12.953,10.05,,,,,,
T,2022-02-27 16:39:51,-33.601459670,-70.519259730,780.7,42.3,0.1,3.2,12.964,11.76,,,,,,
T,2022-02-27 16:39:52,-33.601360920,-70.519304200,781.1,42.1,6.1,3.0,12.976,11.70,,,,,,
T,2022-02-27 16:39:53,-33.601257530,-70.519363480,781.5,45.8,6.0,2.9,12.989,12.72,,,,,,
T,2022-02-27 16:39:54,-33.601163700,-70.519429370,781.8,43.5,5.8,2.8,13.001,12.07,,,,,,
T,2022-02-27 16:39:55,-33.601082130,-70.519561170,782.1,54.8,5.6,1.9,13.016,15.22,,,,,,
T,2022-02-27 16:39:56,-33.601051420,-70.519692650,782.2,45.6,5.6,0.9,13.029,12.67,,,,,,
T,2022-02-27 16:39:58,-33.601018030,-70.519891450,782.3,33.9,4.9,0.6,13.048,18.82,,,,,,
T,2022-02-27 16:39:59,-33.601061020,-70.520063080,782.0,59.9,4.9,-1.8,13.064,16.63,,,,,,
T,2022-02-27 16:40:00,-33.601087600,-70.520241530,781.5,60.6,4.8,-3.1,13.081,16.82,,,,,,
T,2022-02-27 16:40:01,-33.601101520,-70.520426450,781.0,62.0,4.7,-2.9,13.098,17.23,,,,,,
T,2022-02-27 16:40:02,-33.601121130,-70.520609630,780.5,61.7,4.7,-3.0,13.115,17.14,,,,,,
T,2022-02-27 16:40:03,-33.601140700,-70.520805230,780.0,65.8,4.7,-3.0,13.134,18.28,,,,,,
T,2022-02-27 16:40:04,-33.601156880,-70.520986000,779.3,60.7,4.7,-3.8,13.151,16.87,,,,,,
T,2022-02-27 16:40:05,-33.601176850,-70.521216020,778.5,77.3,4.7,-3.8,13.172,21.46,,,,,,
T,2022-02-27 16:40:06,-33.601202930,-70.521413920,777.8,66.9,4.7,-3.7,13.191,18.59,,,,,,
T,2022-02-27 16:40:07,-33.601225430,-70.521577950,777.3,55.5,4.7,-3.5,13.206,15.43,,,,,,
T,2022-02-27 16:40:08,-33.601220980,-70.521769430,776.9,64.0,4.7,-2.2,13.224,17.78,,,,,,
T,2022-02-27 16:40:09,-33.601223380,-70.521968630,776.7,66.6,4.7,-1.2,13.242,18.49,,,,,,
T,2022-02-27 16:40:10,-33.601226250,-70.522144780,776.5,58.9,4.7,-1.2,13.259,16.35,,,,,,
T,2022-02-27 16:40:11,-33.601241280,-70.522347450,776.2,68.0,4.7,-1.4,13.278,18.88,,,,,,
T,2022-02-27 16:40:12,-33.601257950,-70.522561130,776.1,71.7,4.7,-0.6,13.298,19.92,,,,,,
T,2022-02-27 16:40:13,-33.601271380,-70.522757970,776.4,66.0,4.7,1.5,13.316,18.33,,,,,,
T,2022-02-27 16:40:14,-33.601284480,-70.522974430,776.6,72.5,4.7,1.2,13.336,20.14,,,,,,
T,2022-02-27 16:40:15,-33.601290520,-70.523193350,776.9,73.2,4.7,1.3,13.356,20.33,,,,,,
T,2022-02-27 16:40:16,-33.601305880,-70.523414280,776.7,74.1,4.7,-0.6,13.377,20.58,,,,,,
T,2022-02-27 16:40:17,-33.601303870,-70.523643780,776.3,76.7,4.7,-1.9,13.398,21.30,,,,,,
T,2022-02-27 16:40:18,-33.601302170,-70.523878180,775.9,78.3,4.7,-1.9,13.420,21.76,,,,,,
T,2022-02-27 16:40:19,-33.601308420,-70.524112150,775.4,78.2,4.7,-2.4,13.442,21.73,,,,,,
T,2022-02-27 16:40:20,-33.601310300,-70.524312970,775.3,67.1,4.7,-0.5,13.460,18.64,,,,,,
T,2022-02-27 16:40:21,-33.601320930,-70.524554950,775.2,81.0,4.7,-0.5,13.483,22.49,,,,,,
T,2022-02-27 16:40:22,-33.601339850,-70.524773170,774.9,73.3,4.7,-1.4,13.503,20.36,,,,,,
T,2022-02-27 16:40:23,-33.601346000,-70.524958830,774.8,62.1,4.7,-0.7,13.520,17.25,,,,,,
T,2022-02-27 16:40:24,-33.601338330,-70.525143250,774.6,61.7,4.7,-0.8,13.538,17.14,,,,,,
T,2022-02-27 16:40:25,-33.601338520,-70.525356730,774.2,71.3,4.7,-2.1,13.557,19.81,,,,,,
T,2022-02-27 16:40:26,-33.601344080,-70.525544280,773.8,62.7,4.7,-2.5,13.575,17.42,,,,,,
T,2022-02-27 16:40:27,-33.601356820,-70.525740280,773.3,65.7,4.7,-3.0,13.593,18.25,,,,,,
T,2022-02-27 16:40:28,-33.601369770,-70.525874280,773.0,45.1,4.6,-2.1,13.606,12.52,,,,,,
T,2022-02-27 16:40:29,-33.601387780,-70.526030130,773.1,52.6,4.6,0.5,13.620,14.60,,,,,,
T,2022-02-27 16:40:30,-33.601401070,-70.526198530,773.3,56.5,4.5,1.2,13.636,15.70,,,,,,
T,2022-02-27 16:40:31,-33.601430070,-70.526348020,773.3,51.3,4.3,0.1,13.650,14.24,,,,,,
T,2022-02-27 16:40:32,-33.601499730,-70.526473580,772.9,50.3,4.2,-2.7,13.664,13.98,,,,,,
T,2022-02-27 16:40:33,-33.601577750,-70.526573800,772.5,45.7,3.9,-3.4,13.677,12.70,,,,,,
T,2022-02-27 16:40:34,-33.601688620,-70.526651650,771.9,51.3,3.7,-3.8,13.691,14.26,,,,,,
T,2022-02-27 16:40:35,-33.601789080,-70.526702230,771.9,43.5,3.4,-0.5,13.703,12.09,,,,,,
T,2022-02-27 16:40:36,-33.601925880,-70.526735170,771.7,55.7,3.2,-0.8,13.719,15.48,,,,,,
T,2022-02-27 16:40:37,-33.602050780,-70.526738220,771.6,49.9,3.1,-0.9,13.732,13.86,,,,,,
T,2022-02-27 16:40:38,-33.602166600,-70.526716280,771.5,46.8,3.0,-1.1,13.745,13.01,,,,,,
T,2022-02-27 16:40:39,-33.602283580,-70.526656750,771.3,50.8,2.9,-1.4,13.760,14.10,,,,,,
T,2022-02-27 16:40:40,-33.602402220,-70.526572550,771.4,55.1,2.6,0.7,13.775,15.30,,,,,,
T,2022-02-27 16:40:41,-33.602493680,-70.526447900,771.8,55.4,2.4,2.6,13.790,15.39,,,,,,
T,2022-02-27 16:40:42,-33.602566030,-70.526307820,772.4,55.0,2.1,4.1,13.806,15.28,,,,,,
T,2022-02-27 16:40:43,-33.602611230,-70.526161680,773.0,52.1,1.9,4.1,13.820,14.46,,,,,,
T,2022-02-27 16:40:44,-33.602638000,-70.526008570,773.6,52.3,1.8,3.9,13.835,14.52,,,,,,
T,2022-02-27 16:40:45,-33.602603000,-70.525827170,774.1,62.2,1.5,3.1,13.852,17.28,,,,,,
T,2022-02-27 16:40:46,-33.602544780,-70.525642600,773.5,65.9,1.4,-3.4,13.870,18.31,,,,,,
T,2022-02-27 16:40:47,-33.602509720,-70.525480620,772.8,55.9,1.4,-4.5,13.886,15.53,,,,,,
T,2022-02-27 16:40:48,-33.602458670,-70.525312100,772.0,59.9,1.5,-4.9,13.902,16.63,,,,,,
T,2022-02-27 16:40:49,-33.602409000,-70.525130350,771.2,63.9,1.5,-4.3,13.920,17.75,,,,,,
T,2022-02-27 16:40:50,-33.602373520,-70.524946050,770.7,63.2,1.5,-3.1,13.938,17.55,,,,,,
T,2022-02-27 16:40:51,-33.602345570,-70.524764430,770.5,61.7,1.5,-0.9,13.955,17.14,,,,,,
T,2022-02-27 16:40:52,-33.602330430,-70.524589820,770.4,58.7,1.6,-0.6,13.971,16.29,,,,,,
T,2022-02-27 16:40:53,-33.602325820,-70.524428280,770.3,54.0,1.7,-0.5,13.986,15.00,,,,,,
T,2022-02-27 16:40:54,-33.602334430,-70.524269100,770.2,53.3,1.8,-0.5,14.001,14.80,,,,,,
T,2022-02-27 16:40:55,-33.602392580,-70.524134980,770.2,50.5,2.0,-0.5,14.015,14.02,,,,,,
T,2022-02-27 16:40:56,-33.602480150,-70.524020670,770.2,51.8,2.1,0.2,14.029,14.38,,,,,,
T,2022-02-27 16:40:57,-33.602594900,-70.523920220,771.4,56.8,2.3,7.5,14.045,15.78,,,,,,
T,2022-02-27 16:40:58,-33.602685030,-70.523814280,772.4,50.5,2.5,7.2,14.059,14.02,,,,,,
T,2022-02-27 16:40:59,-33.602818970,-70.523738620,773.7,59.2,2.5,8.2,14.075,16.43,,,,,,
T,2022-02-27 16:41:00,-33.602944170,-70.523668700,774.9,55.2,2.6,7.4,14.091,15.33,,,,,,
T,2022-02-27 16:41:01,-33.603062700,-70.523592220,775.8,53.8,2.6,6.2,14.106,14.94,,,,,,
T,2022-02-27 16:41:02,-33.603173020,-70.523519820,776.5,50.3,2.6,5.3,14.120,13.96,,,,,,
T,2022-02-27 16:41:03,-33.603287020,-70.523448730,777.2,51.3,2.6,4.6,14.134,14.26,,,,,,
T,2022-02-27 16:41:04,-33.603399030,-70.523373970,776.9,51.2,2.5,-2.1,14.148,14.23,,,,,,
T,2022-02-27 16:41:05,-33.603493620,-70.523276770,776.0,49.8,2.5,-6.4,14.162,13.84,,,,,,
T,2022-02-27 16:41:06,-33.603580030,-70.523166450,775.1,50.5,2.4,-6.4,14.176,14.02,,,,,,
T,2022-02-27 16:41:07,-33.603662700,-70.523065000,774.2,47.3,2.3,-6.8,14.189,13.14,,,,,,
T,2022-02-27 16:41:08,-33.603732300,-70.522951230,773.3,47.1,2.2,-7.1,14.202,13.08,,,,,,
T,2022-02-27 16:41:09,-33.603789950,-70.522830880,772.3,46.3,2.1,-7.2,14.215,12.87,,,,,,
T,2022-02-27 16:41:10,-33.603848250,-70.522703900,771.3,48.4,2.0,-7.5,14.229,13.44,,,,,,
T,2022-02-27 16:41:11,-33.603877630,-70.522565870,770.4,47.6,1.9,-6.9,14.242,13.22,,,,,,
T,2022-02-27 16:41:12,-33.603900600,-70.522428050,769.9,47.0,1.7,-3.6,14.255,13.04,,,,,,
T,2022-02-27 16:41:13,-33.603896330,-70.522277480,770.0,50.3,1.6,0.7,14.269,13.98,,,,,,
T,2022-02-27 16:41:14,-33.603869700,-70.522139400,770.3,47.3,1.4,1.7,14.282,13.15,,,,,,
T,2022-02-27 16:41:15,-33.603831250,-70.522007980,770.5,46.5,1.4,2.1,14.295,12.92,,,,,,
T,2022-02-27 16:41:16,-33.603780630,-70.521881930,770.8,46.7,1.1,2.3,14.308,12.98,,,,,,
T,2022-02-27 16:41:17,-33.603713920,-70.521762520,771.2,48.0,1.0,2.6,14.321,13.33,,,,,,
T,2022-02-27 16:41:18,-33.603628580,-70.521659830,771.6,48.4,0.9,3.3,14.335,13.43,,,,,,
T,2022-02-27 16:41:19,-33.603536270,-70.521564700,772.7,48.7,0.8,8.2,14.348,13.52,,,,,,
T,2022-02-27 16:41:20,-33.603445830,-70.521475280,773.9,46.9,0.7,9.1,14.361,13.02,,,,,,
T,2022-02-27 16:41:21,-33.603350250,-70.521384130,775.3,48.8,0.7,9.9,14.375,13.56,,,,,,
T,2022-02-27 16:41:22,-33.603255730,-70.521295820,775.9,47.9,0.7,5.2,14.388,13.31,,,,,,
T,2022-02-27 16:41:23,-33.603160150,-70.521204370,776.4,48.9,0.7,3.5,14.402,13.58,,,,,,
T,2022-02-27 16:41:24,-33.603073800,-70.521118400,776.8,44.9,0.7,2.9,14.414,12.47,,,,,,
T,2022-02-27 16:41:25,-33.602987980,-70.521030800,777.1,45.1,0.7,2.3,14.427,12.52,,,,,,
T,2022-02-27 16:41:26,-33.602897520,-70.520936970,777.3,47.8,0.7,1.7,14.440,13.29,,,,,,
T,2022-02-27 16:41:27,-33.602805020,-70.520861100,777.3,44.8,0.7,0.1,14.452,12.44,,,,,,
T,2022-02-27 16:41:28,-33.602713420,-70.520773920,777.3,46.8,0.7,-0.0,14.465,12.99,,,,,,
T,2022-02-27 16:41:29,-33.602621450,-70.520684670,777.3,47.3,0.7,-0.1,14.478,13.14,,,,,,
T,2022-02-27 16:41:30,-33.602534730,-70.520600030,777.3,44.7,0.7,-0.1,14.491,12.42,,,,,,
T,2022-02-27 16:41:31,-33.602445680,-70.520510800,777.6,46.4,0.7,2.6,14.504,12.89,,,,,,
T,2022-02-27 16:41:32,-33.602355420,-70.520429100,778.1,45.2,0.8,3.9,14.516,12.56,,,,,,
T,2022-02-27 16:41:33,-33.602270130,-70.520337470,778.6,45.8,0.8,3.8,14.529,12.72,,,,,,
T,2022-02-27 16:41:34,-33.602176200,-70.520233030,779.1,51.2,0.8,3.5,14.543,14.23,,,,,,
T,2022-02-27 16:41:35,-33.602094320,-70.520135280,779.5,46.2,0.9,3.2,14.556,12.84,,,,,,
T,2022-02-27 16:41:36,-33.602020830,-70.520018150,779.9,48.9,0.9,3.2,14.570,13.59,,,,,,
T,2022-02-27 16:41:37,-33.601950630,-70.519899570,780.1,48.5,1.0,1.4,14.583,13.48,,,,,,
T,2022-02-27 16:41:38,-33.601903550,-70.519772620,780.2,46.4,1.0,0.9,14.596,12.89,,,,,,
T,2022-02-27 16:41:39,-33.601862000,-70.519667450,780.3,38.9,1.1,0.4,14.607,10.79,,,,,,
T,2022-02-27 16:41:40,-33.601817900,-70.519562650,780.3,39.2,1.1,0.0,14.618,10.89,,,,,,
T,2022-02-27 16:41:41,-33.601768880,-70.519463220,780.2,38.6,1.0,-0.5,14.628,10.71,,,,,,
T,2022-02-27 16:41:42,-33.601705170,-70.519373650,780.1,39.3,0.9,-1.2,14.639,10.91,,,,,,
T,2022-02-27 16:41:43,-33.601631120,-70.519288970,780.1,40.9,0.8,0.2,14.651,11.37,,,,,,
T,2022-02-27 16:41:44,-33.601551420,-70.519232830,780.4,36.9,0.7,2.8,14.661,10.26,,,,,,
T,2022-02-27 16:41:46,-33.601393850,-70.519220780,781.0,31.5,0.0,3.2,14.679,17.51,,,,,,
T,2022-02-27 16:41:47,-33.601299970,-70.519251120,781.3,38.8,5.9,3.1,14.689,10.79,,,,,,
T,2022-02-27 16:41:48,-33.601214300,-70.519321380,781.6,41.5,5.7,2.7,14.701,11.52,,,,,,
T,2022-02-27 16:41:49,-33.601144400,-70.519421300,781.9,43.5,5.5,2.1,14.713,12.09,,,,,,
T,2022-02-27 16:41:50,-33.601116970,-70.519544970,782.0,42.7,5.1,0.8,14.725,11.87,,,,,,
T,2022-02-27 16:41:51,-33.601110650,-70.519664320,782.0,40.0,4.9,0.2,14.736,11.10,,,,,,
T,2022-02-27 16:41:52,-33.601127430,-70.519790880,781.9,42.8,4.7,-0.5,14.748,11.89,,,,,,
T,2022-02-27 16:41:53,-33.601151880,-70.519924730,781.9,45.8,4.7,-0.7,14.760,12.72,,,,,,
T,2022-02-27 16:41:54,-33.601163180,-70.520059300,781.7,45.2,4.7,-1.5,14.773,12.55,,,,,,
T,2022-02-27 16:41:55,-33.601175100,-70.520199080,781.3,46.9,4.7,-2.9,14.786,13.04,,,,,,
T,2022-02-27 16:41:56,-33.601165000,-70.520332600,781.0,44.8,4.7,-2.3,14.799,12.44,,,,,,
T,2022-02-27 16:41:57,-33.601163320,-70.520464580,780.7,44.1,4.7,-2.5,14.811,12.25,,,,,,
T,2022-02-27 16:41:58,-33.601172400,-70.520591750,780.4,42.6,4.7,-2.9,14.823,11.85,,,,,,
T,2022-02-27 16:41:59,-33.601178680,-70.520717420,780.0,42.1,4.7,-2.8,14.834,11.68,,,,,,
T,2022-02-27 16:42:00,-33.601177350,-70.520841450,779.7,41.4,4.7,-2.6,14.846,11.51,,,,,,
T,2022-02-27 16:42:01,-33.601173720,-70.520968020,779.3,42.3,4.7,-3.5,14.858,11.75,,,,,,
T,2022-02-27 16:42:02,-33.601178900,-70.521088480,778.9,40.3,4.7,-3.7,14.869,11.20,,,,,,
T,2022-02-27 16:42:03,-33.601187230,-70.521210650,778.5,41.0,4.7,-3.7,14.880,11.38,,,,,,
T,2022-02-27 16:42:04,-33.601194020,-70.521327630,778.1,39.2,4.7,-3.6,14.891,10.88,,,,,,
T,2022-02-27 16:42:05,-33.601200900,-70.521435470,777.7,36.1,4.7,-3.5,14.901,10.04,,,,,,
T,2022-02-27 16:42:06,-33.601202670,-70.521543230,777.4,36.0,4.7,-3.5,14.911,10.00,,,,,,
T,2022-02-27 16:42:07,-33.601202530,-70.521652150,777.0,36.4,4.7,-3.5,14.921,10.11,,,,,,
T,2022-02-27 16:42:09,-33.601211830,-70.521857100,776.8,34.3,4.6,-1.3,14.940,19.05,,,,,,
T,2022-02-27 16:42:11,-33.601213270,-70.522062170,776.6,34.3,4.7,-1.2,14.959,19.03,,,,,,
