Time (s),2. Iq A (0.0625),,Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),2. RPDO Target torque % of peak (0.1),,Time (s),1. Id A (0.0625),,Time (s),2. RPDO Maximum motor speed RPM (1),,Time (s),2. Id A (0.0625),,Time (s),2. Battery Voltage V (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),2. Torque demand value Nm (0.0625),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),2. Velocity RPM (1),,Time (s),2. Torque % of peak (0.1),,Time (s),1. RPDO statusword - right motor  (1),,Time (s),1. Max velocity - right motor RPM (1),,Time (s),0x0081_Unit_in_pre-operational  ,,Time (s),2. Target Iq A (0.0625),,Time (s),2. RPDO controlword  (1),,Time (s),1. RPDO Actual torque - right motor  (0.001),,Time (s),1. Target torque - right motor  (0.001),,Time (s),2. Current A(RMS) (1),,Time (s),2. Target Id A (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),2. Heatsink Temperature DegC (1),,Time (s),1. Uq V (0.0625),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),2. Uq V (0.0625),,Time (s),2. Battery Current A (0.0625),,Time (s),1. RPDO Velocity actual value - right motor RPM (1),,Time (s),2. Torque actual value Nm (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),2. Throttle Input Voltage V (0.00390625),,Time (s),2. statusword  (1),,Time (s),1. Ud V (0.0625),,Time (s),1. controlword - right motor  (1),,Time (s),1. Target Iq A (0.0625),,Time (s),2. Ud V (0.0625),,Time (s),1. Iq A (0.0625),,
1015.0744,10.125,,1015.0652,7,,1015.0654,0.0,,1015.0649,9.3,,1015.0654,0.8125,,1015.0649,650,,1015.0745,-0.6875,,1015.0742,105.25,,1015.0651,4.875,,1015.0743,7.375,,1015.0652,525,,1015.0653,7.5,,1015.074,466,,1015.074,9.1,,1015.074,2103,,1015.0649,650,,,,,1015.0744,8.8125,,1015.0649,17423,,1015.074,0.091,,1015.0649,0.093,,1015.0743,9,,1015.0745,0.0,,1015.0651,105.4375,,1015.0651,28,,1015.0742,27,,1015.0653,21.125,,1015.0652,7.5,,1015.0744,17.0,,1015.0742,4.4375,,1015.074,466,,1015.0744,7.3125,,1015.0654,4.41796875,,1015.0745,0.0,,1015.074,2103,,1015.0654,-1.6875,,1015.0649,17423,,1015.0653,9.0625,,1015.0745,0.9375,,1015.0653,8.75,,
1015.0944,7.4375,,1015.0852,8,,1015.0854,0.0,,1015.0849,9.3,,1015.0854,1.8125,,1015.0849,650,,1015.0946,1.375,,1015.0942,105.25,,1015.0851,4.875,,1015.0943,7.375,,1015.0852,528,,1015.0853,7.5,,1015.0941,466,,1015.0941,9.1,,1015.0941,2103,,1015.0849,650,,,,,1015.0944,8.8125,,1015.0849,17423,,1015.0941,0.091,,1015.0849,0.093,,1015.0943,8,,1015.0946,0.0,,1015.0851,105.375,,1015.0851,28,,1015.0942,28,,1015.0853,19.625,,1015.0852,7.5,,1015.0944,18.75,,1015.0942,4.5,,1015.0941,466,,1015.0944,7.3125,,1015.0854,4.43359375,,1015.0946,0.0,,1015.0941,2103,,1015.0854,-2.3125,,1015.0849,17423,,1015.0853,9.0,,1015.0946,-0.3125,,1015.0853,8.0,,
1015.1144,9.1875,,1015.1053,7,,1015.1055,0.0,,1015.1051,9.3,,1015.1055,-1.5,,1015.1051,650,,1015.1145,-1.8125,,1015.1142,105.3125,,1015.1052,4.9375,,1015.1143,7.375,,1015.1053,529,,1015.1054,7.4375,,1015.114,469,,1015.114,9.1,,1015.114,2103,,1015.1051,650,,,,,1015.1144,8.8125,,1015.1051,17423,,1015.114,0.091,,1015.1051,0.093,,1015.1143,6,,1015.1145,0.0,,1015.1052,105.375,,1015.1052,28,,1015.1142,28,,1015.1054,20.5,,1015.1053,7.5,,1015.1144,17.6875,,1015.1142,4.5,,1015.114,469,,1015.1144,7.3125,,1015.1055,4.42578125,,1015.1145,0.0,,1015.114,2103,,1015.1055,-0.125,,1015.1051,17423,,1015.1054,9.0,,1015.1145,1.8125,,1015.1054,9.0,,
1015.1346,9.1875,,1015.1252,7,,1015.1254,0.0,,1015.1249,9.3,,1015.1254,2.4375,,1015.1249,650,,1015.1347,1.25,,1015.1343,105.25,,1015.125,4.9375,,1015.1344,7.375,,1015.1252,532,,1015.1253,7.4375,,1015.1342,469,,1015.1342,9.1,,1015.1342,2103,,1015.1249,650,,,,,1015.1346,8.8125,,1015.1249,17423,,1015.1342,0.091,,1015.1249,0.093,,1015.1344,8,,1015.1347,0.0,,1015.125,105.375,,1015.125,28,,1015.1343,27,,1015.1253,21.125,,1015.1252,7.5,,1015.1346,17.75,,1015.1343,4.5,,1015.1342,469,,1015.1346,7.3125,,1015.1254,4.42578125,,1015.1347,0.0,,1015.1342,2103,,1015.1254,-2.8125,,1015.1249,17423,,1015.1253,9.0,,1015.1347,-0.3125,,1015.1253,8.125,,
1015.1545,8.125,,1015.1452,7,,1015.1454,0.0,,1015.1449,9.3,,1015.1454,-1.4375,,1015.1449,650,,1015.1547,0.375,,1015.1543,105.25,,1015.1451,4.9375,,1015.1544,7.375,,1015.1452,531,,1015.1453,7.4375,,1015.1542,472,,1015.1542,9.1,,1015.1542,2103,,1015.1449,650,,,,,1015.1545,8.8125,,1015.1449,17423,,1015.1542,0.091,,1015.1449,0.093,,1015.1544,9,,1015.1547,0.0,,1015.1451,105.375,,1015.1451,28,,1015.1543,28,,1015.1453,20.25,,1015.1452,7.5,,1015.1545,18.5625,,1015.1543,4.5,,1015.1542,472,,1015.1545,7.3125,,1015.1454,4.43359375,,1015.1547,0.0,,1015.1542,2103,,1015.1454,-0.25,,1015.1449,17423,,1015.1453,9.0,,1015.1547,0.25,,1015.1453,8.875,,
1015.1746,8.6875,,1015.1653,7,,1015.1655,0.0,,1015.165,9.3,,1015.1655,0.4375,,1015.165,650,,1015.1747,-2.5625,,1015.1743,105.25,,1015.1652,5.0,,1015.1744,7.375,,1015.1653,536,,1015.1654,7.4375,,1015.1742,474,,1015.1742,9.1,,1015.1742,2103,,1015.165,650,,,,,1015.1746,8.8125,,1015.165,17423,,1015.1742,0.091,,1015.165,0.093,,1015.1744,8,,1015.1747,0.0,,1015.1652,105.375,,1015.1652,28,,1015.1743,27,,1015.1654,20.8125,,1015.1653,7.5,,1015.1746,18.1875,,1015.1743,4.5625,,1015.1742,474,,1015.1746,7.3125,,1015.1655,4.41796875,,1015.1747,0.0,,1015.1742,2103,,1015.1655,-1.4375,,1015.165,17423,,1015.1654,9.0,,1015.1747,2.125,,1015.1654,7.75,,
1015.1945,8.4375,,1015.1852,8,,1015.1854,0.0,,1015.1849,9.3,,1015.1854,2.0625,,1015.1849,650,,1015.1947,0.125,,1015.1943,105.25,,1015.1851,5.0,,1015.1944,7.375,,1015.1852,535,,1015.1853,7.4375,,1015.1942,474,,1015.1942,9.1,,1015.1942,2103,,1015.1849,650,,,,,1015.1945,8.8125,,1015.1849,17423,,1015.1942,0.091,,1015.1849,0.093,,1015.1944,8,,1015.1947,0.0,,1015.1851,105.375,,1015.1851,28,,1015.1943,28,,1015.1853,20.75,,1015.1852,7.5,,1015.1945,18.375,,1015.1943,4.5625,,1015.1942,474,,1015.1945,7.3125,,1015.1854,4.41796875,,1015.1947,0.0,,1015.1942,2103,,1015.1854,-2.4375,,1015.1849,17423,,1015.1853,9.0,,1015.1947,0.5,,1015.1853,9.0,,
1015.2144,10.625,,1015.2052,7,,1015.2054,0.0,,1015.2049,9.3,,1015.2054,-1.3125,,1015.2049,650,,1015.2146,2.4375,,1015.2142,105.25,,1015.205,5.0,,1015.2143,7.375,,1015.2052,537,,1015.2053,7.4375,,1015.2141,476,,1015.2141,9.1,,1015.2141,2103,,1015.2049,650,,,,,1015.2144,8.8125,,1015.2049,17423,,1015.2141,0.091,,1015.2049,0.093,,1015.2143,8,,1015.2146,0.0,,1015.205,105.375,,1015.205,28,,1015.2142,27,,1015.2053,21.125,,1015.2052,7.5,,1015.2144,16.9375,,1015.2142,4.5625,,1015.2141,476,,1015.2144,7.3125,,1015.2054,4.40625,,1015.2146,0.0,,1015.2141,2103,,1015.2054,-0.1875,,1015.2049,17423,,1015.2053,9.0,,1015.2146,-1.0,,1015.2053,8.4375,,
1015.2345,8.25,,1015.2251,6,,1015.2254,0.0,,1015.2249,9.3,,1015.2254,-3.875,,1015.2249,650,,1015.2347,-1.5625,,1015.2343,105.25,,1015.225,5.0,,1015.2344,7.375,,1015.2251,540,,1015.2253,7.4375,,1015.2342,478,,1015.2342,9.1,,1015.2342,2103,,1015.2249,650,,,,,1015.2345,8.8125,,1015.2249,17423,,1015.2342,0.091,,1015.2249,0.093,,1015.2344,7,,1015.2347,0.0,,1015.225,105.375,,1015.225,28,,1015.2343,28,,1015.2253,20.4375,,1015.2251,7.375,,1015.2345,18.625,,1015.2343,4.5625,,1015.2342,478,,1015.2345,7.3125,,1015.2254,4.42578125,,1015.2347,0.0,,1015.2342,2103,,1015.2254,1.4375,,1015.2249,17423,,1015.2253,9.0,,1015.2347,1.6875,,1015.2253,7.625,,
1015.2546,9.75,,1015.2452,7,,1015.2455,0.0,,1015.245,9.200000000000001,,1015.2455,0.1875,,1015.245,650,,1015.2547,0.0625,,1015.2543,105.25,,1015.2451,5.0,,1015.2544,7.3125,,1015.2452,542,,1015.2454,7.375,,1015.2542,480,,1015.2542,9.1,,1015.2542,2103,,1015.245,650,,,,,1015.2546,8.8125,,1015.245,17423,,1015.2542,0.091,,1015.245,0.092,,1015.2544,8,,1015.2547,0.0,,1015.2451,105.4375,,1015.2451,28,,1015.2543,28,,1015.2454,21.5625,,1015.2452,7.5,,1015.2546,17.75,,1015.2543,4.5625,,1015.2542,480,,1015.2546,7.3125,,1015.2455,4.48828125,,1015.2547,0.0,,1015.2542,2103,,1015.2455,0.4375,,1015.245,17423,,1015.2454,8.875,,1015.2547,0.5625,,1015.2454,8.0625,,
1015.2745,9.4375,,1015.2653,7,,1015.2655,0.0,,1015.265,9.3,,1015.2655,0.9375,,1015.265,650,,1015.2747,2.5625,,1015.2743,105.3125,,1015.2651,5.0625,,1015.2745,7.375,,1015.2653,541,,1015.2654,7.4375,,1015.2742,480,,1015.2742,9.1,,1015.2742,2103,,1015.265,650,,,,,1015.2745,8.8125,,1015.265,17423,,1015.2742,0.091,,1015.265,0.093,,1015.2745,7,,1015.2747,0.0,,1015.2651,105.4375,,1015.2651,28,,1015.2743,28,,1015.2654,22.625,,1015.2653,7.625,,1015.2745,17.9375,,1015.2743,4.625,,1015.2742,480,,1015.2745,7.3125,,1015.2655,4.49609375,,1015.2747,0.0,,1015.2742,2103,,1015.2655,-0.5,,1015.265,17423,,1015.2654,8.9375,,1015.2747,-1.1875,,1015.2654,6.5,,
1015.2946,9.5,,1015.2852,7,,1015.2854,0.0,,1015.2848,9.4,,1015.2854,3.75,,1015.2848,650,,1015.2947,-1.6875,,1015.2943,105.3125,,1015.285,5.0625,,1015.2944,7.5,,1015.2852,546,,1015.2852,7.5625,,1015.2942,481,,1015.2942,9.1,,1015.2942,2103,,1015.2848,650,,,,,1015.2946,8.8125,,1015.2848,17423,,1015.2942,0.091,,1015.2848,0.094,,1015.2944,8,,1015.2947,0.0,,1015.285,105.375,,1015.285,28,,1015.2943,28,,1015.2852,22.25,,1015.2852,7.625,,1015.2946,18.0,,1015.2943,4.625,,1015.2942,481,,1015.2946,7.3125,,1015.2854,4.453125,,1015.2947,0.0,,1015.2942,2103,,1015.2854,-1.5625,,1015.2848,17423,,1015.2852,9.0625,,1015.2947,1.625,,1015.2852,7.1875,,
1015.3145,10.3125,,1015.3051,6,,1015.3054,0.0,,1015.3049,9.4,,1015.3054,0.9375,,1015.3049,650,,1015.3146,1.5,,1015.3143,105.25,,1015.305,5.0625,,1015.3143,7.5,,1015.3051,548,,1015.3053,7.5625,,1015.3142,483,,1015.3142,9.200000000000001,,1015.3142,2103,,1015.3049,650,,,,,1015.3145,8.875,,1015.3049,17423,,1015.3142,0.092,,1015.3049,0.094,,1015.3143,8,,1015.3146,0.0,,1015.305,105.375,,1015.305,28,,1015.3143,28,,1015.3053,22.1875,,1015.3051,7.5625,,1015.3145,17.4375,,1015.3143,4.625,,1015.3142,483,,1015.3145,7.375,,1015.3054,4.44140625,,1015.3146,0.0,,1015.3142,2103,,1015.3054,-1.75,,1015.3049,17423,,1015.3053,9.125,,1015.3146,-0.4375,,1015.3053,9.4375,,
1015.3344,7.875,,1015.3251,6,,1015.3254,0.0,,1015.3248,9.4,,1015.3254,-0.75,,1015.3248,650,,1015.3345,1.1875,,1015.3341,105.3125,,1015.325,5.0625,,1015.3342,7.5,,1015.3251,551,,1015.3252,7.5625,,1015.334,486,,1015.334,9.3,,1015.334,2103,,1015.3248,650,,,,,1015.3344,9.0,,1015.3248,17423,,1015.334,0.093,,1015.3248,0.094,,1015.3342,10,,1015.3345,0.0,,1015.325,105.4375,,1015.325,28,,1015.3341,28,,1015.3252,21.5625,,1015.3251,7.5,,1015.3344,19.1875,,1015.3341,4.6875,,1015.334,486,,1015.3344,7.4375,,1015.3254,4.42578125,,1015.3345,0.0,,1015.334,2103,,1015.3254,-0.625,,1015.3248,17423,,1015.3252,9.0625,,1015.3345,-0.125,,1015.3252,8.5,,
1015.3545,7.4375,,1015.3451,6,,1015.3454,0.0,,1015.3449,9.3,,1015.3454,-1.5625,,1015.3449,650,,1015.3547,-4.125,,1015.3543,105.3125,,1015.345,5.0625,,1015.3544,7.375,,1015.3451,552,,1015.3453,7.5,,1015.3542,487,,1015.3542,9.3,,1015.3542,2103,,1015.3449,650,,,,,1015.3545,9.0,,1015.3449,17423,,1015.3542,0.093,,1015.3449,0.093,,1015.3544,7,,1015.3547,0.0,,1015.345,105.4375,,1015.345,28,,1015.3543,28,,1015.3453,23.625,,1015.3451,7.5,,1015.3545,19.5,,1015.3543,4.6875,,1015.3542,487,,1015.3545,7.4375,,1015.3454,4.44140625,,1015.3547,0.0,,1015.3542,2103,,1015.3454,-1.5625,,1015.3449,17423,,1015.3453,9.0,,1015.3547,3.375,,1015.3453,7.875,,
1015.3744,8.9375,,1015.3652,7,,1015.3655,0.0,,1015.365,9.3,,1015.3655,-2.0625,,1015.365,650,,1015.3746,-1.0625,,1015.3742,105.1875,,1015.3651,5.125,,1015.3744,7.375,,1015.3652,554,,1015.3654,7.4375,,1015.3741,489,,1015.3741,9.200000000000001,,1015.3741,2103,,1015.365,650,,,,,1015.3744,8.875,,1015.365,17423,,1015.3741,0.092,,1015.365,0.093,,1015.3744,8,,1015.3746,0.0,,1015.3651,105.375,,1015.3651,28,,1015.3742,28,,1015.3654,21.375,,1015.3652,7.5,,1015.3744,18.5625,,1015.3742,4.6875,,1015.3741,489,,1015.3744,7.375,,1015.3655,4.49609375,,1015.3746,0.0,,1015.3741,2103,,1015.3655,0.125,,1015.365,17423,,1015.3654,9.0,,1015.3746,1.3125,,1015.3654,8.875,,
1015.3943,10.0625,,1015.3852,7,,1015.3854,0.0,,1015.385,9.3,,1015.3854,-1.0625,,1015.385,650,,1015.3945,-1.4375,,1015.3941,105.3125,,1015.3851,5.125,,1015.3943,7.375,,1015.3852,555,,1015.3853,7.4375,,1015.394,491,,1015.394,9.1,,1015.394,2103,,1015.385,650,,,,,1015.3943,8.8125,,1015.385,17423,,1015.394,0.091,,1015.385,0.093,,1015.3943,8,,1015.3945,0.0,,1015.3851,105.4375,,1015.3851,28,,1015.3941,28,,1015.3853,23.25,,1015.3852,7.625,,1015.3943,17.875,,1015.3941,4.6875,,1015.394,491,,1015.3943,7.3125,,1015.3854,4.44140625,,1015.3945,0.0,,1015.394,2103,,1015.3854,-0.4375,,1015.385,17423,,1015.3853,9.0,,1015.3945,1.5,,1015.3853,9.3125,,
1015.4145,8.6875,,1015.4052,7,,1015.4054,0.0,,1015.405,9.4,,1015.4054,-2.1875,,1015.405,650,,1015.4146,-0.5,,1015.4142,105.1875,,1015.4051,5.125,,1015.4144,7.5,,1015.4052,557,,1015.4053,7.5625,,1015.4141,492,,1015.4141,9.1,,1015.4141,2103,,1015.405,650,,,,,1015.4145,8.8125,,1015.405,17423,,1015.4141,0.091,,1015.405,0.094,,1015.4144,7,,1015.4146,0.0,,1015.4051,105.4375,,1015.4051,28,,1015.4142,28,,1015.4053,22.8125,,1015.4052,7.5,,1015.4145,18.875,,1015.4142,4.6875,,1015.4141,492,,1015.4145,7.3125,,1015.4054,4.43359375,,1015.4146,0.0,,1015.4141,2103,,1015.4054,-1.0625,,1015.405,17423,,1015.4053,9.0625,,1015.4146,0.875,,1015.4053,7.0,,
1015.4345,9.25,,1015.4251,6,,1015.4253,0.0,,1015.4248,9.3,,1015.4253,-1.875,,1015.4248,650,,1015.4346,-0.875,,1015.4343,105.3125,,1015.4249,5.125,,1015.4344,7.375,,1015.4251,559,,1015.4252,7.5,,1015.4342,493,,1015.4342,9.200000000000001,,1015.4342,2103,,1015.4248,650,,,,,1015.4345,8.875,,1015.4248,17423,,1015.4342,0.092,,1015.4248,0.093,,1015.4344,8,,1015.4346,0.0,,1015.4249,105.375,,1015.4249,28,,1015.4343,27,,1015.4252,21.1875,,1015.4251,7.5,,1015.4345,18.5,,1015.4343,4.75,,1015.4342,493,,1015.4345,7.375,,1015.4253,4.40625,,1015.4346,0.0,,1015.4342,2103,,1015.4253,-2.5,,1015.4248,17423,,1015.4252,9.0,,1015.4346,1.125,,1015.4252,9.5,,
1015.4544,6.6875,,1015.445,6,,1015.4453,0.0,,1015.4448,9.3,,1015.4453,-0.6875,,1015.4448,650,,1015.4545,-0.3125,,1015.4541,105.3125,,1015.4449,5.1875,,1015.4542,7.375,,1015.445,560,,1015.4452,7.4375,,1015.454,495,,1015.454,9.200000000000001,,1015.454,2103,,1015.4448,650,,,,,1015.4544,8.875,,1015.4448,17423,,1015.454,0.092,,1015.4448,0.093,,1015.4542,7,,1015.4545,0.0,,1015.4449,105.375,,1015.4449,28,,1015.4541,28,,1015.4452,21.625,,1015.445,7.375,,1015.4544,20.25,,1015.4541,4.75,,1015.454,495,,1015.4544,7.375,,1015.4453,4.41796875,,1015.4545,0.0,,1015.454,2103,,1015.4453,-0.6875,,1015.4448,17423,,1015.4452,9.0,,1015.4545,0.875,,1015.4452,9.0,,
1015.4747,9.5,,1015.4652,7,,1015.4654,0.0,,1015.465,9.200000000000001,,1015.4654,2.625,,1015.465,650,,1015.4749,-2.625,,1015.4745,105.25,,1015.4651,5.1875,,1015.4746,7.3125,,1015.4652,563,,1015.4653,7.375,,1015.4744,496,,1015.4744,9.1,,1015.4744,2103,,1015.465,650,,,,,1015.4747,8.8125,,1015.465,17423,,1015.4744,0.091,,1015.465,0.092,,1015.4746,8,,1015.4749,0.0,,1015.4651,105.375,,1015.4651,28,,1015.4745,27,,1015.4653,21.4375,,1015.4652,7.5,,1015.4747,18.4375,,1015.4745,4.75,,1015.4744,496,,1015.4747,7.3125,,1015.4654,4.41796875,,1015.4749,0.0,,1015.4744,2103,,1015.4654,-3.6875,,1015.465,17423,,1015.4653,8.875,,1015.4749,2.4375,,1015.4653,8.25,,
1015.4944,9.375,,1015.485,9,,1015.4853,0.0,,1015.4848,9.3,,1015.4853,1.25,,1015.4848,650,,1015.4946,-1.3125,,1015.4942,105.25,,1015.4849,5.1875,,1015.4943,7.375,,1015.485,565,,1015.4852,7.4375,,1015.4941,498,,1015.4941,9.1,,1015.4941,2103,,1015.4848,650,,,,,1015.4944,8.8125,,1015.4848,17423,,1015.4941,0.091,,1015.4848,0.093,,1015.4943,9,,1015.4946,0.0,,1015.4849,105.375,,1015.4849,28,,1015.4942,27,,1015.4852,21.875,,1015.485,7.5,,1015.4944,18.625,,1015.4942,4.75,,1015.4941,498,,1015.4944,7.3125,,1015.4853,4.41796875,,1015.4946,0.0,,1015.4941,2103,,1015.4853,-3.375,,1015.4848,17423,,1015.4852,8.9375,,1015.4946,1.5625,,1015.4852,8.875,,
1015.5143,8.4375,,1015.5052,6,,1015.5054,0.0,,1015.5049,9.3,,1015.5054,1.875,,1015.5049,650,,1015.5145,-0.875,,1015.5141,105.1875,,1015.5051,5.25,,1015.5142,7.375,,1015.5052,565,,1015.5053,7.4375,,1015.514,500,,1015.514,9.1,,1015.514,2103,,1015.5049,650,,,,,1015.5143,8.8125,,1015.5049,17423,,1015.514,0.091,,1015.5049,0.093,,1015.5142,9,,1015.5145,0.0,,1015.5051,105.375,,1015.5051,28,,1015.5141,27,,1015.5053,22.5,,1015.5052,7.5,,1015.5143,19.3125,,1015.5141,4.75,,1015.514,500,,1015.5143,7.3125,,1015.5054,4.43359375,,1015.5145,0.0,,1015.514,2103,,1015.5054,-2.375,,1015.5049,17423,,1015.5053,9.0,,1015.5145,1.125,,1015.5053,7.875,,
1015.5344,10.0,,1015.5252,7,,1015.5254,0.0,,1015.525,9.3,,1015.5254,-0.375,,1015.525,650,,1015.5346,2.0,,1015.5342,105.25,,1015.525,5.25,,1015.5343,7.375,,1015.5252,566,,1015.5253,7.4375,,1015.5341,501,,1015.5341,9.1,,1015.5341,2103,,1015.525,650,,,,,1015.5344,8.8125,,1015.525,17423,,1015.5341,0.091,,1015.525,0.093,,1015.5343,8,,1015.5346,0.0,,1015.525,105.375,,1015.525,28,,1015.5342,28,,1015.5253,22.125,,1015.5252,7.5,,1015.5344,18.3125,,1015.5342,4.75,,1015.5341,501,,1015.5344,7.3125,,1015.5254,4.43359375,,1015.5346,0.0,,1015.5341,2103,,1015.5254,-0.875,,1015.525,17423,,1015.5253,9.0,,1015.5346,-0.8125,,1015.5253,7.25,,
1015.5545,10.5,,1015.5452,6,,1015.5454,0.0,,1015.5449,9.3,,1015.5454,-4.75,,1015.5449,650,,1015.5546,0.125,,1015.5542,105.1875,,1015.5451,5.25,,1015.5543,7.375,,1015.5452,568,,1015.5453,7.4375,,1015.5541,502,,1015.5541,9.1,,1015.5541,2103,,1015.5449,650,,,,,1015.5545,8.8125,,1015.5449,17423,,1015.5541,0.091,,1015.5449,0.093,,1015.5543,8,,1015.5546,0.0,,1015.5451,105.375,,1015.5451,28,,1015.5542,28,,1015.5453,22.0625,,1015.5452,7.5,,1015.5545,18.0625,,1015.5542,4.8125,,1015.5541,502,,1015.5545,7.3125,,1015.5454,4.43359375,,1015.5546,0.0,,1015.5541,2103,,1015.5454,2.0,,1015.5449,17423,,1015.5453,9.0,,1015.5546,0.5,,1015.5453,8.3125,,
1015.5744,8.875,,1015.5652,7,,1015.5654,0.0,,1015.565,9.3,,1015.5654,-1.875,,1015.565,650,,1015.5746,1.875,,1015.5742,105.25,,1015.565,5.25,,1015.5743,7.375,,1015.5652,570,,1015.5653,7.4375,,1015.5741,503,,1015.5741,9.1,,1015.5741,2103,,1015.565,650,,,,,1015.5744,8.8125,,1015.565,17423,,1015.5741,0.091,,1015.565,0.093,,1015.5743,9,,1015.5746,0.0,,1015.565,105.375,,1015.565,28,,1015.5742,28,,1015.5653,21.9375,,1015.5652,7.5,,1015.5744,19.125,,1015.5742,4.8125,,1015.5741,503,,1015.5744,7.3125,,1015.5654,4.4609375,,1015.5746,0.0,,1015.5741,2103,,1015.5654,-4.0,,1015.565,17423,,1015.5653,9.0,,1015.5746,-0.5625,,1015.5653,9.1875,,
1015.5945,9.375,,1015.5852,8,,1015.5854,0.0,,1015.5849,9.3,,1015.5854,0.6875,,1015.5849,650,,1015.5946,0.875,,1015.5942,105.1875,,1015.5851,5.25,,1015.5943,7.375,,1015.5852,572,,1015.5853,7.4375,,1015.5941,504,,1015.5941,9.1,,1015.5941,2103,,1015.5849,650,,,,,1015.5945,8.8125,,1015.5849,17423,,1015.5941,0.091,,1015.5849,0.093,,1015.5943,7,,1015.5946,0.0,,1015.5851,105.4375,,1015.5851,28,,1015.5942,27,,1015.5853,23.0625,,1015.5852,7.5625,,1015.5945,18.875,,1015.5942,4.8125,,1015.5941,504,,1015.5945,7.3125,,1015.5854,4.41796875,,1015.5946,0.0,,1015.5941,2103,,1015.5854,-1.75,,1015.5849,17423,,1015.5853,9.0,,1015.5946,0.1875,,1015.5853,8.8125,,
1015.6144,8.6875,,1015.6052,9,,1015.6054,0.0,,1015.605,9.3,,1015.6054,-3.5625,,1015.605,650,,1015.6146,-1.4375,,1015.6142,105.1875,,1015.6051,5.3125,,1015.6143,7.375,,1015.6052,575,,1015.6053,7.5,,1015.6141,505,,1015.6141,9.1,,1015.6141,2103,,1015.605,650,,,,,1015.6144,8.8125,,1015.605,17423,,1015.6141,0.091,,1015.605,0.093,,1015.6143,7,,1015.6146,0.0,,1015.6051,105.4375,,1015.6051,28,,1015.6142,27,,1015.6053,23.375,,1015.6052,7.5,,1015.6144,19.375,,1015.6142,4.8125,,1015.6141,505,,1015.6144,7.3125,,1015.6054,4.43359375,,1015.6146,0.0,,1015.6141,2103,,1015.6054,1.1875,,1015.605,17423,,1015.6053,9.0625,,1015.6146,1.625,,1015.6053,7.125,,
1015.6345,8.25,,1015.6252,7,,1015.6254,0.0,,1015.6249,9.3,,1015.6254,-0.5625,,1015.6249,650,,1015.6346,-0.5,,1015.6342,105.1875,,1015.6251,5.3125,,1015.6343,7.375,,1015.6252,575,,1015.6253,7.5,,1015.6341,507,,1015.6341,9.1,,1015.6341,2103,,1015.6249,650,,,,,1015.6345,8.8125,,1015.6249,17423,,1015.6341,0.091,,1015.6249,0.093,,1015.6343,10,,1015.6346,0.0,,1015.6251,105.375,,1015.6251,28,,1015.6342,28,,1015.6253,22.4375,,1015.6252,7.5,,1015.6345,19.8125,,1015.6342,4.875,,1015.6341,507,,1015.6345,7.3125,,1015.6254,4.44140625,,1015.6346,0.0,,1015.6341,2103,,1015.6254,-0.75,,1015.6249,17423,,1015.6253,9.0,,1015.6346,0.875,,1015.6253,6.875,,
1015.6544,7.0625,,1015.6452,7,,1015.6455,0.0,,1015.645,9.3,,1015.6455,0.5,,1015.645,650,,1015.6546,1.25,,1015.6542,105.1875,,1015.6451,5.3125,,1015.6543,7.375,,1015.6452,576,,1015.6454,7.4375,,1015.6541,510,,1015.6541,9.1,,1015.6541,2103,,1015.645,650,,,,,1015.6544,8.8125,,1015.645,17423,,1015.6541,0.091,,1015.645,0.093,,1015.6543,8,,1015.6546,0.0,,1015.6451,105.375,,1015.6451,28,,1015.6542,28,,1015.6454,23.25,,1015.6452,7.5,,1015.6544,19.3125,,1015.6542,4.875,,1015.6541,510,,1015.6544,7.3125,,1015.6455,4.4609375,,1015.6546,0.0,,1015.6541,2103,,1015.6455,-1.5,,1015.645,17423,,1015.6454,9.0,,1015.6546,-0.3125,,1015.6454,7.5625,,
1015.6745,8.9375,,1015.6652,6,,1015.6654,0.0,,1015.6649,9.3,,1015.6654,-0.9375,,1015.6649,650,,1015.6746,-1.5,,1015.6742,105.25,,1015.6651,5.3125,,1015.6743,7.375,,1015.6652,578,,1015.6653,7.4375,,1015.6741,510,,1015.6741,9.1,,1015.6741,2103,,1015.6649,650,,,,,1015.6745,8.8125,,1015.6649,17423,,1015.6741,0.091,,1015.6649,0.093,,1015.6743,8,,1015.6746,0.0,,1015.6651,105.3125,,1015.6651,28,,1015.6742,27,,1015.6653,23.1875,,1015.6652,7.5625,,1015.6745,19.4375,,1015.6742,4.875,,1015.6741,510,,1015.6745,7.3125,,1015.6654,4.40625,,1015.6746,0.0,,1015.6741,2103,,1015.6654,-0.5625,,1015.6649,17423,,1015.6653,9.0,,1015.6746,1.625,,1015.6653,7.75,,
