Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),1. Id A (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Target torque % of peak (0.1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),0x0081_Low_batt  ,,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),1. Ud V (0.0625),,Time (s),1. Target Iq A (0.0625),,Time (s),0x0081_Supply_critical  ,,Time (s),1. Iq A (0.0625),,
478.2132,54,,478.2535,0.0,,478.2535,-0.8125,,478.2331,5.375,,478.2135,-31.700000000000003,,478.2132,-56,,478.2334,-44.3125,,478.2331,107.625,,478.2331,49,,478.2132,-44.3125,,478.2334,-4.1875,,,,,478.2535,2.5,,478.2535,0.375,,478.2334,-53.3125,,,,,478.2334,-54.1875,,
478.2332,53,,478.2734,0.0,,478.2734,0.125,,478.2531,5.6875,,478.2336,-30.8,,478.2332,-56,,478.2534,-43.375,,478.2531,107.625,,478.2531,49,,478.2332,-43.0625,,478.2534,-4.0625,,,,,478.2734,2.45703125,,478.2734,0.375,,478.2534,-52.1875,,,,,478.2534,-53.0625,,
478.2532,52,,478.2934,0.0,,478.2934,0.4375,,478.273,5.875,,478.2536,-32.6,,478.2532,-56,,478.2733,-44.9375,,478.273,107.5625,,478.273,49,,478.2532,-45.5625,,478.2733,-4.0,,,,,478.2934,2.4765625,,478.2934,0.125,,478.2733,-54.125,,,,,478.2733,-53.1875,,
478.2731,53,,478.3135,0.0,,478.3135,0.1875,,478.293,6.0625,,478.2735,-32.2,,478.2731,-55,,478.2933,-45.1875,,478.293,107.5625,,478.293,49,,478.2731,-45.0,,478.2933,-4.125,,,,,478.3135,2.51171875,,478.3135,0.1875,,478.2933,-54.3125,,,,,478.2933,-54.125,,
478.2931,54,,478.3335,0.0,,478.3335,-0.8125,,478.3131,6.25,,478.2935,-30.8,,478.2931,-55,,478.3133,-43.5625,,478.3131,107.625,,478.3131,49,,478.2931,-43.0625,,478.3133,-4.125,,,,,478.3335,2.51953125,,478.3335,0.375,,478.3133,-52.4375,,,,,478.3133,-51.6875,,
478.3132,52,,478.3535,0.0,,478.3535,-0.125,,478.333,6.3125,,478.3135,-31.5,,478.3132,-54,,478.3333,-43.8125,,478.333,107.625,,478.333,49,,478.3132,-44.0,,478.3333,-4.1875,,,,,478.3535,2.4765625,,478.3535,0.125,,478.3333,-52.6875,,,,,478.3333,-51.8125,,
478.3332,52,,478.3734,0.0,,478.3734,-0.875,,478.353,6.4375,,478.3335,-32.6,,478.3332,-55,,478.3533,-45.1875,,478.353,107.5625,,478.353,49,,478.3332,-45.5625,,478.3533,-4.0,,,,,478.3734,2.4765625,,478.3734,0.25,,478.3533,-54.375,,,,,478.3533,-53.875,,
478.3532,54,,478.3934,0.0,,478.3934,-0.8125,,478.373,6.5625,,478.3535,-32.9,,478.3532,-54,,478.3733,-45.9375,,478.373,107.5625,,478.373,49,,478.3532,-46.0,,478.3733,-4.0625,,,,,478.3934,2.51171875,,478.3934,0.3125,,478.3733,-55.25,,,,,478.3733,-55.125,,
478.3732,55,,478.4133,0.0,,478.4133,-1.375,,478.393,6.6875,,478.3735,-31.5,,478.3732,-54,,478.3933,-44.5,,478.393,107.625,,478.393,49,,478.3732,-44.0,,478.3933,-3.75,,,,,478.4133,2.51953125,,478.4133,0.4375,,478.3933,-53.5625,,,,,478.3933,-54.6875,,
478.3932,55,,478.4334,0.0,,478.4334,0.0625,,478.413,6.6875,,478.3935,-31.5,,478.3932,-54,,478.4132,-44.0,,478.413,107.625,,478.413,49,,478.3932,-44.0,,478.4132,-4.0625,,,,,478.4334,2.5,,478.4334,0.25,,478.4132,-52.9375,,,,,478.4132,-54.1875,,
478.4131,52,,478.4533,0.0,,478.4533,-0.5625,,478.433,6.75,,478.4134,-32.6,,478.4131,-54,,478.4333,-45.1875,,478.433,107.625,,478.433,49,,478.4131,-45.5625,,478.4333,-4.25,,,,,478.4533,2.52734375,,478.4533,0.3125,,478.4333,-54.375,,,,,478.4333,-53.9375,,
478.4332,54,,478.4734,0.0,,478.4734,-2.125,,478.453,6.8125,,478.4335,-32.9,,478.4332,-54,,478.4532,-45.9375,,478.453,107.5625,,478.453,49,,478.4332,-46.0,,478.4532,-3.8125,,,,,478.4734,2.51171875,,478.4734,0.5625,,478.4532,-55.25,,,,,478.4532,-54.75,,
478.4531,54,,478.4934,0.0,,478.4934,0.0,,478.473,6.875,,478.4534,-32.2,,478.4531,-54,,478.4733,-45.25,,478.473,107.5,,478.473,49,,478.4531,-45.0,,478.4733,-4.0625,,,,,478.4934,2.484375,,478.4934,0.0,,478.4733,-54.5,,,,,478.4733,-54.6875,,
478.4732,54,,478.5134,0.0,,478.5134,-0.0625,,478.493,6.875,,478.4735,-33.1,,478.4732,-54,,478.4933,-45.9375,,478.493,107.5,,478.493,49,,478.4732,-46.25,,478.4933,-4.3125,,,,,478.5134,2.4765625,,478.5134,0.125,,478.4933,-55.3125,,,,,478.4933,-53.6875,,
478.4931,54,,478.5333,0.0,,478.5333,-0.5,,478.513,6.9375,,478.4935,-32.6,,478.4931,-54,,478.5133,-45.75,,478.513,107.5625,,478.513,49,,478.4931,-45.5625,,478.5133,-4.1875,,,,,478.5333,2.51171875,,478.5333,0.25,,478.5133,-55.0625,,,,,478.5133,-55.125,,
478.5131,55,,478.5534,0.0,,478.5534,-1.75,,478.533,7.0,,478.5135,-31.700000000000003,,478.5131,-54,,478.5332,-44.625,,478.533,107.5625,,478.533,49,,478.5131,-44.3125,,478.5332,-4.0625,,,,,478.5534,2.5546875,,478.5534,0.5,,478.5332,-53.6875,,,,,478.5332,-54.6875,,
478.5331,54,,478.5734,0.0,,478.5734,-2.1875,,478.553,7.0,,478.5334,-31.5,,478.5331,-54,,478.5533,-44.125,,478.553,107.5,,478.553,49,,478.5331,-44.0,,478.5533,-3.875,,,,,478.5734,2.58203125,,478.5734,0.5625,,478.5533,-53.0625,,,,,478.5533,-54.375,,
478.5531,53,,478.5935,0.0,,478.5935,-0.3125,,478.573,6.9375,,478.5535,-32.6,,478.5531,-54,,478.5732,-45.1875,,478.573,107.5625,,478.573,49,,478.5531,-45.5625,,478.5732,-4.25,,,,,478.5935,2.59765625,,478.5935,0.1875,,478.5732,-54.375,,,,,478.5732,-53.0625,,
478.5731,54,,478.6135,0.0,,478.6135,-0.625,,478.5931,7.0,,478.5735,-34.0,,478.5731,-54,,478.5933,-47.0625,,478.5931,107.625,,478.5931,49,,478.5731,-47.5,,478.5933,-4.125,,,,,478.6135,2.59765625,,478.6135,0.1875,,478.5933,-56.5625,,,,,478.5933,-56.875,,
478.5932,54,,478.6335,0.0,,478.6335,-0.6875,,478.6131,7.0625,,478.5935,-34.9,,478.5932,-54,,478.6133,-48.5,,478.6131,107.625,,478.6131,49,,478.5932,-48.8125,,478.6133,-4.25,,,,,478.6335,2.59765625,,478.6335,0.25,,478.6133,-58.375,,,,,478.6133,-57.125,,
478.6132,57,,478.6535,0.0,,478.6535,-1.1875,,478.6331,7.1875,,478.6135,-35.4,,478.6132,-55,,478.6334,-49.375,,478.6331,107.5,,478.6331,49,,478.6132,-49.5,,478.6334,-4.1875,,,,,478.6535,2.58984375,,478.6535,0.3125,,478.6334,-59.375,,,,,478.6334,-59.0625,,
478.6332,59,,478.6735,0.0,,478.6735,1.1875,,478.6531,7.3125,,478.6336,-35.4,,478.6332,-55,,478.6533,-49.5,,478.6531,107.5625,,478.6531,49,,478.6332,-49.5,,478.6533,-4.1875,,,,,478.6735,2.5703125,,478.6735,-0.125,,478.6533,-59.5625,,,,,478.6533,-59.5,,
478.6532,59,,478.6935,0.0,,478.6935,0.1875,,478.6731,7.4375,,478.6535,-35.4,,478.6532,-55,,478.6733,-49.5,,478.6731,107.5625,,478.6731,49,,478.6532,-49.5,,478.6733,-4.1875,,,,,478.6935,2.53515625,,478.6935,0.0625,,478.6733,-59.5625,,,,,478.6733,-59.375,,
478.6732,59,,478.7135,0.0,,478.7135,0.75,,478.6931,7.5625,,478.6735,-35.1,,478.6732,-54,,478.6933,-49.1875,,478.6931,107.5625,,478.6931,49,,478.6732,-49.0625,,478.6933,-4.1875,,,,,478.7135,2.5625,,478.7135,-0.0625,,478.6933,-59.1875,,,,,478.6933,-59.5,,
478.6932,59,,478.7335,0.0,,478.7335,0.375,,478.7131,7.5625,,478.6935,-34.5,,478.6932,-54,,478.7133,-48.5,,478.7131,107.5625,,478.7131,49,,478.6932,-48.25,,478.7133,-4.1875,,,,,478.7335,2.5625,,478.7335,0.125,,478.7133,-58.3125,,,,,478.7133,-59.5,,
478.7132,58,,478.7534,0.0,,478.7534,1.5,,478.7331,7.625,,478.7135,-33.4,,478.7132,-55,,478.7333,-47.125,,478.7331,107.5625,,478.7331,49,,478.7132,-46.6875,,478.7333,-4.0625,,,,,478.7534,2.5625,,478.7534,-0.1875,,478.7333,-56.6875,,,,,478.7333,-58.0,,
478.7332,58,,478.7735,0.0,,478.7735,-0.9375,,478.7531,7.625,,478.7335,-34.2,,478.7332,-54,,478.7533,-47.5625,,478.7531,107.625,,478.7531,49,,478.7332,-47.8125,,478.7533,-4.375,,,,,478.7735,2.625,,478.7735,0.25,,478.7533,-57.1875,,,,,478.7533,-56.0625,,
478.7532,56,,478.7935,0.0,,478.7935,-0.5625,,478.7731,7.625,,478.7535,-34.2,,478.7532,-54,,478.7733,-47.8125,,478.7731,107.5625,,478.7731,49,,478.7532,-47.8125,,478.7733,-4.0,,,,,478.7935,2.703125,,478.7935,0.1875,,478.7733,-57.5625,,,,,478.7733,-58.1875,,
478.7732,57,,478.8136,0.0,,478.8136,1.375,,478.7931,7.5625,,478.7735,-34.2,,478.7732,-54,,478.7933,-47.8125,,478.7931,107.5625,,478.7931,49,,478.7732,-47.8125,,478.7933,-4.1875,,,,,478.8136,2.73046875,,478.8136,-0.1875,,478.7933,-57.5625,,,,,478.7933,-57.3125,,
478.7932,58,,478.8335,0.0,,478.8335,2.0,,478.8131,7.5625,,478.7935,-36.300000000000004,,478.7932,-54,,478.8134,-50.0625,,478.8131,107.5,,478.8131,49,,478.7932,-50.75,,478.8134,-3.9375,,,,,478.8335,2.7578125,,478.8335,-0.3125,,478.8134,-60.1875,,,,,478.8134,-59.6875,,
478.8133,58,,478.8535,0.0,,478.8535,-1.6875,,478.8331,7.6875,,478.8136,-38.800000000000004,,478.8133,-53,,478.8333,-53.375,,478.8331,107.4375,,478.8331,49,,478.8133,-54.25,,478.8333,-4.0625,,,,,478.8535,2.78125,,478.8535,0.3125,,478.8333,-64.25,,,,,478.8333,-62.9375,,
478.8332,62,,478.8735,0.0,,478.8735,0.5,,478.8531,7.875,,478.8335,-39.7,,478.8332,-53,,478.8534,-55.1875,,478.8531,107.5625,,478.8531,49,,478.8332,-55.5,,478.8534,-4.25,,,,,478.8735,2.7578125,,478.8735,-0.125,,478.8534,-66.4375,,,,,478.8534,-65.875,,
478.8533,65,,478.8935,0.0,,478.8935,-0.75,,478.8731,8.125,,478.8536,-40.6,,478.8533,-54,,478.8734,-56.4375,,478.8731,107.4375,,478.8731,49,,478.8533,-56.75,,478.8734,-4.4375,,,,,478.8935,2.7109375,,478.8935,0.0625,,478.8734,-67.9375,,,,,478.8734,-66.8125,,
478.8733,67,,478.9135,0.0,,478.9135,1.8125,,478.8931,8.375,,478.8736,-41.300000000000004,,478.8733,-54,,478.8933,-57.5,,478.8931,107.4375,,478.8931,49,,478.8733,-57.75,,478.8933,-4.1875,,,,,478.9135,2.72265625,,478.9135,-0.4375,,478.8933,-69.1875,,,,,478.8933,-69.625,,
478.8932,68,,478.9335,0.0,,478.9335,-2.6875,,478.9131,8.625,,478.8935,-40.6,,478.8932,-54,,478.9134,-57.0,,478.9131,107.4375,,478.9131,49,,478.8932,-56.75,,478.9134,-4.0625,,,,,478.9335,2.765625,,478.9335,0.5625,,478.9134,-68.625,,,,,478.9134,-70.9375,,
478.9133,69,,478.9535,0.0,,478.9535,-1.4375,,478.9331,8.8125,,478.9136,-39.0,,478.9133,-54,,478.9334,-55.0625,,478.9331,107.4375,,478.9331,49,,478.9133,-54.5,,478.9334,-4.1875,,,,,478.9535,2.765625,,478.9535,0.0625,,478.9334,-66.25,,,,,478.9334,-68.6875,,
478.9333,67,,478.9734,0.0,,478.9734,0.375,,478.9531,8.875,,478.9336,-39.400000000000006,,478.9333,-55,,478.9534,-54.9375,,478.9531,107.5,,478.9531,49,,478.9333,-55.0625,,478.9534,-4.375,,,,,478.9734,2.74609375,,478.9734,-0.0625,,478.9534,-66.125,,,,,478.9534,-66.1875,,
478.9533,65,,478.9934,0.0,,478.9934,0.375,,478.9731,8.9375,,478.9536,-40.800000000000004,,478.9533,-55,,478.9733,-56.5625,,478.9731,107.4375,,478.9731,49,,478.9533,-57.0625,,478.9733,-4.1875,,,,,478.9934,2.7578125,,478.9934,-0.125,,478.9733,-68.0625,,,,,478.9733,-68.0625,,
478.9732,66,,479.0135,0.0,,479.0135,0.625,,478.9931,9.0625,,478.9735,-40.800000000000004,,478.9732,-54,,478.9933,-57.0625,,478.9931,107.4375,,478.9931,49,,478.9732,-57.0625,,478.9933,-4.3125,,,,,479.0135,2.74609375,,479.0135,-0.125,,478.9933,-68.6875,,,,,478.9933,-68.8125,,
478.9932,68,,479.0335,0.0,,479.0335,-3.125,,479.0131,9.125,,478.9935,-40.2,,478.9932,-55,,479.0134,-56.4375,,479.0131,107.5,,479.0131,49,,478.9932,-56.1875,,479.0134,-4.4375,,,,,479.0335,2.73828125,,479.0335,0.625,,479.0134,-67.875,,,,,479.0134,-68.3125,,
479.0132,68,,479.0535,0.0,,479.0535,-0.5625,,479.0331,9.1875,,479.0136,-40.6,,479.0132,-54,,479.0334,-56.625,,479.0331,107.5,,479.0331,49,,479.0132,-56.75,,479.0334,-4.125,,,,,479.0535,2.73828125,,479.0535,0.125,,479.0334,-68.125,,,,,479.0334,-69.125,,
479.0332,68,,479.0734,0.0,,479.0734,-1.625,,479.0531,9.25,,479.0336,-40.2,,479.0332,-54,,479.0534,-56.375,,479.0531,107.4375,,479.0531,49,,479.0332,-56.1875,,479.0534,-4.3125,,,,,479.0734,2.73828125,,479.0734,0.4375,,479.0534,-67.8125,,,,,479.0534,-68.5,,
479.0532,67,,479.0934,0.0,,479.0934,-0.1875,,479.073,9.3125,,479.0536,-39.900000000000006,,479.0532,-54,,479.0733,-55.875,,479.073,107.5,,479.073,49,,479.0532,-55.75,,479.0733,-4.25,,,,,479.0934,2.765625,,479.0934,0.25,,479.0733,-67.25,,,,,479.0733,-68.25,,
479.0731,68,,479.1135,0.0,,479.1135,0.25,,479.093,9.3125,,479.0735,-39.900000000000006,,479.0731,-54,,479.0933,-55.75,,479.093,107.5,,479.093,49,,479.0731,-55.75,,479.0933,-4.5625,,,,,479.1135,2.7578125,,479.1135,-0.0625,,479.0933,-67.125,,,,,479.0933,-66.375,,
479.0931,66,,479.1335,0.0,,479.1335,1.0,,479.113,9.3125,,479.0935,-39.900000000000006,,479.0931,-54,,479.1133,-55.75,,479.113,107.5,,479.113,49,,479.0931,-55.75,,479.1133,-4.5625,,,,,479.1335,2.7734375,,479.1335,-0.1875,,479.1133,-67.125,,,,,479.1133,-66.5,,
479.1132,67,,479.1534,0.0,,479.1534,-1.3125,,479.133,9.3125,,479.1135,-40.800000000000004,,479.1132,-54,,479.1333,-56.75,,479.133,107.5,,479.133,49,,479.1132,-57.0625,,479.1333,-4.25,,,,,479.1534,2.765625,,479.1534,0.3125,,479.1333,-68.3125,,,,,479.1333,-68.125,,
479.1332,67,,479.1735,0.0,,479.1735,-0.875,,479.153,9.3125,,479.1335,-40.6,,479.1332,-54,,479.1532,-56.875,,479.153,107.5,,479.153,49,,479.1332,-56.75,,479.1532,-4.5,,,,,479.1735,2.73046875,,479.1735,0.1875,,479.1532,-68.375,,,,,479.1532,-67.6875,,
479.1531,69,,479.1934,0.0,,479.1934,0.5,,479.1731,9.375,,479.1535,-41.1,,479.1531,-53,,479.1733,-57.3125,,479.1731,107.4375,,479.1731,49,,479.1531,-57.4375,,479.1733,-4.375,,,,,479.1934,2.73828125,,479.1934,-0.125,,479.1733,-68.9375,,,,,479.1733,-68.5,,
479.1732,67,,479.2134,0.0,,479.2134,-0.5,,479.193,9.4375,,479.1735,-40.800000000000004,,479.1732,-53,,479.1933,-57.1875,,479.193,107.4375,,479.193,49,,479.1732,-57.0625,,479.1933,-4.4375,,,,,479.2134,2.765625,,479.2134,0.125,,479.1933,-68.8125,,,,,479.1933,-68.75,,
479.1932,68,,479.2334,0.0,,479.2334,-1.5,,479.213,9.4375,,479.1935,-39.7,,479.1932,-53,,479.2133,-55.9375,,479.213,107.5,,479.213,49,,479.1932,-55.5,,479.2133,-3.8125,,,,,479.2334,2.7109375,,479.2334,0.375,,479.2133,-67.25,,,,,479.2133,-70.9375,,
479.2132,68,,479.2533,0.0,,479.2533,-0.6875,,479.233,9.4375,,479.2135,-39.900000000000006,,479.2132,-54,,479.2333,-55.6875,,479.233,107.5,,479.233,49,,479.2132,-55.75,,479.2333,-4.5625,,,,,479.2533,2.6953125,,479.2533,0.125,,479.2333,-67.0,,,,,479.2333,-66.375,,
479.2332,66,,479.2733,0.0,,479.2733,-0.3125,,479.253,9.4375,,479.2335,-40.800000000000004,,479.2332,-54,,479.2532,-56.75,,479.253,107.4375,,479.253,49,,479.2332,-57.0625,,479.2532,-4.125,,,,,479.2733,2.72265625,,479.2733,0.0625,,479.2532,-68.3125,,,,,479.2532,-68.9375,,
479.2531,69,,479.2934,0.0,,479.2934,2.125,,479.273,9.4375,,479.2534,-39.0,,479.2531,-54,,479.2732,-55.1875,,479.273,107.4375,,479.273,49,,479.2531,-54.5,,479.2732,-4.125,,,,,479.2934,2.765625,,479.2934,-0.375,,479.2732,-66.375,,,,,479.2732,-68.9375,,
479.2731,68,,479.3134,0.0,,479.3134,-0.5,,479.293,9.4375,,479.2734,-38.5,,479.2731,-54,,479.2933,-54.0,,479.293,107.5,,479.293,49,,479.2731,-53.8125,,479.2933,-4.25,,,,,479.3134,2.7578125,,479.3134,0.125,,479.2933,-65.0,,,,,479.2933,-66.25,,
479.2932,66,,479.3334,0.0,,479.3334,1.0625,,479.313,9.3125,,479.2935,-39.400000000000006,,479.2932,-54,,479.3133,-54.75,,479.313,107.5,,479.313,49,,479.2932,-55.0625,,479.3133,-4.25,,,,,479.3334,2.7734375,,479.3334,-0.25,,479.3133,-65.875,,,,,479.3133,-66.0,,
479.3132,64,,479.3535,0.0,,479.3535,0.8125,,479.333,9.3125,,479.3135,-40.800000000000004,,479.3132,-54,,479.3333,-56.5625,,479.333,107.4375,,479.333,49,,479.3132,-57.0625,,479.3333,-4.25,,,,,479.3535,2.78125,,479.3535,-0.125,,479.3333,-68.0625,,,,,479.3333,-67.5625,,
479.3332,66,,479.3735,0.0,,479.3735,-1.3125,,479.3531,9.3125,,479.3335,-40.6,,479.3332,-54,,479.3534,-56.875,,479.3531,107.5,,479.3531,49,,479.3332,-56.75,,479.3534,-4.625,,,,,479.3735,2.78125,,479.3735,0.3125,,479.3534,-68.375,,,,,479.3534,-67.375,,
479.3532,69,,479.3935,0.0,,479.3935,-0.4375,,479.3731,9.375,,479.3536,-41.1,,479.3532,-54,,479.3734,-57.3125,,479.3731,107.5,,479.3731,49,,479.3532,-57.4375,,479.3734,-4.4375,,,,,479.3935,2.73828125,,479.3935,0.0625,,479.3734,-68.9375,,,,,479.3734,-68.3125,,
479.3732,68,,479.4135,0.0,,479.4135,1.0,,479.3931,9.4375,,479.3736,-41.300000000000004,,479.3732,-54,,479.3934,-57.6875,,479.3931,107.5,,479.3931,49,,479.3732,-57.75,,479.3934,-4.0,,,,,479.4135,2.73828125,,479.4135,-0.1875,,479.3934,-69.375,,,,,479.3934,-71.125,,
479.3932,71,,479.4335,0.0,,479.4335,0.0625,,479.4131,9.5,,479.3936,-41.300000000000004,,479.3932,-54,,479.4134,-57.75,,479.4131,107.5,,479.4131,49,,479.3932,-57.75,,479.4134,-4.3125,,,,,479.4335,2.7578125,,479.4335,0.0,,479.4134,-69.5,,,,,479.4134,-69.75,,
479.4132,68,,479.4535,0.0,,479.4535,-1.125,,479.4331,9.5,,479.4136,-39.900000000000006,,479.4132,-54,,479.4334,-56.25,,479.4331,107.5,,479.4331,49,,479.4132,-55.75,,479.4334,-4.5,,,,,479.4535,2.7578125,,479.4535,0.25,,479.4334,-67.6875,,,,,479.4334,-68.25,,
479.4332,68,,479.4735,0.0,,479.4735,0.0,,479.4531,9.5,,479.4336,-39.900000000000006,,479.4332,-54,,479.4533,-55.75,,479.4531,107.4375,,479.4531,49,,479.4332,-55.75,,479.4533,-4.4375,,,,,479.4735,2.7578125,,479.4735,0.0,,479.4533,-67.125,,,,,479.4533,-67.375,,
479.4532,68,,479.4935,0.0,,479.4935,0.25,,479.4731,9.5,,479.4536,-40.6,,479.4532,-54,,479.4734,-56.5,,479.4731,107.5,,479.4731,49,,479.4532,-56.75,,479.4734,-4.375,,,,,479.4935,2.74609375,,479.4935,0.0,,479.4734,-68.0,,,,,479.4734,-67.5625,,
479.4732,67,,479.5135,0.0,,479.5135,-0.0625,,479.4931,9.5,,479.4736,-40.6,,479.4732,-54,,479.4933,-56.75,,479.4931,107.5,,479.4931,49,,479.4732,-56.75,,479.4933,-4.3125,,,,,479.5135,2.73046875,,479.5135,0.0,,479.4933,-68.3125,,,,,479.4933,-68.5,,
479.4932,68,,479.5335,0.0,,479.5335,-1.5625,,479.5131,9.5,,479.4935,-40.6,,479.4932,-54,,479.5133,-56.75,,479.5131,107.5,,479.5131,49,,479.4932,-56.75,,479.5133,-4.0625,,,,,479.5335,2.73828125,,479.5335,0.3125,,479.5133,-68.3125,,,,,479.5133,-69.5625,,
479.5132,68,,479.5535,0.0,,479.5535,-0.75,,479.5331,9.5,,479.5135,-40.2,,479.5132,-54,,479.5333,-56.375,,479.5331,107.5,,479.5331,49,,479.5132,-56.1875,,479.5333,-4.375,,,,,479.5535,2.7578125,,479.5535,0.3125,,479.5333,-67.8125,,,,,479.5333,-68.3125,,
479.5332,67,,479.5736,0.0,,479.5736,1.4375,,479.5531,9.5,,479.5335,-39.7,,479.5332,-54,,479.5534,-55.6875,,479.5531,107.5,,479.5531,49,,479.5332,-55.5,,479.5534,-4.4375,,,,,479.5736,2.74609375,,479.5736,-0.25,,479.5534,-67.0,,,,,479.5534,-67.5625,,
479.5532,67,,479.5936,0.0,,479.5936,0.875,,479.5731,9.5,,479.5536,-39.900000000000006,,479.5532,-55,,479.5734,-55.6875,,479.5731,107.5,,479.5731,49,,479.5532,-55.75,,479.5734,-4.3125,,,,,479.5936,2.66796875,,479.5936,-0.4375,,479.5734,-67.0,,,,,479.5734,-67.4375,,
479.5732,67,,479.6136,0.0,,479.6136,-1.375,,479.5931,9.4375,,479.5736,-40.6,,479.5732,-55,,479.5934,-56.5,,479.5931,107.5,,479.5931,49,,479.5732,-56.75,,479.5934,-4.5,,,,,479.6136,2.60546875,,479.6136,0.3125,,479.5934,-68.0,,,,,479.5934,-67.0625,,
479.5932,67,,479.6336,0.0,,479.6336,-1.125,,479.6131,9.5,,479.5936,-40.2,,479.5932,-55,,479.6134,-56.375,,479.6131,107.5,,479.6131,49,,479.5932,-56.1875,,479.6134,-4.5,,,,,479.6336,2.484375,,479.6336,0.125,,479.6134,-67.8125,,,,,479.6134,-68.375,,
479.6132,69,,479.6537,0.0,,479.6537,1.875,,479.6331,9.5,,479.6136,-37.6,,479.6132,-55,,479.6334,-53.5,,479.6331,107.5,,479.6331,49,,479.6132,-52.5625,,479.6334,-4.625,,,,,479.6537,2.421875,,479.6537,-0.3125,,479.6334,-64.375,,,,,479.6334,-65.1875,,
479.6332,64,,479.6736,0.0,,479.6736,-0.25,,479.6533,9.375,,479.6336,-35.6,,479.6332,-55,,479.6536,-50.5,,479.6533,107.5625,,479.6533,49,,479.6332,-49.75,,479.6536,-4.4375,,,,,479.6736,2.32421875,,479.6736,0.25,,479.6536,-60.75,,,,,479.6536,-62.1875,,
479.6535,61,,479.6936,0.0,,479.6936,2.1875,,479.6731,9.1875,,479.6538,-31.700000000000003,,479.6535,-55,,479.6735,-45.6875,,479.6731,107.5,,479.6731,49,,479.6535,-44.3125,,479.6735,-4.125,,,,,479.6936,2.2890625,,479.6936,-0.3125,,479.6735,-55.0,,,,,479.6735,-58.6875,,
479.6734,58,,479.7136,0.0,,479.7136,-0.3125,,479.6931,8.875,,479.6737,-29.700000000000003,,479.6734,-55,,479.6935,-42.25,,479.6931,107.5625,,479.6931,49,,479.6734,-41.5,,479.6935,-4.25,,,,,479.7136,2.23828125,,479.7136,0.375,,479.6935,-50.8125,,,,,479.6935,-52.25,,
479.6934,53,,479.7336,0.0,,479.7336,-0.75,,479.7131,8.4375,,479.6937,-26.6,,479.6934,-55,,479.7135,-38.3125,,479.7131,107.625,,479.7131,49,,479.6934,-37.1875,,479.7135,-4.0,,,,,479.7336,2.1953125,,479.7336,0.5,,479.7135,-46.0625,,,,,479.7135,-48.75,,
479.7134,48,,479.7537,0.0,,479.7537,-0.4375,,479.7331,8.0,,479.7137,-25.400000000000002,,479.7134,-55,,479.7335,-35.9375,,479.7331,107.6875,,479.7331,49,,479.7134,-35.5,,479.7335,-4.0625,,,,,479.7537,2.1953125,,479.7537,0.375,,479.7335,-43.25,,,,,479.7335,-44.3125,,
479.7333,44,,493.3338,0.0,,493.3338,1.25,,479.7531,7.5,,479.7337,-23.8,,479.7333,-55,,479.7535,-33.8125,,479.7531,107.625,,479.7531,49,,479.7333,-33.25,,479.7535,-3.875,,,,,493.3338,1.2890625,,493.3338,0.0,,479.7535,-40.6875,,,,,479.7535,-42.3125,,
479.7534,43,,493.3538,0.0,,493.3538,-1.3125,,479.7731,7.0625,,479.7537,-22.400000000000002,,479.7534,-55,,493.3337,0.0,,479.7731,107.6875,,479.7731,49,,479.7534,-31.3125,,493.3337,0.0,,,,,493.3538,1.2890625,,493.3538,0.0,,493.3337,0.0,,,,,493.3337,-0.0625,,
479.7733,39,,493.3738,0.0,,493.3738,0.0625,,493.3534,0.0,,493.3339,0.0,,479.7733,-55,,493.3537,0.0,,493.3534,108.0,,493.3534,49,,479.7733,-31.3125,,493.3537,0.0,,,,,493.3738,1.33203125,,493.3738,0.0,,493.3537,0.0,,,,,493.3537,-0.0625,,
493.3536,0,,493.3938,0.0,,493.3938,0.0625,,493.3734,0.0,,493.3539,0.0,,493.3536,0,,493.3737,0.0,,493.3734,107.9375,,493.3734,49,,493.3536,0.0,,493.3737,0.0,,,,,493.3938,1.31640625,,493.3938,0.0,,493.3737,0.0,,,,,493.3737,0.125,,
493.3735,0,,493.4138,0.0,,493.4138,-0.5,,493.3934,0.0,,493.3739,0.0,,493.3735,0,,493.3937,0.0,,493.3934,107.9375,,493.3934,49,,493.3735,0.0,,493.3937,0.0,,,,,493.4138,1.30859375,,493.4138,0.0,,493.3937,0.0,,,,,493.3937,0.125,,
493.3935,0,,493.4338,0.0,,493.4338,-0.5,,493.4134,0.0,,493.3939,0.0,,493.3935,0,,493.4136,0.0,,493.4134,107.9375,,493.4134,49,,493.3935,0.0,,493.4136,0.0,,,,,493.4338,1.30859375,,493.4338,0.0,,493.4136,0.0,,,,,493.4136,0.25,,
