Time (s),0x0082_Supply_critical  ,,Time (s),0x0082_DSP_param  ,,Time (s),2. Iq A (0.0625),,Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),2. RPDO Target torque % of peak (0.1),,Time (s),1. Id A (0.0625),,Time (s),2. RPDO Maximum motor speed RPM (1),,Time (s),2. Id A (0.0625),,Time (s),2. Battery Voltage V (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),2. Torque demand value Nm (0.0625),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),2. Velocity RPM (1),,Time (s),2. Torque % of peak (0.1),,Time (s),1. RPDO statusword - right motor  (1),,Time (s),1. Max velocity - right motor RPM (1),,Time (s),2. Target Iq A (0.0625),,Time (s),2. RPDO controlword  (1),,Time (s),1. RPDO Actual torque - right motor  (0.001),,Time (s),1. Target torque - right motor  (0.001),,Time (s),2. Current A(RMS) (1),,Time (s),2. Target Id A (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),2. Heatsink Temperature DegC (1),,Time (s),1. Uq V (0.0625),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),0x0081_Low_batt  ,,Time (s),2. Uq V (0.0625),,Time (s),2. Battery Current A (0.0625),,Time (s),1. RPDO Velocity actual value - right motor RPM (1),,Time (s),0x0081_Motor_slave_in_wrong_state  ,,Time (s),2. Torque actual value Nm (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),2. Throttle Input Voltage V (0.00390625),,Time (s),2. statusword  (1),,Time (s),1. Ud V (0.0625),,Time (s),1. controlword - right motor  (1),,Time (s),1. Target Iq A (0.0625),,Time (s),0x0081_Supply_critical  ,,Time (s),2. Ud V (0.0625),,Time (s),1. Iq A (0.0625),,
,,,,,,343.7449,0.875,,343.7396,0,,343.7399,0.0,,343.7394,0.0,,343.7399,-0.625,,343.7394,600,,343.745,0.125,,343.7446,115.1875,,343.7395,0.0,,343.7447,0.0,,343.7396,0,,343.7398,0.0,,343.7445,0,,343.7445,0.0,,343.7445,1079,,343.7394,600,,343.7449,0.0,,343.7394,527,,343.7445,0.0,,343.7394,0.0,,343.7447,0,,343.745,0.0,,343.7395,115.3125,,343.7395,27,,343.7446,27,,343.7398,0.0,,343.7396,0.0,,,,,343.7449,0.0,,343.7446,0.0,,343.7445,0,,,,,343.7449,0.0,,343.7399,1.30859375,,343.745,0.0,,343.7445,1079,,343.7399,0.0,,343.7394,527,,343.7398,0.0,,,,,343.745,0.0,,343.7398,2.0,,
,,,,,,343.7649,-1.5,,343.7596,0,,343.7599,0.0,,343.7594,0.0,,343.7599,-0.625,,343.7594,600,,343.765,-1.4375,,343.7646,115.1875,,343.7595,0.0,,343.7647,0.0,,343.7596,0,,343.7598,0.0,,343.7645,0,,343.7645,0.0,,343.7645,1079,,343.7594,600,,343.7649,0.0,,343.7594,527,,343.7645,0.0,,343.7594,0.0,,343.7647,0,,343.765,0.0,,343.7595,115.3125,,343.7595,27,,343.7646,27,,343.7598,0.0,,343.7596,0.0,,,,,343.7649,0.0,,343.7646,0.0,,343.7645,0,,,,,343.7649,0.0,,343.7599,1.296875,,343.765,0.0,,343.7645,1079,,343.7599,0.0,,343.7594,527,,343.7598,0.0,,,,,343.765,0.0,,343.7598,1.4375,,
,,,,,,343.7849,-0.875,,343.7796,0,,343.7799,0.0,,343.7794,0.0,,343.7799,-1.625,,343.7794,600,,343.7849,-0.375,,343.7846,115.1875,,343.7795,0.0,,343.7847,0.0,,343.7796,0,,343.7798,0.0,,343.7845,0,,343.7845,0.0,,343.7845,1079,,343.7794,600,,343.7849,0.0,,343.7794,527,,343.7845,0.0,,343.7794,0.0,,343.7847,0,,343.7849,0.0,,343.7795,115.375,,343.7795,27,,343.7846,27,,343.7798,0.0,,343.7796,0.0,,,,,343.7849,0.0,,343.7846,0.0,,343.7845,0,,,,,343.7849,0.0,,343.7799,1.32421875,,343.7849,0.0,,343.7845,1079,,343.7799,0.0,,343.7794,527,,343.7798,0.0,,,,,343.7849,0.0,,343.7798,1.375,,
,,,,,,343.8048,-0.3125,,343.7996,0,,343.7999,0.0,,343.7994,0.0,,343.7999,0.875,,343.7994,600,,343.8049,0.125,,343.8046,115.1875,,343.7995,0.0,,343.8047,0.0,,343.7996,0,,343.7998,0.0,,343.8045,0,,343.8045,0.0,,343.8045,1079,,343.7994,600,,343.8048,0.0,,343.7994,527,,343.8045,0.0,,343.7994,0.0,,343.8047,0,,343.8049,0.0,,343.7995,115.375,,343.7995,27,,343.8046,27,,343.7998,0.0,,343.7996,0.0,,,,,343.8048,0.0,,343.8046,0.0,,343.8045,0,,,,,343.8048,0.0,,343.7999,1.34375,,343.8049,0.0,,343.8045,1079,,343.7999,0.0,,343.7994,527,,343.7998,0.0,,,,,343.8049,0.0,,343.7998,-0.0625,,
,,,,,,343.8248,-1.5,,343.8196,0,,343.8199,0.0,,343.8194,0.0,,343.8199,-1.125,,343.8194,600,,343.8249,-1.9375,,343.8246,115.1875,,343.8195,0.0,,343.8247,0.0,,343.8196,0,,343.8198,0.0,,343.8245,0,,343.8245,0.0,,343.8245,1079,,343.8194,600,,343.8248,0.0,,343.8194,527,,343.8245,0.0,,343.8194,0.0,,343.8247,0,,343.8249,0.0,,343.8195,115.3125,,343.8195,27,,343.8246,27,,343.8198,0.0,,343.8196,0.0,,,,,343.8248,0.0,,343.8246,0.0,,343.8245,0,,,,,343.8248,0.0,,343.8199,1.31640625,,343.8249,0.0,,343.8245,1079,,343.8199,0.0,,343.8194,527,,343.8198,0.0,,,,,343.8249,0.0,,343.8198,1.125,,
,,,,,,343.8448,0.3125,,343.8396,0,,343.8399,0.0,,343.8394,0.0,,343.8399,1.375,,343.8394,600,,343.8449,1.1875,,343.8446,115.125,,343.8395,0.0,,343.8447,0.0,,343.8396,0,,343.8398,0.0,,343.8445,0,,343.8445,0.0,,343.8445,1079,,343.8394,600,,343.8448,0.0,,343.8394,527,,343.8445,0.0,,343.8394,0.0,,343.8447,0,,343.8449,0.0,,343.8395,115.3125,,343.8395,27,,343.8446,27,,343.8398,0.0,,343.8396,0.0,,,,,343.8448,0.0,,343.8446,0.0,,343.8445,0,,,,,343.8448,0.0,,343.8399,1.31640625,,343.8449,0.0,,343.8445,1079,,343.8399,0.0,,343.8394,527,,343.8398,0.0,,,,,343.8449,0.0,,343.8398,0.25,,
,,,,,,343.8648,0.5625,,343.8596,0,,343.8599,0.0,,343.8594,0.0,,343.8599,0.375,,343.8594,600,,343.8649,0.375,,343.8645,115.1875,,343.8595,0.0,,343.8647,0.0,,343.8596,0,,343.8597,0.0,,343.8644,0,,343.8644,0.0,,343.8644,1079,,343.8594,600,,343.8648,0.0,,343.8594,527,,343.8644,0.0,,343.8594,0.0,,343.8647,0,,343.8649,0.0,,343.8595,115.3125,,343.8595,27,,343.8645,27,,343.8597,0.0,,343.8596,0.0,,,,,343.8648,0.0,,343.8645,0.0,,343.8644,0,,,,,343.8648,0.0,,343.8599,1.296875,,343.8649,0.0,,343.8644,1079,,343.8599,0.0,,343.8594,527,,343.8597,0.0,,,,,343.8649,0.0,,343.8597,-0.9375,,
,,,,,,343.8848,0.5625,,343.8796,0,,343.8798,0.0,,343.8793,0.0,,343.8798,-0.625,,343.8793,600,,343.8849,0.375,,343.8846,115.1875,,343.8794,0.0,,343.8847,0.0,,343.8796,0,,343.8797,0.0,,343.8845,0,,343.8845,0.0,,343.8845,1079,,343.8793,600,,343.8848,0.0,,343.8793,527,,343.8845,0.0,,343.8793,0.0,,343.8847,0,,343.8849,0.0,,343.8794,115.3125,,343.8794,27,,343.8846,27,,343.8797,0.0,,343.8796,0.0,,,,,343.8848,0.0,,343.8846,0.0,,343.8845,0,,,,,343.8848,0.0,,343.8798,1.28125,,343.8849,0.0,,343.8845,1079,,343.8798,0.0,,343.8793,527,,343.8797,0.0,,,,,343.8849,0.0,,343.8797,0.25,,
,,,,,,343.9048,1.1875,,343.8996,0,,343.8999,0.0,,343.8994,0.0,,343.8999,-1.125,,343.8994,600,,343.9049,0.375,,343.9046,115.25,,343.8995,0.0,,343.9047,0.0,,343.8996,0,,343.8997,0.0,,343.9045,0,,343.9045,0.0,,343.9045,1079,,343.8994,600,,343.9048,0.0,,343.8994,527,,343.9045,0.0,,343.8994,0.0,,343.9047,0,,343.9049,0.0,,343.8995,115.3125,,343.8995,27,,343.9046,27,,343.8997,0.0,,343.8996,0.0,,,,,343.9048,0.0,,343.9046,0.0,,343.9045,0,,,,,343.9048,0.0,,343.8999,1.31640625,,343.9049,0.0,,343.9045,1079,,343.8999,0.0,,343.8994,527,,343.8997,0.0,,,,,343.9049,0.0,,343.8997,0.5,,
,,,,,,343.9248,1.1875,,343.9196,0,,343.9199,0.0,,343.9194,0.0,,343.9199,-0.125,,343.9194,600,,343.9249,0.375,,343.9245,115.1875,,343.9195,0.0,,343.9247,0.0,,343.9196,0,,343.9197,0.0,,343.9244,0,,343.9244,0.0,,343.9244,1079,,343.9194,600,,343.9248,0.0,,343.9194,527,,343.9244,0.0,,343.9194,0.0,,343.9247,0,,343.9249,0.0,,343.9195,115.3125,,343.9195,27,,343.9245,27,,343.9197,0.0,,343.9196,0.0,,,,,343.9248,0.0,,343.9245,0.0,,343.9244,0,,,,,343.9248,0.0,,343.9199,1.32421875,,343.9249,0.0,,343.9244,1079,,343.9199,0.0,,343.9194,527,,343.9197,0.0,,,,,343.9249,0.0,,343.9197,0.5,,
,,,,,,343.9448,-0.9375,,343.9396,0,,343.9398,0.0,,343.9393,0.0,,343.9398,0.375,,343.9393,600,,343.9449,-0.625,,343.9445,115.1875,,343.9394,0.0,,343.9447,0.0,,343.9396,0,,343.9397,0.0,,343.9444,0,,343.9444,0.0,,343.9444,1079,,343.9393,600,,343.9448,0.0,,343.9393,527,,343.9444,0.0,,343.9393,0.0,,343.9447,0,,343.9449,0.0,,343.9394,115.3125,,343.9394,27,,343.9445,27,,343.9397,0.0,,343.9396,0.0,,,,,343.9448,0.0,,343.9445,0.0,,343.9444,0,,,,,343.9448,0.0,,343.9398,1.32421875,,343.9449,0.0,,343.9444,1079,,343.9398,0.0,,343.9393,527,,343.9397,0.0,,,,,343.9449,0.0,,343.9397,-0.375,,
,,,,,,343.9648,0.25,,343.9596,0,,343.9598,0.0,,343.9594,0.0,,343.9598,-0.125,,343.9594,600,,343.9649,-0.125,,343.9645,115.125,,343.9595,0.0,,343.9647,0.0,,343.9596,0,,343.9597,0.0,,343.9644,0,,343.9644,0.0,,343.9644,1079,,343.9594,600,,343.9648,0.0,,343.9594,527,,343.9644,0.0,,343.9594,0.0,,343.9647,0,,343.9649,0.0,,343.9595,115.375,,343.9595,27,,343.9645,27,,343.9597,0.0,,343.9596,0.0,,,,,343.9648,0.0,,343.9645,0.0,,343.9644,0,,,,,343.9648,0.0,,343.9598,1.3515625,,343.9649,0.0,,343.9644,1079,,343.9598,0.0,,343.9594,527,,343.9597,0.0,,,,,343.9649,0.0,,343.9597,-0.6875,,
,,,,,,343.9848,0.875,,343.9796,0,,343.9799,0.0,,343.9794,0.0,,343.9799,0.875,,343.9794,600,,343.9849,-0.125,,343.9845,115.1875,,343.9795,0.0,,343.9846,0.0,,343.9796,0,,343.9797,0.0,,343.9844,0,,343.9844,0.0,,343.9844,1079,,343.9794,600,,343.9848,0.0,,343.9794,527,,343.9844,0.0,,343.9794,0.0,,343.9846,0,,343.9849,0.0,,343.9795,115.3125,,343.9795,27,,343.9845,27,,343.9797,0.0,,343.9796,0.0,,,,,343.9848,0.0,,343.9845,0.0,,343.9844,0,,,,,343.9848,0.0,,343.9799,1.31640625,,343.9849,0.0,,343.9844,1079,,343.9799,0.0,,343.9794,527,,343.9797,0.0,,,,,343.9849,0.0,,343.9797,-0.6875,,
,,,,,,344.0048,-1.25,,343.9996,0,,343.9998,0.0,,343.9993,0.0,,343.9998,0.375,,343.9993,600,,344.0049,-0.625,,344.0045,115.1875,,343.9994,0.0,,344.0047,0.0,,343.9996,0,,343.9997,0.0,,344.0044,0,,344.0044,0.0,,344.0044,1079,,343.9993,600,,344.0048,0.0,,343.9993,527,,344.0044,0.0,,343.9993,0.0,,344.0047,0,,344.0049,0.0,,343.9994,115.375,,343.9994,27,,344.0045,27,,343.9997,0.0,,343.9996,0.0,,,,,344.0048,0.0,,344.0045,0.0,,344.0044,0,,,,,344.0048,0.0,,343.9998,1.30859375,,344.0049,0.0,,344.0044,1079,,343.9998,0.0,,343.9993,527,,343.9997,0.0,,,,,344.0049,0.0,,343.9997,0.8125,,
,,,,,,344.0248,-0.625,,344.0196,0,,344.0198,0.0,,344.0193,0.0,,344.0198,-1.125,,344.0193,600,,344.0249,-0.125,,344.0245,115.1875,,344.0194,0.0,,344.0246,0.0,,344.0196,0,,344.0197,0.0,,344.0244,0,,344.0244,0.0,,344.0244,1079,,344.0193,600,,344.0248,0.0,,344.0193,527,,344.0244,0.0,,344.0193,0.0,,344.0246,0,,344.0249,0.0,,344.0194,115.25,,344.0194,27,,344.0245,27,,344.0197,0.0,,344.0196,0.0,,,,,344.0248,0.0,,344.0245,0.0,,344.0244,0,,,,,344.0248,0.0,,344.0198,1.30859375,,344.0249,0.0,,344.0244,1079,,344.0198,0.0,,344.0193,527,,344.0197,0.0,,,,,344.0249,0.0,,344.0197,0.5,,
,,,,,,344.0448,-0.625,,344.0396,0,,344.0398,0.0,,344.0393,0.0,,344.0398,0.375,,344.0393,600,,344.0449,-0.625,,344.0445,115.1875,,344.0394,0.0,,344.0446,0.0,,344.0396,0,,344.0397,0.0,,344.0444,0,,344.0444,0.0,,344.0444,1079,,344.0393,600,,344.0448,0.0,,344.0393,527,,344.0444,0.0,,344.0393,0.0,,344.0446,0,,344.0449,0.0,,344.0394,115.3125,,344.0394,27,,344.0445,27,,344.0397,0.0,,344.0396,0.0,,,,,344.0448,0.0,,344.0445,0.0,,344.0444,0,,,,,344.0448,0.0,,344.0398,1.2890625,,344.0449,0.0,,344.0444,1079,,344.0398,0.0,,344.0393,527,,344.0397,0.0,,,,,344.0449,0.0,,344.0397,-1.5625,,
,,,,,,344.0648,2.3125,,344.0595,0,,344.0598,0.0,,344.0593,0.0,,344.0598,0.875,,344.0593,600,,344.0649,1.9375,,344.0645,115.25,,344.0594,0.0,,344.0646,0.0,,344.0595,0,,344.0597,0.0,,344.0644,0,,344.0644,0.0,,344.0644,1079,,344.0593,600,,344.0648,0.0,,344.0593,527,,344.0644,0.0,,344.0593,0.0,,344.0646,0,,344.0649,0.0,,344.0594,115.3125,,344.0594,27,,344.0645,27,,344.0597,0.0,,344.0595,0.0,,,,,344.0648,0.0,,344.0645,0.0,,344.0644,0,,,,,344.0648,0.0,,344.0598,1.30859375,,344.0649,0.0,,344.0644,1079,,344.0598,0.0,,344.0593,527,,344.0597,0.0,,,,,344.0649,0.0,,344.0597,-1.875,,
,,,,,,344.0848,0.25,,344.0795,0,,344.0798,0.0,,344.0793,0.0,,344.0798,-0.625,,344.0793,600,,344.0849,1.4375,,344.0845,115.1875,,344.0794,0.0,,344.0846,0.0,,344.0795,0,,344.0797,0.0,,344.0844,0,,344.0844,0.0,,344.0844,1079,,344.0793,600,,344.0848,0.0,,344.0793,527,,344.0844,0.0,,344.0793,0.0,,344.0846,0,,344.0849,0.0,,344.0794,115.3125,,344.0794,27,,344.0845,27,,344.0797,0.0,,344.0795,0.0,,,,,344.0848,0.0,,344.0845,0.0,,344.0844,0,,,,,344.0848,0.0,,344.0798,1.26171875,,344.0849,0.0,,344.0844,1079,,344.0798,0.0,,344.0793,527,,344.0797,0.0,,,,,344.0849,0.0,,344.0797,0.25,,
,,,,,,344.1048,1.1875,,344.0995,0,,344.0998,0.0,,344.0993,0.0,,344.0998,0.875,,344.0993,600,,344.1049,0.9375,,344.1045,115.1875,,344.0994,0.0,,344.1046,0.0,,344.0995,0,,344.0997,0.0,,344.1044,0,,344.1044,0.0,,344.1044,1079,,344.0993,600,,344.1048,0.0,,344.0993,527,,344.1044,0.0,,344.0993,0.0,,344.1046,0,,344.1049,0.0,,344.0994,115.3125,,344.0994,27,,344.1045,27,,344.0997,0.0,,344.0995,0.0,,,,,344.1048,0.0,,344.1045,0.0,,344.1044,0,,,,,344.1048,0.0,,344.0998,1.2890625,,344.1049,0.0,,344.1044,1079,,344.0998,0.0,,344.0993,527,,344.0997,0.0,,,,,344.1049,0.0,,344.0997,-1.875,,
,,,,,,344.1247,0.875,,344.1195,0,,344.1198,0.0,,344.1193,0.0,,344.1198,-0.125,,344.1193,600,,344.1249,-0.125,,344.1245,115.1875,,344.1194,0.0,,344.1246,0.0,,344.1195,0,,344.1197,0.0,,344.1244,0,,344.1244,0.0,,344.1244,1079,,344.1193,600,,344.1247,0.0,,344.1193,527,,344.1244,0.0,,344.1193,0.0,,344.1246,0,,344.1249,0.0,,344.1194,115.375,,344.1194,27,,344.1245,27,,344.1197,0.0,,344.1195,0.0,,,,,344.1247,0.0,,344.1245,0.0,,344.1244,0,,,,,344.1247,0.0,,344.1198,1.30859375,,344.1249,0.0,,344.1244,1079,,344.1198,0.0,,344.1193,527,,344.1197,0.0,,,,,344.1249,0.0,,344.1197,-0.0625,,
,,,,,,344.1447,0.875,,344.1395,0,,344.1398,0.0,,344.1393,0.0,,344.1398,-0.625,,344.1393,600,,344.1449,0.9375,,344.1445,115.1875,,344.1394,0.0,,344.1446,0.0,,344.1395,0,,344.1396,0.0,,344.1444,0,,344.1444,0.0,,344.1444,1079,,344.1393,600,,344.1447,0.0,,344.1393,527,,344.1444,0.0,,344.1393,0.0,,344.1446,0,,344.1449,0.0,,344.1394,115.3125,,344.1394,27,,344.1445,27,,344.1396,0.0,,344.1395,0.0,,,,,344.1447,0.0,,344.1445,0.0,,344.1444,0,,,,,344.1447,0.0,,344.1398,1.34375,,344.1449,0.0,,344.1444,1079,,344.1398,0.0,,344.1393,527,,344.1396,0.0,,,,,344.1449,0.0,,344.1396,0.25,,
,,,,,,344.1647,1.125,,344.1595,0,,344.1598,0.0,,344.1593,0.0,,344.1598,-0.625,,344.1593,600,,344.1649,-0.125,,344.1645,115.125,,344.1594,0.0,,344.1646,0.0,,344.1595,0,,344.1597,0.0,,344.1644,0,,344.1644,0.0,,344.1644,1079,,344.1593,600,,344.1647,0.0,,344.1593,527,,344.1644,0.0,,344.1593,0.0,,344.1646,0,,344.1649,0.0,,344.1594,115.375,,344.1594,27,,344.1645,27,,344.1597,0.0,,344.1595,0.0,,,,,344.1647,0.0,,344.1645,0.0,,344.1644,0,,,,,344.1647,0.0,,344.1598,1.30859375,,344.1649,0.0,,344.1644,1079,,344.1598,0.0,,344.1593,527,,344.1597,0.0,,,,,344.1649,0.0,,344.1597,1.4375,,
,,,,,,344.1847,1.1875,,344.1796,0,,344.1798,0.0,,344.1793,0.0,,344.1798,0.375,,344.1793,600,,344.1849,0.375,,344.1845,115.1875,,344.1794,0.0,,344.1846,0.0,,344.1796,0,,344.1797,0.0,,344.1844,0,,344.1844,0.0,,344.1844,1079,,344.1793,600,,344.1847,0.0,,344.1793,527,,344.1844,0.0,,344.1793,0.0,,344.1846,0,,344.1849,0.0,,344.1794,115.3125,,344.1794,27,,344.1845,27,,344.1797,0.0,,344.1796,0.0,,,,,344.1847,0.0,,344.1845,0.0,,344.1844,0,,,,,344.1847,0.0,,344.1798,1.3515625,,344.1849,0.0,,344.1844,1079,,344.1798,0.0,,344.1793,527,,344.1797,0.0,,,,,344.1849,0.0,,344.1797,1.4375,,
,,,,,,344.2047,2.0625,,344.1995,0,,344.1998,0.0,,344.1993,0.0,,344.1998,-0.625,,344.1993,600,,344.2049,1.9375,,344.2045,115.1875,,344.1994,0.0,,344.2046,0.0,,344.1995,0,,344.1997,0.0,,344.2044,0,,344.2044,0.0,,344.2044,1079,,344.1993,600,,344.2047,0.0,,344.1993,527,,344.2044,0.0,,344.1993,0.0,,344.2046,0,,344.2049,0.0,,344.1994,115.3125,,344.1994,27,,344.2045,27,,344.1997,0.0,,344.1995,0.0,,,,,344.2047,0.0,,344.2045,0.0,,344.2044,0,,,,,344.2047,0.0,,344.1998,1.3515625,,344.2049,0.0,,344.2044,1079,,344.1998,0.0,,344.1993,527,,344.1997,0.0,,,,,344.2049,0.0,,344.1997,0.25,,
,,,,,,344.2247,0.25,,344.2196,0,,344.2198,0.0,,344.2193,0.0,,344.2198,-0.625,,344.2193,600,,344.2249,-0.125,,344.2245,115.25,,344.2194,0.0,,344.2246,0.0,,344.2196,0,,344.2197,0.0,,344.2244,0,,344.2244,0.0,,344.2244,1079,,344.2193,600,,344.2247,0.0,,344.2193,527,,344.2244,0.0,,344.2193,0.0,,344.2246,0,,344.2249,0.0,,344.2194,115.3125,,344.2194,27,,344.2245,27,,344.2197,0.0,,344.2196,0.0,,,,,344.2247,0.0,,344.2245,0.0,,344.2244,0,,,,,344.2247,0.0,,344.2198,1.31640625,,344.2249,0.0,,344.2244,1079,,344.2198,0.0,,344.2193,527,,344.2197,0.0,,,,,344.2249,0.0,,344.2197,2.0,,
,,,,,,344.2447,0.875,,344.2395,0,,344.2398,0.0,,344.2393,0.0,,344.2398,-0.125,,344.2393,600,,344.2449,-0.125,,344.2445,115.1875,,344.2394,0.0,,344.2446,0.0,,344.2395,0,,344.2396,0.0,,344.2444,0,,344.2444,0.0,,344.2444,1079,,344.2393,600,,344.2447,0.0,,344.2393,527,,344.2444,0.0,,344.2393,0.0,,344.2446,0,,344.2449,0.0,,344.2394,115.3125,,344.2394,27,,344.2445,27,,344.2396,0.0,,344.2395,0.0,,,,,344.2447,0.0,,344.2445,0.0,,344.2444,0,,,,,344.2447,0.0,,344.2398,1.32421875,,344.2449,0.0,,344.2444,1079,,344.2398,0.0,,344.2393,527,,344.2396,0.0,,,,,344.2449,0.0,,344.2396,-1.25,,
,,,,,,344.2647,0.0,,344.2595,0,,344.2598,0.0,,344.2593,0.0,,344.2598,-1.625,,344.2593,600,,344.2649,0.375,,344.2645,115.1875,,344.2594,0.0,,344.2646,0.0,,344.2595,0,,344.2597,0.0,,344.2644,0,,344.2644,0.0,,344.2644,1079,,344.2593,600,,344.2647,0.0,,344.2593,527,,344.2644,0.0,,344.2593,0.0,,344.2646,0,,344.2649,0.0,,344.2594,115.3125,,344.2594,27,,344.2645,27,,344.2597,0.0,,344.2595,0.0,,,,,344.2647,0.0,,344.2645,0.0,,344.2644,0,,,,,344.2647,0.0,,344.2598,1.296875,,344.2649,0.0,,344.2644,1079,,344.2598,0.0,,344.2593,527,,344.2597,0.0,,,,,344.2649,0.0,,344.2597,-0.375,,
,,,,,,344.2847,0.0,,344.2795,0,,344.2798,0.0,,344.2793,0.0,,344.2798,-0.125,,344.2793,600,,344.2848,0.375,,344.2845,115.1875,,344.2794,0.0,,344.2846,0.0,,344.2795,0,,344.2796,0.0,,344.2844,0,,344.2844,0.0,,344.2844,1079,,344.2793,600,,344.2847,0.0,,344.2793,527,,344.2844,0.0,,344.2793,0.0,,344.2846,0,,344.2848,0.0,,344.2794,115.375,,344.2794,27,,344.2845,27,,344.2796,0.0,,344.2795,0.0,,,,,344.2847,0.0,,344.2845,0.0,,344.2844,0,,,,,344.2847,0.0,,344.2798,1.30859375,,344.2848,0.0,,344.2844,1079,,344.2798,0.0,,344.2793,527,,344.2796,0.0,,,,,344.2848,0.0,,344.2796,1.125,,
,,,,,,344.3047,-0.3125,,344.2995,0,,344.2997,0.0,,344.2993,0.0,,344.2997,-0.125,,344.2993,600,,344.3048,-0.125,,344.3044,115.1875,,344.2994,0.0,,344.3046,0.0,,344.2995,0,,344.2996,0.0,,344.3043,0,,344.3043,0.0,,344.3043,1079,,344.2993,600,,344.3047,0.0,,344.2993,527,,344.3043,0.0,,344.2993,0.0,,344.3046,0,,344.3048,0.0,,344.2994,115.3125,,344.2994,27,,344.3044,27,,344.2996,0.0,,344.2995,0.0,,,,,344.3047,0.0,,344.3044,0.0,,344.3043,0,,,,,344.3047,0.0,,344.2997,1.296875,,344.3048,0.0,,344.3043,1079,,344.2997,0.0,,344.2993,527,,344.2996,0.0,,,,,344.3048,0.0,,344.2996,0.5,,
,,,,,,344.3248,0.25,,344.3197,0,,344.3199,0.0,,344.3194,0.0,,344.3199,0.375,,344.3194,600,,344.3249,0.9375,,344.3245,115.25,,344.3195,0.0,,344.3246,0.0,,344.3197,0,,344.3198,0.0,,344.3244,0,,344.3244,0.0,,344.3244,1079,,344.3194,600,,344.3248,0.0,,344.3194,527,,344.3244,0.0,,344.3194,0.0,,344.3246,0,,344.3249,0.0,,344.3195,115.3125,,344.3195,27,,344.3245,27,,344.3198,0.0,,344.3197,0.0,,,,,344.3248,0.0,,344.3245,0.0,,344.3244,0,,,,,344.3248,0.0,,344.3199,1.296875,,344.3249,0.0,,344.3244,1079,,344.3199,0.0,,344.3194,527,,344.3198,0.0,,,,,344.3249,0.0,,344.3198,-0.375,,
,,,,,,344.3449,-0.375,,344.3396,0,,344.3399,0.0,,344.3394,0.0,,344.3399,-0.625,,344.3394,600,,344.345,-1.1875,,344.3446,115.125,,344.3395,0.0,,344.3447,0.0,,344.3396,0,,344.3398,0.0,,344.3445,0,,344.3445,0.0,,344.3445,1079,,344.3394,600,,344.3449,0.0,,344.3394,527,,344.3445,0.0,,344.3394,0.0,,344.3447,0,,344.345,0.0,,344.3395,115.375,,344.3395,27,,344.3446,27,,344.3398,0.0,,344.3396,0.0,,,,,344.3449,0.0,,344.3446,0.0,,344.3445,0,,,,,344.3449,0.0,,344.3399,1.30859375,,344.345,0.0,,344.3445,1079,,344.3399,0.0,,344.3394,527,,344.3398,0.0,,,,,344.345,0.0,,344.3398,-0.375,,
,,,,,,344.3649,1.1875,,344.3597,0,,344.3599,0.0,,344.3594,0.0,,344.3599,0.375,,344.3594,600,,344.365,0.375,,344.3646,115.1875,,344.3595,0.0,,344.3647,0.0,,344.3597,0,,344.3598,0.0,,344.3645,0,,344.3645,0.0,,344.3645,1079,,344.3594,600,,344.3649,0.0,,344.3594,527,,344.3645,0.0,,344.3594,0.0,,344.3647,0,,344.365,0.0,,344.3595,115.3125,,344.3595,27,,344.3646,27,,344.3598,0.0,,344.3597,0.0,,,,,344.3649,0.0,,344.3646,0.0,,344.3645,0,,,,,344.3649,0.0,,344.3599,1.33203125,,344.365,0.0,,344.3645,1079,,344.3599,0.0,,344.3594,527,,344.3598,0.0,,,,,344.365,0.0,,344.3598,-0.375,,
,,,,,,344.3849,0.5625,,344.3796,0,,344.3799,0.0,,344.3794,0.0,,344.3799,-0.625,,344.3794,600,,344.385,0.375,,344.3846,115.1875,,344.3795,0.0,,344.3848,0.0,,344.3796,0,,344.3798,0.0,,344.3845,0,,344.3845,0.0,,344.3845,1079,,344.3794,600,,344.3849,0.0,,344.3794,527,,344.3845,0.0,,344.3794,0.0,,344.3848,0,,344.385,0.0,,344.3795,115.3125,,344.3795,27,,344.3846,27,,344.3798,0.0,,344.3796,0.0,,,,,344.3849,0.0,,344.3846,0.0,,344.3845,0,,,,,344.3849,0.0,,344.3799,1.33203125,,344.385,0.0,,344.3845,1079,,344.3799,0.0,,344.3794,527,,344.3798,0.0,,,,,344.385,0.0,,344.3798,0.25,,
