Time (s),2. Iq A (0.0625),,Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),2. RPDO Target torque % of peak (0.1),,Time (s),1. Id A (0.0625),,Time (s),2. RPDO Maximum motor speed RPM (1),,Time (s),2. Id A (0.0625),,Time (s),2. Battery Voltage V (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),2. Torque demand value Nm (0.0625),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),2. Velocity RPM (1),,Time (s),2. Torque % of peak (0.1),,Time (s),1. RPDO statusword - right motor  (1),,Time (s),1. Max velocity - right motor RPM (1),,Time (s),0x0081_Unit_in_pre-operational  ,,Time (s),2. Target Iq A (0.0625),,Time (s),2. RPDO controlword  (1),,Time (s),1. RPDO Actual torque - right motor  (0.001),,Time (s),1. Target torque - right motor  (0.001),,Time (s),2. Current A(RMS) (1),,Time (s),2. Target Id A (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),2. Heatsink Temperature DegC (1),,Time (s),1. Uq V (0.0625),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),2. Uq V (0.0625),,Time (s),2. Battery Current A (0.0625),,Time (s),1. RPDO Velocity actual value - right motor RPM (1),,Time (s),2. Torque actual value Nm (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),2. Throttle Input Voltage V (0.00390625),,Time (s),2. statusword  (1),,Time (s),1. Ud V (0.0625),,Time (s),1. controlword - right motor  (1),,Time (s),1. Target Iq A (0.0625),,Time (s),2. Ud V (0.0625),,Time (s),1. Iq A (0.0625),,
898.7327,7.125,,898.7308,0,,898.731,0.0,,898.7305,-1.1,,898.731,-2.25,,898.7305,650,,898.7329,-0.625,,898.7325,105.6875,,898.7307,2.625,,898.7327,-0.875,,898.7308,651,,898.7309,1.1875,,898.7324,649,,898.7324,9.1,,898.7324,2103,,898.7305,650,,,,,898.7327,8.8125,,898.7305,1039,,898.7324,0.091,,898.7305,-0.011,,898.7327,8,,898.7329,0.0,,898.7307,105.9375,,898.7307,28,,898.7325,28,,898.7309,24.8125,,898.7308,7.5,,898.7327,25.375,,898.7325,3.625,,898.7324,649,,898.7327,7.3125,,898.731,4.42578125,,898.7329,0.0,,898.7324,2103,,898.731,-3.3125,,898.7305,1039,,898.7309,1.4375,,898.7329,-2.6875,,898.7309,-2.3125,,
898.7527,1.25,,898.7508,0,,898.751,0.0,,898.7505,1.4000000000000001,,898.751,4.125,,898.7505,650,,898.7529,2.6875,,898.7526,106.0,,898.7506,1.75,,898.7526,1.0625,,898.7508,651,,898.7509,1.0,,898.7524,650,,898.7524,0.9,,898.7524,2103,,898.7505,650,,,,,898.7527,-2.5625,,898.7505,1039,,898.7524,0.009000000000000001,,898.7505,0.014,,898.7526,0,,898.7529,0.0,,898.7506,106.3125,,898.7506,28,,898.7526,28,,898.7509,23.1875,,898.7508,7.5,,898.7527,23.875,,898.7526,3.5625,,898.7524,650,,898.7527,0.75,,898.751,4.43359375,,898.7529,0.0,,898.7524,2103,,898.751,-5.375,,898.7505,1039,,898.7509,1.1875,,898.7529,-2.125,,898.7509,-2.9375,,
898.7727,-0.0625,,898.7709,0,,898.7711,0.0,,898.7707,1.2000000000000002,,898.7711,-1.875,,898.7707,650,,898.7728,0.6875,,898.7725,106.125,,898.7707,0.875,,898.7726,0.9375,,898.7709,648,,898.771,4.25,,898.7724,648,,898.7724,-0.8,,898.7724,2359,,898.7707,650,,,,,898.7727,-0.8125,,898.7707,1039,,898.7724,-0.008,,898.7707,0.012,,898.7726,4,,898.7728,0.0,,898.7707,106.125,,898.7707,28,,898.7725,28,,898.771,24.4375,,898.7709,7.5,,898.7727,24.0625,,898.7725,2.9375,,898.7724,648,,898.7727,-0.6875,,898.7711,4.44140625,,898.7728,0.0,,898.7724,2359,,898.7711,-2.75,,898.7707,1039,,898.771,5.125,,898.7728,-1.375,,898.771,-5.75,,
898.7927,1.9375,,898.7908,6,,898.791,0.0,,898.7905,5.300000000000001,,898.791,1.5625,,898.7905,650,,898.7929,-2.1875,,898.7925,105.75,,898.7906,0.875,,898.7926,4.1875,,898.7908,647,,898.7909,7.4375,,898.7924,647,,898.7924,0.9,,898.7924,2359,,898.7905,650,,,,,898.7927,1.1875,,898.7905,17423,,898.7924,0.009000000000000001,,898.7905,0.053,,898.7926,0,,898.7929,0.0,,898.7906,105.6875,,898.7906,28,,898.7925,28,,898.7909,24.625,,898.7908,7.5,,898.7927,22.9375,,898.7925,2.375,,898.7924,647,,898.7927,0.75,,898.791,4.43359375,,898.7929,0.0,,898.7924,2359,,898.791,-8.0,,898.7905,17423,,898.7909,9.0,,898.7929,-0.25,,898.7909,6.25,,
898.8127,1.1875,,898.8107,4,,898.811,0.0,,898.8105,9.3,,898.811,0.9375,,898.8105,650,,898.8128,-1.625,,898.8125,105.5625,,898.8106,1.625,,898.8126,7.375,,898.8107,647,,898.8109,7.4375,,898.8124,643,,898.8124,1.0,,898.8124,2103,,898.8105,650,,,,,898.8127,2.0625,,898.8105,17423,,898.8124,0.01,,898.8105,0.093,,898.8126,0,,898.8128,0.0,,898.8106,105.5625,,898.8106,28,,898.8125,28,,898.8109,27.3125,,898.8107,7.5,,898.8127,23.625,,898.8125,2.0625,,898.8124,643,,898.8127,0.875,,898.811,4.44140625,,898.8128,0.0,,898.8124,2103,,898.811,-6.875,,898.8105,17423,,898.8109,9.0,,898.8128,-1.0,,898.8109,3.6875,,
898.8327,3.9375,,898.8307,7,,898.8309,0.0,,898.8304,9.3,,898.8309,4.875,,898.8304,650,,898.8328,-3.5,,898.8324,105.375,,898.8305,2.3125,,898.8326,7.375,,898.8307,648,,898.8308,7.4375,,898.8324,644,,898.8324,5.1000000000000005,,898.8324,2103,,898.8304,650,,,,,898.8327,5.9375,,898.8304,17423,,898.8324,0.051000000000000004,,898.8304,0.093,,898.8326,0,,898.8328,0.0,,898.8305,105.4375,,898.8305,28,,898.8324,28,,898.8308,25.0,,898.8307,7.5,,898.8327,23.8125,,898.8324,2.0,,898.8324,644,,898.8327,4.125,,898.8309,4.46875,,898.8328,0.0,,898.8324,2103,,898.8309,-8.875,,898.8304,17423,,898.8308,9.0,,898.8328,-0.75,,898.8308,7.625,,
898.8527,6.8125,,898.8507,6,,898.851,0.0,,898.8505,9.3,,898.851,-2.5625,,898.8505,650,,898.8528,0.5625,,898.8525,105.1875,,898.8506,2.875,,898.8526,7.375,,898.8507,649,,898.8509,7.4375,,898.8524,644,,898.8524,9.1,,898.8524,2103,,898.8505,650,,,,,898.8527,8.8125,,898.8505,17423,,898.8524,0.091,,898.8505,0.093,,898.8526,7,,898.8528,0.0,,898.8506,105.25,,898.8506,28,,898.8525,28,,898.8509,26.375,,898.8507,7.5,,898.8527,24.625,,898.8525,2.3125,,898.8524,644,,898.8527,7.3125,,898.851,4.43359375,,898.8528,0.0,,898.8524,2103,,898.851,-3.5625,,898.8505,17423,,898.8509,9.0,,898.8528,-4.1875,,898.8509,5.75,,
898.8727,9.125,,898.8707,0,,898.871,0.0,,898.8704,9.3,,898.871,7.0625,,898.8704,650,,898.8728,-4.25,,898.8724,105.0625,,898.8706,3.1875,,898.8726,7.375,,898.8707,651,,898.8708,-0.375,,898.8724,645,,898.8724,9.1,,898.8724,2103,,898.8704,650,,,,,898.8727,8.8125,,898.8704,17423,,898.8724,0.091,,898.8704,0.093,,898.8726,8,,898.8728,0.0,,898.8706,105.6875,,898.8706,28,,898.8724,28,,898.8708,24.4375,,898.8707,7.5625,,898.8727,23.875,,898.8724,2.9375,,898.8724,645,,898.8727,7.3125,,898.871,4.43359375,,898.8728,0.0,,898.8724,2103,,898.871,-6.6875,,898.8704,17423,,898.8708,-0.5,,898.8728,-0.75,,898.8708,0.0,,
898.8927,8.0,,898.8907,0,,898.8909,0.0,,898.8904,-0.4,,898.8909,-1.875,,898.8904,650,,898.8928,0.6875,,898.8925,105.625,,898.8905,2.375,,898.8926,-0.3125,,898.8907,649,,898.8908,4.6875,,898.8924,646,,898.8924,9.1,,898.8924,2103,,898.8904,650,,,,,898.8927,8.8125,,898.8904,1039,,898.8924,0.091,,898.8904,-0.004,,898.8926,8,,898.8928,0.0,,898.8905,105.5625,,898.8905,28,,898.8925,28,,898.8908,24.125,,898.8907,7.5,,898.8927,24.75,,898.8925,3.5,,898.8924,646,,898.8927,7.3125,,898.8909,4.42578125,,898.8928,0.0,,898.8924,2103,,898.8909,-1.9375,,898.8904,1039,,898.8908,5.6875,,898.8928,-3.625,,898.8908,-1.3125,,
898.9127,9.6875,,898.9108,4,,898.9111,0.0,,898.9106,5.800000000000001,,898.9111,-0.25,,898.9106,650,,898.9129,-5.1875,,898.9125,105.375,,898.9107,2.3125,,898.9126,4.625,,898.9108,650,,898.911,7.4375,,898.9124,650,,898.9124,-1.0,,898.9124,2103,,898.9106,650,,,,,898.9127,-0.9375,,898.9106,17423,,898.9124,-0.01,,898.9106,0.058,,898.9126,7,,898.9129,0.0,,898.9107,105.625,,898.9107,28,,898.9125,28,,898.911,24.8125,,898.9108,7.5,,898.9127,23.625,,898.9125,3.9375,,898.9124,650,,898.9127,-0.8125,,898.9111,4.42578125,,898.9129,0.0,,898.9124,2103,,898.9111,-6.0,,898.9106,17423,,898.911,9.0,,898.9129,0.375,,898.911,5.4375,,
898.9328,0.8125,,898.9307,0,,898.9309,0.0,,898.9305,9.3,,898.9309,-0.6875,,898.9305,650,,898.933,5.375,,898.9325,105.6875,,898.9306,2.1875,,898.9327,7.375,,898.9307,650,,898.9308,-0.9375,,898.9324,649,,898.9324,-0.30000000000000004,,898.9324,2359,,898.9305,650,,,,,898.9328,-0.3125,,898.9305,17423,,898.9324,-0.003,,898.9305,0.093,,898.9327,0,,898.933,0.0,,898.9306,106.125,,898.9306,28,,898.9325,28,,898.9308,25.6875,,898.9307,7.5,,898.9328,24.4375,,898.9325,3.6875,,898.9324,649,,898.9328,-0.25,,898.9309,4.48828125,,898.933,0.0,,898.9324,2359,,898.9309,-2.0,,898.9305,17423,,898.9308,-1.125,,898.933,-4.0625,,898.9308,-4.625,,
898.9529,3.125,,898.9507,0,,898.951,0.0,,898.9504,-1.1,,898.951,2.5625,,898.9504,650,,898.953,-4.25,,898.9526,105.875,,898.9506,1.375,,898.9527,-0.875,,898.9507,649,,898.9508,7.0,,898.9524,649,,898.9524,6.2,,898.9524,1335,,898.9504,650,,,,,898.9529,6.0625,,898.9504,1039,,898.9524,0.062,,898.9504,-0.011,,898.9527,0,,898.953,0.0,,898.9506,105.8125,,898.9506,28,,898.9526,28,,898.9508,22.0625,,898.9507,7.5,,898.9529,23.5,,898.9526,3.125,,898.9524,649,,898.9529,5.0,,898.951,4.4609375,,898.953,0.0,,898.9524,1335,,898.951,-5.625,,898.9504,1039,,898.9508,8.4375,,898.953,0.9375,,898.9508,-0.875,,
898.9728,8.3125,,898.9706,0,,898.9709,0.0,,898.9704,8.700000000000001,,898.9709,-7.125,,898.9704,650,,898.973,0.4375,,898.9726,105.5,,898.9705,1.1875,,898.9727,6.9375,,898.9706,649,,898.9707,7.5,,898.9724,649,,898.9724,6.800000000000001,,898.9724,2103,,898.9704,650,,,,,898.9728,6.625,,898.9704,17423,,898.9724,0.068,,898.9704,0.08700000000000001,,898.9727,6,,898.973,0.0,,898.9705,105.5625,,898.9705,28,,898.9726,28,,898.9707,25.3125,,898.9706,7.625,,898.9728,23.75,,898.9726,3.25,,898.9724,649,,898.9728,5.5,,898.9709,4.453125,,898.973,0.0,,898.9724,2103,,898.9709,-1.1875,,898.9704,17423,,898.9707,9.0,,898.973,-4.0625,,898.9707,2.9375,,
898.9929,1.5625,,898.9907,7,,898.991,0.0,,898.9904,9.3,,898.991,0.9375,,898.9904,650,,898.9931,-1.75,,898.9926,105.5,,898.9906,1.75,,898.9928,7.375,,898.9907,650,,898.9908,7.5625,,898.9924,649,,898.9924,-0.8,,898.9924,2103,,898.9904,650,,,,,898.9929,-0.8125,,898.9904,17423,,898.9924,-0.008,,898.9904,0.093,,898.9928,0,,898.9931,0.0,,898.9906,105.625,,898.9906,28,,898.9926,28,,898.9908,23.8125,,898.9907,7.5625,,898.9929,24.25,,898.9926,3.375,,898.9924,649,,898.9929,-0.6875,,898.991,4.41796875,,898.9931,0.0,,898.9924,2103,,898.991,-7.0,,898.9904,17423,,898.9908,9.125,,898.9931,0.0,,898.9908,9.125,,
899.0128,3.4375,,899.0108,4,,899.0111,0.0,,899.0106,9.4,,899.0111,-2.9375,,899.0106,650,,899.013,2.3125,,899.0126,105.5625,,899.0107,2.125,,899.0127,7.5,,899.0108,648,,899.0109,7.5,,899.0124,649,,899.0124,7.7,,899.0124,2359,,899.0106,650,,,,,899.0128,7.4375,,899.0106,17423,,899.0124,0.077,,899.0106,0.094,,899.0127,0,,899.013,0.0,,899.0107,105.4375,,899.0107,28,,899.0126,28,,899.0109,26.0625,,899.0108,7.5625,,899.0128,24.0625,,899.0126,2.9375,,899.0124,649,,899.0128,6.1875,,899.0111,4.44140625,,899.013,0.0,,899.0124,2359,,899.0111,-3.375,,899.0106,17423,,899.0109,9.0625,,899.013,-3.9375,,899.0109,3.8125,,
899.0328,8.75,,899.0307,6,,899.0309,0.0,,899.0304,9.3,,899.0309,5.0625,,899.0304,650,,899.0329,-5.8125,,899.0325,105.1875,,899.0306,2.625,,899.0326,7.375,,899.0307,650,,899.0308,7.5,,899.0324,649,,899.0324,9.200000000000001,,899.0324,2103,,899.0304,650,,,,,899.0328,8.875,,899.0304,17423,,899.0324,0.092,,899.0304,0.093,,899.0326,7,,899.0329,0.0,,899.0306,105.25,,899.0306,28,,899.0325,28,,899.0308,25.3125,,899.0307,7.5,,899.0328,23.875,,899.0325,3.1875,,899.0324,649,,899.0328,7.375,,899.0309,4.453125,,899.0329,0.0,,899.0324,2103,,899.0309,-9.0,,899.0304,17423,,899.0308,9.0625,,899.0329,0.0625,,899.0308,7.3125,,
899.0527,9.4375,,899.0507,0,,899.0509,0.0,,899.0504,9.3,,899.0509,-0.5625,,899.0504,650,,899.0528,2.4375,,899.0525,105.3125,,899.0505,2.75,,899.0526,7.375,,899.0507,649,,899.0508,3.375,,899.0523,647,,899.0523,9.3,,899.0523,2103,,899.0504,650,,,,,899.0527,8.9375,,899.0504,17423,,899.0523,0.093,,899.0504,0.093,,899.0526,9,,899.0528,0.0,,899.0505,105.5,,899.0505,28,,899.0525,28,,899.0508,24.125,,899.0507,7.5,,899.0527,23.9375,,899.0525,3.6875,,899.0523,647,,899.0527,7.4375,,899.0509,4.43359375,,899.0528,0.0,,899.0523,2103,,899.0509,-1.5625,,899.0504,17423,,899.0508,4.0625,,899.0528,-4.9375,,899.0508,0.4375,,
899.0729,9.9375,,899.0708,0,,899.071,0.0,,899.0706,4.2,,899.071,2.6875,,899.0706,650,,899.073,-4.6875,,899.0726,105.5,,899.0706,2.4375,,899.0728,3.3125,,899.0708,649,,899.0709,4.625,,899.0724,648,,899.0724,9.1,,899.0724,2103,,899.0706,650,,,,,899.0729,8.8125,,899.0706,1039,,899.0724,0.091,,899.0706,0.042,,899.0728,7,,899.073,0.0,,899.0706,105.625,,899.0706,28,,899.0726,28,,899.0709,24.0,,899.0708,7.5625,,899.0729,23.6875,,899.0726,4.125,,899.0724,648,,899.0729,7.3125,,899.071,4.41796875,,899.073,0.0,,899.0724,2103,,899.071,-5.5,,899.0706,1039,,899.0709,5.5625,,899.073,0.0,,899.0709,1.9375,,
899.0929,7.375,,899.0908,0,,899.0911,0.0,,899.0905,5.7,,899.0911,-4.25,,899.0905,650,,899.093,1.125,,899.0927,105.4375,,899.0907,2.125,,899.0928,4.5,,899.0908,649,,899.0909,7.5,,899.0926,650,,899.0926,-3.8000000000000003,,899.0926,2103,,899.0905,650,,,,,899.0929,-3.6875,,899.0905,17423,,899.0926,-0.038,,899.0905,0.057,,899.0928,8,,899.093,0.0,,899.0907,105.9375,,899.0907,28,,899.0927,28,,899.0909,24.8125,,899.0908,7.5,,899.0929,24.3125,,899.0927,4.5,,899.0926,650,,899.0929,-3.0625,,899.0911,4.3984375,,899.093,0.0,,899.0926,2103,,899.0911,-2.0625,,899.0905,17423,,899.0909,9.0625,,899.093,-0.75,,899.0909,2.1875,,
899.113,1.9375,,899.1108,0,,899.111,0.0,,899.1106,9.3,,899.111,3.25,,899.1106,650,,899.1131,-3.9375,,899.1127,105.625,,899.1106,2.125,,899.1129,7.375,,899.1108,651,,899.1109,2.1875,,899.1126,651,,899.1126,-6.2,,899.1126,2359,,899.1106,650,,,,,899.113,-6.0625,,899.1106,17423,,899.1126,-0.062,,899.1106,0.093,,899.1129,0,,899.1131,0.0,,899.1106,106.125,,899.1106,28,,899.1127,28,,899.1109,22.75,,899.1108,7.5,,899.113,23.0,,899.1127,3.875,,899.1126,651,,899.113,-5.0,,899.111,4.40625,,899.1131,0.0,,899.1126,2359,,899.111,-5.5625,,899.1106,17423,,899.1109,2.625,,899.1131,-1.5625,,899.1109,2.125,,
899.1331,-2.375,,899.1308,0,,899.131,0.0,,899.1305,2.7,,899.131,-1.5,,899.1305,650,,899.1332,2.5625,,899.1328,106.0625,,899.1307,1.4375,,899.133,2.125,,899.1308,649,,899.1309,3.0625,,899.1328,650,,899.1328,-0.8,,899.1328,2359,,899.1305,650,,,,,899.1331,-0.875,,899.1305,1039,,899.1328,-0.008,,899.1305,0.027,,899.133,0,,899.1332,0.0,,899.1307,106.1875,,899.1307,28,,899.1328,28,,899.1309,24.75,,899.1308,7.375,,899.1331,24.5,,899.1328,2.875,,899.1328,650,,899.1331,-0.6875,,899.131,4.44140625,,899.1332,0.0,,899.1328,2359,,899.131,-2.5,,899.1305,1039,,899.1309,3.6875,,899.1332,-2.0,,899.1309,-2.5625,,
899.1531,0.6875,,899.1508,4,,899.151,0.0,,899.1506,3.8000000000000003,,899.151,-0.75,,899.1506,650,,899.1532,-2.1875,,899.1529,105.875,,899.1506,1.1875,,899.1529,3.0,,899.1508,648,,899.1509,7.3125,,899.1527,649,,899.1527,1.3,,899.1527,2359,,899.1506,650,,,,,899.1531,1.25,,899.1506,1039,,899.1527,0.013000000000000001,,899.1506,0.038,,899.1529,4,,899.1532,0.0,,899.1506,105.75,,899.1506,28,,899.1529,28,,899.1509,24.4375,,899.1508,7.375,,899.1531,23.5625,,899.1529,2.125,,899.1527,649,,899.1531,1.0625,,899.151,4.453125,,899.1532,0.0,,899.1527,2359,,899.151,-5.375,,899.1506,1039,,899.1509,8.8125,,899.1532,-2.0,,899.1509,3.9375,,
899.1731,2.5,,899.1708,6,,899.1711,0.0,,899.1705,9.1,,899.1711,-3.5,,899.1705,650,,899.1732,-1.4375,,899.1728,105.4375,,899.1707,1.625,,899.173,7.25,,899.1708,648,,899.1709,7.375,,899.1728,647,,899.1728,2.8000000000000003,,899.1728,2103,,899.1705,650,,,,,899.1731,2.8125,,899.1705,17423,,899.1728,0.028,,899.1705,0.091,,899.173,0,,899.1732,0.0,,899.1707,105.5625,,899.1707,28,,899.1728,28,,899.1709,27.0625,,899.1708,7.5,,899.1731,24.0625,,899.1728,2.0,,899.1728,647,,899.1731,2.3125,,899.1711,4.46875,,899.1732,0.0,,899.1728,2103,,899.1711,-4.0,,899.1705,17423,,899.1709,8.875,,899.1732,-4.0,,899.1709,3.9375,,
899.1929,4.1875,,899.1908,7,,899.191,0.0,,899.1906,9.200000000000001,,899.191,3.625,,899.1906,650,,899.1931,-5.25,,899.1927,105.375,,899.1906,2.3125,,899.1929,7.3125,,899.1908,649,,899.1909,7.5,,899.1926,646,,899.1926,3.6,,899.1926,2103,,899.1906,650,,,,,899.1929,3.5625,,899.1906,17423,,899.1926,0.036000000000000004,,899.1906,0.092,,899.1929,0,,899.1931,0.0,,899.1906,105.4375,,899.1906,28,,899.1927,28,,899.1909,24.6875,,899.1908,7.5625,,899.1929,23.25,,899.1927,2.0,,899.1926,646,,899.1929,2.9375,,899.191,4.44140625,,899.1931,0.0,,899.1926,2103,,899.191,-6.5,,899.1906,17423,,899.1909,9.0,,899.1931,-2.0625,,899.1909,7.8125,,
899.213,5.6875,,899.2107,6,,899.211,0.0,,899.2105,9.3,,899.211,-2.875,,899.2105,650,,899.2131,0.25,,899.2127,105.25,,899.2106,2.9375,,899.2128,7.375,,899.2107,650,,899.2109,7.5,,899.2126,645,,899.2126,8.8,,899.2126,2103,,899.2105,650,,,,,899.213,8.5,,899.2105,17423,,899.2126,0.088,,899.2105,0.093,,899.2128,4,,899.2131,0.0,,899.2106,105.3125,,899.2106,28,,899.2127,28,,899.2109,25.875,,899.2107,7.5625,,899.213,24.125,,899.2127,2.125,,899.2126,645,,899.213,7.0625,,899.211,4.453125,,899.2131,0.0,,899.2126,2103,,899.211,-3.5,,899.2105,17423,,899.2109,9.0625,,899.2131,-3.5625,,899.2109,6.625,,
899.2329,9.8125,,899.2308,0,,899.231,0.0,,899.2305,9.3,,899.231,4.5,,899.2305,650,,899.233,-4.3125,,899.2326,105.25,,899.2306,2.9375,,899.2327,7.375,,899.2308,651,,899.2309,0.9375,,899.2326,645,,899.2326,9.1,,899.2326,2103,,899.2305,650,,,,,899.2329,8.8125,,899.2305,17423,,899.2326,0.091,,899.2305,0.093,,899.2327,7,,899.233,0.0,,899.2306,105.6875,,899.2306,28,,899.2326,28,,899.2309,24.25,,899.2308,7.5,,899.2329,23.375,,899.2326,2.6875,,899.2326,645,,899.2329,7.3125,,899.231,4.453125,,899.233,0.0,,899.2326,2103,,899.231,-5.3125,,899.2305,17423,,899.2309,1.0625,,899.233,-0.75,,899.2309,0.0625,,
899.2531,7.5625,,899.2508,0,,899.251,0.0,,899.2505,1.1,,899.251,-3.1875,,899.2505,650,,899.2532,4.625,,899.2528,105.625,,899.2507,2.25,,899.253,0.875,,899.2508,649,,899.2509,5.1875,,899.2527,646,,899.2527,9.1,,899.2527,2103,,899.2505,650,,,,,899.2531,8.8125,,899.2505,1039,,899.2527,0.091,,899.2505,0.011,,899.253,7,,899.2532,0.0,,899.2507,105.5625,,899.2507,28,,899.2528,28,,899.2509,24.8125,,899.2508,7.5625,,899.2531,25.0,,899.2528,3.25,,899.2527,646,,899.2531,7.3125,,899.251,4.44140625,,899.2532,0.0,,899.2527,2103,,899.251,-3.25,,899.2505,1039,,899.2509,6.25,,899.2532,-3.5625,,899.2509,1.0625,,
899.2731,9.125,,899.2708,4,,899.271,0.0,,899.2706,6.4,,899.271,1.75,,899.2706,650,,899.2732,-4.875,,899.2728,105.4375,,899.2706,2.1875,,899.2729,5.0625,,899.2708,650,,899.2709,7.4375,,899.2727,649,,899.2727,9.1,,899.2727,2103,,899.2706,650,,,,,899.2731,8.8125,,899.2706,17423,,899.2727,0.091,,899.2706,0.064,,899.2729,7,,899.2732,0.0,,899.2706,105.5,,899.2706,28,,899.2728,28,,899.2709,24.8125,,899.2708,7.5625,,899.2731,24.1875,,899.2728,3.75,,899.2727,649,,899.2731,7.3125,,899.271,4.42578125,,899.2732,0.0,,899.2727,2103,,899.271,-6.625,,899.2706,17423,,899.2709,8.9375,,899.2732,-1.4375,,899.2709,4.25,,
899.293,3.75,,899.2909,0,,899.2911,0.0,,899.2905,9.3,,899.2911,-0.75,,899.2905,650,,899.2932,2.5625,,899.2928,105.5,,899.2907,1.875,,899.293,7.375,,899.2909,650,,899.291,0.75,,899.2927,649,,899.2927,1.0,,899.2927,2103,,899.2905,650,,,,,899.293,1.0,,899.2905,17423,,899.2927,0.01,,899.2905,0.093,,899.293,7,,899.2932,0.0,,899.2907,106.0625,,899.2907,28,,899.2928,28,,899.291,24.5,,899.2909,7.5,,899.293,25.1875,,899.2928,4.0625,,899.2927,649,,899.293,0.8125,,899.2911,4.453125,,899.2932,0.0,,899.2927,2103,,899.2911,-2.125,,899.2905,17423,,899.291,0.9375,,899.2932,-2.125,,899.291,-3.3125,,
899.3131,5.0,,899.3108,4,,899.311,0.0,,899.3106,0.9,,899.311,1.25,,899.3106,650,,899.3132,-2.5,,899.3128,105.875,,899.3106,1.25,,899.3129,0.6875,,899.3108,649,,899.3109,7.4375,,899.3127,650,,899.3127,-1.1,,899.3127,2103,,899.3106,650,,,,,899.3131,-1.125,,899.3106,1039,,899.3127,-0.011,,899.3106,0.009000000000000001,,899.3129,0,,899.3132,0.0,,899.3106,105.875,,899.3106,28,,899.3128,28,,899.3109,24.1875,,899.3108,7.5,,899.3131,22.5625,,899.3128,3.625,,899.3127,650,,899.3131,-0.9375,,899.311,4.4765625,,899.3132,0.0,,899.3127,2103,,899.311,-5.8125,,899.3106,1039,,899.3109,8.9375,,899.3132,0.0625,,899.3109,1.9375,,
899.3331,2.1875,,899.3309,0,,899.3311,0.0,,899.3305,9.3,,899.3311,-2.1875,,899.3305,650,,899.3332,1.625,,899.3328,105.6875,,899.3307,1.1875,,899.333,7.375,,899.3309,648,,899.331,4.0,,899.3327,649,,899.3327,2.1,,899.3327,2359,,899.3305,650,,,,,899.3331,2.0,,899.3305,17423,,899.3327,0.021,,899.3305,0.093,,899.333,0,,899.3332,0.0,,899.3307,105.8125,,899.3307,28,,899.3328,28,,899.331,23.5625,,899.3309,7.5625,,899.3331,23.5,,899.3328,3.1875,,899.3327,649,,899.3331,1.6875,,899.3311,4.4609375,,899.3332,0.0,,899.3327,2359,,899.3311,-3.5,,899.3305,17423,,899.331,4.8125,,899.3332,-2.5,,899.331,3.125,,
899.353,2.875,,899.3508,6,,899.351,0.0,,899.3505,5.0,,899.351,-0.75,,899.3505,650,,899.3531,-2.4375,,899.3528,105.625,,899.3506,1.375,,899.3529,3.9375,,899.3508,648,,899.3509,7.5625,,899.3527,649,,899.3527,0.7000000000000001,,899.3527,2103,,899.3505,650,,,,,899.353,0.8125,,899.3505,1039,,899.3527,0.007,,899.3505,0.05,,899.3529,0,,899.3531,0.0,,899.3506,105.625,,899.3506,28,,899.3528,28,,899.3509,23.5,,899.3508,7.625,,899.353,23.9375,,899.3528,2.875,,899.3527,649,,899.353,0.625,,899.351,4.43359375,,899.3531,0.0,,899.3527,2103,,899.351,-5.75,,899.3505,1039,,899.3509,9.0625,,899.3531,-0.75,,899.3509,8.0625,,
899.373,4.625,,899.371,6,,899.3712,0.0,,899.3707,9.4,,899.3712,-3.0,,899.3707,650,,899.3732,-0.9375,,899.3728,105.3125,,899.3709,2.0625,,899.3729,7.5,,899.371,648,,899.3711,7.5625,,899.3727,648,,899.3727,7.1000000000000005,,899.3727,2103,,899.3707,650,,,,,899.373,6.875,,899.3707,17423,,899.3727,0.07100000000000001,,899.3707,0.094,,899.3729,4,,899.3732,0.0,,899.3709,105.375,,899.3709,28,,899.3728,28,,899.3711,24.75,,899.371,7.5625,,899.373,24.25,,899.3728,2.75,,899.3727,648,,899.373,5.6875,,899.3712,4.4609375,,899.3732,0.0,,899.3727,2103,,899.3712,-3.9375,,899.3707,17423,,899.3711,9.125,,899.3732,-2.3125,,899.3711,7.9375,,
899.3929,5.0625,,899.391,7,,899.3912,0.0,,899.3908,9.4,,899.3912,1.625,,899.3908,650,,899.393,-1.6875,,899.3926,105.1875,,899.3908,2.6875,,899.3927,7.5,,899.391,650,,899.3911,7.5,,899.3925,647,,899.3925,4.800000000000001,,899.3925,2103,,899.3908,650,,,,,899.3929,4.6875,,899.3908,17423,,899.3925,0.048,,899.3908,0.094,,899.3927,4,,899.393,0.0,,899.3908,105.375,,899.3908,28,,899.3926,28,,899.3911,23.875,,899.391,7.5,,899.3929,24.3125,,899.3926,2.9375,,899.3925,647,,899.3929,3.875,,899.3912,4.4765625,,899.393,0.0,,899.3925,2103,,899.3912,-6.5625,,899.3908,17423,,899.3911,9.0625,,899.393,-1.6875,,899.3911,9.5625,,
