Time (s),2. RPDO Target torque % of peak (0.1),,Time (s),2. RPDO Maximum motor speed RPM (1),,Time (s),2. Battery Voltage V (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),2. Torque demand value Nm (0.0625),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Velocity RPM (1),,Time (s),2. Velocity RPM (1),,Time (s),2. Torque % of peak (0.1),,Time (s),1. Max velocity - right motor RPM (1),,Time (s),1. RPDO statusword - right motor  (1),,Time (s),2. RPDO controlword  (1),,Time (s),1. RPDO Actual torque - right motor  (0.001),,Time (s),1. Target torque - right motor  (0.001),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),2. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),2. Battery Current A (0.0625),,Time (s),1. RPDO Velocity actual value - right motor RPM (1),,Time (s),2. Torque actual value Nm (0.0625),,Time (s),2. statusword  (1),,Time (s),1. controlword - right motor  (1),,Time (s),1. Iq A (0.0625),,
268.8266,2.8000000000000003,,268.8266,800,,268.8293,105.9375,,268.8468,0.8125,,268.8292,2.1875,,268.8467,2.3125,,268.8467,269,,268.8091,189,,268.8091,2.6,,268.8266,800,,268.8091,2103,,268.8266,1039,,268.8091,0.026000000000000002,,268.8266,0.028,,268.8468,27,,268.8293,27,,268.8467,2.375,,268.8468,10.625,,268.8293,0.5625,,268.8091,189,,268.8292,2.125,,268.8091,2103,,268.8266,1039,,268.8468,2.375,,
268.8466,2.8000000000000003,,268.8466,800,,268.8493,106.0625,,268.8668,0.8125,,268.8492,2.1875,,268.8667,2.3125,,268.8667,269,,268.829,189,,268.829,2.6,,268.8466,800,,268.829,2103,,268.8466,1039,,268.829,0.026000000000000002,,268.8466,0.028,,268.8668,27,,268.8493,27,,268.8667,2.375,,268.8668,10.3125,,268.8493,0.5,,268.829,189,,268.8492,2.125,,268.829,2103,,268.8466,1039,,268.8668,2.6875,,
268.8666,2.8000000000000003,,268.8666,800,,268.8693,105.9375,,268.8868,0.8125,,268.8692,2.1875,,268.8867,2.3125,,268.8867,270,,268.849,189,,268.849,2.6,,268.8666,800,,268.849,2103,,268.8666,1039,,268.849,0.026000000000000002,,268.8666,0.028,,268.8868,27,,268.8693,27,,268.8867,2.375,,268.8868,10.625,,268.8693,0.5,,268.849,189,,268.8692,2.125,,268.849,2103,,268.8666,1039,,268.8868,2.1875,,
268.8866,2.8000000000000003,,268.8866,800,,268.8893,106.0,,268.9068,0.8125,,268.8892,2.1875,,268.9067,2.3125,,268.9067,269,,268.8691,189,,268.8691,2.6,,268.8866,800,,268.8691,2103,,268.8866,1039,,268.8691,0.026000000000000002,,268.8866,0.028,,268.9068,27,,268.8893,27,,268.9067,2.375,,268.9068,10.375,,268.8893,0.5,,268.8691,189,,268.8892,2.125,,268.8691,2103,,268.8866,1039,,268.9068,3.5,,
268.9066,2.8000000000000003,,268.9066,800,,268.9093,105.9375,,268.9268,0.8125,,268.9092,2.1875,,268.9267,2.3125,,268.9267,269,,268.8891,189,,268.8891,2.6,,268.9066,800,,268.8891,2103,,268.9066,1039,,268.8891,0.026000000000000002,,268.9066,0.028,,268.9268,27,,268.9093,27,,268.9267,2.375,,268.9268,10.125,,268.9093,0.5625,,268.8891,189,,268.9092,2.125,,268.8891,2103,,268.9066,1039,,268.9268,3.0,,
268.9266,2.8000000000000003,,268.9266,800,,268.9293,106.0,,268.9468,0.8125,,268.9292,2.1875,,268.9467,2.3125,,268.9467,269,,268.909,189,,268.909,2.6,,268.9266,800,,268.909,2103,,268.9266,1039,,268.909,0.026000000000000002,,268.9266,0.028,,268.9468,27,,268.9293,27,,268.9467,2.375,,268.9468,9.6875,,268.9293,0.5625,,268.909,189,,268.9292,2.125,,268.909,2103,,268.9266,1039,,268.9468,3.5625,,
268.9466,2.8000000000000003,,268.9466,800,,268.9493,105.9375,,268.9668,0.8125,,268.9492,2.1875,,268.9667,2.3125,,268.9667,268,,268.929,189,,268.929,2.6,,268.9466,800,,268.929,2103,,268.9466,1039,,268.929,0.026000000000000002,,268.9466,0.028,,268.9668,27,,268.9493,27,,268.9667,2.3125,,268.9668,11.0625,,268.9493,0.5625,,268.929,189,,268.9492,2.125,,268.929,2103,,268.9466,1039,,268.9668,2.6875,,
268.9666,2.8000000000000003,,268.9666,800,,268.9693,106.0,,268.9868,0.8125,,268.9692,2.1875,,268.9867,2.3125,,268.9867,268,,268.949,189,,268.949,2.6,,268.9666,800,,268.949,2103,,268.9666,1039,,268.949,0.026000000000000002,,268.9666,0.028,,268.9868,27,,268.9693,27,,268.9867,2.375,,268.9868,9.9375,,268.9693,0.5625,,268.949,189,,268.9692,2.125,,268.949,2103,,268.9666,1039,,268.9868,3.3125,,
268.9866,2.8000000000000003,,268.9866,800,,268.9894,106.0,,269.0069,0.8125,,268.9893,2.1875,,269.0068,2.3125,,269.0068,268,,268.9691,189,,268.9691,2.6,,268.9866,800,,268.9691,2103,,268.9866,1039,,268.9691,0.026000000000000002,,268.9866,0.028,,269.0069,27,,268.9894,27,,269.0068,2.4375,,269.0069,11.75,,268.9894,0.5625,,268.9691,189,,268.9893,2.125,,268.9691,2103,,268.9866,1039,,269.0069,3.75,,
269.0066,2.8000000000000003,,269.0066,800,,269.0093,105.9375,,269.0269,0.8125,,269.0092,2.1875,,269.0268,2.375,,269.0268,268,,268.9892,188,,268.9892,2.6,,269.0066,800,,268.9892,2103,,269.0066,1039,,268.9892,0.026000000000000002,,269.0066,0.028,,269.0269,27,,269.0093,27,,269.0268,2.375,,269.0269,10.4375,,269.0093,0.5625,,268.9892,188,,269.0092,2.125,,268.9892,2103,,269.0066,1039,,269.0269,2.5,,
269.0266,2.9000000000000004,,269.0266,800,,269.0294,106.0,,269.0469,0.8125,,269.0293,2.3125,,269.0468,2.375,,269.0468,269,,269.009,188,,269.009,2.6,,269.0266,800,,269.009,2103,,269.0266,1039,,269.009,0.026000000000000002,,269.0266,0.029,,269.0469,27,,269.0294,27,,269.0468,2.375,,269.0469,9.6875,,269.0294,0.5625,,269.009,188,,269.0293,2.125,,269.009,2103,,269.0266,1039,,269.0469,3.6875,,
269.0466,2.9000000000000004,,269.0466,800,,269.0494,105.9375,,269.0669,0.8125,,269.0493,2.3125,,269.0667,2.3125,,269.0667,269,,269.0292,189,,269.0292,2.6,,269.0466,800,,269.0292,2103,,269.0466,1039,,269.0292,0.026000000000000002,,269.0466,0.029,,269.0669,27,,269.0494,27,,269.0667,2.4375,,269.0669,10.125,,269.0494,0.5625,,269.0292,189,,269.0493,2.1875,,269.0292,2103,,269.0466,1039,,269.0669,3.0,,
269.0666,2.8000000000000003,,269.0666,800,,269.0694,106.0625,,269.0869,0.8125,,269.0693,2.1875,,269.0867,2.375,,269.0867,266,,269.0492,189,,269.0492,2.7,,269.0666,800,,269.0492,2103,,269.0666,1039,,269.0492,0.027,,269.0666,0.028,,269.0869,27,,269.0694,27,,269.0867,2.375,,269.0869,9.5625,,269.0694,0.5625,,269.0492,189,,269.0693,2.25,,269.0492,2103,,269.0666,1039,,269.0869,3.125,,
269.0866,2.9000000000000004,,269.0866,800,,269.0894,106.0,,269.1069,0.8125,,269.0893,2.3125,,269.1067,2.375,,269.1067,268,,269.0692,189,,269.0692,2.8000000000000003,,269.0866,800,,269.0692,2103,,269.0866,1039,,269.0692,0.028,,269.0866,0.029,,269.1069,27,,269.0894,27,,269.1067,2.375,,269.1069,10.4375,,269.0894,0.5625,,269.0692,189,,269.0893,2.25,,269.0692,2103,,269.0866,1039,,269.1069,2.625,,
269.1066,2.9000000000000004,,269.1066,800,,269.1094,105.9375,,269.1268,0.8125,,269.1093,2.3125,,269.1267,2.3125,,269.1267,268,,269.0892,189,,269.0892,2.8000000000000003,,269.1066,800,,269.0892,2103,,269.1066,1039,,269.0892,0.028,,269.1066,0.029,,269.1268,27,,269.1094,27,,269.1267,2.375,,269.1268,9.9375,,269.1094,0.5625,,269.0892,189,,269.1093,2.1875,,269.0892,2103,,269.1066,1039,,269.1268,3.3125,,
269.1266,2.8000000000000003,,269.1266,800,,269.1294,105.9375,,269.1468,0.8125,,269.1293,2.1875,,269.1467,2.3125,,269.1467,268,,269.1092,189,,269.1092,2.7,,269.1266,800,,269.1092,2103,,269.1266,1039,,269.1092,0.027,,269.1266,0.028,,269.1468,27,,269.1294,27,,269.1467,2.375,,269.1468,10.4375,,269.1294,0.5625,,269.1092,189,,269.1293,2.25,,269.1092,2103,,269.1266,1039,,269.1468,2.625,,
269.1466,2.8000000000000003,,269.1466,800,,269.1494,105.9375,,269.1668,0.8125,,269.1493,2.1875,,269.1667,2.3125,,269.1667,268,,269.1292,189,,269.1292,2.8000000000000003,,269.1466,800,,269.1292,2103,,269.1466,1039,,269.1292,0.028,,269.1466,0.028,,269.1668,27,,269.1494,27,,269.1667,2.375,,269.1668,9.75,,269.1494,0.5625,,269.1292,189,,269.1493,2.25,,269.1292,2103,,269.1466,1039,,269.1668,3.625,,
269.1665,2.8000000000000003,,269.1665,800,,269.1694,105.9375,,269.1868,0.8125,,269.1693,2.1875,,269.1867,2.3125,,269.1867,268,,269.1492,189,,269.1492,2.8000000000000003,,269.1665,800,,269.1492,2103,,269.1665,1039,,269.1492,0.028,,269.1665,0.028,,269.1868,27,,269.1694,27,,269.1867,2.375,,269.1868,9.9375,,269.1694,0.5625,,269.1492,189,,269.1693,2.125,,269.1492,2103,,269.1665,1039,,269.1868,3.3125,,
269.1865,2.8000000000000003,,269.1865,800,,269.1894,105.9375,,269.2068,0.8125,,269.1893,2.1875,,269.2067,2.3125,,269.2067,269,,269.1692,189,,269.1692,2.6,,269.1865,800,,269.1692,2103,,269.1865,1039,,269.1692,0.026000000000000002,,269.1865,0.028,,269.2068,27,,269.1894,27,,269.2067,2.375,,269.2068,10.625,,269.1894,0.5625,,269.1692,189,,269.1893,2.125,,269.1692,2103,,269.1865,1039,,269.2068,2.3125,,
269.2065,2.8000000000000003,,269.2065,800,,269.2094,105.9375,,269.2268,0.8125,,269.2093,2.1875,,269.2266,2.3125,,269.2266,268,,269.1891,189,,269.1891,2.6,,269.2065,800,,269.1891,2103,,269.2065,1039,,269.1891,0.026000000000000002,,269.2065,0.028,,269.2268,27,,269.2094,27,,269.2266,2.375,,269.2268,10.6875,,269.2094,0.5625,,269.1891,189,,269.2093,2.125,,269.1891,2103,,269.2065,1039,,269.2268,2.1875,,
269.2265,2.8000000000000003,,269.2265,800,,269.2294,105.9375,,269.2468,0.8125,,269.2293,2.1875,,269.2467,2.3125,,269.2467,269,,269.2091,189,,269.2091,2.6,,269.2265,800,,269.2091,2103,,269.2265,1039,,269.2091,0.026000000000000002,,269.2265,0.028,,269.2468,27,,269.2294,27,,269.2467,2.375,,269.2468,10.0625,,269.2294,0.5625,,269.2091,189,,269.2293,2.125,,269.2091,2103,,269.2265,1039,,269.2468,3.125,,
269.2465,2.8000000000000003,,269.2465,800,,269.2494,106.0,,269.2667,0.8125,,269.2493,2.1875,,269.2666,2.3125,,269.2666,269,,269.2291,189,,269.2291,2.6,,269.2465,800,,269.2291,2103,,269.2465,1039,,269.2291,0.026000000000000002,,269.2465,0.028,,269.2667,27,,269.2494,27,,269.2666,2.375,,269.2667,10.125,,269.2494,0.5625,,269.2291,189,,269.2493,2.125,,269.2291,2103,,269.2465,1039,,269.2667,3.0625,,
269.2665,2.8000000000000003,,269.2665,800,,269.2693,106.0,,269.2868,0.8125,,269.2692,2.1875,,269.2867,2.3125,,269.2867,269,,269.2491,189,,269.2491,2.6,,269.2665,800,,269.2491,2103,,269.2665,1039,,269.2491,0.026000000000000002,,269.2665,0.028,,269.2868,27,,269.2693,27,,269.2867,2.375,,269.2868,9.8125,,269.2693,0.5625,,269.2491,189,,269.2692,2.125,,269.2491,2103,,269.2665,1039,,269.2868,3.5625,,
269.2865,2.8000000000000003,,269.2865,800,,269.2893,105.9375,,269.3068,0.8125,,269.2892,2.1875,,269.3067,2.3125,,269.3067,270,,269.2691,189,,269.2691,2.6,,269.2865,800,,269.2691,2103,,269.2865,1039,,269.2691,0.026000000000000002,,269.2865,0.028,,269.3068,27,,269.2893,27,,269.3067,2.4375,,269.3068,10.0625,,269.2893,0.5625,,269.2691,189,,269.2892,2.125,,269.2691,2103,,269.2865,1039,,269.3068,3.0625,,
269.3065,2.8000000000000003,,269.3065,800,,269.3093,106.0,,269.3268,0.8125,,269.3092,2.1875,,269.3267,2.375,,269.3267,270,,269.2891,189,,269.2891,2.6,,269.3065,800,,269.2891,2103,,269.3065,1039,,269.2891,0.026000000000000002,,269.3065,0.028,,269.3268,27,,269.3093,27,,269.3267,2.375,,269.3268,10.0625,,269.3093,0.5625,,269.2891,189,,269.3092,2.125,,269.2891,2103,,269.3065,1039,,269.3268,3.1875,,
269.3265,2.9000000000000004,,269.3265,800,,269.3294,106.0,,269.3468,0.8125,,269.3293,2.3125,,269.3467,2.375,,269.3467,269,,269.3091,189,,269.3091,2.6,,269.3265,800,,269.3091,2103,,269.3265,1039,,269.3091,0.026000000000000002,,269.3265,0.029,,269.3468,27,,269.3294,27,,269.3467,2.375,,269.3468,9.9375,,269.3294,0.5625,,269.3091,189,,269.3293,2.125,,269.3091,2103,,269.3265,1039,,269.3468,3.4375,,
269.3465,2.9000000000000004,,269.3465,800,,269.3493,106.0,,269.3667,0.8125,,269.3492,2.3125,,269.3666,2.3125,,269.3666,269,,269.3291,190,,269.3291,2.6,,269.3465,800,,269.3291,2103,,269.3465,1039,,269.3291,0.026000000000000002,,269.3465,0.029,,269.3667,27,,269.3493,27,,269.3666,2.375,,269.3667,10.8125,,269.3493,0.5625,,269.3291,190,,269.3492,2.1875,,269.3291,2103,,269.3465,1039,,269.3667,2.0625,,
269.3665,2.8000000000000003,,269.3665,800,,269.3693,106.0625,,269.3868,0.8125,,269.3692,2.1875,,269.3867,2.3125,,269.3867,269,,269.3491,190,,269.3491,2.7,,269.3665,800,,269.3491,2103,,269.3665,1039,,269.3491,0.027,,269.3665,0.028,,269.3868,27,,269.3693,27,,269.3867,2.3125,,269.3868,10.75,,269.3693,0.5625,,269.3491,190,,269.3692,2.25,,269.3491,2103,,269.3665,1039,,269.3868,2.0625,,
269.3865,2.8000000000000003,,269.3865,800,,269.3893,105.9375,,269.4068,0.8125,,269.3892,2.1875,,269.4067,2.3125,,269.4067,268,,269.3691,190,,269.3691,2.8000000000000003,,269.3865,800,,269.3691,2103,,269.3865,1039,,269.3691,0.028,,269.3865,0.028,,269.4068,27,,269.3893,27,,269.4067,2.3125,,269.4068,9.6875,,269.3893,0.5625,,269.3691,190,,269.3892,2.25,,269.3691,2103,,269.3865,1039,,269.4068,3.75,,
269.4065,2.8000000000000003,,269.4065,800,,269.4093,105.9375,,269.4267,0.8125,,269.4092,2.1875,,269.4266,2.25,,269.4266,269,,269.3891,189,,269.3891,2.8000000000000003,,269.4065,800,,269.3891,2103,,269.4065,1039,,269.3891,0.028,,269.4065,0.028,,269.4267,27,,269.4093,27,,269.4266,2.375,,269.4267,10.6875,,269.4093,0.5625,,269.3891,189,,269.4092,2.125,,269.3891,2103,,269.4065,1039,,269.4267,2.25,,
269.4265,2.8000000000000003,,269.4265,800,,269.4293,106.0,,269.4467,0.8125,,269.4292,2.1875,,269.4466,2.3125,,269.4466,269,,269.4091,189,,269.4091,2.6,,269.4265,800,,269.4091,2103,,269.4265,1039,,269.4091,0.026000000000000002,,269.4265,0.028,,269.4467,27,,269.4293,27,,269.4466,2.4375,,269.4467,9.9375,,269.4293,0.5625,,269.4091,189,,269.4292,2.125,,269.4091,2103,,269.4265,1039,,269.4467,3.375,,
269.4465,2.8000000000000003,,269.4465,800,,269.4493,105.9375,,269.4667,0.8125,,269.4492,2.1875,,269.4666,2.375,,269.4666,269,,269.4291,189,,269.4291,2.6,,269.4465,800,,269.4291,2103,,269.4465,1039,,269.4291,0.026000000000000002,,269.4465,0.028,,269.4667,27,,269.4493,27,,269.4666,2.4375,,269.4667,9.9375,,269.4493,0.5625,,269.4291,189,,269.4492,2.125,,269.4291,2103,,269.4465,1039,,269.4667,3.375,,
269.4665,2.9000000000000004,,269.4665,800,,269.4693,106.0,,269.4867,0.8125,,269.4692,2.3125,,269.4866,2.375,,269.4866,269,,269.4491,189,,269.4491,2.6,,269.4665,800,,269.4491,2103,,269.4665,1039,,269.4491,0.026000000000000002,,269.4665,0.029,,269.4867,27,,269.4693,27,,269.4866,2.375,,269.4867,10.3125,,269.4693,0.5625,,269.4491,189,,269.4692,2.125,,269.4491,2103,,269.4665,1039,,269.4867,2.875,,
269.4865,2.9000000000000004,,269.4865,800,,269.4893,105.9375,,269.5067,0.8125,,269.4892,2.3125,,269.5066,2.375,,269.5066,270,,269.4691,189,,269.4691,2.6,,269.4865,800,,269.4691,2103,,269.4865,1039,,269.4691,0.026000000000000002,,269.4865,0.029,,269.5067,27,,269.4893,27,,269.5066,2.4375,,269.5067,10.625,,269.4893,0.5625,,269.4691,189,,269.4892,2.1875,,269.4691,2103,,269.4865,1039,,269.5067,2.375,,
269.5065,2.9000000000000004,,269.5065,800,,269.5093,106.0,,269.5267,0.8125,,269.5092,2.3125,,269.5266,2.375,,269.5266,270,,269.4891,189,,269.4891,2.7,,269.5065,800,,269.4891,2103,,269.5065,1039,,269.4891,0.027,,269.5065,0.029,,269.5267,27,,269.5093,27,,269.5266,2.375,,269.5267,10.375,,269.5093,0.5625,,269.4891,189,,269.5092,2.25,,269.4891,2103,,269.5065,1039,,269.5267,2.625,,
269.5265,2.9000000000000004,,269.5265,800,,269.5293,106.0,,269.5467,0.8125,,269.5292,2.3125,,269.5466,2.375,,269.5466,270,,269.5091,189,,269.5091,2.8000000000000003,,269.5265,800,,269.5091,2103,,269.5265,1039,,269.5091,0.028,,269.5265,0.029,,269.5467,27,,269.5293,27,,269.5466,2.375,,269.5467,10.0625,,269.5293,0.5625,,269.5091,189,,269.5292,2.25,,269.5091,2103,,269.5265,1039,,269.5467,3.25,,
269.5465,2.9000000000000004,,269.5465,800,,269.5493,105.9375,,269.5667,0.8125,,269.5492,2.3125,,269.5666,2.3125,,269.5666,269,,269.5291,189,,269.5291,2.8000000000000003,,269.5465,800,,269.5291,2103,,269.5465,1039,,269.5291,0.028,,269.5465,0.029,,269.5667,27,,269.5493,27,,269.5666,2.375,,269.5667,9.25,,269.5493,0.5625,,269.5291,189,,269.5492,2.25,,269.5291,2103,,269.5465,1039,,269.5667,2.625,,
269.5665,2.8000000000000003,,269.5665,800,,269.5693,106.0,,269.5868,0.8125,,269.5692,2.1875,,269.5867,2.3125,,269.5867,270,,269.5491,190,,269.5491,2.8000000000000003,,269.5665,800,,269.5491,2103,,269.5665,1039,,269.5491,0.028,,269.5665,0.028,,269.5868,27,,269.5693,27,,269.5867,2.4375,,269.5868,10.0625,,269.5693,0.5625,,269.5491,190,,269.5692,2.25,,269.5491,2103,,269.5665,1039,,269.5868,2.625,,
269.5866,2.8000000000000003,,269.5866,800,,269.5893,106.0,,269.6068,0.8125,,269.5892,2.1875,,269.6067,2.375,,269.6067,269,,269.5691,190,,269.5691,2.8000000000000003,,269.5866,800,,269.5691,2103,,269.5866,1039,,269.5691,0.028,,269.5866,0.028,,269.6068,27,,269.5893,27,,269.6067,2.375,,269.6068,10.1875,,269.5893,0.5625,,269.5691,190,,269.5892,2.25,,269.5691,2103,,269.5866,1039,,269.6068,3.0625,,
269.6066,2.9000000000000004,,269.6066,800,,269.6093,106.0,,269.6268,0.8125,,269.6092,2.3125,,269.6267,2.375,,269.6267,269,,269.5891,189,,269.5891,2.8000000000000003,,269.6066,800,,269.5891,2103,,269.6066,1039,,269.5891,0.028,,269.6066,0.029,,269.6268,27,,269.6093,27,,269.6267,2.4375,,269.6268,12.25,,269.6093,0.5625,,269.5891,189,,269.6092,2.125,,269.5891,2103,,269.6066,1039,,269.6268,1.875,,
269.6266,2.9000000000000004,,269.6266,800,,269.6293,106.0,,269.6469,0.8125,,269.6292,2.3125,,269.6467,2.375,,269.6467,269,,269.6091,189,,269.6091,2.6,,269.6266,800,,269.6091,2103,,269.6266,1039,,269.6091,0.026000000000000002,,269.6266,0.029,,269.6469,27,,269.6293,27,,269.6467,2.375,,269.6469,11.125,,269.6293,0.5625,,269.6091,189,,269.6292,2.1875,,269.6091,2103,,269.6266,1039,,269.6469,3.5625,,
269.6466,2.9000000000000004,,269.6466,800,,269.6493,106.0,,269.6668,0.8125,,269.6492,2.3125,,269.6667,2.375,,269.6667,269,,269.6291,189,,269.6291,2.7,,269.6466,800,,269.6291,2103,,269.6466,1039,,269.6291,0.027,,269.6466,0.029,,269.6668,27,,269.6493,27,,269.6667,2.375,,269.6668,10.0,,269.6493,0.5625,,269.6291,189,,269.6492,2.25,,269.6291,2103,,269.6466,1039,,269.6668,3.1875,,
269.6666,2.9000000000000004,,269.6666,800,,269.6693,106.0625,,269.6869,0.8125,,269.6692,2.3125,,269.6867,2.3125,,269.6867,269,,269.6491,190,,269.6491,2.8000000000000003,,269.6666,800,,269.6491,2103,,269.6666,1039,,269.6491,0.028,,269.6666,0.029,,269.6869,27,,269.6693,27,,269.6867,2.375,,269.6869,9.4375,,269.6693,0.5,,269.6491,190,,269.6692,2.25,,269.6491,2103,,269.6666,1039,,269.6869,4.0625,,
269.6866,2.8000000000000003,,269.6866,800,,269.6893,106.0,,269.7068,0.8125,,269.6892,2.1875,,269.7067,2.3125,,269.7067,269,,269.6691,190,,269.6691,2.8000000000000003,,269.6866,800,,269.6691,2103,,269.6866,1039,,269.6691,0.028,,269.6866,0.028,,269.7068,27,,269.6893,27,,269.7067,2.375,,269.7068,11.25,,269.6893,0.5,,269.6691,190,,269.6892,2.25,,269.6691,2103,,269.6866,1039,,269.7068,0.1875,,
269.7066,2.8000000000000003,,269.7066,800,,269.7093,105.9375,,269.7268,0.8125,,269.7092,2.1875,,269.7267,2.3125,,269.7267,270,,269.6891,189,,269.6891,2.8000000000000003,,269.7066,800,,269.6891,2103,,269.7066,1039,,269.6891,0.028,,269.7066,0.028,,269.7268,27,,269.7093,27,,269.7267,2.375,,269.7268,10.4375,,269.7093,0.5625,,269.6891,189,,269.7092,2.25,,269.6891,2103,,269.7066,1039,,269.7268,2.5625,,
269.7266,2.8000000000000003,,269.7266,800,,269.7293,106.0,,269.7468,0.8125,,269.7292,2.1875,,269.7467,2.3125,,269.7467,270,,269.7091,190,,269.7091,2.8000000000000003,,269.7266,800,,269.7091,2103,,269.7266,1039,,269.7091,0.028,,269.7266,0.028,,269.7468,27,,269.7293,27,,269.7467,2.375,,269.7468,10.0,,269.7293,0.5,,269.7091,190,,269.7292,2.125,,269.7091,2103,,269.7266,1039,,269.7468,3.125,,
269.7466,2.8000000000000003,,269.7466,800,,269.7493,106.0,,269.7669,0.8125,,269.7492,2.1875,,269.7668,2.3125,,269.7668,271,,269.7291,190,,269.7291,2.6,,269.7466,800,,269.7291,2103,,269.7466,1039,,269.7291,0.026000000000000002,,269.7466,0.028,,269.7669,27,,269.7493,27,,269.7668,2.3125,,269.7669,10.5,,269.7493,0.5,,269.7291,190,,269.7492,2.125,,269.7291,2103,,269.7466,1039,,269.7669,2.5,,
269.7666,2.8000000000000003,,269.7666,800,,269.7694,105.9375,,269.7868,0.8125,,269.7693,2.1875,,269.7867,2.3125,,269.7867,270,,269.7491,190,,269.7491,2.6,,269.7666,800,,269.7491,2103,,269.7666,1039,,269.7491,0.026000000000000002,,269.7666,0.028,,269.7868,27,,269.7694,27,,269.7867,2.375,,269.7868,10.25,,269.7694,0.5,,269.7491,190,,269.7693,2.125,,269.7491,2103,,269.7666,1039,,269.7868,2.9375,,
269.7866,2.8000000000000003,,269.7866,800,,269.7894,106.0,,269.8069,0.8125,,269.7893,2.1875,,269.8068,2.3125,,269.8068,269,,269.7692,190,,269.7692,2.6,,269.7866,800,,269.7692,2103,,269.7866,1039,,269.7692,0.026000000000000002,,269.7866,0.028,,269.8069,27,,269.7894,27,,269.8068,2.375,,269.8069,11.0,,269.7894,0.5625,,269.7692,190,,269.7893,2.125,,269.7692,2103,,269.7866,1039,,269.8069,1.75,,
269.8066,2.8000000000000003,,269.8066,800,,269.8094,105.9375,,269.8269,0.8125,,269.8093,2.1875,,269.8268,2.3125,,269.8268,270,,269.7892,190,,269.7892,2.6,,269.8066,800,,269.7892,2103,,269.8066,1039,,269.7892,0.026000000000000002,,269.8066,0.028,,269.8269,27,,269.8094,27,,269.8268,2.375,,269.8269,10.625,,269.8094,0.5625,,269.7892,190,,269.8093,2.125,,269.7892,2103,,269.8066,1039,,269.8269,2.4375,,
269.8266,2.8000000000000003,,269.8266,800,,269.8294,105.9375,,269.8469,0.8125,,269.8293,2.1875,,269.8468,2.3125,,269.8468,270,,269.8092,190,,269.8092,2.6,,269.8266,800,,269.8092,2103,,269.8266,1039,,269.8092,0.026000000000000002,,269.8266,0.028,,269.8469,27,,269.8294,27,,269.8468,2.375,,269.8469,11.25,,269.8294,0.5625,,269.8092,190,,269.8293,2.125,,269.8092,2103,,269.8266,1039,,269.8469,1.375,,
269.8466,2.8000000000000003,,269.8466,800,,269.8494,105.9375,,269.8669,0.8125,,269.8493,2.1875,,269.8668,2.3125,,269.8668,270,,269.8292,190,,269.8292,2.6,,269.8466,800,,269.8292,2103,,269.8466,1039,,269.8292,0.026000000000000002,,269.8466,0.028,,269.8669,27,,269.8494,27,,269.8668,2.375,,269.8669,10.0625,,269.8494,0.5625,,269.8292,190,,269.8493,2.125,,269.8292,2103,,269.8466,1039,,269.8669,3.25,,
269.8666,2.8000000000000003,,269.8666,800,,269.8694,105.9375,,269.8869,0.8125,,269.8693,2.1875,,269.8867,2.3125,,269.8867,270,,269.8492,190,,269.8492,2.6,,269.8666,800,,269.8492,2103,,269.8666,1039,,269.8492,0.026000000000000002,,269.8666,0.028,,269.8869,27,,269.8694,27,,269.8867,2.375,,269.8869,10.0,,269.8694,0.5625,,269.8492,190,,269.8693,2.125,,269.8492,2103,,269.8666,1039,,269.8869,3.4375,,
269.8866,2.8000000000000003,,269.8866,800,,269.8894,105.9375,,269.9068,0.8125,,269.8893,2.1875,,269.9067,2.3125,,269.9067,270,,269.8692,190,,269.8692,2.6,,269.8866,800,,269.8692,2103,,269.8866,1039,,269.8692,0.026000000000000002,,269.8866,0.028,,269.9068,27,,269.8894,27,,269.9067,2.375,,269.9068,9.6875,,269.8894,0.5625,,269.8692,190,,269.8893,2.125,,269.8692,2103,,269.8866,1039,,269.9068,3.8125,,
269.9066,2.8000000000000003,,269.9066,800,,269.9093,105.9375,,269.927,0.8125,,269.9092,2.1875,,269.9269,2.3125,,269.9269,270,,269.8892,190,,269.8892,2.6,,269.9066,800,,269.8892,2103,,269.9066,1039,,269.8892,0.026000000000000002,,269.9066,0.028,,269.927,27,,269.9093,27,,269.9269,2.375,,269.927,9.125,,269.9093,0.5625,,269.8892,190,,269.9092,2.125,,269.8892,2103,,269.9066,1039,,269.927,4.75,,
269.9267,2.8000000000000003,,269.9267,800,,269.9294,106.0,,269.9468,0.8125,,269.9293,2.1875,,269.9467,2.3125,,269.9467,270,,269.909,190,,269.909,2.6,,269.9267,800,,269.909,2103,,269.9267,1039,,269.909,0.026000000000000002,,269.9267,0.028,,269.9468,27,,269.9294,27,,269.9467,2.375,,269.9468,9.5,,269.9294,0.5625,,269.909,190,,269.9293,2.125,,269.909,2103,,269.9267,1039,,269.9468,4.0625,,
