Point;Real time;Power-up time;Asrc;Alod;Apack;Vpack;SOC;DOD;Loads;BalVtg;BalCause;IoState;Flags;Bnk0;Bnk1t;Bnk2;Bnk3;Bnk4;Bnk5;Bnk6;Bnk7;Bnk8;Bnk9;Bnk10;Bnk11;Bnk12;Bnk13;Bnk14;Bnk15;CCL;CCLcause;DCL;DCLcause;WarnFlags;FltFlags;MissBanks;MissBank#;MissCells;-;Vmin;VminNo;VminAvg;Vavg;Vmax;VmaxNo;VmaxAvg;Tmin;TminNo;Tavg;Tmax;TmaxNo;Rmin;RminNo;Ravg;Rmax;RmaxNo;Rpack;Nmonit;Vmonit;Tmonit;TmonitOff;Rmonit;Smonit;Cell 0;Cell 1;Cell 2;Cell 3;Cell 4;Cell 5;Cell 6;Cell 7;Cell 8;Cell 9;Cell 10;Cell 11;Cell 12;Cell 13;Cell 14;Cell 15;Cell 16;Cell 17;Cell 18;Cell 19;Cell 20;Cell 21;Cell 22;Cell 23;Cell 24;Cell 25;Cell 26;Cell 27
457;1/1/2025 16:27;#2376 000:01:54:01;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
458;1/1/2025 16:27;#2376 000:01:54:02;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.81;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
459;1/1/2025 16:27;#2376 000:01:54:03;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
460;1/1/2025 16:27;#2376 000:01:54:04;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
461;1/1/2025 16:27;#2376 000:01:54:05;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
462;1/1/2025 16:27;#2376 000:01:54:06;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
463;1/1/2025 16:27;#2376 000:01:54:07;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
464;1/1/2025 16:27;#2376 000:01:54:08;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
465;1/1/2025 16:27;#2376 000:01:54:09;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
466;1/1/2025 16:27;#2376 000:01:54:10;0;0.2;0.2;107.2;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
467;1/1/2025 16:27;#2376 000:01:54:11;0;0.2;0.2;107.2;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.84;3.84;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
468;1/1/2025 16:27;#2376 000:01:54:12;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
469;1/1/2025 16:27;#2376 000:01:54:13;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
470;1/1/2025 16:27;#2376 000:01:54:14;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
471;1/1/2025 16:27;#2376 000:01:54:15;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.84;3.86;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
472;1/1/2025 16:27;#2376 000:01:54:16;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.84;3.84;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
473;1/1/2025 16:27;#2376 000:01:54:17;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
474;1/1/2025 16:27;#2376 000:01:54:18;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.84;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
475;1/1/2025 16:27;#2376 000:01:54:19;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.84;3.84;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
476;1/1/2025 16:27;#2376 000:01:54:20;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
477;1/1/2025 16:27;#2376 000:01:54:21;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
478;1/1/2025 16:27;#2376 000:01:54:22;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
479;1/1/2025 16:27;#2376 000:01:54:23;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
480;1/1/2025 16:27;#2376 000:01:54:24;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
481;1/1/2025 16:28;#2376 000:01:54:25;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.81;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
482;1/1/2025 16:28;#2376 000:01:54:26;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
483;1/1/2025 16:28;#2376 000:01:54:27;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
484;1/1/2025 16:28;#2376 000:01:54:28;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
485;1/1/2025 16:28;#2376 000:01:54:29;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
486;1/1/2025 16:28;#2376 000:01:54:30;0;0.2;0.2;107.2;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.84;3.86;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
487;1/1/2025 16:28;#2376 000:01:54:31;0;0.2;0.2;107.2;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;25;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.84;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
488;1/1/2025 16:28;#2376 000:01:54:32;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.84;3.86;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
489;1/1/2025 16:28;#2376 000:01:54:33;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
490;1/1/2025 16:28;#2376 000:01:54:34;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
491;1/1/2025 16:28;#2376 000:01:54:35;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
492;1/1/2025 16:28;#2376 000:01:54:36;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
493;1/1/2025 16:28;#2376 000:01:54:37;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
494;1/1/2025 16:28;#2376 000:01:54:38;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.84;3.86;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
495;1/1/2025 16:28;#2376 000:01:54:39;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
496;1/1/2025 16:28;#2376 000:01:54:40;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
497;1/1/2025 16:28;#2376 000:01:54:41;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
498;1/1/2025 16:28;#2376 000:01:54:42;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
499;1/1/2025 16:28;#2376 000:01:54:43;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
