Time (s),2. RPDO Target torque % of peak (0.1),,Time (s),2. RPDO Maximum motor speed RPM (1),,Time (s),2. Battery Voltage V (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),2. Torque demand value Nm (0.0625),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Velocity RPM (1),,Time (s),2. Velocity RPM (1),,Time (s),2. Torque % of peak (0.1),,Time (s),1. Max velocity - right motor RPM (1),,Time (s),1. RPDO statusword - right motor  (1),,Time (s),2. RPDO controlword  (1),,Time (s),1. RPDO Actual torque - right motor  (0.001),,Time (s),1. Target torque - right motor  (0.001),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),2. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),2. Battery Current A (0.0625),,Time (s),1. RPDO Velocity actual value - right motor RPM (1),,Time (s),2. Torque actual value Nm (0.0625),,Time (s),2. statusword  (1),,Time (s),1. controlword - right motor  (1),,Time (s),1. Iq A (0.0625),,
255.4863,2.8000000000000003,,255.4863,800,,255.489,106.0,,255.5067,0.75,,255.4889,2.1875,,255.5066,2.3125,,255.5066,240,,255.4888,175,,255.4888,2.6,,255.4863,800,,255.4888,2103,,255.4863,1039,,255.4888,0.026000000000000002,,255.4863,0.028,,255.5067,27,,255.489,27,,255.5066,2.375,,255.5067,9.4375,,255.489,0.5,,255.4888,175,,255.4889,2.125,,255.4888,2103,,255.4863,1039,,255.5067,2.625,,
255.5065,2.8000000000000003,,255.5065,800,,255.5091,106.0,,255.5267,0.75,,255.509,2.1875,,255.5266,2.3125,,255.5266,243,,255.5088,175,,255.5088,2.6,,255.5065,800,,255.5088,2103,,255.5065,1039,,255.5088,0.026000000000000002,,255.5065,0.028,,255.5267,27,,255.5091,27,,255.5266,2.375,,255.5267,10.1875,,255.5091,0.5,,255.5088,175,,255.509,2.125,,255.5088,2103,,255.5065,1039,,255.5267,3.25,,
255.5265,2.8000000000000003,,255.5265,800,,255.529,106.0,,255.5467,0.75,,255.5289,2.1875,,255.5466,2.3125,,255.5466,243,,255.5288,175,,255.5288,2.6,,255.5265,800,,255.5288,2103,,255.5265,1039,,255.5288,0.026000000000000002,,255.5265,0.028,,255.5467,27,,255.529,27,,255.5466,2.375,,255.5467,9.25,,255.529,0.5,,255.5288,175,,255.5289,2.125,,255.5288,2103,,255.5265,1039,,255.5467,3.0625,,
255.5465,2.8000000000000003,,255.5465,800,,255.549,105.9375,,255.5667,0.75,,255.5489,2.1875,,255.5666,2.3125,,255.5666,243,,255.5488,176,,255.5488,2.6,,255.5465,800,,255.5488,2103,,255.5465,1039,,255.5488,0.026000000000000002,,255.5465,0.028,,255.5667,27,,255.549,27,,255.5666,2.375,,255.5667,9.125,,255.549,0.5,,255.5488,176,,255.5489,2.125,,255.5488,2103,,255.5465,1039,,255.5667,3.3125,,
255.5665,2.8000000000000003,,255.5665,800,,255.569,106.0,,255.5867,0.75,,255.5689,2.1875,,255.5866,2.3125,,255.5866,244,,255.5688,175,,255.5688,2.6,,255.5665,800,,255.5688,2103,,255.5665,1039,,255.5688,0.026000000000000002,,255.5665,0.028,,255.5867,27,,255.569,27,,255.5866,2.375,,255.5867,9.9375,,255.569,0.5,,255.5688,175,,255.5689,2.125,,255.5688,2103,,255.5665,1039,,255.5867,2.0625,,
255.5865,2.8000000000000003,,255.5865,800,,255.5891,106.0,,255.6067,0.75,,255.5891,2.1875,,255.6066,2.3125,,255.6066,244,,255.5889,175,,255.5889,2.6,,255.5865,800,,255.5889,2103,,255.5865,1039,,255.5889,0.026000000000000002,,255.5865,0.028,,255.6067,27,,255.5891,27,,255.6066,2.3125,,255.6067,9.3125,,255.5891,0.5,,255.5889,175,,255.5891,2.125,,255.5889,2103,,255.5865,1039,,255.6067,2.5,,
255.6065,2.8000000000000003,,255.6065,800,,255.6091,105.9375,,255.6267,0.75,,255.6091,2.1875,,255.6266,2.3125,,255.6266,243,,255.6089,175,,255.6089,2.6,,255.6065,800,,255.6089,2103,,255.6065,1039,,255.6089,0.026000000000000002,,255.6065,0.028,,255.6267,27,,255.6091,27,,255.6266,2.3125,,255.6267,9.0,,255.6091,0.5,,255.6089,175,,255.6091,2.125,,255.6089,2103,,255.6065,1039,,255.6267,4.0625,,
255.6265,2.8000000000000003,,255.6265,800,,255.6291,105.9375,,255.6467,0.75,,255.629,2.1875,,255.6466,2.25,,255.6466,244,,255.6289,175,,255.6289,2.6,,255.6265,800,,255.6289,2103,,255.6265,1039,,255.6289,0.026000000000000002,,255.6265,0.028,,255.6467,27,,255.6291,27,,255.6466,2.3125,,255.6467,9.8125,,255.6291,0.5,,255.6289,175,,255.629,2.125,,255.6289,2103,,255.6265,1039,,255.6467,2.125,,
255.6465,2.8000000000000003,,255.6465,800,,255.6491,106.0,,255.6669,0.75,,255.649,2.1875,,255.6667,2.25,,255.6667,243,,255.6489,175,,255.6489,2.6,,255.6465,800,,255.6489,2103,,255.6465,1039,,255.6489,0.026000000000000002,,255.6465,0.028,,255.6669,27,,255.6491,27,,255.6667,2.3125,,255.6669,10.4375,,255.6491,0.5,,255.6489,175,,255.649,2.125,,255.6489,2103,,255.6465,1039,,255.6669,1.3125,,
255.6666,2.8000000000000003,,255.6666,800,,255.6691,105.9375,,255.6867,0.75,,255.669,2.1875,,255.6866,2.25,,255.6866,244,,255.6689,175,,255.6689,2.6,,255.6666,800,,255.6689,2103,,255.6666,1039,,255.6689,0.026000000000000002,,255.6666,0.028,,255.6867,27,,255.6691,27,,255.6866,2.3125,,255.6867,9.0625,,255.6691,0.5,,255.6689,175,,255.669,2.125,,255.6689,2103,,255.6666,1039,,255.6867,3.3125,,
255.6865,2.8000000000000003,,255.6865,800,,255.6891,105.9375,,255.7067,0.75,,255.689,2.1875,,255.7066,2.25,,255.7066,244,,255.6889,175,,255.6889,2.6,,255.6865,800,,255.6889,2103,,255.6865,1039,,255.6889,0.026000000000000002,,255.6865,0.028,,255.7067,27,,255.6891,27,,255.7066,2.375,,255.7067,9.5625,,255.6891,0.5,,255.6889,175,,255.689,2.125,,255.6889,2103,,255.6865,1039,,255.7067,2.9375,,
255.7064,2.8000000000000003,,255.7064,800,,255.7092,105.9375,,255.7268,0.75,,255.7091,2.1875,,255.7267,2.3125,,255.7267,244,,255.7089,175,,255.7089,2.6,,255.7064,800,,255.7089,2103,,255.7064,1039,,255.7089,0.026000000000000002,,255.7064,0.028,,255.7268,27,,255.7092,27,,255.7267,2.375,,255.7268,10.5625,,255.7092,0.5,,255.7089,175,,255.7091,2.125,,255.7089,2103,,255.7064,1039,,255.7268,2.8125,,
255.7266,2.8000000000000003,,255.7266,800,,255.7292,106.0,,255.7467,0.75,,255.7291,2.1875,,255.7466,2.3125,,255.7466,244,,255.7289,175,,255.7289,2.6,,255.7266,800,,255.7289,2103,,255.7266,1039,,255.7289,0.026000000000000002,,255.7266,0.028,,255.7467,27,,255.7292,27,,255.7466,2.375,,255.7467,9.875,,255.7292,0.5,,255.7289,175,,255.7291,2.125,,255.7289,2103,,255.7266,1039,,255.7467,2.0625,,
255.7465,2.8000000000000003,,255.7465,800,,255.7492,105.9375,,255.7668,0.75,,255.7491,2.1875,,255.7667,2.3125,,255.7667,244,,255.7489,175,,255.7489,2.6,,255.7465,800,,255.7489,2103,,255.7465,1039,,255.7489,0.026000000000000002,,255.7465,0.028,,255.7668,27,,255.7492,27,,255.7667,2.375,,255.7668,9.125,,255.7492,0.5,,255.7489,175,,255.7491,2.125,,255.7489,2103,,255.7465,1039,,255.7668,3.125,,
255.7666,2.8000000000000003,,255.7666,800,,255.7692,105.9375,,255.7868,0.75,,255.7691,2.1875,,255.7867,2.3125,,255.7867,243,,255.7689,175,,255.7689,2.6,,255.7666,800,,255.7689,2103,,255.7666,1039,,255.7689,0.026000000000000002,,255.7666,0.028,,255.7868,27,,255.7692,27,,255.7867,2.375,,255.7868,10.25,,255.7692,0.5,,255.7689,175,,255.7691,2.125,,255.7689,2103,,255.7666,1039,,255.7868,1.4375,,
255.7866,2.8000000000000003,,255.7866,800,,255.7892,106.0,,255.8068,0.75,,255.7891,2.1875,,255.8067,2.3125,,255.8067,244,,255.7889,175,,255.7889,2.6,,255.7866,800,,255.7889,2103,,255.7866,1039,,255.7889,0.026000000000000002,,255.7866,0.028,,255.8068,27,,255.7892,27,,255.8067,2.3125,,255.8068,8.9375,,255.7892,0.5,,255.7889,175,,255.7891,2.125,,255.7889,2103,,255.7866,1039,,255.8068,3.375,,
255.8066,2.8000000000000003,,255.8066,800,,255.8091,105.9375,,255.8268,0.75,,255.8091,2.1875,,255.8267,2.3125,,255.8267,244,,255.8089,175,,255.8089,2.6,,255.8066,800,,255.8089,2103,,255.8066,1039,,255.8089,0.026000000000000002,,255.8066,0.028,,255.8268,27,,255.8091,27,,255.8267,2.375,,255.8268,9.0,,255.8091,0.5,,255.8089,175,,255.8091,2.125,,255.8089,2103,,255.8066,1039,,255.8268,3.4375,,
255.8266,2.8000000000000003,,255.8266,800,,255.8291,105.9375,,255.8468,0.75,,255.829,2.1875,,255.8467,2.3125,,255.8467,243,,255.8289,176,,255.8289,2.6,,255.8266,800,,255.8289,2103,,255.8266,1039,,255.8289,0.026000000000000002,,255.8266,0.028,,255.8468,27,,255.8291,27,,255.8467,2.375,,255.8468,8.8125,,255.8291,0.5,,255.8289,176,,255.829,2.125,,255.8289,2103,,255.8266,1039,,255.8468,3.6875,,
255.8466,2.8000000000000003,,255.8466,800,,255.8491,106.0,,255.8668,0.75,,255.849,2.1875,,255.8667,2.3125,,255.8667,244,,255.8489,175,,255.8489,2.6,,255.8466,800,,255.8489,2103,,255.8466,1039,,255.8489,0.026000000000000002,,255.8466,0.028,,255.8668,27,,255.8491,27,,255.8667,2.375,,255.8668,10.25,,255.8491,0.5,,255.8489,175,,255.849,2.125,,255.8489,2103,,255.8466,1039,,255.8668,1.4375,,
255.8666,2.8000000000000003,,255.8666,800,,255.8691,106.0,,255.8868,0.75,,255.869,2.1875,,255.8867,2.3125,,255.8867,244,,255.8689,175,,255.8689,2.6,,255.8666,800,,255.8689,2103,,255.8666,1039,,255.8689,0.026000000000000002,,255.8666,0.028,,255.8868,27,,255.8691,27,,255.8867,2.375,,255.8868,9.25,,255.8691,0.5,,255.8689,175,,255.869,2.125,,255.8689,2103,,255.8666,1039,,255.8868,3.0,,
255.8866,2.8000000000000003,,255.8866,800,,255.8891,105.9375,,255.9068,0.75,,255.889,2.1875,,255.9067,2.3125,,255.9067,245,,255.8889,175,,255.8889,2.6,,255.8866,800,,255.8889,2103,,255.8866,1039,,255.8889,0.026000000000000002,,255.8866,0.028,,255.9068,27,,255.8891,27,,255.9067,2.4375,,255.9068,9.125,,255.8891,0.5,,255.8889,175,,255.889,2.125,,255.8889,2103,,255.8866,1039,,255.9068,3.25,,
255.9066,2.8000000000000003,,255.9066,800,,255.9091,106.0,,255.9268,0.75,,255.909,2.1875,,255.9267,2.375,,255.9267,245,,255.9089,175,,255.9089,2.6,,255.9066,800,,255.9089,2103,,255.9066,1039,,255.9089,0.026000000000000002,,255.9066,0.028,,255.9268,27,,255.9091,27,,255.9267,2.375,,255.9268,9.875,,255.9091,0.5,,255.9089,175,,255.909,2.125,,255.9089,2103,,255.9066,1039,,255.9268,2.25,,
255.9266,2.9000000000000004,,255.9266,800,,255.9292,106.0,,255.9468,0.75,,255.9291,2.3125,,255.9467,2.375,,255.9467,245,,255.9289,175,,255.9289,2.6,,255.9266,800,,255.9289,2103,,255.9266,1039,,255.9289,0.026000000000000002,,255.9266,0.029,,255.9468,27,,255.9292,27,,255.9467,2.3125,,255.9468,8.5625,,255.9292,0.5,,255.9289,175,,255.9291,2.125,,255.9289,2103,,255.9266,1039,,255.9468,4.125,,
255.9465,2.9000000000000004,,255.9465,800,,255.9491,106.0,,255.9668,0.75,,255.949,2.3125,,255.9667,2.3125,,255.9667,245,,255.9489,175,,255.9489,2.7,,255.9465,800,,255.9489,2103,,255.9465,1039,,255.9489,0.027,,255.9465,0.029,,255.9668,27,,255.9491,27,,255.9667,2.375,,255.9668,9.375,,255.9491,0.5,,255.9489,175,,255.949,2.1875,,255.9489,2103,,255.9465,1039,,255.9668,2.8125,,
255.9666,2.8000000000000003,,255.9666,800,,255.9691,105.9375,,255.9868,0.75,,255.969,2.1875,,255.9866,2.3125,,255.9866,244,,255.9689,175,,255.9689,2.8000000000000003,,255.9666,800,,255.9689,2103,,255.9666,1039,,255.9689,0.028,,255.9666,0.028,,255.9868,27,,255.9691,27,,255.9866,2.375,,255.9868,10.0,,255.9691,0.5,,255.9689,175,,255.969,2.25,,255.9689,2103,,255.9666,1039,,255.9868,2.0,,
255.9865,2.8000000000000003,,255.9865,800,,255.9891,106.0,,256.0068,0.75,,255.989,2.1875,,256.0067,2.3125,,256.0067,244,,255.9889,175,,255.9889,2.8000000000000003,,255.9865,800,,255.9889,2103,,255.9865,1039,,255.9889,0.028,,255.9865,0.028,,256.0068,27,,255.9891,27,,256.0067,2.375,,256.0068,9.5,,255.9891,0.5,,255.9889,175,,255.989,2.25,,255.9889,2103,,255.9865,1039,,256.0068,2.6875,,
256.0065,2.8000000000000003,,256.0065,800,,256.0091,106.0,,256.0268,0.75,,256.009,2.1875,,256.0266,2.3125,,256.0266,245,,256.0089,175,,256.0089,2.6,,256.0065,800,,256.0089,2103,,256.0065,1039,,256.0089,0.026000000000000002,,256.0065,0.028,,256.0268,27,,256.0091,27,,256.0266,2.375,,256.0268,9.125,,256.0091,0.5,,256.0089,175,,256.009,2.125,,256.0089,2103,,256.0065,1039,,256.0268,3.25,,
256.0265,2.8000000000000003,,256.0265,800,,256.0291,106.0,,256.0468,0.75,,256.029,2.1875,,256.0467,2.3125,,256.0467,245,,256.0289,175,,256.0289,2.6,,256.0265,800,,256.0289,2103,,256.0265,1039,,256.0289,0.026000000000000002,,256.0265,0.028,,256.0468,27,,256.0291,27,,256.0467,2.375,,256.0468,9.8125,,256.0291,0.5,,256.0289,175,,256.029,2.125,,256.0289,2103,,256.0265,1039,,256.0468,2.25,,
256.0466,2.8000000000000003,,256.0466,800,,256.0491,106.0,,256.0668,0.75,,256.049,2.1875,,256.0666,2.3125,,256.0666,245,,256.0489,175,,256.0489,2.6,,256.0466,800,,256.0489,2103,,256.0466,1039,,256.0489,0.026000000000000002,,256.0466,0.028,,256.0668,27,,256.0491,27,,256.0666,2.375,,256.0668,8.375,,256.0491,0.5,,256.0489,175,,256.049,2.125,,256.0489,2103,,256.0466,1039,,256.0668,4.5,,
256.0665,2.8000000000000003,,256.0665,800,,256.0691,105.9375,,256.0868,0.75,,256.069,2.1875,,256.0866,2.3125,,256.0866,245,,256.0689,175,,256.0689,2.6,,256.0665,800,,256.0689,2103,,256.0665,1039,,256.0689,0.026000000000000002,,256.0665,0.028,,256.0868,27,,256.0691,27,,256.0866,2.3125,,256.0868,9.25,,256.0691,0.5,,256.0689,175,,256.069,2.125,,256.0689,2103,,256.0665,1039,,256.0868,3.1875,,
256.0865,2.8000000000000003,,256.0865,800,,256.0891,105.9375,,256.1067,0.75,,256.089,2.1875,,256.1066,2.3125,,256.1066,245,,256.0889,175,,256.0889,2.6,,256.0865,800,,256.0889,2103,,256.0865,1039,,256.0889,0.026000000000000002,,256.0865,0.028,,256.1067,27,,256.0891,27,,256.1066,2.375,,256.1067,9.3125,,256.0891,0.5,,256.0889,175,,256.089,2.125,,256.0889,2103,,256.0865,1039,,256.1067,3.0,,
256.1065,2.8000000000000003,,256.1065,800,,256.1091,106.0,,256.1267,0.75,,256.109,2.1875,,256.1266,2.3125,,256.1266,245,,256.1088,175,,256.1088,2.6,,256.1065,800,,256.1088,2103,,256.1065,1039,,256.1088,0.026000000000000002,,256.1065,0.028,,256.1267,27,,256.1091,27,,256.1266,2.375,,256.1267,10.125,,256.1091,0.5,,256.1088,175,,256.109,2.125,,256.1088,2103,,256.1065,1039,,256.1267,1.8125,,
256.1265,2.8000000000000003,,256.1265,800,,256.1291,105.9375,,256.1467,0.75,,256.129,2.1875,,256.1466,2.3125,,256.1466,246,,256.1288,176,,256.1288,2.6,,256.1265,800,,256.1288,2103,,256.1265,1039,,256.1288,0.026000000000000002,,256.1265,0.028,,256.1467,27,,256.1291,27,,256.1466,2.375,,256.1467,8.9375,,256.1291,0.5,,256.1288,176,,256.129,2.125,,256.1288,2103,,256.1265,1039,,256.1467,3.625,,
256.1465,2.8000000000000003,,256.1465,800,,256.149,106.0,,256.1667,0.75,,256.1489,2.1875,,256.1666,2.3125,,256.1666,246,,256.1488,176,,256.1488,2.6,,256.1465,800,,256.1488,2103,,256.1465,1039,,256.1488,0.026000000000000002,,256.1465,0.028,,256.1667,27,,256.149,27,,256.1666,2.4375,,256.1667,9.375,,256.149,0.5,,256.1488,176,,256.1489,2.125,,256.1488,2103,,256.1465,1039,,256.1667,3.0,,
256.1665,2.8000000000000003,,256.1665,800,,256.169,105.9375,,256.1867,0.75,,256.1689,2.1875,,256.1866,2.375,,256.1866,246,,256.1688,176,,256.1688,2.6,,256.1665,800,,256.1688,2103,,256.1665,1039,,256.1688,0.026000000000000002,,256.1665,0.028,,256.1867,27,,256.169,27,,256.1866,2.375,,256.1867,9.0625,,256.169,0.5,,256.1688,176,,256.1689,2.125,,256.1688,2103,,256.1665,1039,,256.1867,3.5,,
256.1865,2.9000000000000004,,256.1865,800,,256.1891,106.0,,256.2067,0.75,,256.189,2.3125,,256.2066,2.375,,256.2066,245,,256.1888,176,,256.1888,2.6,,256.1865,800,,256.1888,2103,,256.1865,1039,,256.1888,0.026000000000000002,,256.1865,0.029,,256.2067,27,,256.1891,27,,256.2066,2.3125,,256.2067,9.8125,,256.1891,0.5,,256.1888,176,,256.189,2.125,,256.1888,2103,,256.1865,1039,,256.2067,2.25,,
256.2065,2.9000000000000004,,256.2065,800,,256.209,105.9375,,256.2267,0.75,,256.2089,2.3125,,256.2266,2.3125,,256.2266,245,,256.2088,176,,256.2088,2.7,,256.2065,800,,256.2088,2103,,256.2065,1039,,256.2088,0.027,,256.2065,0.029,,256.2267,27,,256.209,27,,256.2266,2.3125,,256.2267,9.125,,256.209,0.5,,256.2088,176,,256.2089,2.1875,,256.2088,2103,,256.2065,1039,,256.2267,3.3125,,
256.2265,2.8000000000000003,,256.2265,800,,256.2291,106.0,,256.2467,0.75,,256.229,2.1875,,256.2466,2.25,,256.2466,245,,256.2288,176,,256.2288,2.8000000000000003,,256.2265,800,,256.2288,2103,,256.2265,1039,,256.2288,0.028,,256.2265,0.028,,256.2467,27,,256.2291,27,,256.2466,2.3125,,256.2467,9.8125,,256.2291,0.5,,256.2288,176,,256.229,2.25,,256.2288,2103,,256.2265,1039,,256.2467,2.25,,
256.2465,2.8000000000000003,,256.2465,800,,256.249,105.9375,,256.2667,0.75,,256.2489,2.1875,,256.2666,2.25,,256.2666,245,,256.2488,176,,256.2488,2.8000000000000003,,256.2465,800,,256.2488,2103,,256.2465,1039,,256.2488,0.028,,256.2465,0.028,,256.2667,27,,256.249,27,,256.2666,2.375,,256.2667,9.5625,,256.249,0.5,,256.2488,176,,256.2489,2.25,,256.2488,2103,,256.2465,1039,,256.2667,2.75,,
256.2665,2.8000000000000003,,256.2665,800,,256.269,106.0,,256.2867,0.75,,256.2689,2.1875,,256.2866,2.3125,,256.2866,245,,256.2688,176,,256.2688,2.6,,256.2665,800,,256.2688,2103,,256.2665,1039,,256.2688,0.026000000000000002,,256.2665,0.028,,256.2867,27,,256.269,27,,256.2866,2.3125,,256.2867,10.0,,256.269,0.5,,256.2688,176,,256.2689,2.125,,256.2688,2103,,256.2665,1039,,256.2867,2.0,,
256.2864,2.8000000000000003,,256.2864,800,,256.289,106.0,,256.3067,0.75,,256.2889,2.1875,,256.3066,2.3125,,256.3066,245,,256.2888,176,,256.2888,2.6,,256.2864,800,,256.2888,2103,,256.2864,1039,,256.2888,0.026000000000000002,,256.2864,0.028,,256.3067,27,,256.289,27,,256.3066,2.375,,256.3067,9.5,,256.289,0.5,,256.2888,176,,256.2889,2.125,,256.2888,2103,,256.2864,1039,,256.3067,2.75,,
256.3065,2.8000000000000003,,256.3065,800,,256.309,106.0,,256.3267,0.75,,256.3089,2.1875,,256.3266,2.3125,,256.3266,245,,256.3088,176,,256.3088,2.6,,256.3065,800,,256.3088,2103,,256.3065,1039,,256.3088,0.026000000000000002,,256.3065,0.028,,256.3267,27,,256.309,27,,256.3266,2.375,,256.3267,9.1875,,256.309,0.5,,256.3088,176,,256.3089,2.125,,256.3088,2103,,256.3065,1039,,256.3267,3.125,,
256.3264,2.8000000000000003,,256.3264,800,,256.329,106.0,,256.3467,0.75,,256.3289,2.1875,,256.3465,2.3125,,256.3465,244,,256.3288,176,,256.3288,2.6,,256.3264,800,,256.3288,2103,,256.3264,1039,,256.3288,0.026000000000000002,,256.3264,0.028,,256.3467,27,,256.329,27,,256.3465,2.375,,256.3467,8.5625,,256.329,0.5,,256.3288,176,,256.3289,2.125,,256.3288,2103,,256.3264,1039,,256.3467,4.125,,
256.3464,2.8000000000000003,,256.3464,800,,256.349,105.9375,,256.3667,0.75,,256.3489,2.1875,,256.3665,2.3125,,256.3665,245,,256.3488,176,,256.3488,2.6,,256.3464,800,,256.3488,2103,,256.3464,1039,,256.3488,0.026000000000000002,,256.3464,0.028,,256.3667,27,,256.349,27,,256.3665,2.375,,256.3667,9.0,,256.349,0.5,,256.3488,176,,256.3489,2.125,,256.3488,2103,,256.3464,1039,,256.3667,3.375,,
256.3664,2.8000000000000003,,256.3664,800,,256.369,106.0,,256.3867,0.75,,256.3689,2.1875,,256.3865,2.3125,,256.3865,245,,256.3688,176,,256.3688,2.6,,256.3664,800,,256.3688,2103,,256.3664,1039,,256.3688,0.026000000000000002,,256.3664,0.028,,256.3867,27,,256.369,27,,256.3865,2.375,,256.3867,9.5625,,256.369,0.5,,256.3688,176,,256.3689,2.125,,256.3688,2103,,256.3664,1039,,256.3867,2.625,,
256.3864,2.8000000000000003,,256.3864,800,,256.389,106.0,,256.4066,0.75,,256.3889,2.1875,,256.4065,2.3125,,256.4065,245,,256.3888,176,,256.3888,2.6,,256.3864,800,,256.3888,2103,,256.3864,1039,,256.3888,0.026000000000000002,,256.3864,0.028,,256.4066,27,,256.389,27,,256.4065,2.375,,256.4066,8.875,,256.389,0.5,,256.3888,176,,256.3889,2.125,,256.3888,2103,,256.3864,1039,,256.4066,3.625,,
256.4064,2.8000000000000003,,256.4064,800,,256.409,105.9375,,256.4267,0.75,,256.4089,2.1875,,256.4266,2.3125,,256.4266,246,,256.4088,176,,256.4088,2.6,,256.4064,800,,256.4088,2103,,256.4064,1039,,256.4088,0.026000000000000002,,256.4064,0.028,,256.4267,27,,256.409,27,,256.4266,2.375,,256.4267,9.625,,256.409,0.5,,256.4088,176,,256.4089,2.125,,256.4088,2103,,256.4064,1039,,256.4267,1.0625,,
256.4264,2.8000000000000003,,256.4264,800,,256.429,105.875,,256.4466,0.75,,256.4289,2.1875,,256.4465,2.3125,,256.4465,246,,256.4288,176,,256.4288,2.6,,256.4264,800,,256.4288,2103,,256.4264,1039,,256.4288,0.026000000000000002,,256.4264,0.028,,256.4466,27,,256.429,27,,256.4465,2.375,,256.4466,9.4375,,256.429,0.5,,256.4288,176,,256.4289,2.125,,256.4288,2103,,256.4264,1039,,256.4466,2.875,,
256.4464,2.8000000000000003,,256.4464,800,,256.449,106.0,,256.4667,0.75,,256.4489,2.1875,,256.4666,2.3125,,256.4666,245,,256.4488,176,,256.4488,2.6,,256.4464,800,,256.4488,2103,,256.4464,1039,,256.4488,0.026000000000000002,,256.4464,0.028,,256.4667,27,,256.449,27,,256.4666,2.375,,256.4667,10.25,,256.449,0.5,,256.4488,176,,256.4489,2.125,,256.4488,2103,,256.4464,1039,,256.4667,1.6875,,
256.4665,2.8000000000000003,,256.4665,800,,256.469,106.0,,256.4867,0.75,,256.4689,2.1875,,256.4866,2.3125,,256.4866,246,,256.4688,177,,256.4688,2.6,,256.4665,800,,256.4688,2103,,256.4665,1039,,256.4688,0.026000000000000002,,256.4665,0.028,,256.4867,27,,256.469,27,,256.4866,2.375,,256.4867,9.75,,256.469,0.5,,256.4688,177,,256.4689,2.125,,256.4688,2103,,256.4665,1039,,256.4867,2.375,,
256.4864,2.8000000000000003,,256.4864,800,,256.489,106.0,,256.5067,0.75,,256.4889,2.1875,,256.5066,2.3125,,256.5066,246,,256.4887,176,,256.4887,2.6,,256.4864,800,,256.4887,2103,,256.4864,1039,,256.4887,0.026000000000000002,,256.4864,0.028,,256.5067,27,,256.489,27,,256.5066,2.375,,256.5067,10.4375,,256.489,0.5,,256.4887,176,,256.4889,2.125,,256.4887,2103,,256.4864,1039,,256.5067,1.4375,,
256.5064,2.8000000000000003,,256.5064,800,,256.509,106.0,,256.5267,0.75,,256.5089,2.1875,,256.5265,2.3125,,256.5265,245,,256.5088,176,,256.5088,2.6,,256.5064,800,,256.5088,2103,,256.5064,1039,,256.5088,0.026000000000000002,,256.5064,0.028,,256.5267,27,,256.509,27,,256.5265,2.375,,256.5267,9.375,,256.509,0.5,,256.5088,176,,256.5089,2.125,,256.5088,2103,,256.5064,1039,,256.5267,1.125,,
256.5264,2.8000000000000003,,256.5264,800,,256.529,105.9375,,256.5468,0.75,,256.5289,2.1875,,256.5467,2.3125,,256.5467,246,,256.5288,177,,256.5288,2.6,,256.5264,800,,256.5288,2103,,256.5264,1039,,256.5288,0.026000000000000002,,256.5264,0.028,,256.5468,27,,256.529,27,,256.5467,2.375,,256.5468,9.4375,,256.529,0.5,,256.5288,177,,256.5289,2.125,,256.5288,2103,,256.5264,1039,,256.5468,2.75,,
256.5466,2.8000000000000003,,256.5466,800,,256.549,106.0,,256.5667,0.75,,256.5489,2.1875,,256.5666,2.3125,,256.5666,245,,256.5487,177,,256.5487,2.6,,256.5466,800,,256.5487,2103,,256.5466,1039,,256.5487,0.026000000000000002,,256.5466,0.028,,256.5667,27,,256.549,27,,256.5666,2.375,,256.5667,9.0625,,256.549,0.5,,256.5487,177,,256.5489,2.125,,256.5487,2103,,256.5466,1039,,256.5667,3.375,,
256.5665,2.8000000000000003,,256.5665,800,,256.5691,106.0625,,256.5867,0.75,,256.569,2.1875,,256.5866,2.3125,,256.5866,245,,256.5689,177,,256.5689,2.6,,256.5665,800,,256.5689,2103,,256.5665,1039,,256.5689,0.026000000000000002,,256.5665,0.028,,256.5867,27,,256.5691,27,,256.5866,2.375,,256.5867,10.375,,256.5691,0.5,,256.5689,177,,256.569,2.125,,256.5689,2103,,256.5665,1039,,256.5867,0.5,,
256.5865,2.8000000000000003,,256.5865,800,,256.589,105.9375,,256.6066,0.75,,256.5889,2.1875,,256.6065,2.3125,,256.6065,246,,256.5887,177,,256.5887,2.6,,256.5865,800,,256.5887,2103,,256.5865,1039,,256.5887,0.026000000000000002,,256.5865,0.028,,256.6066,27,,256.589,27,,256.6065,2.375,,256.6066,9.375,,256.589,0.5,,256.5887,177,,256.5889,2.125,,256.5887,2103,,256.5865,1039,,256.6066,2.9375,,
256.6064,2.8000000000000003,,256.6064,800,,256.6091,105.875,,256.6268,0.75,,256.609,2.1875,,256.6267,2.3125,,256.6267,245,,256.6089,176,,256.6089,2.6,,256.6064,800,,256.6089,2103,,256.6064,1039,,256.6089,0.026000000000000002,,256.6064,0.028,,256.6268,27,,256.6091,27,,256.6267,2.375,,256.6268,9.25,,256.6091,0.5,,256.6089,176,,256.609,2.125,,256.6089,2103,,256.6064,1039,,256.6268,3.25,,
