Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),1. Id A (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Target torque % of peak (0.1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),1. Ud V (0.0625),,Time (s),1. Target Iq A (0.0625),,Time (s),1. Iq A (0.0625),,
35.2361,23,,35.2564,0.0,,35.2564,0.6875,,35.2359,2.1875,,35.2364,-13.8,,35.2361,-39,,35.2362,-19.125,,35.2359,107.9375,,35.2359,39,,35.2361,-19.25,,35.2362,-2.6875,,35.2564,1.96484375,,35.2564,0.125,,35.2362,-23.0625,,35.2362,-24.0625,,
35.2562,23,,35.2764,0.0,,35.2764,1.625,,35.2561,2.1875,,35.2565,-15.3,,35.2562,-39,,35.2563,-19.125,,35.2561,107.9375,,35.2561,39,,35.2562,-21.375,,35.2563,-2.5625,,35.2764,1.94921875,,35.2764,0.0,,35.2563,-23.0625,,35.2563,-24.25,,
35.2762,24,,35.2965,0.0,,35.2965,0.5,,35.2761,2.125,,35.2765,-15.0,,35.2762,-39,,35.2763,-20.3125,,35.2761,107.9375,,35.2761,39,,35.2762,-20.9375,,35.2763,-2.875,,35.2965,1.96484375,,35.2965,0.1875,,35.2763,-24.5,,35.2763,-23.3125,,
35.2962,24,,35.3165,0.0,,35.3165,-1.1875,,35.2961,2.1875,,35.2965,-14.4,,35.2962,-38,,35.2963,-21.1875,,35.2961,108.0625,,35.2961,39,,35.2962,-20.125,,35.2963,-2.8125,,35.3165,1.9765625,,35.3165,0.5,,35.2963,-25.5,,35.2963,-25.25,,
35.3162,25,,35.3365,0.0,,35.3365,0.6875,,35.3161,2.1875,,35.3166,-15.0,,35.3162,-38,,35.3164,-20.5625,,35.3161,107.9375,,35.3161,39,,35.3162,-20.9375,,35.3164,-3.0,,35.3365,1.9765625,,35.3365,0.125,,35.3164,-24.75,,35.3164,-24.125,,
35.3362,24,,35.3565,0.0,,35.3565,0.0,,35.3361,2.1875,,35.3366,-15.3,,35.3362,-38,,35.3364,-20.5625,,35.3361,107.9375,,35.3361,39,,35.3362,-21.375,,35.3364,-2.5,,35.3565,1.984375,,35.3565,0.25,,35.3364,-24.75,,35.3364,-25.8125,,
35.3562,26,,35.3765,0.0,,35.3765,1.25,,35.3561,2.1875,,35.3565,-15.3,,35.3562,-38,,35.3563,-21.1875,,35.3561,107.9375,,35.3561,39,,35.3562,-21.375,,35.3563,-2.75,,35.3765,1.9921875,,35.3765,0.0,,35.3563,-25.5,,35.3563,-25.375,,
35.3762,25,,35.3965,0.0,,35.3965,-0.6875,,35.3761,2.1875,,35.3765,-15.600000000000001,,35.3762,-38,,35.3764,-21.375,,35.3761,107.9375,,35.3761,39,,35.3762,-21.8125,,35.3764,-2.6875,,35.3965,1.9765625,,35.3965,0.375,,35.3764,-25.75,,35.3764,-24.6875,,
35.3962,24,,35.4165,0.0,,35.4165,1.0,,35.3961,2.25,,35.3965,-15.8,,35.3962,-38,,35.3963,-21.625,,35.3961,107.9375,,35.3961,39,,35.3962,-22.0625,,35.3963,-3.0,,35.4165,2.02734375,,35.4165,0.0625,,35.3963,-26.0,,35.3963,-23.75,,
35.4162,25,,35.4366,0.0,,35.4366,0.75,,35.4161,2.25,,35.4165,-15.3,,35.4162,-38,,35.4163,-21.9375,,35.4161,107.875,,35.4161,39,,35.4162,-21.375,,35.4163,-2.6875,,35.4366,2.03515625,,35.4366,0.3125,,35.4163,-26.4375,,35.4163,-26.375,,
35.4363,27,,35.4566,0.0,,35.4566,0.4375,,35.4361,2.25,,35.4366,-17.0,,35.4363,-38,,35.4364,-21.75,,35.4361,107.9375,,35.4361,39,,35.4363,-23.75,,35.4364,-2.625,,35.4566,2.01953125,,35.4566,0.125,,35.4364,-26.1875,,35.4364,-26.5625,,
35.4563,26,,35.4766,0.0,,35.4766,0.4375,,35.4561,2.3125,,35.4566,-17.2,,35.4563,-39,,35.4564,-22.5625,,35.4561,107.9375,,35.4561,39,,35.4563,-24.0,,35.4564,-3.0,,35.4766,2.01953125,,35.4766,0.125,,35.4564,-27.1875,,35.4564,-26.0625,,
35.4763,28,,35.4966,0.0,,35.4966,0.8125,,35.4761,2.375,,35.4766,-16.7,,35.4763,-40,,35.4764,-23.875,,35.4761,108.0,,35.4761,39,,35.4763,-23.3125,,35.4764,-2.9375,,35.4966,1.9921875,,35.4966,0.0625,,35.4764,-28.75,,35.4764,-28.4375,,
35.4964,28,,35.5166,0.0,,35.5166,0.6875,,35.4963,2.4375,,35.4967,-16.7,,35.4964,-40,,35.4965,-23.6875,,35.4963,107.9375,,35.4963,39,,35.4964,-23.3125,,35.4965,-2.6875,,35.5166,1.9921875,,35.5166,0.0625,,35.4965,-28.5,,35.4965,-30.1875,,
35.5163,27,,35.5366,0.0,,35.5366,0.0625,,35.5161,2.5,,35.5166,-15.8,,35.5163,-41,,35.5164,-23.3125,,35.5161,107.9375,,35.5161,39,,35.5163,-22.0625,,35.5164,-3.0,,35.5366,2.02734375,,35.5366,0.25,,35.5164,-28.0625,,35.5164,-28.4375,,
35.5363,28,,35.5567,0.0,,35.5567,1.4375,,35.5361,2.5,,35.5366,-15.8,,35.5363,-41,,35.5364,-22.6875,,35.5361,107.9375,,35.5361,39,,35.5363,-22.0625,,35.5364,-3.0,,35.5567,2.0625,,35.5567,0.0,,35.5364,-27.3125,,35.5364,-28.0625,,
35.5564,27,,35.5766,0.0,,35.5766,0.4375,,35.5563,2.5625,,35.5567,-17.0,,35.5564,-42,,35.5565,-22.0625,,35.5563,107.875,,35.5563,39,,35.5564,-23.75,,35.5565,-3.0,,35.5766,2.02734375,,35.5766,0.1875,,35.5565,-26.5625,,35.5565,-27.1875,,
35.5764,26,,35.5966,0.0,,35.5966,-2.3125,,35.5763,2.5625,,35.5767,-18.1,,35.5764,-42,,35.5765,-22.9375,,35.5763,107.9375,,35.5763,39,,35.5764,-25.3125,,35.5765,-3.25,,35.5966,2.02734375,,35.5966,0.75,,35.5765,-27.5625,,35.5765,-26.0,,
35.5964,28,,35.6166,0.0,,35.6166,2.375,,35.5962,2.5625,,35.5967,-17.0,,35.5964,-43,,35.5965,-24.5625,,35.5962,108.0,,35.5962,39,,35.5964,-23.75,,35.5965,-3.125,,35.6166,2.03515625,,35.6166,-0.3125,,35.5965,-29.5625,,35.5965,-28.5,,
35.6164,30,,35.6366,0.0,,35.6366,0.4375,,35.6163,2.625,,35.6167,-17.0,,35.6164,-42,,35.6165,-24.5625,,35.6163,108.0,,35.6163,39,,35.6164,-23.75,,35.6165,-3.375,,35.6366,2.02734375,,35.6366,0.125,,35.6165,-29.5625,,35.6165,-28.5,,
35.6364,29,,35.6566,0.0,,35.6566,-0.0625,,35.6363,2.6875,,35.6367,-17.2,,35.6364,-42,,35.6365,-23.75,,35.6363,107.9375,,35.6363,39,,35.6364,-24.0,,35.6365,-2.875,,35.6566,2.03515625,,35.6566,0.3125,,35.6365,-28.625,,35.6365,-29.75,,
35.6564,29,,35.6766,0.0,,35.6766,-0.125,,35.6562,2.6875,,35.6567,-17.0,,35.6564,-42,,35.6565,-23.875,,35.6562,108.0,,35.6562,39,,35.6564,-23.75,,35.6565,-3.0,,35.6766,2.08203125,,35.6766,0.3125,,35.6565,-28.75,,35.6565,-29.125,,
35.6764,30,,35.6966,0.0,,35.6966,-2.125,,35.6762,2.6875,,35.6767,-17.2,,35.6764,-42,,35.6765,-23.875,,35.6762,107.9375,,35.6762,39,,35.6764,-24.0,,35.6765,-3.125,,35.6966,2.0703125,,35.6966,0.6875,,35.6765,-28.75,,35.6765,-28.5625,,
35.6964,29,,35.7166,0.0,,35.7166,-1.3125,,35.6962,2.75,,35.6967,-18.7,,35.6964,-42,,35.6965,-23.875,,35.6962,107.9375,,35.6962,39,,35.6964,-26.125,,35.6965,-2.75,,35.7166,1.9921875,,35.7166,0.5625,,35.6965,-28.75,,35.6965,-30.1875,,
35.7163,30,,35.7366,0.0,,35.7366,1.875,,35.7162,2.75,,35.7167,-18.400000000000002,,35.7163,-42,,35.7165,-25.0625,,35.7162,107.9375,,35.7162,39,,35.7163,-25.6875,,35.7165,-2.9375,,35.7366,1.984375,,35.7366,-0.125,,35.7165,-30.1875,,35.7165,-29.9375,,
35.7363,30,,35.7566,0.0,,35.7566,-0.125,,35.7362,2.75,,35.7367,-15.8,,35.7363,-42,,35.7365,-25.9375,,35.7362,107.875,,35.7362,39,,35.7363,-22.0625,,35.7365,-3.0625,,35.7566,2.046875,,35.7566,0.3125,,35.7365,-31.1875,,35.7365,-31.25,,
35.7563,30,,35.7765,0.0,,35.7765,-0.1875,,35.7562,2.8125,,35.7566,-15.600000000000001,,35.7563,-42,,35.7564,-23.875,,35.7562,107.9375,,35.7562,39,,35.7563,-21.8125,,35.7564,-3.1875,,35.7765,2.01953125,,35.7765,0.375,,35.7564,-28.75,,35.7564,-29.4375,,
35.7762,28,,35.7966,0.0,,35.7966,0.5,,35.776,2.8125,,35.7766,-17.6,,35.7762,-42,,35.7764,-21.9375,,35.776,107.9375,,35.776,39,,35.7762,-24.5625,,35.7764,-3.0,,35.7966,2.0,,35.7966,0.1875,,35.7764,-26.4375,,35.7764,-27.375,,
35.7963,28,,35.8165,0.0,,35.8165,-0.5625,,35.7962,2.75,,35.7967,-16.7,,35.7963,-42,,35.7965,-23.1875,,35.7962,107.9375,,35.7962,39,,35.7963,-23.3125,,35.7965,-2.75,,35.8165,2.01953125,,35.8165,0.375,,35.7965,-27.9375,,35.7965,-28.5625,,
35.8163,28,,35.8365,0.0,,35.8365,0.0,,35.8162,2.75,,35.8166,-16.1,,35.8163,-42,,35.8164,-23.9375,,35.8162,107.9375,,35.8162,39,,35.8163,-22.5,,35.8164,-3.125,,35.8365,2.02734375,,35.8365,0.3125,,35.8164,-28.8125,,35.8164,-28.5,,
35.8362,28,,35.8565,0.0,,35.8565,-0.6875,,35.836,2.75,,35.8365,-16.7,,35.8362,-43,,35.8363,-22.9375,,35.836,107.9375,,35.836,39,,35.8362,-23.3125,,35.8363,-2.9375,,35.8565,2.0,,35.8565,0.4375,,35.8363,-27.5625,,35.8363,-28.625,,
35.8563,26,,35.8765,0.0,,35.8765,-0.8125,,35.8562,2.75,,35.8566,-17.0,,35.8563,-43,,35.8564,-22.9375,,35.8562,107.9375,,35.8562,39,,35.8563,-23.75,,35.8564,-3.0625,,35.8765,1.9921875,,35.8765,0.4375,,35.8564,-27.5625,,35.8564,-27.375,,
35.8762,26,,35.8965,0.0,,35.8965,0.9375,,35.876,2.75,,35.8765,-16.1,,35.8762,-43,,35.8763,-23.5625,,35.876,107.9375,,35.876,39,,35.8762,-22.5,,35.8763,-2.875,,35.8965,2.01171875,,35.8965,0.0625,,35.8763,-28.3125,,35.8763,-28.9375,,
35.8963,29,,35.9165,0.0,,35.9165,2.0625,,35.8962,2.75,,35.8966,-15.8,,35.8963,-43,,35.8964,-23.125,,35.8962,107.9375,,35.8962,39,,35.8963,-22.0625,,35.8964,-2.9375,,35.9165,2.046875,,35.9165,-0.125,,35.8964,-27.875,,35.8964,-28.75,,
35.9163,27,,35.9365,0.0,,35.9365,0.0,,35.9162,2.75,,35.9166,-16.5,,35.9163,-43,,35.9164,-22.3125,,35.9162,107.875,,35.9162,39,,35.9163,-23.0625,,35.9164,-3.125,,35.9365,2.0546875,,35.9365,0.3125,,35.9164,-26.875,,35.9164,-26.625,,
35.9363,26,,35.9565,0.0,,35.9565,-0.375,,35.9362,2.6875,,35.9366,-17.6,,35.9363,-42,,35.9364,-22.5625,,35.9362,107.9375,,35.9362,39,,35.9363,-24.5625,,35.9364,-2.9375,,35.9565,1.9921875,,35.9565,0.3125,,35.9364,-27.1875,,35.9364,-27.1875,,
35.9563,27,,35.9765,0.0,,35.9765,-0.5625,,35.9561,2.6875,,35.9566,-17.900000000000002,,35.9563,-43,,35.9564,-23.8125,,35.9561,107.9375,,35.9561,39,,35.9563,-25.0,,35.9564,-3.0,,35.9765,2.03515625,,35.9765,0.3125,,35.9564,-28.6875,,35.9564,-28.3125,,
35.9763,28,,35.9965,0.0,,35.9965,0.625,,35.9762,2.6875,,35.9766,-15.8,,35.9763,-43,,35.9764,-24.8125,,35.9762,107.9375,,35.9762,39,,35.9763,-22.0625,,35.9764,-3.0,,35.9965,2.0625,,35.9965,0.125,,35.9764,-29.875,,35.9764,-29.9375,,
35.9963,29,,36.0165,0.0,,36.0165,1.3125,,35.9961,2.75,,35.9966,-17.2,,35.9963,-43,,35.9964,-23.5625,,35.9961,107.9375,,35.9961,39,,35.9963,-24.0,,35.9964,-2.875,,36.0165,2.0625,,36.0165,0.0625,,35.9964,-28.3125,,35.9964,-30.1875,,
36.0163,27,,36.0365,0.0,,36.0365,-0.6875,,36.0161,2.75,,36.0166,-18.1,,36.0163,-43,,36.0164,-23.0625,,36.0161,107.9375,,36.0161,39,,36.0163,-25.3125,,36.0164,-2.8125,,36.0365,2.0546875,,36.0365,0.4375,,36.0164,-27.75,,36.0164,-28.5625,,
36.0363,27,,36.0565,0.0,,36.0565,1.9375,,36.0361,2.75,,36.0366,-18.1,,36.0363,-43,,36.0364,-24.6875,,36.0361,107.9375,,36.0361,39,,36.0363,-25.3125,,36.0364,-3.375,,36.0565,2.0625,,36.0565,-0.1875,,36.0364,-29.6875,,36.0364,-27.5,,
36.0562,29,,36.0765,0.0,,36.0765,0.4375,,36.0561,2.75,,36.0566,-17.900000000000002,,36.0562,-43,,36.0564,-25.3125,,36.0561,107.9375,,36.0561,39,,36.0562,-25.0,,36.0564,-2.8125,,36.0765,2.02734375,,36.0765,0.125,,36.0564,-30.5,,36.0564,-31.5,,
36.0762,29,,36.0965,0.0,,36.0965,-1.75,,36.0761,2.8125,,36.0766,-18.1,,36.0762,-43,,36.0764,-25.1875,,36.0761,107.9375,,36.0761,39,,36.0762,-25.3125,,36.0764,-3.0,,36.0965,2.02734375,,36.0965,0.6875,,36.0764,-30.3125,,36.0764,-30.75,,
36.0962,31,,36.1166,0.0,,36.1166,0.1875,,36.0961,2.875,,36.0965,-17.0,,36.0962,-43,,36.0964,-25.1875,,36.0961,108.0,,36.0961,39,,36.0962,-23.75,,36.0964,-2.8125,,36.1166,2.0625,,36.1166,0.25,,36.0964,-30.3125,,36.0964,-31.875,,
36.1163,30,,36.1365,0.0,,36.1365,-0.625,,36.1161,2.875,,36.1166,-17.0,,36.1163,-43,,36.1164,-24.5625,,36.1161,107.9375,,36.1161,39,,36.1163,-23.75,,36.1164,-3.125,,36.1365,2.03515625,,36.1365,0.375,,36.1164,-29.5625,,36.1164,-29.8125,,
36.1362,27,,36.1565,0.0,,36.1565,1.25,,36.1361,2.875,,36.1366,-18.1,,36.1362,-43,,36.1364,-23.75,,36.1361,107.875,,36.1361,39,,36.1362,-25.3125,,36.1364,-3.0625,,36.1565,1.9921875,,36.1565,0.25,,36.1364,-28.625,,36.1364,-29.0625,,
36.1563,30,,36.1765,0.0,,36.1765,0.3125,,36.1561,2.875,,36.1566,-17.2,,36.1563,-44,,36.1564,-24.5625,,36.1561,107.875,,36.1561,39,,36.1563,-24.0,,36.1564,-3.0,,36.1765,2.01171875,,36.1765,0.1875,,36.1564,-29.5625,,36.1564,-31.625,,
36.1763,30,,36.1966,0.0,,36.1966,-0.25,,36.1761,2.875,,36.1766,-15.8,,36.1763,-44,,36.1764,-24.6875,,36.1761,107.9375,,36.1761,39,,36.1763,-22.0625,,36.1764,-3.0,,36.1966,2.0546875,,36.1966,0.375,,36.1764,-29.6875,,36.1764,-29.1875,,
36.1964,29,,36.2165,0.0,,36.2165,0.875,,36.1963,2.875,,36.1967,-16.5,,36.1964,-44,,36.1965,-23.0625,,36.1963,107.9375,,36.1963,39,,36.1964,-23.0625,,36.1965,-3.125,,36.2165,2.0546875,,36.2165,0.0625,,36.1965,-27.75,,36.1965,-28.625,,
36.2163,26,,36.2365,0.0,,36.2365,-0.75,,36.2161,2.875,,36.2166,-17.900000000000002,,36.2163,-44,,36.2164,-22.5625,,36.2161,107.9375,,36.2161,39,,36.2163,-25.0,,36.2164,-2.8125,,36.2365,2.01171875,,36.2365,0.375,,36.2164,-27.1875,,36.2164,-27.0,,
36.2363,27,,36.2565,0.0,,36.2565,0.5,,36.2361,2.8125,,36.2366,-17.900000000000002,,36.2363,-44,,36.2364,-24.0625,,36.2361,107.9375,,36.2361,39,,36.2363,-25.0,,36.2364,-3.25,,36.2565,2.01171875,,36.2565,0.125,,36.2364,-28.9375,,36.2364,-28.75,,
36.2563,30,,36.2766,0.0,,36.2766,-0.375,,36.2561,2.875,,36.2566,-16.5,,36.2563,-45,,36.2564,-25.0,,36.2561,107.875,,36.2561,39,,36.2563,-23.0625,,36.2564,-3.125,,36.2766,1.9765625,,36.2766,0.3125,,36.2564,-30.125,,36.2564,-29.9375,,
36.2764,30,,36.2966,0.0,,36.2966,0.8125,,36.2762,2.875,,36.2767,-16.5,,36.2764,-44,,36.2765,-24.0625,,36.2762,107.875,,36.2762,39,,36.2764,-23.0625,,36.2765,-2.875,,36.2966,1.9765625,,36.2966,0.125,,36.2765,-28.9375,,36.2765,-31.0625,,
36.2964,28,,36.3166,0.0,,36.3166,-0.375,,36.2963,2.875,,36.2967,-15.3,,36.2964,-45,,36.2965,-23.0625,,36.2963,107.875,,36.2963,39,,36.2964,-21.375,,36.2965,-3.0625,,36.3166,2.0,,36.3166,0.3125,,36.2965,-27.75,,36.2965,-28.4375,,
36.3164,28,,36.3366,0.0,,36.3366,0.3125,,36.3162,2.875,,36.3167,-15.3,,36.3164,-45,,36.3165,-22.25,,36.3162,107.9375,,36.3162,39,,36.3164,-21.375,,36.3165,-3.0625,,36.3366,2.0,,36.3366,0.25,,36.3165,-26.75,,36.3165,-27.8125,,
36.3364,25,,36.3566,0.0,,36.3566,0.6875,,36.3363,2.8125,,36.3367,-16.1,,36.3364,-45,,36.3365,-21.375,,36.3363,107.9375,,36.3363,39,,36.3364,-22.5,,36.3365,-3.0625,,36.3566,2.0,,36.3566,0.1875,,36.3365,-25.75,,36.3365,-26.1875,,
36.3564,26,,36.3766,0.0,,36.3766,-1.25,,36.3563,2.75,,36.3567,-16.1,,36.3564,-45,,36.3565,-21.9375,,36.3563,107.9375,,36.3563,39,,36.3564,-22.5,,36.3565,-3.1875,,36.3766,2.03515625,,36.3766,0.5625,,36.3565,-26.4375,,36.3565,-25.75,,
36.3764,26,,36.3966,0.0,,36.3966,0.6875,,36.3762,2.75,,36.3767,-16.1,,36.3764,-45,,36.3765,-22.5,,36.3762,107.9375,,36.3762,39,,36.3764,-22.5,,36.3765,-3.125,,36.3966,2.0703125,,36.3966,0.3125,,36.3765,-27.125,,36.3765,-26.5625,,
36.3964,27,,36.4166,0.0,,36.4166,-1.5,,36.3963,2.75,,36.3967,-17.2,,36.3964,-45,,36.3965,-22.5,,36.3963,107.9375,,36.3963,39,,36.3964,-24.0,,36.3965,-3.25,,36.4166,2.08984375,,36.4166,0.5625,,36.3965,-27.125,,36.3965,-26.1875,,
36.4163,26,,36.4366,0.0,,36.4366,0.6875,,36.4162,2.6875,,36.4167,-18.400000000000002,,36.4163,-45,,36.4165,-23.25,,36.4162,107.875,,36.4162,39,,36.4163,-25.6875,,36.4165,-3.125,,36.4366,2.0625,,36.4366,0.125,,36.4165,-28.0,,36.4165,-27.375,,
36.4364,30,,36.4566,0.0,,36.4566,-1.5625,,36.4362,2.75,,36.4367,-19.0,,36.4364,-45,,36.4365,-24.875,,36.4362,107.9375,,36.4362,39,,36.4364,-26.5625,,36.4365,-3.5625,,36.4566,2.0546875,,36.4566,0.5625,,36.4365,-29.9375,,36.4365,-27.375,,
36.4564,29,,36.4766,0.0,,36.4766,1.125,,36.4562,2.75,,36.4567,-18.1,,36.4564,-45,,36.4565,-26.125,,36.4562,107.875,,36.4562,39,,36.4564,-25.3125,,36.4565,-3.125,,36.4766,2.01953125,,36.4766,0.0,,36.4565,-31.5,,36.4565,-31.1875,,
36.4763,30,,36.4966,0.0,,36.4966,0.9375,,36.4762,2.875,,36.4766,-17.900000000000002,,36.4763,-46,,36.4764,-25.9375,,36.4762,107.875,,36.4762,39,,36.4763,-25.0,,36.4764,-3.1875,,36.4966,2.01953125,,36.4966,0.0625,,36.4764,-31.25,,36.4764,-31.8125,,
36.4963,30,,36.5166,0.0,,36.5166,0.875,,36.4962,2.9375,,36.4966,-16.7,,36.4963,-46,,36.4964,-25.1875,,36.4962,107.9375,,36.4962,39,,36.4963,-23.3125,,36.4964,-3.1875,,36.5166,2.046875,,36.5166,0.125,,36.4964,-30.3125,,36.4964,-30.75,,
36.5163,31,,36.5366,0.0,,36.5366,1.3125,,36.5162,2.9375,,36.5167,-16.7,,36.5163,-46,,36.5165,-24.1875,,36.5162,107.9375,,36.5162,39,,36.5163,-23.3125,,36.5165,-3.1875,,36.5366,2.03515625,,36.5366,0.0625,,36.5165,-29.125,,36.5165,-30.0625,,
36.5363,27,,36.5566,0.0,,36.5566,0.0,,36.5362,2.9375,,36.5366,-17.6,,36.5363,-46,,36.5364,-23.3125,,36.5362,107.875,,36.5362,39,,36.5363,-24.5625,,36.5364,-3.125,,36.5566,1.9921875,,36.5566,0.3125,,36.5364,-28.0625,,36.5364,-28.8125,,
36.5563,30,,36.5765,0.0,,36.5765,0.4375,,36.5562,2.9375,,36.5566,-17.2,,36.5563,-46,,36.5564,-23.9375,,36.5562,107.9375,,36.5562,39,,36.5563,-24.0,,36.5564,-3.1875,,36.5765,2.01953125,,36.5765,0.1875,,36.5564,-28.8125,,36.5564,-28.625,,
36.5763,28,,36.5965,0.0,,36.5965,0.0625,,36.5762,2.9375,,36.5766,-15.8,,36.5763,-46,,36.5764,-24.3125,,36.5762,107.9375,,36.5762,39,,36.5763,-22.0625,,36.5764,-3.125,,36.5965,2.01953125,,36.5965,0.3125,,36.5764,-29.25,,36.5764,-29.75,,
36.5963,28,,36.6165,0.0,,36.6165,1.0625,,36.5962,2.9375,,36.5966,-16.7,,36.5963,-46,,36.5964,-23.0625,,36.5962,107.9375,,36.5962,39,,36.5963,-23.3125,,36.5964,-3.3125,,36.6165,2.02734375,,36.6165,0.125,,36.5964,-27.75,,36.5964,-28.125,,
36.6163,27,,36.6365,0.0,,36.6365,0.5,,36.6162,2.9375,,36.6166,-16.7,,36.6163,-46,,36.6164,-22.6875,,36.6162,107.9375,,36.6162,39,,36.6163,-23.3125,,36.6164,-3.125,,36.6365,1.9921875,,36.6365,0.25,,36.6164,-27.3125,,36.6164,-27.375,,
36.6363,28,,36.6565,0.0,,36.6565,0.75,,36.6362,2.875,,36.6366,-17.0,,36.6363,-46,,36.6364,-23.3125,,36.6362,107.875,,36.6362,39,,36.6363,-23.75,,36.6364,-3.25,,36.6565,2.0,,36.6565,0.125,,36.6364,-28.0625,,36.6364,-27.6875,,
36.6563,28,,36.6765,0.0,,36.6765,-0.9375,,36.6561,2.875,,36.6566,-15.8,,36.6563,-47,,36.6564,-23.5625,,36.6561,107.875,,36.6561,39,,36.6563,-22.0625,,36.6564,-3.0,,36.6765,2.01953125,,36.6765,0.5625,,36.6564,-28.3125,,36.6564,-28.875,,
36.6763,28,,36.6966,0.0,,36.6966,0.125,,36.6761,2.875,,36.6766,-16.1,,36.6763,-47,,36.6764,-22.9375,,36.6761,107.9375,,36.6761,39,,36.6763,-22.5,,36.6764,-3.0625,,36.6966,2.0546875,,36.6966,0.3125,,36.6764,-27.5625,,36.6764,-28.6875,,
36.6963,26,,36.7165,0.0,,36.7165,-0.0625,,36.6962,2.875,,36.6966,-16.7,,36.6963,-47,,36.6964,-22.3125,,36.6962,107.875,,36.6962,39,,36.6963,-23.3125,,36.6964,-3.1875,,36.7165,2.01953125,,36.7165,0.3125,,36.6964,-26.875,,36.6964,-26.875,,
36.7163,27,,36.7365,0.0,,36.7365,1.25,,36.7161,2.8125,,36.7166,-17.900000000000002,,36.7163,-47,,36.7164,-22.9375,,36.7161,107.9375,,36.7161,39,,36.7163,-25.0,,36.7164,-3.25,,36.7365,2.02734375,,36.7365,0.0,,36.7164,-27.5625,,36.7164,-27.125,,
36.7362,28,,36.7565,0.0,,36.7565,-0.6875,,36.7361,2.8125,,36.7366,-16.7,,36.7362,-47,,36.7364,-24.1875,,36.7361,108.0,,36.7361,39,,36.7362,-23.3125,,36.7364,-3.1875,,36.7565,2.0703125,,36.7565,0.5,,36.7364,-29.125,,36.7364,-28.5,,
36.7562,29,,36.7765,0.0,,36.7765,0.3125,,36.7561,2.8125,,36.7566,-17.0,,36.7562,-47,,36.7564,-24.1875,,36.7561,107.875,,36.7561,39,,36.7562,-23.75,,36.7564,-3.0,,36.7765,2.0546875,,36.7765,0.25,,36.7564,-29.125,,36.7564,-30.5,,
36.7763,29,,36.7965,0.0,,36.7965,-1.125,,36.7761,2.875,,36.7766,-18.400000000000002,,36.7763,-47,,36.7764,-23.5625,,36.7761,107.9375,,36.7761,39,,36.7763,-25.6875,,36.7764,-3.1875,,36.7965,2.046875,,36.7965,0.5625,,36.7764,-28.3125,,36.7764,-28.5625,,
36.7962,28,,36.8165,0.0,,36.8165,2.1875,,36.7961,2.875,,36.7965,-17.900000000000002,,36.7962,-47,,36.7964,-24.75,,36.7961,107.875,,36.7961,39,,36.7962,-25.0,,36.7964,-2.8125,,36.8165,2.08203125,,36.8165,-0.1875,,36.7964,-29.75,,36.7964,-31.125,,
36.8162,31,,36.8365,0.0,,36.8365,-0.5,,36.8161,2.875,,36.8165,-17.6,,36.8162,-47,,36.8163,-25.375,,36.8161,107.9375,,36.8161,39,,36.8162,-24.5625,,36.8163,-2.9375,,36.8365,2.08203125,,36.8365,0.4375,,36.8163,-30.5,,36.8163,-31.875,,
36.8362,30,,36.8565,0.0,,36.8565,0.875,,36.8361,2.9375,,36.8365,-18.7,,36.8362,-47,,36.8363,-24.8125,,36.8361,107.9375,,36.8361,39,,36.8362,-26.125,,36.8363,-2.9375,,36.8565,2.0703125,,36.8565,0.125,,36.8363,-29.875,,36.8363,-31.4375,,
36.8562,30,,36.8765,0.0,,36.8765,-0.0625,,36.8561,2.9375,,36.8565,-18.7,,36.8562,-47,,36.8563,-25.375,,36.8561,107.9375,,36.8561,39,,36.8562,-26.125,,36.8563,-3.0625,,36.8765,2.046875,,36.8765,0.3125,,36.8563,-30.5,,36.8563,-30.75,,
36.8762,32,,36.8964,0.0,,36.8964,0.4375,,36.8761,3.0,,36.8765,-18.400000000000002,,36.8762,-47,,36.8763,-26.125,,36.8761,107.875,,36.8761,39,,36.8762,-25.6875,,36.8763,-3.25,,36.8964,2.0546875,,36.8964,0.1875,,36.8763,-31.5,,36.8763,-31.25,,
36.8962,29,,36.9165,0.0,,36.9165,0.25,,36.8961,3.0,,36.8965,-17.6,,36.8962,-47,,36.8963,-25.9375,,36.8961,107.9375,,36.8961,39,,36.8962,-24.5625,,36.8963,-3.1875,,36.9165,2.03515625,,36.9165,0.25,,36.8963,-31.1875,,36.8963,-31.625,,
36.9162,30,,36.9364,0.0,,36.9364,0.0625,,36.9161,3.0625,,36.9166,-17.900000000000002,,36.9162,-47,,36.9164,-25.125,,36.9161,107.9375,,36.9161,39,,36.9162,-25.0,,36.9164,-3.375,,36.9364,2.02734375,,36.9364,0.3125,,36.9164,-30.25,,36.9164,-30.0625,,
