Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),1. Id A (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Target torque % of peak (0.1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Footbrake Pot Input Voltage V (0.00390625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),1. Ud V (0.0625),,Time (s),1. Target Iq A (0.0625),,Time (s),1. Iq A (0.0625),,
1951.5676,0,,1951.5476,0.0,,1951.5476,1.375,,1951.5674,0.0,,1951.5478,0.0,,1951.5676,-31,,1951.5474,0.0,,1951.5478,0.0,,1951.5674,102.375,,1951.5674,37,,1951.5676,0.0,,1951.5474,-0.625,,1951.5476,1.203125,,1951.5476,0.0625,,1951.5474,0.0,,1951.5474,-1.625,,
1951.5874,0,,1951.5678,0.0,,1951.5678,0.4375,,1951.5872,0.0,,1951.5678,0.0,,1951.5874,-31,,1951.5678,0.0,,1951.5678,0.0,,1951.5872,102.3125,,1951.5872,37,,1951.5874,0.0,,1951.5678,-0.625,,1951.5678,1.2265625,,1951.5678,0.5625,,1951.5678,0.0,,1951.5678,-1.25,,
1951.6074,0,,1951.5876,0.0,,1951.5876,0.4375,,1951.6072,0.0,,1951.5878,0.0,,1951.6074,-31,,1951.5876,0.0,,1951.5878,0.0,,1951.6072,102.375,,1951.6072,37,,1951.6074,0.0,,1951.5876,-0.5,,1951.5876,1.21875,,1951.5876,0.4375,,1951.5876,0.0,,1951.5876,-1.6875,,
1951.6274,0,,1951.6076,0.0,,1951.6076,0.9375,,1951.6274,0.0,,1951.6078,0.0,,1951.6274,-31,,1951.6076,0.0,,1951.6078,0.0,,1951.6274,102.375,,1951.6274,37,,1951.6274,0.0,,1951.6076,-0.875,,1951.6076,1.24609375,,1951.6076,0.0625,,1951.6076,0.0,,1951.6076,0.3125,,
1951.6474,0,,1951.6278,0.0,,1951.6278,0.1875,,1951.6472,0.0,,1951.6278,0.0,,1951.6474,-30,,1951.6276,0.0,,1951.6278,0.0,,1951.6472,102.375,,1951.6472,37,,1951.6474,0.0,,1951.6276,-1.1875,,1951.6278,1.2734375,,1951.6278,0.0,,1951.6276,0.0,,1951.6276,1.0,,
1951.6676,0,,1951.6476,0.0,,1951.6476,-0.75,,1951.6674,0.0,,1951.6478,0.0,,1951.6676,-30,,1951.6474,0.0,,1951.6478,0.0,,1951.6674,102.375,,1951.6674,37,,1951.6676,0.0,,1951.6474,-1.6875,,1951.6476,1.23828125,,1951.6476,0.1875,,1951.6474,0.0,,1951.6474,1.9375,,
1951.6874,0,,1951.6678,0.0,,1951.6678,-2.625,,1951.6872,0.0,,1951.6678,0.0,,1951.6874,-29,,1951.6676,0.0,,1951.6678,0.0,,1951.6872,102.4375,,1951.6872,37,,1951.6874,0.0,,1951.6676,-1.5,,1951.6678,1.25390625,,1951.6678,0.9375,,1951.6676,0.0,,1951.6676,0.25,,
1951.7074,0,,1951.6876,0.0,,1951.6876,-0.1875,,1951.7074,0.0,,1951.6878,0.0,,1951.7074,-29,,1951.6876,0.0,,1951.6878,0.0,,1951.7074,102.375,,1951.7074,37,,1951.7074,0.0,,1951.6876,-1.0625,,1951.6876,1.24609375,,1951.6876,0.625,,1951.6876,0.0,,1951.6876,-1.9375,,
1951.7274,0,,1951.7076,0.0,,1951.7076,-0.4375,,1951.7274,0.0,,1951.7078,0.0,,1951.7274,-29,,1951.7074,0.0,,1951.7078,0.0,,1951.7274,102.3125,,1951.7274,37,,1951.7274,0.0,,1951.7074,-0.5625,,1951.7076,1.25390625,,1951.7076,0.75,,1951.7074,0.0,,1951.7074,-2.3125,,
1951.7472,0,,1951.7278,0.0,,1951.7278,1.0,,1951.7472,0.0,,1951.7278,0.0,,1951.7472,-29,,1951.7276,0.0,,1951.7278,0.0,,1951.7472,102.375,,1951.7472,37,,1951.7472,0.0,,1951.7276,-0.875,,1951.7278,1.2265625,,1951.7278,0.25,,1951.7276,0.0,,1951.7276,-0.25,,
1951.7676,0,,1951.7476,0.0,,1951.7476,1.375,,1951.7674,0.0,,1951.7476,0.0,,1951.7676,-29,,1951.7474,0.0,,1951.7476,0.0,,1951.7674,102.375,,1951.7674,37,,1951.7676,0.0,,1951.7474,-0.8125,,1951.7476,1.2265625,,1951.7476,-0.125,,1951.7474,0.0,,1951.7474,-0.3125,,
1951.7874,0,,1951.7678,0.0,,1951.7678,0.75,,1951.7872,0.0,,1951.7678,0.0,,1951.7874,-28,,1951.7678,0.0,,1951.7678,0.0,,1951.7872,102.375,,1951.7872,37,,1951.7874,0.0,,1951.7678,-1.4375,,1951.7678,1.2265625,,1951.7678,-0.125,,1951.7678,0.0,,1951.7678,1.5,,
1951.8074,0,,1951.7876,0.0,,1951.7876,-0.75,,1951.8074,0.0,,1951.7878,0.0,,1951.8074,-28,,1951.7874,0.0,,1951.7878,0.0,,1951.8074,102.375,,1951.8074,37,,1951.8074,0.0,,1951.7874,-1.5625,,1951.7876,1.25390625,,1951.7876,0.4375,,1951.7874,0.0,,1951.7874,0.0,,
1951.8276,0,,1951.8078,0.0,,1951.8078,-1.625,,1951.8276,0.0,,1951.8078,0.0,,1951.8276,-27,,1951.8076,0.0,,1951.8078,0.0,,1951.8276,102.375,,1951.8276,37,,1951.8276,0.0,,1951.8076,-1.4375,,1951.8078,1.2734375,,1951.8078,0.75,,1951.8076,0.0,,1951.8076,-0.1875,,
