Time (s),0x0082_Supply_critical  ,,Time (s),2. Iq A (0.0625),,Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),2. RPDO Target torque % of peak (0.1),,Time (s),1. Id A (0.0625),,Time (s),2. RPDO Maximum motor speed RPM (1),,Time (s),2. Id A (0.0625),,Time (s),2. Battery Voltage V (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),2. Torque demand value Nm (0.0625),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),2. Velocity RPM (1),,Time (s),0x0081_IO_can't_initialise  ,,Time (s),2. Torque % of peak (0.1),,Time (s),1. RPDO statusword - right motor  (1),,Time (s),1. Max velocity - right motor RPM (1),,Time (s),2. Target Iq A (0.0625),,Time (s),2. RPDO controlword  (1),,Time (s),1. RPDO Actual torque - right motor  (0.001),,Time (s),1. Target torque - right motor  (0.001),,Time (s),2. Current A(RMS) (1),,Time (s),2. Target Id A (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),2. Heatsink Temperature DegC (1),,Time (s),1. Uq V (0.0625),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),0x0081_Low_batt  ,,Time (s),2. Uq V (0.0625),,Time (s),2. Battery Current A (0.0625),,Time (s),1. RPDO Velocity actual value - right motor RPM (1),,Time (s),2. Torque actual value Nm (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),2. Throttle Input Voltage V (0.00390625),,Time (s),2. statusword  (1),,Time (s),1. Ud V (0.0625),,Time (s),1. controlword - right motor  (1),,Time (s),1. Target Iq A (0.0625),,Time (s),0x0081_Supply_critical  ,,Time (s),2. Ud V (0.0625),,Time (s),1. Iq A (0.0625),,
,,,3329.4786,-0.5625,,3329.4698,0,,3329.4702,0.0,,3329.4696,0.0,,3329.4702,0.375,,3329.4696,200,,3329.4786,0.9375,,3329.4784,115.1875,,3329.4698,0.0625,,3329.4784,0.0,,3329.4698,-99,,3329.4702,0.0,,3329.478,-84,,,,,3329.478,0.0,,3329.478,1079,,3329.4696,200,,3329.4786,0.0,,3329.4696,527,,3329.478,0.0,,3329.4696,0.0,,3329.4784,0,,3329.4786,0.0,,3329.4698,115.4375,,3329.4698,26,,3329.4784,26,,3329.4702,-3.875,,3329.4698,0.0,,,,,3329.4786,-3.0,,3329.4784,0.0,,3329.478,-84,,3329.4786,0.0,,3329.4702,1.23828125,,3329.4786,0.0,,3329.478,1079,,3329.4702,0.0,,3329.4696,527,,3329.4702,0.0,,,,,3329.4786,-0.875,,3329.4702,-0.3125,,
,,,3329.4986,-0.875,,3329.4898,0,,3329.4902,0.0,,3329.4896,0.0,,3329.4902,-0.8125,,3329.4896,200,,3329.4986,-0.375,,3329.4982,115.25,,3329.4898,0.0625,,3329.4982,0.0,,3329.4898,-98,,3329.4902,0.0,,3329.4982,-83,,,,,3329.4982,0.0,,3329.4982,1079,,3329.4896,200,,3329.4986,0.0,,3329.4896,527,,3329.4982,0.0,,3329.4896,0.0,,3329.4982,0,,3329.4986,0.0,,3329.4898,115.375,,3329.4898,26,,3329.4982,26,,3329.4902,-4.8125,,3329.4898,0.0,,,,,3329.4986,-3.0,,3329.4982,0.0,,3329.4982,-83,,3329.4986,0.0,,3329.4902,1.26171875,,3329.4986,0.0,,3329.4982,1079,,3329.4902,0.5625,,3329.4896,527,,3329.4902,0.0,,,,,3329.4986,0.0,,3329.4902,1.125,,
,,,3329.5186,0.1875,,3329.51,0,,3329.5104,0.0,,3329.5098,0.0,,3329.5104,-0.125,,3329.5098,200,,3329.5188,-0.5,,3329.5182,115.1875,,3329.5098,0.0625,,3329.5186,0.0,,3329.51,-97,,3329.51,0.0,,3329.5182,-82,,,,,3329.5182,0.0,,3329.5182,1079,,3329.5098,200,,3329.5186,0.0,,3329.5098,527,,3329.5182,0.0,,3329.5098,0.0,,3329.5186,0,,3329.5188,0.0,,3329.5098,115.3125,,3329.5098,26,,3329.5182,26,,3329.51,-3.3125,,3329.51,0.0,,,,,3329.5186,-3.5625,,3329.5182,0.0,,3329.5182,-82,,3329.5186,0.0,,3329.5104,1.28125,,3329.5188,0.0,,3329.5182,1079,,3329.5104,0.375,,3329.5098,527,,3329.51,0.0,,,,,3329.5188,0.1875,,3329.51,-1.0625,,
,,,3329.5384,-1.0,,3329.5298,0,,3329.53,0.0,,3329.5296,0.0,,3329.53,0.0625,,3329.5296,200,,3329.5388,0.8125,,3329.5382,115.25,,3329.5298,0.0625,,3329.5384,0.0,,3329.5298,-96,,3329.53,0.0,,3329.5382,-82,,,,,3329.5382,0.0,,3329.5382,1079,,3329.5296,200,,3329.5384,0.0,,3329.5296,527,,3329.5382,0.0,,3329.5296,0.0,,3329.5384,0,,3329.5388,0.0,,3329.5298,115.25,,3329.5298,26,,3329.5382,26,,3329.53,-3.1875,,3329.5298,0.0,,,,,3329.5384,-2.8125,,3329.5382,0.0,,3329.5382,-82,,3329.5384,0.0,,3329.53,1.26171875,,3329.5388,0.0,,3329.5382,1079,,3329.53,0.0625,,3329.5296,527,,3329.53,0.0,,,,,3329.5388,-0.75,,3329.53,-1.375,,
,,,3329.5584,-1.875,,3329.55,0,,3329.5502,0.0,,3329.5494,0.0,,3329.5502,0.5,,3329.5494,200,,3329.5588,-0.0625,,3329.5582,115.25,,3329.5498,0.0625,,3329.5584,0.0,,3329.55,-96,,3329.55,0.0,,3329.5582,-81,,,,,3329.5582,0.0,,3329.5582,1079,,3329.5494,200,,3329.5584,0.0,,3329.5494,527,,3329.5582,0.0,,3329.5494,0.0,,3329.5584,0,,3329.5588,0.0,,3329.5498,115.375,,3329.5498,26,,3329.5582,26,,3329.55,-3.4375,,3329.55,0.0,,,,,3329.5584,-2.0,,3329.5582,0.0,,3329.5582,-81,,3329.5584,0.0,,3329.5502,1.25390625,,3329.5588,0.0,,3329.5582,1079,,3329.5502,-0.25,,3329.5494,527,,3329.55,0.0,,,,,3329.5588,-0.0625,,3329.55,-0.6875,,
,,,3329.5784,0.5625,,3329.57,0,,3329.5702,0.0,,3329.5698,0.0,,3329.5702,1.875,,3329.5698,200,,3329.5786,0.0625,,3329.5784,115.25,,3329.57,0.0625,,3329.5784,0.0,,3329.57,-96,,3329.5702,0.0,,3329.5782,-81,,,,,3329.5782,0.0,,3329.5782,1079,,3329.5698,200,,3329.5784,0.0,,3329.5698,527,,3329.5782,0.0,,3329.5698,0.0,,3329.5784,0,,3329.5786,0.0,,3329.57,115.3125,,3329.57,26,,3329.5784,26,,3329.5702,-2.4375,,3329.57,0.0,,,,,3329.5784,-3.6875,,3329.5784,0.0,,3329.5782,-81,,3329.5784,0.0,,3329.5702,1.25390625,,3329.5786,0.0,,3329.5782,1079,,3329.5702,-1.25,,3329.5698,527,,3329.5702,0.0,,,,,3329.5786,-0.5625,,3329.5702,-1.9375,,
,,,3329.5986,-1.9375,,3329.59,0,,3329.5902,0.0,,3329.5896,0.0,,3329.5902,-1.0625,,3329.5896,200,,3329.5986,-0.875,,3329.5984,115.25,,3329.59,0.0,,3329.5984,0.0,,3329.59,-95,,3329.5902,0.0,,3329.5982,-80,,,,,3329.5982,0.0,,3329.5982,1079,,3329.5896,200,,3329.5986,0.0,,3329.5896,527,,3329.5982,0.0,,3329.5896,0.0,,3329.5984,0,,3329.5986,0.0,,3329.59,115.25,,3329.59,26,,3329.5984,26,,3329.5902,-4.0,,3329.59,0.0,,,,,3329.5986,-2.0625,,3329.5984,0.0,,3329.5982,-80,,3329.5986,0.0,,3329.5902,1.203125,,3329.5986,0.0,,3329.5982,1079,,3329.5902,0.5625,,3329.5896,527,,3329.5902,0.0,,,,,3329.5986,0.375,,3329.5902,-0.125,,
,,,3329.6186,0.625,,3329.61,0,,3329.6102,0.0,,3329.61,0.0,,3329.6102,-0.5,,3329.61,200,,3329.6186,0.8125,,3329.6184,115.25,,3329.61,0.0,,3329.6184,0.0,,3329.61,-95,,3329.6102,0.0,,3329.6182,-80,,,,,3329.6182,0.0,,3329.6182,1079,,3329.61,200,,3329.6186,0.0,,3329.61,527,,3329.6182,0.0,,3329.61,0.0,,3329.6184,0,,3329.6186,0.0,,3329.61,115.3125,,3329.61,26,,3329.6184,26,,3329.6102,-4.0,,3329.61,0.0,,,,,3329.6186,-3.5625,,3329.6184,0.0,,3329.6182,-80,,3329.6186,0.0,,3329.6102,1.18359375,,3329.6186,0.0,,3329.6182,1079,,3329.6102,0.4375,,3329.61,527,,3329.6102,0.0,,,,,3329.6186,-0.8125,,3329.6102,-0.0625,,
,,,3329.6386,-0.75,,3329.6298,0,,3329.6302,0.0,,3329.6296,0.0,,3329.6302,-0.3125,,3329.6296,200,,3329.6386,-0.9375,,3329.6384,115.3125,,3329.6298,0.0,,3329.6384,0.0,,3329.6298,-94,,3329.6298,0.0,,3329.638,-79,,,,,3329.638,0.0,,3329.638,1079,,3329.6296,200,,3329.6386,0.0,,3329.6296,527,,3329.638,0.0,,3329.6296,0.0,,3329.6384,0,,3329.6386,0.0,,3329.6298,115.375,,3329.6298,26,,3329.6384,26,,3329.6298,-3.4375,,3329.6298,0.0,,,,,3329.6386,-2.875,,3329.6384,0.0,,3329.638,-79,,3329.6386,0.0,,3329.6302,1.23828125,,3329.6386,0.0,,3329.638,1079,,3329.6302,0.3125,,3329.6296,527,,3329.6298,0.0,,,,,3329.6386,0.5,,3329.6298,-0.9375,,
,,,3329.6586,-1.4375,,3329.6502,0,,3329.6504,0.0,,3329.6498,0.0,,3329.6504,-0.1875,,3329.6498,200,,3329.6586,0.3125,,3329.6582,115.25,,3329.6498,0.0,,3329.6582,0.0,,3329.6502,-94,,3329.6502,0.0,,3329.6582,-79,,,,,3329.6582,0.0,,3329.6582,1079,,3329.6498,200,,3329.6586,0.0,,3329.6498,527,,3329.6582,0.0,,3329.6498,0.0,,3329.6582,0,,3329.6586,0.0,,3329.6498,115.3125,,3329.6498,26,,3329.6582,26,,3329.6502,-4.1875,,3329.6502,0.0,,,,,3329.6586,-2.125,,3329.6582,0.0,,3329.6582,-79,,3329.6586,0.0,,3329.6504,1.23828125,,3329.6586,0.0,,3329.6582,1079,,3329.6504,0.25,,3329.6498,527,,3329.6502,0.0,,,,,3329.6586,-1.0,,3329.6502,0.375,,
,,,3329.6786,-0.8125,,3329.6698,0,,3329.67,0.0,,3329.6696,0.0,,3329.67,-0.3125,,3329.6696,200,,3329.6786,-0.8125,,3329.6782,115.1875,,3329.6698,0.0,,3329.6786,0.0,,3329.6698,-94,,3329.67,0.0,,3329.6782,-78,,,,,3329.6782,0.0,,3329.6782,1079,,3329.6696,200,,3329.6786,0.0,,3329.6696,527,,3329.6782,0.0,,3329.6696,0.0,,3329.6786,0,,3329.6786,0.0,,3329.6698,115.3125,,3329.6698,26,,3329.6782,26,,3329.67,-3.5,,3329.6698,0.0,,,,,3329.6786,-2.8125,,3329.6782,0.0,,3329.6782,-78,,3329.6786,0.0,,3329.67,1.2265625,,3329.6786,0.0,,3329.6782,1079,,3329.67,0.3125,,3329.6696,527,,3329.67,0.0,,,,,3329.6786,0.25,,3329.67,-0.875,,
,,,3329.6984,-2.625,,3329.6898,0,,3329.69,0.0,,3329.6896,0.0,,3329.69,0.875,,3329.6896,200,,3329.6988,0.0625,,3329.6982,115.25,,3329.6898,0.0,,3329.6984,0.0,,3329.6898,-93,,3329.69,0.0,,3329.6982,-77,,,,,3329.6982,0.0,,3329.6982,1079,,3329.6896,200,,3329.6984,0.0,,3329.6896,527,,3329.6982,0.0,,3329.6896,0.0,,3329.6984,0,,3329.6988,0.0,,3329.6898,115.25,,3329.6898,26,,3329.6982,26,,3329.69,-3.0,,3329.6898,0.0,,,,,3329.6984,-1.4375,,3329.6982,0.0,,3329.6982,-77,,3329.6984,0.0,,3329.69,1.23828125,,3329.6988,0.0,,3329.6982,1079,,3329.69,-0.5,,3329.6896,527,,3329.69,0.0,,,,,3329.6988,-0.125,,3329.69,-1.5,,
,,,3329.7184,-1.0,,3329.7098,0,,3329.71,0.0,,3329.7094,0.0,,3329.71,-1.0625,,3329.7094,200,,3329.7188,-0.3125,,3329.7182,115.25,,3329.7098,0.0,,3329.7184,0.0,,3329.7098,-93,,3329.71,0.0,,3329.7182,-77,,,,,3329.7182,0.0,,3329.7182,1079,,3329.7094,200,,3329.7184,0.0,,3329.7094,527,,3329.7182,0.0,,3329.7094,0.0,,3329.7184,0,,3329.7188,0.0,,3329.7098,115.3125,,3329.7098,26,,3329.7182,26,,3329.71,-4.0,,3329.7098,0.0,,,,,3329.7184,-2.375,,3329.7182,0.0,,3329.7182,-77,,3329.7184,0.0,,3329.71,1.2265625,,3329.7188,0.0,,3329.7182,1079,,3329.71,0.8125,,3329.7094,527,,3329.71,0.0,,,,,3329.7188,-0.125,,3329.71,-0.125,,
,,,3329.7384,0.0625,,3329.73,0,,3329.73,0.0,,3329.7294,0.0,,3329.73,0.1875,,3329.7294,200,,3329.7386,-0.75,,3329.7382,115.25,,3329.7298,0.0,,3329.7384,0.0,,3329.73,-92,,3329.73,0.0,,3329.7382,-76,,,,,3329.7382,0.0,,3329.7382,1079,,3329.7294,200,,3329.7384,0.0,,3329.7294,527,,3329.7382,0.0,,3329.7294,0.0,,3329.7384,0,,3329.7386,0.0,,3329.7298,115.375,,3329.7298,26,,3329.7382,26,,3329.73,-3.0625,,3329.73,0.0,,,,,3329.7384,-3.25,,3329.7382,0.0,,3329.7382,-76,,3329.7384,0.0,,3329.73,1.24609375,,3329.7386,0.0,,3329.7382,1079,,3329.73,-0.0625,,3329.7294,527,,3329.73,0.0,,,,,3329.7386,0.4375,,3329.73,-1.375,,
,,,3329.7586,-0.75,,3329.75,0,,3329.7502,0.0,,3329.7494,0.0,,3329.7502,0.0,,3329.7494,200,,3329.7586,1.0,,3329.7584,115.3125,,3329.7496,0.0,,3329.7584,0.0,,3329.75,-91,,3329.75,0.0,,3329.7582,-76,,,,,3329.7582,0.0,,3329.7582,1079,,3329.7494,200,,3329.7586,0.0,,3329.7494,527,,3329.7582,0.0,,3329.7494,0.0,,3329.7584,0,,3329.7586,0.0,,3329.7496,115.3125,,3329.7496,26,,3329.7584,26,,3329.75,-3.625,,3329.75,0.0,,,,,3329.7586,-2.4375,,3329.7584,0.0,,3329.7582,-76,,3329.7586,0.0,,3329.7502,1.24609375,,3329.7586,0.0,,3329.7582,1079,,3329.7502,0.1875,,3329.7494,527,,3329.75,0.0,,,,,3329.7586,-0.875,,3329.75,-0.5,,
,,,3329.7786,-0.25,,3329.77,0,,3329.7702,0.0,,3329.7694,0.0,,3329.7702,-1.5,,3329.7694,200,,3329.7786,-1.5,,3329.7784,115.25,,3329.7696,0.0,,3329.7784,0.0,,3329.77,-91,,3329.77,0.0,,3329.7782,-75,,,,,3329.7782,0.0,,3329.7782,1079,,3329.7694,200,,3329.7786,0.0,,3329.7694,527,,3329.7782,0.0,,3329.7694,0.0,,3329.7784,0,,3329.7786,0.0,,3329.7696,115.375,,3329.7696,26,,3329.7784,26,,3329.77,-4.4375,,3329.77,0.0,,,,,3329.7786,-3.0,,3329.7784,0.0,,3329.7782,-75,,3329.7786,0.0,,3329.7702,1.26171875,,3329.7786,0.0,,3329.7782,1079,,3329.7702,1.0,,3329.7694,527,,3329.77,0.0,,,,,3329.7786,0.75,,3329.77,0.625,,
,,,3329.7986,-0.25,,3329.7898,0,,3329.7902,0.0,,3329.7896,0.0,,3329.7902,-0.125,,3329.7896,200,,3329.7986,-0.75,,3329.7984,115.3125,,3329.7896,0.0,,3329.7984,0.0,,3329.7898,-91,,3329.7898,0.0,,3329.798,-74,,,,,3329.798,0.0,,3329.798,1079,,3329.7896,200,,3329.7986,0.0,,3329.7896,527,,3329.798,0.0,,3329.7896,0.0,,3329.7984,0,,3329.7986,0.0,,3329.7896,115.375,,3329.7896,26,,3329.7984,26,,3329.7898,-3.125,,3329.7898,0.0,,,,,3329.7986,-2.875,,3329.7984,0.0,,3329.798,-74,,3329.7986,0.0,,3329.7902,1.25390625,,3329.7986,0.0,,3329.798,1079,,3329.7902,0.3125,,3329.7896,527,,3329.7898,0.0,,,,,3329.7986,0.4375,,3329.7898,-1.0625,,
,,,3329.8186,-1.0,,3329.8098,0,,3329.8102,0.0,,3329.8096,0.0,,3329.8102,-0.6875,,3329.8096,200,,3329.8188,-0.3125,,3329.8182,115.25,,3329.8096,0.0,,3329.8186,0.0,,3329.8098,-90,,3329.8098,0.0,,3329.8182,-74,,,,,3329.8182,0.0,,3329.8182,1079,,3329.8096,200,,3329.8186,0.0,,3329.8096,527,,3329.8182,0.0,,3329.8096,0.0,,3329.8186,0,,3329.8188,0.0,,3329.8096,115.375,,3329.8096,26,,3329.8182,26,,3329.8098,-3.25,,3329.8098,0.0,,,,,3329.8186,-2.375,,3329.8182,0.0,,3329.8182,-74,,3329.8186,0.0,,3329.8102,1.23828125,,3329.8188,0.0,,3329.8182,1079,,3329.8102,0.4375,,3329.8096,527,,3329.8098,0.0,,,,,3329.8188,-0.0625,,3329.8098,-1.0,,
,,,3329.8388,0.0,,3329.8298,0,,3329.83,0.0,,3329.8296,0.0,,3329.83,0.625,,3329.8296,200,,3329.8388,2.3125,,3329.8386,115.25,,3329.8298,0.0,,3329.8386,0.0,,3329.8298,-90,,3329.8298,0.0,,3329.8382,-74,,,,,3329.8382,0.0,,3329.8382,1079,,3329.8296,200,,3329.8388,0.0,,3329.8296,527,,3329.8382,0.0,,3329.8296,0.0,,3329.8386,0,,3329.8388,0.0,,3329.8298,115.3125,,3329.8298,26,,3329.8386,26,,3329.8298,-3.0,,3329.8298,0.0,,,,,3329.8388,-3.1875,,3329.8386,0.0,,3329.8382,-74,,3329.8388,0.0,,3329.83,1.24609375,,3329.8388,0.0,,3329.8382,1079,,3329.83,-0.25,,3329.8296,527,,3329.8298,0.0,,,,,3329.8388,-1.625,,3329.8298,-1.25,,
,,,3329.8588,-0.5625,,3329.8498,0,,3329.85,0.0,,3329.8496,0.0,,3329.85,0.125,,3329.8496,200,,3329.8588,0.375,,3329.8584,115.3125,,3329.8496,0.0,,3329.8584,0.0,,3329.8498,-90,,3329.8498,0.0,,3329.8582,-73,,,,,3329.8582,0.0,,3329.8582,1079,,3329.8496,200,,3329.8588,0.0,,3329.8496,527,,3329.8582,0.0,,3329.8496,0.0,,3329.8584,0,,3329.8588,0.0,,3329.8496,115.4375,,3329.8496,26,,3329.8584,26,,3329.8498,-4.1875,,3329.8498,0.0,,,,,3329.8588,-2.25,,3329.8584,0.0,,3329.8582,-73,,3329.8588,0.0,,3329.85,1.24609375,,3329.8588,0.0,,3329.8582,1079,,3329.85,-0.125,,3329.8496,527,,3329.8498,0.0,,,,,3329.8588,-0.375,,3329.8498,0.375,,
,,,3329.8788,0.5625,,3329.8698,0,,3329.87,0.0,,3329.8694,0.0,,3329.87,-0.3125,,3329.8694,200,,3329.8788,-1.0,,3329.8784,115.3125,,3329.8698,0.0,,3329.8784,0.0,,3329.8698,-89,,3329.87,0.0,,3329.8782,-72,,,,,3329.8782,0.0,,3329.8782,1079,,3329.8694,200,,3329.8788,0.0,,3329.8694,527,,3329.8782,0.0,,3329.8694,0.0,,3329.8784,0,,3329.8788,0.0,,3329.8698,115.3125,,3329.8698,26,,3329.8784,26,,3329.87,-3.625,,3329.8698,0.0,,,,,3329.8788,-3.0625,,3329.8784,0.0,,3329.8782,-72,,3329.8788,0.0,,3329.87,1.23828125,,3329.8788,0.0,,3329.8782,1079,,3329.87,0.3125,,3329.8694,527,,3329.87,0.0,,,,,3329.8788,0.4375,,3329.87,-0.375,,
,,,3329.8986,-1.125,,3329.8898,0,,3329.89,0.0,,3329.8894,0.0,,3329.89,0.25,,3329.8894,200,,3329.8986,0.3125,,3329.8984,115.3125,,3329.8898,0.0,,3329.8984,0.0,,3329.8898,-89,,3329.89,0.0,,3329.8984,-72,,,,,3329.8984,0.0,,3329.8984,1079,,3329.8894,200,,3329.8986,0.0,,3329.8894,527,,3329.8984,0.0,,3329.8894,0.0,,3329.8984,0,,3329.8986,0.0,,3329.8898,115.375,,3329.8898,26,,3329.8984,26,,3329.89,-3.0,,3329.8898,0.0,,,,,3329.8986,-2.3125,,3329.8984,0.0,,3329.8984,-72,,3329.8986,0.0,,3329.89,1.203125,,3329.8986,0.0,,3329.8984,1079,,3329.89,-0.25,,3329.8894,527,,3329.89,0.0,,,,,3329.8986,-0.25,,3329.89,-1.25,,
,,,3329.9186,-1.8125,,3329.9096,0,,3329.91,0.0,,3329.9094,0.0,,3329.91,-0.25,,3329.9094,200,,3329.9186,-0.5625,,3329.9184,115.25,,3329.9096,0.0,,3329.9184,0.0,,3329.9096,-89,,3329.91,0.0,,3329.9184,-72,,,,,3329.9184,0.0,,3329.9184,1079,,3329.9094,200,,3329.9186,0.0,,3329.9094,527,,3329.9184,0.0,,3329.9094,0.0,,3329.9184,0,,3329.9186,0.0,,3329.9096,115.375,,3329.9096,26,,3329.9184,26,,3329.91,-2.875,,3329.9096,0.0,,,,,3329.9186,-1.6875,,3329.9184,0.0,,3329.9184,-72,,3329.9186,0.0,,3329.91,1.203125,,3329.9186,0.0,,3329.9184,1079,,3329.91,0.3125,,3329.9094,527,,3329.91,0.0,,,,,3329.9186,0.25,,3329.91,-1.4375,,
,,,3329.9386,-1.125,,3329.93,0,,3329.9302,0.0,,3329.9296,0.0,,3329.9302,0.8125,,3329.9296,200,,3329.9388,-0.125,,3329.9384,115.1875,,3329.93,0.0,,3329.9386,0.0,,3329.93,-88,,3329.93,0.0,,3329.9384,-71,,,,,3329.9384,0.0,,3329.9384,1079,,3329.9296,200,,3329.9386,0.0,,3329.9296,527,,3329.9384,0.0,,3329.9296,0.0,,3329.9386,0,,3329.9388,0.0,,3329.93,115.3125,,3329.93,26,,3329.9384,26,,3329.93,-3.1875,,3329.93,0.0,,,,,3329.9386,-2.3125,,3329.9384,0.0,,3329.9384,-71,,3329.9386,0.0,,3329.9302,1.2109375,,3329.9388,0.0,,3329.9384,1079,,3329.9302,-0.5625,,3329.9296,527,,3329.93,0.0,,,,,3329.9388,-0.125,,3329.93,-0.75,,
,,,3329.9586,0.8125,,3329.9498,0,,3329.9502,0.0,,3329.9494,0.0,,3329.9502,-1.1875,,3329.9494,200,,3329.9588,-1.4375,,3329.9584,115.3125,,3329.9496,0.0,,3329.9586,0.0,,3329.9498,-88,,3329.9498,0.0,,3329.9584,-71,,,,,3329.9584,0.0,,3329.9584,1079,,3329.9494,200,,3329.9586,0.0,,3329.9494,527,,3329.9584,0.0,,3329.9494,0.0,,3329.9586,0,,3329.9588,0.0,,3329.9496,115.375,,3329.9496,26,,3329.9584,26,,3329.9498,-3.1875,,3329.9498,0.0,,,,,3329.9586,-3.625,,3329.9584,0.0,,3329.9584,-71,,3329.9586,0.0,,3329.9502,1.2265625,,3329.9588,0.0,,3329.9584,1079,,3329.9502,0.9375,,3329.9494,527,,3329.9498,0.0,,,,,3329.9588,0.8125,,3329.9498,-0.8125,,
,,,3329.9786,0.9375,,3329.9698,0,,3329.9702,0.0,,3329.9696,0.0,,3329.9702,1.0,,3329.9696,200,,3329.9788,0.75,,3329.9782,115.25,,3329.9698,0.0,,3329.9786,0.0,,3329.9698,-87,,3329.9702,0.0,,3329.9782,-70,,,,,3329.9782,0.0,,3329.9782,1079,,3329.9696,200,,3329.9786,0.0,,3329.9696,527,,3329.9782,0.0,,3329.9696,0.0,,3329.9786,0,,3329.9788,0.0,,3329.9698,115.375,,3329.9698,26,,3329.9782,26,,3329.9702,-2.875,,3329.9698,0.0,,,,,3329.9786,-3.6875,,3329.9782,0.0,,3329.9782,-70,,3329.9786,0.0,,3329.9702,1.25390625,,3329.9788,0.0,,3329.9782,1079,,3329.9702,-0.625,,3329.9696,527,,3329.9702,0.0,,,,,3329.9788,-0.75,,3329.9702,-1.0625,,
,,,3329.9986,-1.5,,3329.9898,0,,3329.99,0.0,,3329.9896,0.0,,3329.99,-1.0625,,3329.9896,200,,3329.9988,-0.1875,,3329.9982,115.25,,3329.9896,0.0,,3329.9986,0.0,,3329.9898,-86,,3329.9898,0.0,,3329.9982,-70,,,,,3329.9982,0.0,,3329.9982,1079,,3329.9896,200,,3329.9986,0.0,,3329.9896,527,,3329.9982,0.0,,3329.9896,0.0,,3329.9986,0,,3329.9988,0.0,,3329.9896,115.375,,3329.9896,26,,3329.9982,26,,3329.9898,-2.8125,,3329.9898,0.0,,,,,3329.9986,-2.0625,,3329.9982,0.0,,3329.9982,-70,,3329.9986,0.0,,3329.99,1.24609375,,3329.9988,0.0,,3329.9982,1079,,3329.99,0.8125,,3329.9896,527,,3329.9898,0.0,,,,,3329.9988,0.0,,3329.9898,-1.3125,,
,,,3330.0184,-0.1875,,3330.0098,0,,3330.01,0.0,,3330.0098,0.0,,3330.01,-1.75,,3330.0098,200,,3330.0188,-0.0625,,3330.0182,115.25,,3330.0098,0.0,,3330.0184,0.0,,3330.0098,-86,,3330.01,0.0,,3330.0182,-69,,,,,3330.0182,0.0,,3330.0182,1079,,3330.0098,200,,3330.0184,0.0,,3330.0098,527,,3330.0182,0.0,,3330.0098,0.0,,3330.0184,0,,3330.0188,0.0,,3330.0098,115.3125,,3330.0098,26,,3330.0182,26,,3330.01,-3.25,,3330.0098,0.0,,,,,3330.0184,-2.75,,3330.0182,0.0,,3330.0182,-69,,3330.0184,0.0,,3330.01,1.24609375,,3330.0188,0.0,,3330.0182,1079,,3330.01,1.375,,3330.0098,527,,3330.01,0.0,,,,,3330.0188,-0.0625,,3330.01,-0.3125,,
,,,3330.0388,-1.125,,3330.03,0,,3330.0302,0.0,,3330.0298,0.0,,3330.0302,-1.75,,3330.0298,200,,3330.0388,0.125,,3330.0384,115.1875,,3330.0298,0.0,,3330.0384,0.0,,3330.03,-85,,3330.03,0.0,,3330.0382,-69,,,,,3330.0382,0.0,,3330.0382,1079,,3330.0298,200,,3330.0388,0.0,,3330.0298,527,,3330.0382,0.0,,3330.0298,0.0,,3330.0384,0,,3330.0388,0.0,,3330.0298,115.3125,,3330.0298,26,,3330.0384,26,,3330.03,-2.8125,,3330.03,0.0,,,,,3330.0388,-2.625,,3330.0384,0.0,,3330.0382,-69,,3330.0388,0.0,,3330.0302,1.21875,,3330.0388,0.0,,3330.0382,1079,,3330.0302,1.3125,,3330.0298,527,,3330.03,0.0,,,,,3330.0388,-0.375,,3330.03,-1.125,,
,,,3330.0586,-2.0,,3330.05,0,,3330.0502,0.0,,3330.0498,0.0,,3330.0502,0.0,,3330.0498,200,,3330.0586,-0.6875,,3330.0584,115.3125,,3330.0498,0.0,,3330.0584,0.0,,3330.05,-85,,3330.05,0.0,,3330.0582,-68,,,,,3330.0582,0.0,,3330.0582,1079,,3330.0498,200,,3330.0586,0.0,,3330.0498,527,,3330.0582,0.0,,3330.0498,0.0,,3330.0584,0,,3330.0586,0.0,,3330.0498,115.3125,,3330.0498,26,,3330.0584,26,,3330.05,-2.1875,,3330.05,0.0,,,,,3330.0586,-3.0625,,3330.0584,0.0,,3330.0582,-68,,3330.0586,0.0,,3330.0502,1.203125,,3330.0586,0.0,,3330.0582,1079,,3330.0502,0.125,,3330.0498,527,,3330.05,0.0,,,,,3330.0586,0.5,,3330.05,-2.5,,
