Time (s),2. Iq A (0.0625),,Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),2. RPDO Target torque % of peak (0.1),,Time (s),1. Id A (0.0625),,Time (s),2. RPDO Maximum motor speed RPM (1),,Time (s),2. Id A (0.0625),,Time (s),2. Battery Voltage V (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),2. Torque demand value Nm (0.0625),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),2. Velocity RPM (1),,Time (s),2. Torque % of peak (0.1),,Time (s),1. RPDO statusword - right motor  (1),,Time (s),1. Max velocity - right motor RPM (1),,Time (s),2. Target Iq A (0.0625),,Time (s),2. RPDO controlword  (1),,Time (s),1. RPDO Actual torque - right motor  (0.001),,Time (s),1. Target torque - right motor  (0.001),,Time (s),2. Current A(RMS) (1),,Time (s),2. Target Id A (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),2. Heatsink Temperature DegC (1),,Time (s),1. Uq V (0.0625),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),2. Uq V (0.0625),,Time (s),2. Battery Current A (0.0625),,Time (s),1. RPDO Velocity actual value - right motor RPM (1),,Time (s),2. Torque actual value Nm (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),2. Throttle Input Voltage V (0.00390625),,Time (s),2. statusword  (1),,Time (s),1. Ud V (0.0625),,Time (s),1. controlword - right motor  (1),,Time (s),1. Target Iq A (0.0625),,Time (s),2. Ud V (0.0625),,Time (s),1. Iq A (0.0625),,
81.6609,0.25,,81.6724,0,,81.6727,0.0,,81.6722,0.0,,81.6727,-0.3125,,81.6722,300,,81.6611,0.0625,,81.6607,109.75,,81.6723,0.0,,81.6608,0.0,,81.6724,0,,81.6725,0.0,,81.6606,0,,81.6606,0.0,,81.6606,1079,,81.6722,300,,81.6609,0.0,,81.6722,527,,81.6606,0.0,,81.6722,0.0,,81.6608,0,,81.6611,0.0,,81.6723,109.875,,81.6723,22,,81.6607,22,,81.6725,0.0,,81.6724,0.0,,81.6609,0.0,,81.6607,0.0,,81.6606,0,,81.6609,0.0,,81.6727,1.2890625,,81.6611,0.0,,81.6606,1079,,81.6727,0.0,,81.6722,527,,81.6725,0.0,,81.6611,0.0,,81.6725,0.25,,
81.6809,-1.5625,,81.6924,0,,81.6927,0.0,,81.6922,0.0,,81.6927,0.25,,81.6922,300,,81.6811,0.0625,,81.6807,109.8125,,81.6923,0.0,,81.6808,0.0,,81.6924,0,,81.6925,0.0,,81.6806,0,,81.6806,0.0,,81.6806,1079,,81.6922,300,,81.6809,0.0,,81.6922,527,,81.6806,0.0,,81.6922,0.0,,81.6808,0,,81.6811,0.0,,81.6923,109.875,,81.6923,22,,81.6807,22,,81.6925,0.0,,81.6924,0.0,,81.6809,0.0,,81.6807,0.0,,81.6806,0,,81.6809,0.0,,81.6927,1.30859375,,81.6811,0.0,,81.6806,1079,,81.6927,0.0,,81.6922,527,,81.6925,0.0,,81.6811,0.0,,81.6925,0.0,,
81.701,1.125,,81.7124,0,,81.7126,0.0,,81.7122,0.0,,81.7126,-0.3125,,81.7122,300,,81.7011,0.625,,81.7007,109.8125,,81.7123,0.0,,81.7008,0.0,,81.7124,0,,81.7125,0.0,,81.7006,0,,81.7006,0.0,,81.7006,1079,,81.7122,300,,81.701,0.0,,81.7122,527,,81.7006,0.0,,81.7122,0.0,,81.7008,0,,81.7011,0.0,,81.7123,109.875,,81.7123,22,,81.7007,22,,81.7125,0.0,,81.7124,0.0,,81.701,0.0,,81.7007,0.0,,81.7006,0,,81.701,0.0,,81.7126,1.30859375,,81.7011,0.0,,81.7006,1079,,81.7126,0.0,,81.7122,527,,81.7125,0.0,,81.7011,0.0,,81.7125,-2.0625,,
81.721,1.125,,81.7324,0,,81.7326,0.0,,81.7322,0.0,,81.7326,-0.3125,,81.7322,300,,81.7211,0.5625,,81.7207,109.75,,81.7323,0.0,,81.7208,0.0,,81.7324,0,,81.7325,0.0,,81.7206,0,,81.7206,0.0,,81.7206,1079,,81.7322,300,,81.721,0.0,,81.7322,527,,81.7206,0.0,,81.7322,0.0,,81.7208,0,,81.7211,0.0,,81.7323,109.8125,,81.7323,22,,81.7207,22,,81.7325,0.0,,81.7324,0.0,,81.721,0.0,,81.7207,0.0,,81.7206,0,,81.721,0.0,,81.7326,1.296875,,81.7211,0.0,,81.7206,1079,,81.7326,0.0,,81.7322,527,,81.7325,0.0,,81.7211,0.0,,81.7325,2.3125,,
81.7409,-0.375,,81.7524,0,,81.7527,0.0,,81.7522,0.0,,81.7527,1.625,,81.7522,300,,81.7411,0.625,,81.7407,109.8125,,81.7523,0.0,,81.7408,0.0,,81.7524,0,,81.7525,0.0,,81.7406,0,,81.7406,0.0,,81.7406,1079,,81.7522,300,,81.7409,0.0,,81.7522,527,,81.7406,0.0,,81.7522,0.0,,81.7408,0,,81.7411,0.0,,81.7523,109.875,,81.7523,22,,81.7407,22,,81.7525,0.0,,81.7524,0.0,,81.7409,0.0,,81.7407,0.0,,81.7406,0,,81.7409,0.0,,81.7527,1.28125,,81.7411,0.0,,81.7406,1079,,81.7527,0.0,,81.7522,527,,81.7525,0.0,,81.7411,0.0,,81.7525,1.625,,
81.7609,1.125,,81.7725,0,,81.7727,0.0,,81.7722,0.0,,81.7727,2.125,,81.7722,300,,81.7611,-0.4375,,81.7607,109.8125,,81.7723,0.0,,81.7608,0.0,,81.7725,0,,81.7726,0.0,,81.7606,0,,81.7606,0.0,,81.7606,1079,,81.7722,300,,81.7609,0.0,,81.7722,527,,81.7606,0.0,,81.7722,0.0,,81.7608,0,,81.7611,0.0,,81.7723,109.875,,81.7723,22,,81.7607,22,,81.7726,0.0,,81.7725,0.0,,81.7609,0.0,,81.7607,0.0,,81.7606,0,,81.7609,0.0,,81.7727,1.26171875,,81.7611,0.0,,81.7606,1079,,81.7727,0.0,,81.7722,527,,81.7726,0.0,,81.7611,0.0,,81.7726,2.5,,
81.7809,-3.6875,,81.7924,0,,81.7927,0.0,,81.7922,0.0,,81.7927,0.0625,,81.7922,300,,81.7811,-2.5625,,81.7807,109.75,,81.7923,0.0,,81.7808,0.0,,81.7924,0,,81.7925,0.0,,81.7806,0,,81.7806,0.0,,81.7806,1079,,81.7922,300,,81.7809,0.0,,81.7922,527,,81.7806,0.0,,81.7922,0.0,,81.7808,0,,81.7811,0.0,,81.7923,109.875,,81.7923,22,,81.7807,22,,81.7925,0.0,,81.7924,0.0,,81.7809,0.0,,81.7807,0.0,,81.7806,0,,81.7809,0.0,,81.7927,1.296875,,81.7811,0.0,,81.7806,1079,,81.7927,0.0,,81.7922,527,,81.7925,0.0,,81.7811,0.0,,81.7925,1.3125,,
81.8009,0.25,,81.8124,0,,81.8126,0.0,,81.8122,0.0,,81.8126,0.625,,81.8122,300,,81.801,0.0625,,81.8007,109.75,,81.8123,0.0,,81.8008,0.0,,81.8124,0,,81.8125,0.0,,81.8006,0,,81.8006,0.0,,81.8006,1079,,81.8122,300,,81.8009,0.0,,81.8122,527,,81.8006,0.0,,81.8122,0.0,,81.8008,0,,81.801,0.0,,81.8123,109.8125,,81.8123,22,,81.8007,22,,81.8125,0.0,,81.8124,0.0,,81.8009,0.0,,81.8007,0.0,,81.8006,0,,81.8009,0.0,,81.8126,1.2890625,,81.801,0.0,,81.8006,1079,,81.8126,0.0,,81.8122,527,,81.8125,0.0,,81.801,0.0,,81.8125,1.625,,
81.8209,-1.5625,,81.8324,0,,81.8326,0.0,,81.8322,0.0,,81.8326,0.625,,81.8322,300,,81.821,-0.4375,,81.8207,109.75,,81.8323,0.0,,81.8208,0.0,,81.8324,0,,81.8325,0.0,,81.8206,0,,81.8206,0.0,,81.8206,1079,,81.8322,300,,81.8209,0.0,,81.8322,527,,81.8206,0.0,,81.8322,0.0,,81.8208,0,,81.821,0.0,,81.8323,109.875,,81.8323,22,,81.8207,22,,81.8325,0.0,,81.8324,0.0,,81.8209,0.0,,81.8207,0.0,,81.8206,0,,81.8209,0.0,,81.8326,1.25390625,,81.821,0.0,,81.8206,1079,,81.8326,0.0,,81.8322,527,,81.8325,0.0,,81.821,0.0,,81.8325,1.0625,,
81.8409,1.75,,81.8524,0,,81.8526,0.0,,81.8522,0.0,,81.8526,0.0625,,81.8522,300,,81.841,1.625,,81.8407,109.875,,81.8523,0.0,,81.8408,0.0,,81.8524,0,,81.8525,0.0,,81.8406,0,,81.8406,0.0,,81.8406,1079,,81.8522,300,,81.8409,0.0,,81.8522,527,,81.8406,0.0,,81.8522,0.0,,81.8408,0,,81.841,0.0,,81.8523,109.875,,81.8523,22,,81.8407,22,,81.8525,0.0,,81.8524,0.0,,81.8409,0.0,,81.8407,0.0,,81.8406,0,,81.8409,0.0,,81.8526,1.25390625,,81.841,0.0,,81.8406,1079,,81.8526,0.0,,81.8522,527,,81.8525,0.0,,81.841,0.0,,81.8525,2.1875,,
